timestamp_qh,timestamp_hour,da_price,da_demand,da_supply,net_import,idm_vwap,idm_volume_mw,imb_price,imb_settlement_price,imbalance_mwh,spread_da_idm,spread_idm_imb,spread_da_imb,date,hour,minute,period,dayofweek,month,is_weekend
2025-01-06 12:30:00,2025-01-06 12:00:00,86.48,1420.5,1235.7,184.79999999999995,110.74,28.3,113.663,134.3808,-11.537,-24.25999999999999,-23.6408,-47.90079999999999,2025-01-06,12,30,51,0,1,False
2025-01-06 12:45:00,2025-01-06 12:00:00,86.48,1420.5,1235.7,184.79999999999995,84.11,59.2,132.5287,133.2791,-10.7,2.3700000000000045,-49.1691,-46.799099999999996,2025-01-06,12,45,52,0,1,False
2025-01-06 13:00:00,2025-01-06 13:00:00,111.71,1343.7,1260.8,82.89999999999986,92.65,34.6,124.4528,167.565,-6.244,19.059999999999988,-74.91499999999999,-55.855000000000004,2025-01-06,13,0,53,0,1,False
2025-01-06 13:15:00,2025-01-06 13:00:00,111.71,1343.7,1260.8,82.89999999999986,111.9,21.3,144.844,167.565,-10.492,-0.19000000000001194,-55.66499999999999,-55.855000000000004,2025-01-06,13,15,54,0,1,False
2025-01-06 13:30:00,2025-01-06 13:00:00,111.71,1343.7,1260.8,82.89999999999986,117.7,24.5,126.9954,167.565,-8.671,-5.990000000000009,-49.864999999999995,-55.855000000000004,2025-01-06,13,30,55,0,1,False
2025-01-06 13:45:00,2025-01-06 13:00:00,111.71,1343.7,1260.8,82.89999999999986,121.63,37.3,133.1961,167.565,-7.062,-9.920000000000002,-45.935,-55.855000000000004,2025-01-06,13,45,56,0,1,False
2025-01-06 14:00:00,2025-01-06 14:00:00,119.08,1293.4,1262.8,30.600000000000136,95.69,45.2,7.2572,7.2572,0.209,23.39,88.4328,111.8228,2025-01-06,14,0,57,0,1,False
2025-01-06 14:15:00,2025-01-06 14:00:00,119.08,1293.4,1262.8,30.600000000000136,104.56,21.1,104.9763,182.5792,-1.467,14.519999999999996,-78.01919999999998,-63.49919999999999,2025-01-06,14,15,58,0,1,False
2025-01-06 14:30:00,2025-01-06 14:00:00,119.08,1293.4,1262.8,30.600000000000136,130.02,50.3,136.8288,184.7266,-7.059,-10.940000000000012,-54.70659999999998,-65.64659999999999,2025-01-06,14,30,59,0,1,False
2025-01-06 14:45:00,2025-01-06 14:00:00,119.08,1293.4,1262.8,30.600000000000136,140.04,86.1,118.7614,189.8073,-1.839,-20.959999999999994,-49.767300000000006,-70.7273,2025-01-06,14,45,60,0,1,False
2025-01-06 15:00:00,2025-01-06 15:00:00,118.0,1269.8,1290.4,-20.59999999999991,102.67,9.3,85.0132,85.0132,13.692,15.329999999999998,17.656800000000004,32.9868,2025-01-06,15,0,61,0,1,False
2025-01-06 15:15:00,2025-01-06 15:00:00,118.0,1269.8,1290.4,-20.59999999999991,116.77,11.7,19.9842,19.9842,7.946,1.230000000000004,96.7858,98.0158,2025-01-06,15,15,62,0,1,False
2025-01-06 15:30:00,2025-01-06 15:00:00,118.0,1269.8,1290.4,-20.59999999999991,138.52,33.1,30.8918,30.8918,0.553,-20.52000000000001,107.6282,87.1082,2025-01-06,15,30,63,0,1,False
2025-01-06 15:45:00,2025-01-06 15:00:00,118.0,1269.8,1290.4,-20.59999999999991,145.46,15.6,28.4356,28.4356,6.091,-27.460000000000008,117.02440000000001,89.5644,2025-01-06,15,45,64,0,1,False
2025-01-06 16:00:00,2025-01-06 16:00:00,134.4,1461.9,1383.5,78.40000000000009,87.68,51.1,13.489,13.489,19.306,46.72,74.191,120.911,2025-01-06,16,0,65,0,1,False
2025-01-06 16:15:00,2025-01-06 16:00:00,134.4,1461.9,1383.5,78.40000000000009,125.92,10.0,47.9138,47.9138,13.18,8.480000000000004,78.0062,86.4862,2025-01-06,16,15,66,0,1,False
2025-01-06 16:30:00,2025-01-06 16:00:00,134.4,1461.9,1383.5,78.40000000000009,178.67,28.1,77.0673,77.0673,13.745,-44.26999999999998,101.60269999999998,57.3327,2025-01-06,16,30,67,0,1,False
2025-01-06 16:45:00,2025-01-06 16:00:00,134.4,1461.9,1383.5,78.40000000000009,154.17,38.8,87.2941,87.2941,10.373,-19.769999999999982,66.87589999999999,47.105900000000005,2025-01-06,16,45,68,0,1,False
2025-01-06 17:00:00,2025-01-06 17:00:00,157.07,1405.0,1554.0,-149.0,159.71,2.0,62.5827,62.5827,10.605,-2.640000000000015,97.1273,94.48729999999999,2025-01-06,17,0,69,0,1,False
2025-01-06 17:15:00,2025-01-06 17:00:00,157.07,1405.0,1554.0,-149.0,126.96,4.7,120.7842,112.7551,8.163,30.11,14.204899999999995,44.314899999999994,2025-01-06,17,15,70,0,1,False
2025-01-06 17:30:00,2025-01-06 17:00:00,157.07,1405.0,1554.0,-149.0,163.24,2.9,20.532,20.532,12.638,-6.170000000000016,142.708,136.53799999999998,2025-01-06,17,30,71,0,1,False
2025-01-06 17:45:00,2025-01-06 17:00:00,157.07,1405.0,1554.0,-149.0,51.17,4.6,30.2209,30.2209,14.714,105.89999999999999,20.9491,126.84909999999999,2025-01-06,17,45,72,0,1,False
2025-01-06 18:00:00,2025-01-06 18:00:00,153.35,1384.2,1644.2,-260.0,157.58,25.7,-0.0646,-0.0646,9.929,-4.230000000000018,157.64460000000003,153.4146,2025-01-06,18,0,73,0,1,False
2025-01-06 18:15:00,2025-01-06 18:00:00,153.35,1384.2,1644.2,-260.0,144.69,40.3,-2.1784,-2.1784,8.371,8.659999999999997,146.8684,155.5284,2025-01-06,18,15,74,0,1,False
2025-01-06 18:30:00,2025-01-06 18:00:00,153.35,1384.2,1644.2,-260.0,115.17,26.7,2.7216,2.7216,11.495,38.17999999999999,112.4484,150.6284,2025-01-06,18,30,75,0,1,False
2025-01-06 18:45:00,2025-01-06 18:00:00,153.35,1384.2,1644.2,-260.0,80.79,16.5,-2.9619,-2.9619,17.298,72.55999999999999,83.7519,156.31189999999998,2025-01-06,18,45,76,0,1,False
2025-01-06 19:00:00,2025-01-06 19:00:00,161.34,1319.2,1717.9,-398.6999999999998,162.67,17.2,8.9054,8.9054,5.953,-1.329999999999984,153.76459999999997,152.4346,2025-01-06,19,0,77,0,1,False
2025-01-06 19:15:00,2025-01-06 19:00:00,161.34,1319.2,1717.9,-398.6999999999998,125.44,13.5,20.5299,20.5299,5.145,35.900000000000006,104.9101,140.8101,2025-01-06,19,15,78,0,1,False
2025-01-06 19:30:00,2025-01-06 19:00:00,161.34,1319.2,1717.9,-398.6999999999998,75.63,13.5,11.9941,11.9941,3.876,85.71000000000001,63.63589999999999,149.3459,2025-01-06,19,30,79,0,1,False
2025-01-06 19:45:00,2025-01-06 19:00:00,161.34,1319.2,1717.9,-398.6999999999998,77.86,11.9,-2.2345,-2.2345,11.762,83.48,80.0945,163.5745,2025-01-06,19,45,80,0,1,False
2025-01-06 20:00:00,2025-01-06 20:00:00,155.22,1302.2,1684.0,-381.79999999999995,185.17,41.5,21.4195,21.4195,11.48,-29.94999999999999,163.7505,133.8005,2025-01-06,20,0,81,0,1,False
2025-01-06 20:15:00,2025-01-06 20:00:00,155.22,1302.2,1684.0,-381.79999999999995,168.26,36.6,42.8537,42.8537,8.674,-13.039999999999992,125.40629999999999,112.3663,2025-01-06,20,15,82,0,1,False
2025-01-06 20:30:00,2025-01-06 20:00:00,155.22,1302.2,1684.0,-381.79999999999995,128.83,22.0,2.1806,2.1806,16.972,26.389999999999986,126.64940000000001,153.0394,2025-01-06,20,30,83,0,1,False
2025-01-06 20:45:00,2025-01-06 20:00:00,155.22,1302.2,1684.0,-381.79999999999995,117.65,23.0,-16.4347,-16.4347,23.22,37.56999999999999,134.0847,171.6547,2025-01-06,20,45,84,0,1,False
2025-01-06 21:00:00,2025-01-06 21:00:00,144.47,1103.9,1328.9,-225.0,165.71,44.6,43.6119,43.6119,23.187,-21.24000000000001,122.09810000000002,100.85810000000001,2025-01-06,21,0,85,0,1,False
2025-01-06 21:15:00,2025-01-06 21:00:00,144.47,1103.9,1328.9,-225.0,128.59,34.4,56.6342,56.6342,13.281,15.879999999999995,71.95580000000001,87.8358,2025-01-06,21,15,86,0,1,False
2025-01-06 21:30:00,2025-01-06 21:00:00,144.47,1103.9,1328.9,-225.0,114.42,31.9,26.9796,26.9796,14.372,30.049999999999997,87.4404,117.4904,2025-01-06,21,30,87,0,1,False
2025-01-06 21:45:00,2025-01-06 21:00:00,144.47,1103.9,1328.9,-225.0,80.61,19.9,-4.0548,-4.0548,23.066,63.86,84.6648,148.5248,2025-01-06,21,45,88,0,1,False
2025-01-06 22:00:00,2025-01-06 22:00:00,138.81,889.0,1264.8,-375.8000000000002,184.0,89.9,76.0736,76.0736,7.455,-45.19,107.9264,62.7364,2025-01-06,22,0,89,0,1,False
2025-01-06 22:15:00,2025-01-06 22:00:00,138.81,889.0,1264.8,-375.8000000000002,149.3,36.7,29.9179,29.9179,8.639,-10.490000000000009,119.38210000000001,108.8921,2025-01-06,22,15,90,0,1,False
2025-01-06 22:30:00,2025-01-06 22:00:00,138.81,889.0,1264.8,-375.8000000000002,89.52,17.6,17.8343,17.8343,12.129,49.290000000000006,71.6857,120.9757,2025-01-06,22,30,91,0,1,False
2025-01-06 22:45:00,2025-01-06 22:00:00,138.81,889.0,1264.8,-375.8000000000002,49.49,77.8,48.6607,48.6607,18.615,89.32,0.8293000000000035,90.14930000000001,2025-01-06,22,45,92,0,1,False
2025-01-06 23:00:00,2025-01-06 23:00:00,91.93,777.1,1258.4,-481.2999999999997,145.51,0.1,-0.4605,-0.4605,10.868,-53.579999999999984,145.9705,92.3905,2025-01-06,23,0,93,0,1,False
2025-01-06 23:15:00,2025-01-06 23:00:00,91.93,777.1,1258.4,-481.2999999999997,81.66,33.7,-4.2533,-4.2533,10.056,10.27000000000001,85.91329999999999,96.1833,2025-01-06,23,15,94,0,1,False
2025-01-06 23:30:00,2025-01-06 23:00:00,91.93,777.1,1258.4,-481.2999999999997,50.33,28.1,-13.1405,-13.1405,13.415,41.60000000000001,63.4705,105.07050000000001,2025-01-06,23,30,95,0,1,False
2025-01-06 23:45:00,2025-01-06 23:00:00,91.93,777.1,1258.4,-481.2999999999997,56.26,43.9,-77.6251,-77.6251,24.507,35.67000000000001,133.8851,169.5551,2025-01-06,23,45,96,0,1,False
2025-01-07 00:00:00,2025-01-07 00:00:00,36.37,698.1,994.0,-295.9000000000001,50.34,28.5,-80.2369,-80.2369,26.168,-13.970000000000006,130.57690000000002,116.6069,2025-01-07,0,0,1,1,1,False
2025-01-07 00:15:00,2025-01-07 00:00:00,36.37,698.1,994.0,-295.9000000000001,34.02,11.2,-131.3404,-131.3404,37.08,2.3499999999999943,165.3604,167.7104,2025-01-07,0,15,2,1,1,False
2025-01-07 00:30:00,2025-01-07 00:00:00,36.37,698.1,994.0,-295.9000000000001,32.36,1.4,-74.0587,-74.0587,39.164,4.009999999999998,106.4187,110.42869999999999,2025-01-07,0,30,3,1,1,False
2025-01-07 00:45:00,2025-01-07 00:00:00,36.37,698.1,994.0,-295.9000000000001,24.29,3.1,-194.829,-194.829,38.651,12.079999999999998,219.119,231.199,2025-01-07,0,45,4,1,1,False
2025-01-07 01:00:00,2025-01-07 01:00:00,64.29,608.1,1023.2,-415.0999999999999,86.28,14.5,-159.4389,-159.4389,33.223,-21.989999999999995,245.7189,223.7289,2025-01-07,1,0,5,1,1,False
2025-01-07 01:15:00,2025-01-07 01:00:00,64.29,608.1,1023.2,-415.0999999999999,52.41,10.7,-158.9446,-158.9446,32.144,11.88000000000001,211.3546,223.2346,2025-01-07,1,15,6,1,1,False
2025-01-07 01:30:00,2025-01-07 01:00:00,64.29,608.1,1023.2,-415.0999999999999,43.99,0.1,-37.6933,-37.6933,37.063,20.300000000000004,81.6833,101.98330000000001,2025-01-07,1,30,7,1,1,False
2025-01-07 01:45:00,2025-01-07 01:00:00,64.29,608.1,1023.2,-415.0999999999999,44.0,0.2,-140.7105,-140.7105,42.669,20.290000000000006,184.7105,205.0005,2025-01-07,1,45,8,1,1,False
2025-01-07 02:00:00,2025-01-07 02:00:00,58.63,654.4,1055.2,-400.79999999999995,63.62,56.6,-18.9102,-18.9102,26.331,-4.989999999999995,82.5302,77.5402,2025-01-07,2,0,9,1,1,False
2025-01-07 02:15:00,2025-01-07 02:00:00,58.63,654.4,1055.2,-400.79999999999995,62.16,11.1,-8.6907,-8.6907,17.961,-3.529999999999994,70.85069999999999,67.3207,2025-01-07,2,15,10,1,1,False
2025-01-07 02:30:00,2025-01-07 02:00:00,58.63,654.4,1055.2,-400.79999999999995,53.0,2.8,-10.186,-10.186,26.63,5.630000000000003,63.186,68.816,2025-01-07,2,30,11,1,1,False
2025-01-07 02:45:00,2025-01-07 02:00:00,58.63,654.4,1055.2,-400.79999999999995,54.99,3.7,-52.3139,-52.3139,34.584,3.6400000000000006,107.3039,110.9439,2025-01-07,2,45,12,1,1,False
2025-01-07 03:00:00,2025-01-07 03:00:00,14.38,666.2,1141.0,-474.79999999999995,-15.09,22.1,-3.4718,-3.4718,54.524,29.47,-11.6182,17.8518,2025-01-07,3,0,13,1,1,False
2025-01-07 03:15:00,2025-01-07 03:00:00,14.38,666.2,1141.0,-474.79999999999995,14.6,5.2,-33.2564,-33.2564,55.014,-0.21999999999999886,47.8564,47.6364,2025-01-07,3,15,14,1,1,False
2025-01-07 03:30:00,2025-01-07 03:00:00,14.38,666.2,1141.0,-474.79999999999995,-6.22,5.2,-200.0,-200.0,48.416,20.6,193.78,214.38,2025-01-07,3,30,15,1,1,False
2025-01-07 03:45:00,2025-01-07 03:00:00,14.38,666.2,1141.0,-474.79999999999995,3.0,3.5,-194.3533,-194.3533,41.144,11.38,197.3533,208.73329999999999,2025-01-07,3,45,16,1,1,False
2025-01-07 04:00:00,2025-01-07 04:00:00,73.9,690.2,1220.4,-530.2,46.82,11.0,-48.2732,-48.2732,13.943,27.080000000000005,95.0932,122.17320000000001,2025-01-07,4,0,17,1,1,False
2025-01-07 04:15:00,2025-01-07 04:00:00,73.9,690.2,1220.4,-530.2,55.51,10.3,-8.0621,-8.0621,6.379,18.390000000000008,63.5721,81.9621,2025-01-07,4,15,18,1,1,False
2025-01-07 04:30:00,2025-01-07 04:00:00,73.9,690.2,1220.4,-530.2,71.59,24.2,-0.6237,-0.6237,5.586,2.3100000000000023,72.2137,74.5237,2025-01-07,4,30,19,1,1,False
2025-01-07 04:45:00,2025-01-07 04:00:00,73.9,690.2,1220.4,-530.2,73.53,338.8,7.6373,7.6373,21.277,0.37000000000000455,65.8927,66.26270000000001,2025-01-07,4,45,20,1,1,False
2025-01-07 05:00:00,2025-01-07 05:00:00,92.16,878.9,1253.7,-374.8000000000002,52.0,0.4,-140.8818,-140.8818,29.604,40.16,192.8818,233.0418,2025-01-07,5,0,21,1,1,False
2025-01-07 05:15:00,2025-01-07 05:00:00,92.16,878.9,1253.7,-374.8000000000002,83.0,1.2,-139.3188,-139.3188,23.802,9.159999999999997,222.3188,231.4788,2025-01-07,5,15,22,1,1,False
2025-01-07 05:30:00,2025-01-07 05:00:00,92.16,878.9,1253.7,-374.8000000000002,105.08,13.2,-4.2203,-4.2203,1.555,-12.920000000000002,109.3003,96.38029999999999,2025-01-07,5,30,23,1,1,False
2025-01-07 05:45:00,2025-01-07 05:00:00,92.16,878.9,1253.7,-374.8000000000002,131.49,22.4,112.5742,138.24,-1.428,-39.33000000000001,-6.75,-46.08000000000001,2025-01-07,5,45,24,1,1,False
2025-01-07 06:00:00,2025-01-07 06:00:00,150.48,1305.2,1537.2,-232.0,81.28,44.6,-13.3313,-13.3313,29.343,69.19999999999999,94.6113,163.8113,2025-01-07,6,0,25,1,1,False
2025-01-07 06:15:00,2025-01-07 06:00:00,150.48,1305.2,1537.2,-232.0,103.92,14.8,47.1747,47.1747,0.508,46.55999999999999,56.7453,103.30529999999999,2025-01-07,6,15,26,1,1,False
2025-01-07 06:30:00,2025-01-07 06:00:00,150.48,1305.2,1537.2,-232.0,155.36,15.0,201.551,225.72,-12.165,-4.880000000000024,-70.35999999999999,-75.24000000000001,2025-01-07,6,30,27,1,1,False
2025-01-07 06:45:00,2025-01-07 06:00:00,150.48,1305.2,1537.2,-232.0,167.56,46.4,194.8364,230.4113,-9.557,-17.080000000000013,-62.85130000000001,-79.93130000000002,2025-01-07,6,45,28,1,1,False
2025-01-07 07:00:00,2025-01-07 07:00:00,160.29,1513.2,1735.3,-222.10000000000014,158.91,80.5,11.5311,11.5311,0.678,1.3799999999999955,147.3789,148.75889999999998,2025-01-07,7,0,29,1,1,False
2025-01-07 07:15:00,2025-01-07 07:00:00,160.29,1513.2,1735.3,-222.10000000000014,149.53,14.6,192.5775,240.435,-14.213,10.759999999999991,-90.905,-80.14500000000001,2025-01-07,7,15,30,1,1,False
2025-01-07 07:30:00,2025-01-07 07:00:00,160.29,1513.2,1735.3,-222.10000000000014,157.96,12.8,181.7651,240.435,-9.75,2.329999999999984,-82.475,-80.14500000000001,2025-01-07,7,30,31,1,1,False
2025-01-07 07:45:00,2025-01-07 07:00:00,160.29,1513.2,1735.3,-222.10000000000014,143.92,33.3,137.1292,240.435,-3.821,16.370000000000005,-96.51500000000001,-80.14500000000001,2025-01-07,7,45,32,1,1,False
2025-01-07 08:00:00,2025-01-07 08:00:00,130.0,1643.8,1696.0,-52.200000000000045,163.32,59.1,56.7503,199.3581,-1.778,-33.31999999999999,-36.038100000000014,-69.35810000000001,2025-01-07,8,0,33,1,1,False
2025-01-07 08:15:00,2025-01-07 08:00:00,130.0,1643.8,1696.0,-52.200000000000045,132.63,33.3,87.0605,195.0,-2.6,-2.6299999999999955,-62.370000000000005,-65.0,2025-01-07,8,15,34,1,1,False
2025-01-07 08:30:00,2025-01-07 08:00:00,130.0,1643.8,1696.0,-52.200000000000045,134.56,41.9,136.9114,195.0,-7.182,-4.560000000000002,-60.44,-65.0,2025-01-07,8,30,35,1,1,False
2025-01-07 08:45:00,2025-01-07 08:00:00,130.0,1643.8,1696.0,-52.200000000000045,132.22,53.7,138.5928,195.0,-7.29,-2.219999999999999,-62.78,-65.0,2025-01-07,8,45,36,1,1,False
2025-01-07 09:00:00,2025-01-07 09:00:00,134.47,1696.2,1665.1,31.100000000000136,147.07,21.0,176.3251,205.2679,-11.082,-12.599999999999994,-58.197900000000004,-70.7979,2025-01-07,9,0,37,1,1,False
2025-01-07 09:15:00,2025-01-07 09:00:00,134.47,1696.2,1665.1,31.100000000000136,137.35,12.9,140.7009,205.2679,-6.199,-2.8799999999999955,-67.9179,-70.7979,2025-01-07,9,15,38,1,1,False
2025-01-07 09:30:00,2025-01-07 09:00:00,134.47,1696.2,1665.1,31.100000000000136,121.36,12.2,115.6368,205.2679,-5.546,13.11,-83.9079,-70.7979,2025-01-07,9,30,39,1,1,False
2025-01-07 09:45:00,2025-01-07 09:00:00,134.47,1696.2,1665.1,31.100000000000136,109.82,18.5,81.0201,205.2679,-5.298,24.650000000000006,-95.4479,-70.7979,2025-01-07,9,45,40,1,1,False
2025-01-07 10:00:00,2025-01-07 10:00:00,123.19,1549.2,1638.6,-89.40000000000009,126.93,58.4,92.5162,193.9657,-13.659,-3.740000000000009,-67.03569999999999,-70.7757,2025-01-07,10,0,41,1,1,False
2025-01-07 10:15:00,2025-01-07 10:00:00,123.19,1549.2,1638.6,-89.40000000000009,119.51,46.4,74.943,191.4522,-12.199,3.6799999999999926,-71.9422,-68.2622,2025-01-07,10,15,42,1,1,False
2025-01-07 10:30:00,2025-01-07 10:00:00,123.19,1549.2,1638.6,-89.40000000000009,123.64,47.0,130.3661,192.9546,-17.182,-0.45000000000000284,-69.3146,-69.7646,2025-01-07,10,30,43,1,1,False
2025-01-07 10:45:00,2025-01-07 10:00:00,123.19,1549.2,1638.6,-89.40000000000009,123.77,48.2,138.5204,192.9555,-9.21,-0.5799999999999983,-69.1855,-69.7655,2025-01-07,10,45,44,1,1,False
2025-01-07 11:00:00,2025-01-07 11:00:00,123.1,1639.0,1598.4,40.600000000000136,152.42,25.4,121.2081,204.9322,-24.028,-29.319999999999993,-52.51220000000001,-81.8322,2025-01-07,11,0,45,1,1,False
2025-01-07 11:15:00,2025-01-07 11:00:00,123.1,1639.0,1598.4,40.600000000000136,151.24,25.8,147.9167,204.9322,-24.004,-28.140000000000015,-53.692199999999985,-81.8322,2025-01-07,11,15,46,1,1,False
2025-01-07 11:30:00,2025-01-07 11:00:00,123.1,1639.0,1598.4,40.600000000000136,128.53,29.6,103.026,204.9322,-20.697,-5.430000000000007,-76.4022,-81.8322,2025-01-07,11,30,47,1,1,False
2025-01-07 11:45:00,2025-01-07 11:00:00,123.1,1639.0,1598.4,40.600000000000136,123.34,41.8,127.6045,199.983,-20.335,-0.2400000000000091,-76.643,-76.88300000000001,2025-01-07,11,45,48,1,1,False
2025-01-07 12:00:00,2025-01-07 12:00:00,124.95,1600.6,1600.1,0.5,149.55,27.3,154.1605,193.0914,-14.255,-24.60000000000001,-43.54139999999998,-68.14139999999999,2025-01-07,12,0,49,1,1,False
2025-01-07 12:15:00,2025-01-07 12:00:00,124.95,1600.6,1600.1,0.5,151.58,18.1,155.4073,193.0914,-9.784,-26.63000000000001,-41.51139999999998,-68.14139999999999,2025-01-07,12,15,50,1,1,False
2025-01-07 12:30:00,2025-01-07 12:00:00,124.95,1600.6,1600.1,0.5,115.65,25.7,146.2558,193.0914,-15.4,9.299999999999997,-77.44139999999999,-68.14139999999999,2025-01-07,12,30,51,1,1,False
2025-01-07 12:45:00,2025-01-07 12:00:00,124.95,1600.6,1600.1,0.5,116.35,48.8,112.6325,188.9051,-13.624,8.600000000000009,-72.55510000000001,-63.9551,2025-01-07,12,45,52,1,1,False
2025-01-07 13:00:00,2025-01-07 13:00:00,136.77,1619.4,1596.9,22.5,93.26,21.2,177.3624,205.155,-10.251,43.510000000000005,-111.895,-68.38499999999999,2025-01-07,13,0,53,1,1,False
2025-01-07 13:15:00,2025-01-07 13:00:00,136.77,1619.4,1596.9,22.5,109.39,33.2,129.7485,205.155,-7.167,27.38000000000001,-95.765,-68.38499999999999,2025-01-07,13,15,54,1,1,False
2025-01-07 13:30:00,2025-01-07 13:00:00,136.77,1619.4,1596.9,22.5,113.43,37.3,106.6547,205.155,-5.993,23.340000000000003,-91.725,-68.38499999999999,2025-01-07,13,30,55,1,1,False
2025-01-07 13:45:00,2025-01-07 13:00:00,136.77,1619.4,1596.9,22.5,127.99,48.1,67.1532,205.155,-1.596,8.780000000000015,-77.165,-68.38499999999999,2025-01-07,13,45,56,1,1,False
2025-01-07 14:00:00,2025-01-07 14:00:00,141.21,1613.9,1627.0,-13.099999999999909,81.46,21.3,63.4796,211.815,-12.103,59.750000000000014,-130.35500000000002,-70.60499999999999,2025-01-07,14,0,57,1,1,False
2025-01-07 14:15:00,2025-01-07 14:00:00,141.21,1613.9,1627.0,-13.099999999999909,55.98,30.6,81.9483,211.815,-13.321,85.23000000000002,-155.835,-70.60499999999999,2025-01-07,14,15,58,1,1,False
2025-01-07 14:30:00,2025-01-07 14:00:00,141.21,1613.9,1627.0,-13.099999999999909,119.95,15.3,64.5913,215.6594,-9.837,21.260000000000005,-95.7094,-74.4494,2025-01-07,14,30,59,1,1,False
2025-01-07 14:45:00,2025-01-07 14:00:00,141.21,1613.9,1627.0,-13.099999999999909,182.88,41.1,47.2314,230.1395,-10.577,-41.66999999999999,-47.2595,-88.92949999999999,2025-01-07,14,45,60,1,1,False
2025-01-07 15:00:00,2025-01-07 15:00:00,142.29,1545.9,1638.2,-92.30000000000018,64.01,68.2,60.8127,213.435,-3.489,78.27999999999999,-149.425,-71.14500000000001,2025-01-07,15,0,61,1,1,False
2025-01-07 15:15:00,2025-01-07 15:00:00,142.29,1545.9,1638.2,-92.30000000000018,133.3,23.3,73.6738,213.435,-6.717,8.98999999999998,-80.13499999999999,-71.14500000000001,2025-01-07,15,15,62,1,1,False
2025-01-07 15:30:00,2025-01-07 15:00:00,142.29,1545.9,1638.2,-92.30000000000018,163.56,23.7,150.315,213.435,-6.155,-21.27000000000001,-49.875,-71.14500000000001,2025-01-07,15,30,63,1,1,False
2025-01-07 15:45:00,2025-01-07 15:00:00,142.29,1545.9,1638.2,-92.30000000000018,157.41,31.6,108.9371,213.435,-7.735,-15.120000000000005,-56.025000000000006,-71.14500000000001,2025-01-07,15,45,64,1,1,False
2025-01-07 16:00:00,2025-01-07 16:00:00,167.75,1761.3,1781.4,-20.09999999999991,120.29,53.9,73.3588,251.625,-0.918,47.459999999999994,-131.33499999999998,-83.875,2025-01-07,16,0,65,1,1,False
2025-01-07 16:15:00,2025-01-07 16:00:00,167.75,1761.3,1781.4,-20.09999999999991,136.95,27.7,90.6466,251.625,-6.033,30.80000000000001,-114.67500000000001,-83.875,2025-01-07,16,15,66,1,1,False
2025-01-07 16:30:00,2025-01-07 16:00:00,167.75,1761.3,1781.4,-20.09999999999991,271.18,17.6,166.9501,251.625,-7.185,-103.43,19.555000000000007,-83.875,2025-01-07,16,30,67,1,1,False
2025-01-07 16:45:00,2025-01-07 16:00:00,167.75,1761.3,1781.4,-20.09999999999991,180.23,36.2,107.2725,251.625,-5.104,-12.47999999999999,-71.39500000000001,-83.875,2025-01-07,16,45,68,1,1,False
2025-01-07 17:00:00,2025-01-07 17:00:00,135.0,1741.9,1972.6,-230.69999999999982,157.43,15.4,123.7164,223.5102,-1.764,-22.430000000000007,-66.08019999999999,-88.5102,2025-01-07,17,0,69,1,1,False
2025-01-07 17:15:00,2025-01-07 17:00:00,135.0,1741.9,1972.6,-230.69999999999982,138.68,6.5,91.849,223.5102,-7.642,-3.680000000000007,-84.83019999999999,-88.5102,2025-01-07,17,15,70,1,1,False
2025-01-07 17:30:00,2025-01-07 17:00:00,135.0,1741.9,1972.6,-230.69999999999982,150.89,9.5,71.4653,223.5102,-6.795,-15.889999999999986,-72.62020000000001,-88.5102,2025-01-07,17,30,71,1,1,False
2025-01-07 17:45:00,2025-01-07 17:00:00,135.0,1741.9,1972.6,-230.69999999999982,130.56,14.6,52.7736,223.5102,-2.797,4.439999999999998,-92.9502,-88.5102,2025-01-07,17,45,72,1,1,False
2025-01-07 18:00:00,2025-01-07 18:00:00,140.0,1671.8,2001.6,-329.79999999999995,144.9,12.7,82.2233,219.2657,-2.107,-4.900000000000006,-74.3657,-79.26570000000001,2025-01-07,18,0,73,1,1,False
2025-01-07 18:15:00,2025-01-07 18:00:00,140.0,1671.8,2001.6,-329.79999999999995,139.23,7.3,61.8092,219.2657,-1.91,0.7700000000000102,-80.03570000000002,-79.26570000000001,2025-01-07,18,15,74,1,1,False
2025-01-07 18:30:00,2025-01-07 18:00:00,140.0,1671.8,2001.6,-329.79999999999995,123.94,22.7,106.7023,219.2657,-3.459,16.060000000000002,-95.32570000000001,-79.26570000000001,2025-01-07,18,30,75,1,1,False
2025-01-07 18:45:00,2025-01-07 18:00:00,140.0,1671.8,2001.6,-329.79999999999995,119.01,22.9,73.1988,219.2657,-2.125,20.989999999999995,-100.2557,-79.26570000000001,2025-01-07,18,45,76,1,1,False
2025-01-07 19:00:00,2025-01-07 19:00:00,177.08,1581.8,1961.7,-379.9000000000001,157.03,21.8,62.2058,265.62,-1.043,20.05000000000001,-108.59,-88.53999999999999,2025-01-07,19,0,77,1,1,False
2025-01-07 19:15:00,2025-01-07 19:00:00,177.08,1581.8,1961.7,-379.9000000000001,141.89,12.7,149.6561,265.62,-2.776,35.190000000000026,-123.73000000000002,-88.53999999999999,2025-01-07,19,15,78,1,1,False
2025-01-07 19:30:00,2025-01-07 19:00:00,177.08,1581.8,1961.7,-379.9000000000001,159.0,3.8,121.8289,265.62,-2.149,18.080000000000013,-106.62,-88.53999999999999,2025-01-07,19,30,79,1,1,False
