date,spread_mean,direction_binary,period,da_price_mean,da_price_std,da_price_max,da_price_min,da_price_range,morning_idm_price,morning_imb_price,morning_spread,morning_spread_positive,prev_afternoon_spread,prev_afternoon_positive
2025-03-01,38.7645375,1,2025,119.50041666666668,10.635727925934015,139.45,98.79,40.65999999999998,116.7042857142857,96.58431785714286,20.11996785714286,0.8571428571428571,29.49655,0.9166666666666666
2025-03-02,69.62204891304349,1,2025,86.06458333333335,32.40985638849991,135.29,14.71,120.57999999999998,107.81285714285715,70.040175,37.77268214285714,0.8571428571428571,46.78383541666667,0.75
2025-03-03,90.9498125,1,2025,123.955,42.03542263997995,192.35,47.96,144.39,108.99142857142859,54.76553928571429,54.22588928571429,0.8571428571428571,96.40504545454546,1.0
2025-03-04,16.92685833333334,1,2025,135.44458333333333,49.21575613553808,209.32,32.69,176.63,129.01500000000001,173.2788607142857,-44.26386071428571,0.14285714285714285,117.16531875,1.0
2025-03-05,28.873440625,1,2025,116.01166666666666,63.87362629624128,197.97,1.61,196.35999999999999,151.56857142857143,157.16613214285715,-5.597560714285718,0.5714285714285714,22.1249375,0.6666666666666666
2025-03-06,61.466896875,1,2025,100.07416666666666,50.35305775583365,176.66,0.46,176.2,115.15357142857142,65.31998214285714,49.83358928571429,0.8571428571428571,40.18290833333334,0.5833333333333334
2025-03-07,63.49012291666667,1,2025,110.59083333333332,51.85347390288428,213.58,8.02,205.56,122.41214285714285,84.27461071428571,38.13753214285714,0.8571428571428571,75.77913958333333,0.6666666666666666
2025-03-08,44.678259375,1,2025,89.81124999999999,50.480447554732386,171.67,-0.02,171.69,113.91357142857143,93.23157142857143,20.682,0.8571428571428571,75.02792916666667,0.8333333333333334
2025-03-09,17.732373958333334,1,2025,78.51083333333334,48.5711210419871,133.31,-0.95,134.26,89.41928571428572,62.710767857142855,26.70851785714286,1.0,57.62599583333333,0.8333333333333334
2025-03-10,17.664643750000003,1,2025,112.49333333333334,30.67507112307642,176.19,69.69,106.5,102.42714285714285,91.713275,10.713867857142862,0.7142857142857143,23.804804166666667,0.6666666666666666
2025-03-11,26.774559375,1,2025,125.00958333333334,28.23784285996468,197.86,97.04,100.82000000000001,101.75,85.12323571428571,16.626764285714284,0.7142857142857143,1.7123083333333338,0.5
2025-03-12,30.49621875,1,2025,124.03458333333333,27.613885287811385,193.01,97.85,95.16,103.78285714285714,81.21153214285714,22.571325,1.0,28.897447916666668,0.75
2025-03-13,32.74166041666667,1,2025,125.36500000000001,25.603441514595353,173.47,88.24,85.23,97.62785714285714,59.5538,38.07405714285714,1.0,19.44092291666667,0.6666666666666666
2025-03-14,18.93666145833333,1,2025,122.58999999999999,19.04288181515831,160.78,103.83,56.95,108.49928571428572,75.69467142857143,32.80461428571429,0.5714285714285714,19.950095833333336,0.5833333333333334
2025-03-15,5.042117708333332,1,2025,93.59583333333335,25.948705910041003,146.4,48.0,98.4,97.71142857142857,59.193,38.51842857142857,1.0,2.587216666666659,0.5
2025-03-16,9.64566875,1,2025,75.13125000000001,38.743595185976005,140.0,6.41,133.59,86.12857142857142,80.54755357142857,5.5810178571428555,0.7142857142857143,-20.44391666666667,0.4166666666666667
2025-03-17,15.26743125,1,2025,104.84208333333333,35.71579190110711,173.68,42.23,131.45000000000002,89.86428571428571,43.99095357142857,45.873332142857144,1.0,3.7348937500000017,0.5833333333333334
2025-03-18,13.361338541666669,1,2025,93.00083333333333,50.89318814218031,171.92,2.56,169.35999999999999,95.52142857142857,109.73487857142857,-14.213449999999998,0.14285714285714285,-8.833629166666666,0.5833333333333334
2025-03-19,37.250771875000005,1,2025,105.75208333333335,67.77200858499715,252.87,1.02,251.85,110.11928571428572,97.67981428571429,12.439471428571425,0.7142857142857143,9.319343750000002,0.6666666666666666
2025-03-20,33.43179895833333,1,2025,111.49083333333334,68.98137435548101,273.12,0.43,272.69,109.59785714285714,82.56907142857143,27.028785714285714,0.8571428571428571,29.99842291666667,0.75
2025-03-21,65.69339166666667,1,2025,116.12666666666667,68.4723340301485,257.94,0.18,257.76,120.49214285714285,95.16501785714286,25.327125000000006,0.8571428571428571,36.5282875,0.5833333333333334
2025-03-22,39.28247604166666,1,2025,86.38625,38.44082033379079,143.81,14.68,129.13,91.8442857142857,69.37846785714285,22.465817857142856,0.8571428571428571,86.75968541666667,0.75
2025-03-23,-32.8642875,0,2025,61.76416666666666,49.59716830246651,143.31,5.01,138.3,36.75071428571429,0.23371071428571374,36.51700357142857,1.0,14.711831249999998,0.5833333333333334
2025-03-24,24.698465625,1,2025,131.35958333333335,30.36736012050448,213.98,98.86,115.11999999999999,101.85285714285715,89.46745,12.385407142857146,0.7142857142857143,-29.589270833333334,0.25
2025-03-25,55.139728125,1,2025,124.82541666666667,24.45863001943356,181.65,99.55,82.10000000000001,103.22214285714286,79.14066428571428,24.081478571428566,0.8571428571428571,26.154097916666668,0.6666666666666666
2025-03-26,26.501275000000003,1,2025,118.15833333333335,24.50635191247304,171.56,84.81,86.75,99.88214285714285,92.98134285714286,6.900800000000002,0.42857142857142855,57.13351458333333,0.9166666666666666
2025-03-27,7.300751041666671,1,2025,102.11666666666667,37.56657159562575,172.97,19.95,153.02,100.72785714285715,98.00481428571428,2.7230428571428615,0.5714285714285714,21.744627083333338,0.9166666666666666
2025-03-28,1.5901208333333303,1,2025,102.375,32.780278137663956,166.75,49.91,116.84,92.49928571428572,124.52933928571429,-32.030053571428574,0.2857142857142857,-2.8726270833333305,0.5
2025-03-29,23.4813875,1,2025,103.59291666666667,21.73112563945943,158.0,69.2,88.8,101.48714285714286,60.71063928571429,40.77650357142857,1.0,40.899829166666656,0.75
2025-03-30,-2.970928409090908,0,2025,22.917391304347827,44.96739224830197,116.95,-24.41,141.36,25.293333333333337,53.1996875,-27.90635416666666,0.3333333333333333,6.969983333333334,0.5833333333333334
2025-03-31,33.923657291666665,1,2025,114.27958333333333,45.71106064221471,231.89,65.66,166.23,70.77,64.86185357142857,5.908146428571429,0.7142857142857143,15.490547727272729,0.7272727272727273
2025-04-01,17.781943749999996,1,2025,102.08208333333334,36.21585528096616,177.65,39.45,138.2,100.10571428571428,83.39382142857143,16.711892857142857,0.8571428571428571,41.974583333333335,1.0
2025-04-02,-19.393913541666667,0,2025,86.76416666666667,33.34562704094231,153.96,39.12,114.84,73.37642857142858,100.04701071428572,-26.67058214285714,0.2857142857142857,17.73472083333333,0.6666666666666666
2025-04-03,-1.0348020833333316,0,2025,85.75916666666666,61.15633799972192,200.56,-5.01,205.57,80.78142857142858,112.63957142857143,-31.85814285714286,0.2857142857142857,-20.70827083333334,0.16666666666666666
2025-04-04,17.925797916666667,1,2025,96.25,59.40450971023196,183.19,-1.09,184.28,109.96357142857143,108.98382142857143,0.9797499999999972,0.42857142857142855,7.704679166666671,0.75
2025-04-05,13.984596875,1,2025,68.32791666666667,65.37161756012725,173.0,-51.9,224.9,105.17357142857144,70.19707857142858,34.976492857142865,0.8571428571428571,24.591908333333333,0.75
2025-04-06,10.641334374999998,1,2025,52.41708333333333,64.71034669497651,151.51,-73.74,225.25,58.832857142857144,37.39694642857143,21.435910714285715,0.8571428571428571,-7.204112500000001,0.5
2025-04-07,31.87016458333333,1,2025,110.91916666666667,44.85280020502492,205.32,45.56,159.76,91.53428571428572,81.93679642857144,9.597489285714287,0.7142857142857143,20.480806249999997,0.5
2025-04-08,1.3896645833333308,1,2025,110.94625,43.77501111786911,233.27,48.57,184.70000000000002,93.42357142857144,120.04658214285713,-26.62301071428572,0.14285714285714285,47.587325,0.6666666666666666
2025-04-09,22.26573020833333,1,2025,100.04041666666667,40.29183081287847,178.54,15.61,162.93,104.75642857142859,107.98999642857143,-3.23356785714286,0.42857142857142855,8.933289583333334,0.5833333333333334
2025-04-10,41.451883333333335,1,2025,96.92625,50.81031620795303,177.79,0.09,177.7,93.12142857142858,86.00621428571428,7.115214285714285,0.5714285714285714,19.894225000000002,0.6666666666666666
2025-04-11,-91.18915729166667,0,2025,81.95,62.521156001997326,205.12,0.03,205.09,93.15714285714286,120.65980714285715,-27.502664285714285,0.2857142857142857,59.171075,0.8888888888888888
2025-04-12,-3.447012499999999,0,2025,76.87833333333333,59.41825116085539,158.62,-32.22,190.84,103.05142857142857,124.23428214285715,-21.18285357142857,0.0,-171.5861166666667,0.25
2025-04-13,-11.354583333333336,0,2025,58.237500000000004,57.69935115677683,159.06,-25.38,184.44,82.06214285714285,108.43410000000002,-26.37195714285715,0.14285714285714285,7.775347916666667,0.5
2025-04-14,10.944425,1,2025,114.58999999999999,29.81491835510772,195.08,82.81,112.27000000000001,93.50214285714286,95.56231785714286,-2.060175000000003,0.2857142857142857,-2.500737500000003,0.5
2025-04-15,6.517902083333335,1,2025,106.07916666666667,20.295710602010946,147.51,73.24,74.27,80.29214285714286,33.88634285714286,46.4058,0.7142857142857143,-9.40146458333333,0.5
2025-04-16,33.900559375,1,2025,82.805,50.50505123252525,172.02,2.51,169.51000000000002,90.23714285714286,77.99721071428571,12.239932142857143,0.5714285714285714,-15.085404166666669,0.5
2025-04-17,-19.038846875,0,2025,84.99666666666667,34.514523681017764,132.98,19.43,113.54999999999998,83.95785714285715,63.80101071428572,20.156846428571434,1.0,14.357035416666667,0.5833333333333334
2025-04-18,28.40532916666667,1,2025,90.47291666666666,18.73723205375415,139.68,66.85,72.83000000000001,86.55357142857143,67.09334285714286,19.460228571428576,0.8571428571428571,-45.51736666666667,0.3333333333333333
2025-04-19,9.939710416666664,1,2025,70.97791666666667,50.83985196324757,168.73,-6.37,175.1,92.78428571428572,89.48393214285714,3.3003535714285634,0.5714285714285714,30.643700000000006,0.9166666666666666
2025-04-20,121.50801874999998,1,2025,55.625416666666666,73.31122655466402,140.97,-97.58,238.55,99.81642857142857,47.36604642857143,52.450382142857144,1.0,11.1981375,0.5833333333333334
2025-04-21,103.740603125,1,2025,70.41666666666667,52.07569178957029,139.23,-32.42,171.64999999999998,97.33500000000001,75.52374285714286,21.81125714285714,0.8571428571428571,150.0006375,0.6666666666666666
2025-04-22,48.550834375,1,2025,113.47625,46.34333541621708,258.8,66.76,192.04000000000002,92.25357142857142,60.3855,31.86807142857143,1.0,183.55873541666665,0.75
2025-04-23,52.48399270833334,1,2025,111.69541666666667,27.682864261703198,188.93,79.01,109.92,100.4207142857143,64.3396,36.081114285714285,1.0,31.481016666666665,0.8333333333333334
2025-04-24,47.38630625,1,2025,98.11416666666666,16.43127265352544,136.1,76.27,59.83,84.84,71.04698214285715,13.793017857142859,0.7142857142857143,45.768825000000014,1.0
2025-04-25,12.998466666666667,1,2025,89.145,19.779590051583373,123.29,43.22,80.07000000000001,91.16,87.96800357142857,3.191996428571426,0.8571428571428571,32.01391041666667,0.5833333333333334
2025-04-26,52.45986145833333,1,2025,59.46333333333334,43.91673511531118,115.53,-6.97,122.5,94.32571428571428,90.20402142857142,4.121692857142855,0.7142857142857143,10.954925000000001,0.6666666666666666
2025-04-27,-1.3086708333333334,0,2025,32.38333333333333,70.85837109067064,124.8,-120.48,245.28,61.644285714285715,82.970625,-21.326339285714287,0.42857142857142855,97.18142916666666,0.8333333333333334
2025-04-28,29.874651041666667,1,2025,76.49291666666666,57.73636353055053,198.46,-6.18,204.64000000000001,93.8342857142857,89.05947857142857,4.774807142857141,0.5714285714285714,6.113558333333334,0.5833333333333334
2025-04-29,4.452213541666665,1,2025,72.40708333333333,51.939418847861816,178.53,-1.9,180.43,86.05285714285715,91.06511071428572,-5.012253571428571,0.42857142857142855,33.977870833333334,0.8333333333333334
2025-04-30,-12.884701041666666,0,2025,74.74416666666666,52.22556677875616,178.17,-6.21,184.38,90.93571428571428,119.29607142857142,-28.360357142857143,0.14285714285714285,-7.126164583333337,0.25
2025-05-01,-41.74580729166667,0,2025,44.97208333333333,79.71172730147089,164.03,-128.17,292.2,88.58642857142857,75.14176071428571,13.444667857142857,0.7142857142857143,-10.677564583333334,0.25
2025-05-02,-19.285677083333333,0,2025,61.06375,47.36375424056744,149.94,-4.0,153.94,74.66499999999999,63.237,11.428,0.7142857142857143,-65.32907083333333,0.25
2025-05-03,-8.582629166666665,0,2025,55.89666666666667,42.36391724165709,103.1,-3.04,106.14,92.57857142857142,83.09249285714284,9.486078571428575,0.5714285714285714,-50.45680625,0.3333333333333333
2025-05-04,2.2929010416666658,1,2025,33.75541666666667,41.3006614305564,109.23,-5.01,114.24000000000001,33.67857142857143,8.421703571428571,25.256867857142854,0.8571428571428571,-24.417608333333334,0.3333333333333333
2025-05-05,28.675243750000003,1,2025,98.59333333333332,44.071445223159756,270.33,57.03,213.29999999999998,75.05285714285715,52.255207142857145,22.79765,0.8571428571428571,-0.600214583333333,0.5833333333333334
2025-05-06,26.67088333333333,1,2025,95.27208333333334,26.825301648154724,160.08,58.99,101.09,84.84571428571428,69.35043928571429,15.495275000000001,0.5714285714285714,17.154468750000003,0.5
2025-05-07,35.87171875,1,2025,101.79958333333333,21.965316628754735,151.52,71.41,80.11000000000001,95.285,68.9942,26.2908,0.8571428571428571,0.12288124999999776,0.6666666666666666
2025-05-08,13.446236458333331,1,2025,107.53416666666668,29.563488779922093,195.76,66.37,129.39,98.37142857142858,87.138925,11.23250357142857,0.7142857142857143,19.14039374999999,0.75
2025-05-09,17.54691354166667,1,2025,85.88875,48.335870946003396,174.0,0.02,173.98,105.99571428571429,108.66184642857142,-2.66613214285714,0.5714285714285714,-5.189027083333335,0.4166666666666667
2025-05-10,-7.681279166666665,0,2025,54.871249999999996,78.87864351468902,187.92,-113.4,301.32,103.23785714285714,90.47042499999999,12.767432142857146,0.42857142857142855,13.646366666666667,0.6666666666666666
2025-05-11,-4.060544791666669,0,2025,31.496666666666666,103.89632293224136,160.67,-202.7,363.37,95.5257142857143,44.03481428571428,51.490899999999996,1.0,-22.867049999999995,0.4166666666666667
2025-05-12,22.87976145833333,1,2025,89.61208333333333,48.26765961838457,211.34,16.7,194.64000000000001,96.425,91.13894285714287,5.28605714285714,0.42857142857142855,-35.792433333333335,0.3333333333333333
2025-05-13,8.260118750000002,1,2025,90.32083333333334,64.46695411750432,292.72,4.88,287.84000000000003,94.70928571428571,91.12887500000001,3.580410714285712,0.5714285714285714,23.348166666666668,0.6666666666666666
2025-05-14,19.09853020833333,1,2025,71.86791666666666,49.00589573928983,135.15,-8.76,143.91,100.58785714285715,77.42853214285715,23.159324999999995,0.8571428571428571,1.6566083333333346,0.5
2025-05-15,10.729501041666673,1,2025,80.51458333333333,44.374553908760014,157.6,7.13,150.47,91.50357142857142,80.15985714285715,11.343714285714288,0.7142857142857143,11.137637500000002,0.5
2025-05-16,-8.405769791666666,0,2025,83.00375,42.79603088183681,164.9,16.34,148.56,91.44142857142857,99.23068571428573,-7.789257142857144,0.5714285714285714,16.167812500000004,0.4166666666666667
2025-05-17,-13.111161458333331,0,2025,65.66791666666667,55.60785915514857,161.81,-11.03,172.84,95.85285714285715,66.51755714285714,29.3353,0.5714285714285714,-0.8870312499999985,0.4166666666666667
2025-05-18,6.651767708333336,1,2025,64.5025,53.581805903805105,136.57,-15.0,151.57,96.20857142857143,67.17359285714285,29.034978571428578,0.7142857142857143,-25.959045833333334,0.3333333333333333
2025-05-19,3.2304239583333314,1,2025,97.84583333333335,52.722585368805795,231.01,5.0,226.01,107.29857142857144,80.92351071428571,26.37506071428572,0.8571428571428571,-1.3337437500000011,0.4166666666666667
2025-05-20,47.48230208333334,1,2025,102.62291666666665,54.20374008266657,236.1,16.0,220.1,114.29571428571428,109.19934285714285,5.096371428571425,0.42857142857142855,-15.290377083333341,0.4166666666666667
2025-05-21,-13.137311458333334,0,2025,108.60041666666666,56.982866340160356,306.24,42.22,264.02,100.74428571428572,71.97381428571428,28.770471428571426,1.0,80.60744583333333,0.4166666666666667
2025-05-22,6.179654166666666,1,2025,100.82291666666667,27.88629607019356,180.4,54.01,126.39000000000001,102.74,79.39314642857143,23.34685357142857,0.7142857142857143,-59.88531041666667,0.75
2025-05-23,40.39825625,1,2025,105.33916666666666,39.86256846331848,215.07,33.17,181.89999999999998,97.54357142857144,49.14313214285715,48.40043928571429,1.0,-6.260277083333338,0.5
2025-05-24,11.726620833333332,1,2025,65.57000000000001,52.43595994784662,165.82,-2.45,168.26999999999998,97.55785714285715,61.73981428571428,35.818042857142856,1.0,34.58116458333333,0.8333333333333334
2025-05-25,3.699885416666667,1,2025,29.0975,45.79745619003594,116.9,-8.93,125.83000000000001,45.99857142857143,32.238435714285714,13.760135714285719,0.2857142857142857,2.2594000000000025,0.4166666666666667
2025-05-26,2.784902083333332,1,2025,94.835,59.55870315696214,251.58,10.32,241.26000000000002,91.86,101.76096071428572,-9.900960714285716,0.5714285714285714,3.3582249999999987,0.4166666666666667
2025-05-27,9.445951041666667,1,2025,81.02166666666666,55.8553557952547,220.84,0.16,220.68,91.88,67.67098214285714,24.20901785714286,0.8571428571428571,4.3683895833333315,0.4166666666666667
2025-05-28,27.676879166666662,1,2025,93.81291666666665,30.256119679821975,176.37,57.86,118.51,78.34857142857143,52.52308214285714,25.82548928571429,0.7142857142857143,13.899647916666666,0.5
2025-05-29,-4.807776041666668,0,2025,70.20375,44.63533790253988,157.37,0.6,156.77,94.79357142857144,79.699575,15.093996428571424,0.7142857142857143,14.26038125,0.75
2025-05-30,12.006493750000002,1,2025,55.430416666666666,51.44822424612642,167.68,-0.3,167.98000000000002,63.348571428571425,45.19515,18.153421428571427,1.0,-13.56108125,0.3333333333333333
2025-05-31,12.895083333333336,1,2025,71.25875,64.34380165496162,213.32,-13.17,226.48999999999998,102.86071428571428,78.21111071428572,24.649603571428575,0.8571428571428571,0.9956333333333367,0.3333333333333333
2025-06-01,-10.8759,0,2025,44.15375,49.623275202749625,118.75,-20.41,139.16,75.40785714285714,28.544857142857143,46.863,0.8571428571428571,6.962102083333337,0.4166666666666667
2025-06-02,6.29039375,1,2025,104.98958333333333,84.71987598418308,371.23,11.0,360.23,82.91,95.91912142857143,-13.009121428571428,0.5714285714285714,-24.37895416666667,0.3333333333333333
2025-06-03,-17.837650000000004,0,2025,88.19041666666668,63.78846498416647,267.59,3.97,263.61999999999995,109.94714285714285,165.13607499999998,-55.18893214285715,0.0,8.716747916666664,0.5
