Delivery day;Period number;Period;Period (min);Price SK (EUR/MWh);Demand successful (MW);Supply successful (MW);Flow CZ ➝ SK (MW);Flow SK ➝ CZ (MW);Flow PL ➝ SK (MW);Flow SK ➝ PL (MW);Flow HU ➝ SK (MW);Flow SK ➝ HU (MW);Publication status
13.3.2026;2;00:15 - 00:30;15;127.90;847.1;1,263.0;613.4;0.0;920.5;0.0;0.0;1,949.8;Final
13.3.2026;3;00:30 - 00:45;15;108.80;816.4;1,251.5;613.5;0.0;919.6;0.0;0.0;1,968.2;Final
13.3.2026;4;00:45 - 01:00;15;105.99;811.7;1,256.6;603.8;0.0;912.4;0.0;0.0;1,961.1;Final
13.3.2026;5;01:00 - 01:15;15;112.22;734.3;1,292.1;549.3;0.0;881.2;0.0;0.0;1,988.3;Final
13.3.2026;6;01:15 - 01:30;15;107.08;726.9;1,287.7;556.0;0.0;895.9;0.0;0.0;2,012.7;Final
13.3.2026;7;01:30 - 01:45;15;102.97;713.8;1,299.2;562.7;0.0;892.2;0.0;0.0;2,040.3;Final
13.3.2026;8;01:45 - 02:00;15;100.19;705.8;1,322.7;543.2;0.0;890.7;0.0;0.0;2,050.8;Final
13.3.2026;9;02:00 - 02:15;15;99.17;774.3;1,324.4;541.0;0.0;894.7;0.0;0.0;1,985.8;Final
13.3.2026;10;02:15 - 02:30;15;107.06;755.8;1,345.9;558.6;0.0;900.5;0.0;0.0;2,049.2;Final
13.3.2026;11;02:30 - 02:45;15;105.45;761.7;1,329.6;568.1;0.0;906.3;0.0;0.0;2,042.3;Final
13.3.2026;12;02:45 - 03:00;15;102.60;759.7;1,316.2;567.8;0.0;904.3;0.0;0.0;2,028.6;Final
13.3.2026;13;03:00 - 03:15;15;105.67;761.3;1,315.9;553.6;0.0;895.2;0.0;0.0;2,003.4;Final
13.3.2026;14;03:15 - 03:30;15;102.38;746.5;1,314.7;554.2;0.0;894.7;0.0;0.0;2,017.1;Final
13.3.2026;15;03:30 - 03:45;15;102.64;766.6;1,294.4;555.5;0.0;896.7;0.0;0.0;1,980.0;Final
13.3.2026;16;03:45 - 04:00;15;104.36;768.3;1,291.4;580.5;0.0;905.2;0.0;0.0;2,008.8;Final
13.3.2026;17;04:00 - 04:15;15;115.00;831.4;1,304.2;633.7;0.0;816.0;0.0;0.0;1,922.5;Final
13.3.2026;18;04:15 - 04:30;15;106.08;834.0;1,294.0;612.5;0.0;807.8;0.0;0.0;1,880.3;Final
13.3.2026;19;04:30 - 04:45;15;105.04;851.0;1,266.6;588.6;0.0;801.4;0.0;0.0;1,805.6;Final
13.3.2026;20;04:45 - 05:00;15;133.56;878.2;1,273.8;580.3;0.0;801.1;0.0;0.0;1,777.0;Final
13.3.2026;21;05:00 - 05:15;15;111.58;1,012.0;1,312.7;551.6;0.0;778.0;0.0;0.0;1,630.3;Final
13.3.2026;22;05:15 - 05:30;15;124.22;1,047.1;1,310.4;540.3;0.0;782.9;0.0;0.0;1,586.5;Final
13.3.2026;23;05:30 - 05:45;15;148.51;1,089.6;1,494.1;472.3;0.0;747.9;0.0;0.0;1,624.7;Final
13.3.2026;24;05:45 - 06:00;15;163.66;1,135.2;1,489.8;490.1;0.0;744.1;0.0;0.0;1,588.8;Final
13.3.2026;25;06:00 - 06:15;15;180.33;1,380.3;1,576.5;619.1;0.0;739.9;0.0;0.0;1,555.2;Final
13.3.2026;26;06:15 - 06:30;15;207.15;1,461.5;1,573.0;569.9;0.0;707.5;0.0;0.0;1,388.9;Final
13.3.2026;27;06:30 - 06:45;15;248.37;1,516.5;1,566.9;537.1;0.0;683.3;0.0;0.0;1,270.8;Final
13.3.2026;28;06:45 - 07:00;15;261.65;1,540.9;1,567.8;532.4;0.0;685.1;0.0;0.0;1,244.4;Final
13.3.2026;29;07:00 - 07:15;15;187.98;1,371.5;1,298.2;499.6;0.0;771.0;0.0;0.0;1,197.3;Final
13.3.2026;30;07:15 - 07:30;15;182.96;1,375.5;1,282.1;457.0;0.0;796.1;0.0;0.0;1,159.7;Final
13.3.2026;31;07:30 - 07:45;15;151.36;1,334.4;1,284.7;415.1;0.0;763.2;0.0;0.0;1,128.6;Final
13.3.2026;32;07:45 - 08:00;15;93.00;1,310.7;1,275.0;386.4;0.0;739.9;0.0;0.0;1,090.6;Final
13.3.2026;33;08:00 - 08:15;15;143.39;1,216.8;1,147.1;237.5;0.0;663.3;0.0;0.0;831.1;Final
13.3.2026;34;08:15 - 08:30;15;110.65;1,198.8;1,150.1;129.9;0.0;645.3;0.0;0.0;726.5;Final
13.3.2026;35;08:30 - 08:45;15;65.75;1,213.2;1,137.5;99.6;0.0;602.3;0.0;0.0;626.2;Final
13.3.2026;36;08:45 - 09:00;15;32.41;1,166.6;1,138.6;79.7;0.0;620.3;0.0;0.0;672.0;Final
13.3.2026;37;09:00 - 09:15;15;33.19;1,204.3;820.9;74.8;0.0;790.7;0.0;0.0;482.1;Final
13.3.2026;38;09:15 - 09:30;15;13.33;1,151.5;828.0;0.0;84.5;746.1;0.0;0.0;338.1;Final
13.3.2026;39;09:30 - 09:45;15;15.73;1,113.1;847.3;0.0;207.9;680.7;0.0;0.0;207.0;Final
13.3.2026;40;09:45 - 10:00;15;19.58;1,079.7;890.3;0.0;343.1;612.1;0.0;0.0;79.6;Final
13.3.2026;41;10:00 - 10:15;15;12.46;1,039.3;813.1;0.0;444.3;601.6;0.0;68.9;0.0;Final
13.3.2026;42;10:15 - 10:30;15;7.91;1,007.5;834.9;0.0;475.1;540.4;0.0;107.3;0.0;Final
13.3.2026;43;10:30 - 10:45;15;10.59;1,040.3;840.7;0.0;514.5;489.4;0.0;224.7;0.0;Final
13.3.2026;44;10:45 - 11:00;15;5.05;1,007.0;850.5;0.0;526.8;443.9;0.0;239.4;0.0;Final
13.3.2026;45;11:00 - 11:15;15;4.35;1,123.6;856.1;0.0;395.2;530.9;0.0;131.8;0.0;Final
13.3.2026;46;11:15 - 11:30;15;2.51;1,088.6;863.3;0.0;389.6;475.8;0.0;139.1;0.0;Final
13.3.2026;47;11:30 - 11:45;15;5.20;1,097.2;855.9;0.0;459.6;472.7;0.0;228.2;0.0;Final
13.3.2026;48;11:45 - 12:00;15;4.69;1,085.1;853.2;0.0;459.3;445.1;0.0;246.1;0.0;Final
13.3.2026;49;12:00 - 12:15;15;1.82;1,104.7;844.0;0.0;384.0;407.8;0.0;236.9;0.0;Final
13.3.2026;50;12:15 - 12:30;15;1.14;1,086.3;846.6;0.0;394.8;388.8;0.0;245.7;0.0;Final
13.3.2026;51;12:30 - 12:45;15;2.61;1,087.1;836.0;0.0;397.2;337.7;0.0;310.6;0.0;Final
13.3.2026;52;12:45 - 13:00;15;4.05;1,081.7;827.8;0.0;419.6;339.8;0.0;333.7;0.0;Final
13.3.2026;53;13:00 - 13:15;15;0.50;1,073.7;832.2;0.0;447.8;440.8;0.0;248.5;0.0;Final
13.3.2026;54;13:15 - 13:30;15;1.08;1,052.0;825.7;0.0;433.2;458.4;0.0;201.1;0.0;Final
13.3.2026;55;13:30 - 13:45;15;1.81;1,030.9;821.4;0.0;447.0;529.7;0.0;126.8;0.0;Final
13.3.2026;56;13:45 - 14:00;15;2.72;1,040.4;811.6;0.0;433.5;542.9;0.0;119.4;0.0;Final
13.3.2026;57;14:00 - 14:15;15;3.87;1,113.0;808.4;0.0;284.4;720.1;0.0;0.0;131.1;Final
13.3.2026;58;14:15 - 14:30;15;5.62;1,117.0;785.1;0.0;255.2;736.9;0.0;0.0;149.8;Final
13.3.2026;59;14:30 - 14:45;15;7.74;1,127.3;788.3;0.0;88.2;833.3;0.0;0.0;406.1;Final
13.3.2026;60;14:45 - 15:00;15;14.94;1,156.3;769.6;0.0;79.6;841.8;0.0;0.0;375.5;Final
13.3.2026;61;15:00 - 15:15;15;13.09;1,140.4;877.0;0.0;35.9;728.3;0.0;0.0;429.0;Final
13.3.2026;62;15:15 - 15:30;15;26.32;1,163.4;876.4;220.9;0.0;895.9;0.0;0.0;829.8;Final
13.3.2026;63;15:30 - 15:45;15;88.62;1,188.1;906.7;394.1;0.0;992.5;0.0;0.0;1,105.2;Final
13.3.2026;64;15:45 - 16:00;15;144.31;1,228.2;894.1;474.4;0.0;1,027.2;0.0;0.0;1,167.5;Final
13.3.2026;65;16:00 - 16:15;15;45.11;1,358.3;1,170.3;598.1;0.0;881.2;0.0;0.0;1,291.3;Final
13.3.2026;66;16:15 - 16:30;15;91.47;1,369.4;1,169.1;652.3;0.0;787.9;0.0;0.0;1,239.9;Final
13.3.2026;67;16:30 - 16:45;15;136.57;1,399.1;1,273.8;660.6;0.0;821.9;0.0;0.0;1,357.2;Final
13.3.2026;68;16:45 - 17:00;15;160.02;1,457.0;1,281.6;600.9;0.0;651.5;0.0;0.0;1,077.0;Final
13.3.2026;69;17:00 - 17:15;15;120.97;1,489.4;1,503.7;629.5;0.0;464.4;0.0;0.0;1,108.2;Final
13.3.2026;70;17:15 - 17:30;15;138.10;1,527.4;1,501.5;637.1;0.0;485.7;0.0;0.0;1,096.9;Final
13.3.2026;71;17:30 - 17:45;15;173.83;1,553.0;1,521.2;608.5;0.0;447.5;0.0;0.0;1,024.2;Final
13.3.2026;72;17:45 - 18:00;15;221.43;1,584.8;1,533.3;575.9;0.0;427.6;0.0;0.0;952.0;Final
13.3.2026;73;18:00 - 18:15;15;160.79;1,710.9;1,683.1;582.5;0.0;456.9;0.0;0.0;1,011.6;Final
13.3.2026;74;18:15 - 18:30;15;187.57;1,732.2;1,700.1;571.7;0.0;451.2;0.0;0.0;990.8;Final
13.3.2026;75;18:30 - 18:45;15;220.02;1,752.5;1,685.5;576.1;0.0;462.4;0.0;0.0;971.5;Final
13.3.2026;76;18:45 - 19:00;15;233.61;1,750.2;1,686.0;569.3;0.0;473.7;0.0;0.0;978.8;Final
13.3.2026;77;19:00 - 19:15;15;178.30;1,736.9;1,632.9;669.5;0.0;618.9;0.0;0.0;1,184.4;Final
13.3.2026;78;19:15 - 19:30;15;175.80;1,714.4;1,650.6;660.3;0.0;621.8;0.0;0.0;1,218.3;Final
13.3.2026;79;19:30 - 19:45;15;165.34;1,709.3;1,637.4;685.5;0.0;678.5;0.0;0.0;1,292.1;Final
13.3.2026;80;19:45 - 20:00;15;150.30;1,710.5;1,639.4;679.4;0.0;594.5;0.0;0.0;1,202.8;Final
13.3.2026;81;20:00 - 20:15;15;164.09;1,676.6;1,591.0;717.9;0.0;777.2;0.0;0.0;1,409.5;Final
13.3.2026;82;20:15 - 20:30;15;152.34;1,644.5;1,592.0;760.3;0.0;815.8;0.0;0.0;1,523.6;Final
13.3.2026;83;20:30 - 20:45;15;141.62;1,585.2;1,418.1;823.9;0.0;885.1;0.0;0.0;1,541.9;Final
13.3.2026;84;20:45 - 21:00;15;132.39;1,557.0;1,417.9;756.1;0.0;808.0;0.0;0.0;1,425.0;Final
13.3.2026;85;21:00 - 21:15;15;149.11;1,407.4;1,333.1;693.8;0.0;934.9;0.0;0.0;1,554.4;Final
13.3.2026;86;21:15 - 21:30;15;138.80;1,369.2;1,336.5;673.9;0.0;920.0;0.0;0.0;1,561.2;Final
13.3.2026;87;21:30 - 21:45;15;127.10;1,339.2;1,347.9;638.3;0.0;894.0;0.0;0.0;1,541.0;Final
13.3.2026;88;21:45 - 22:00;15;119.43;1,294.2;1,349.0;595.0;0.0;853.0;0.0;0.0;1,502.8;Final
13.3.2026;89;22:00 - 22:15;15;134.30;1,176.5;1,307.8;592.4;0.0;991.5;0.0;0.0;1,715.2;Final
13.3.2026;90;22:15 - 22:30;15;123.37;1,138.1;1,310.7;547.4;0.0;950.1;0.0;0.0;1,670.1;Final
13.3.2026;91;22:30 - 22:45;15;124.50;1,093.8;1,317.0;453.8;0.0;853.9;0.0;0.0;1,530.9;Final
13.3.2026;92;22:45 - 23:00;15;116.89;1,075.7;1,314.2;427.8;0.0;886.0;0.0;0.0;1,552.3;Final
13.3.2026;93;23:00 - 23:15;15;133.69;915.9;1,316.0;345.5;0.0;990.2;0.0;0.0;1,735.8;Final
13.3.2026;94;23:15 - 23:30;15;115.94;878.8;1,317.5;290.0;0.0;969.4;0.0;0.0;1,698.1;Final
13.3.2026;95;23:30 - 23:45;15;115.37;872.5;1,321.7;237.5;0.0;924.2;0.0;0.0;1,610.9;Final
13.3.2026;96;23:45 - 00:00;15;103.35;879.9;1,322.1;204.4;0.0;882.5;0.0;0.0;1,529.1;Final
14.3.2026;1;00:00 - 00:15;15;126.93;726.2;1,295.0;167.6;0.0;818.6;0.0;0.0;1,555.0;Final
14.3.2026;2;00:15 - 00:30;15;122.85;698.2;1,298.8;174.4;0.0;793.1;0.0;0.0;1,568.1;Final
14.3.2026;3;00:30 - 00:45;15;106.68;682.5;1,312.4;167.4;0.0;806.6;0.0;0.0;1,603.9;Final
14.3.2026;4;00:45 - 01:00;15;102.70;676.2;1,327.6;165.9;0.0;761.7;0.0;0.0;1,579.0;Final
14.3.2026;5;01:00 - 01:15;15;114.62;666.8;1,336.4;98.1;0.0;832.2;0.0;0.0;1,599.9;Final
14.3.2026;6;01:15 - 01:30;15;111.06;660.2;1,350.8;76.0;0.0;819.2;0.0;0.0;1,585.8;Final
14.3.2026;7;01:30 - 01:45;15;109.00;648.4;1,361.4;47.9;0.0;779.6;0.0;0.0;1,540.5;Final
14.3.2026;8;01:45 - 02:00;15;105.90;638.1;1,370.8;2.8;0.0;770.7;0.0;0.0;1,506.2;Final
14.3.2026;9;02:00 - 02:15;15;107.63;714.1;1,388.0;38.6;0.0;751.9;0.0;0.0;1,464.4;Final
14.3.2026;10;02:15 - 02:30;15;105.02;696.7;1,393.8;14.8;0.0;731.1;0.0;0.0;1,443.0;Final
14.3.2026;11;02:30 - 02:45;15;103.63;686.2;1,395.8;15.4;0.0;694.8;0.0;0.0;1,419.8;Final
14.3.2026;12;02:45 - 03:00;15;102.39;673.9;1,405.4;6.7;0.0;671.3;0.0;0.0;1,409.5;Final
14.3.2026;13;03:00 - 03:15;15;103.57;691.4;1,390.4;0.0;13.8;604.9;0.0;0.0;1,290.1;Final
14.3.2026;14;03:15 - 03:30;15;106.69;682.1;1,391.2;33.1;0.0;705.9;0.0;0.0;1,448.1;Final
14.3.2026;15;03:30 - 03:45;15;106.48;695.0;1,390.2;27.4;0.0;722.6;0.0;0.0;1,445.2;Final
14.3.2026;16;03:45 - 04:00;15;107.81;677.6;1,395.8;11.8;0.0;756.8;0.0;0.0;1,486.8;Final
14.3.2026;17;04:00 - 04:15;15;105.76;697.6;1,395.0;35.9;0.0;688.8;0.0;0.0;1,422.1;Final
14.3.2026;18;04:15 - 04:30;15;105.63;697.9;1,390.9;54.2;0.0;712.8;0.0;0.0;1,460.0;Final
14.3.2026;19;04:30 - 04:45;15;109.36;714.1;1,381.3;57.5;0.0;796.4;0.0;0.0;1,521.1;Final
14.3.2026;20;04:45 - 05:00;15;110.53;694.9;1,378.1;55.9;0.0;800.3;0.0;0.0;1,539.4;Final
14.3.2026;21;05:00 - 05:15;15;104.69;727.0;1,355.5;46.2;0.0;734.5;0.0;0.0;1,409.2;Final
14.3.2026;22;05:15 - 05:30;15;107.39;734.3;1,346.7;46.3;0.0;792.0;0.0;0.0;1,450.7;Final
14.3.2026;23;05:30 - 05:45;15;112.07;732.2;1,347.0;69.3;0.0;809.6;0.0;0.0;1,493.7;Final
14.3.2026;24;05:45 - 06:00;15;119.57;725.1;1,341.2;62.2;0.0;879.2;0.0;0.0;1,557.5;Final
14.3.2026;25;06:00 - 06:15;15;106.27;797.0;1,403.6;0.0;29.2;751.6;0.0;0.0;1,329.0;Final
14.3.2026;26;06:15 - 06:30;15;112.17;823.6;1,398.5;0.0;87.7;704.6;0.0;0.0;1,191.8;Final
14.3.2026;27;06:30 - 06:45;15;113.51;849.2;1,386.9;0.0;152.1;710.7;0.0;0.0;1,096.3;Final
14.3.2026;28;06:45 - 07:00;15;120.38;868.9;1,382.8;0.0;220.4;676.2;0.0;0.0;969.7;Final
14.3.2026;29;07:00 - 07:15;15;130.83;1,065.5;1,372.1;0.0;70.8;837.0;0.0;0.0;1,072.8;Final
14.3.2026;30;07:15 - 07:30;15;123.92;1,062.9;1,371.9;0.0;206.3;750.2;0.0;0.0;852.9;Final
14.3.2026;31;07:30 - 07:45;15;88.59;1,033.0;1,376.6;0.0;301.4;632.2;0.0;0.0;674.4;Final
14.3.2026;32;07:45 - 08:00;15;11.73;1,057.4;1,372.0;0.0;320.4;631.8;0.0;0.0;626.0;Final
14.3.2026;33;08:00 - 08:15;15;58.85;1,081.6;1,303.3;0.0;459.2;478.7;0.0;0.0;241.2;Final
14.3.2026;34;08:15 - 08:30;15;12.68;1,100.9;1,304.9;0.0;490.1;489.9;0.0;0.0;203.8;Final
14.3.2026;35;08:30 - 08:45;15;8.51;1,142.9;1,320.9;0.0;472.9;502.8;0.0;0.0;207.9;Final
14.3.2026;36;08:45 - 09:00;15;4.08;1,120.5;1,346.7;0.0;607.9;524.4;0.0;0.0;142.7;Final
14.3.2026;37;09:00 - 09:15;15;5.59;1,138.2;1,326.2;0.0;596.6;354.8;0.0;53.8;0.0;Final
14.3.2026;38;09:15 - 09:30;15;3.88;1,129.7;1,347.3;0.0;589.0;393.5;0.0;0.0;22.1;Final
14.3.2026;39;09:30 - 09:45;15;1.60;1,107.2;1,367.7;0.0;650.2;403.9;0.0;0.0;14.2;Final
14.3.2026;40;09:45 - 10:00;15;0.82;1,079.0;1,395.4;0.0;643.5;410.6;0.0;0.0;83.5;Final
14.3.2026;41;10:00 - 10:15;15;3.58;792.8;1,100.0;0.0;646.2;383.4;0.0;0.0;44.4;Final
14.3.2026;42;10:15 - 10:30;15;2.19;780.1;1,113.4;0.0;608.1;396.5;0.0;0.0;121.7;Final
14.3.2026;43;10:30 - 10:45;15;-4.11;806.6;1,032.0;0.0;562.7;423.8;0.0;0.0;86.5;Final
14.3.2026;44;10:45 - 11:00;15;-3.26;787.5;1,046.3;0.0;562.3;413.5;0.0;0.0;110.0;Final
14.3.2026;45;11:00 - 11:15;15;0.70;869.9;1,042.4;0.0;548.6;397.2;0.0;0.0;21.1;Final
14.3.2026;46;11:15 - 11:30;15;0.45;844.2;1,049.3;0.0;545.9;390.9;0.0;0.0;50.1;Final
14.3.2026;47;11:30 - 11:45;15;-0.40;825.7;1,011.8;0.0;530.0;386.2;0.0;0.0;42.3;Final
14.3.2026;48;11:45 - 12:00;15;-1.52;794.0;1,016.6;0.0;531.7;371.9;0.0;0.0;62.8;Final
14.3.2026;49;12:00 - 12:15;15;-1.88;776.3;1,019.0;0.0;516.2;343.6;0.0;0.0;70.1;Final
14.3.2026;50;12:15 - 12:30;15;-1.99;758.3;1,019.0;0.0;511.4;339.3;0.0;0.0;88.6;Final
14.3.2026;51;12:30 - 12:45;15;-2.35;734.6;1,015.1;0.0;521.3;319.1;0.0;0.0;78.3;Final
14.3.2026;52;12:45 - 13:00;15;0.00;706.2;1,013.5;0.0;540.9;310.4;0.0;0.0;76.8;Final
14.3.2026;53;13:00 - 13:15;15;-6.81;748.9;950.8;0.0;510.2;387.0;0.0;0.0;78.7;Final
14.3.2026;54;13:15 - 13:30;15;-3.76;736.7;993.8;0.0;520.8;386.4;0.0;0.0;122.7;Final
14.3.2026;55;13:30 - 13:45;15;0.54;714.5;1,025.7;0.0;529.3;385.4;0.0;0.0;167.3;Final
14.3.2026;56;13:45 - 14:00;15;1.04;719.7;1,018.9;0.0;535.0;394.5;0.0;0.0;158.7;Final
14.3.2026;57;14:00 - 14:15;15;-1.22;803.5;1,134.5;0.0;539.6;442.1;0.0;0.0;233.5;Final
14.3.2026;58;14:15 - 14:30;15;2.63;797.8;1,156.2;0.0;539.3;446.2;0.0;0.0;265.3;Final
14.3.2026;59;14:30 - 14:45;15;4.05;790.7;1,136.9;0.0;462.7;455.1;0.0;0.0;338.6;Final
14.3.2026;60;14:45 - 15:00;15;7.21;795.1;1,093.8;0.0;313.2;464.2;0.0;0.0;449.7;Final
14.3.2026;61;15:00 - 15:15;15;6.99;1,018.1;1,343.5;0.0;296.5;477.7;0.0;0.0;506.6;Final
14.3.2026;62;15:15 - 15:30;15;10.55;1,042.2;1,298.9;0.0;307.0;389.8;0.0;0.0;339.5;Final
14.3.2026;63;15:30 - 15:45;15;49.31;824.6;1,270.3;0.0;319.6;327.6;0.0;0.0;453.7;Final
14.3.2026;64;15:45 - 16:00;15;120.61;839.6;1,278.9;0.0;303.8;327.5;0.0;0.0;463.0;Final
14.3.2026;65;16:00 - 16:15;15;64.71;1,035.8;1,349.2;0.0;120.4;32.7;0.0;0.0;225.7;Final
14.3.2026;66;16:15 - 16:30;15;122.51;1,052.2;1,354.4;0.0;118.1;9.8;0.0;0.0;193.9;Final
14.3.2026;67;16:30 - 16:45;15;133.81;1,083.9;1,534.1;0.0;62.7;0.0;33.2;0.0;354.3;Final
14.3.2026;68;16:45 - 17:00;15;153.18;1,128.3;1,518.6;16.4;0.0;10.6;0.0;0.0;417.3;Final
14.3.2026;69;17:00 - 17:15;15;120.19;1,214.0;1,548.2;115.2;0.0;0.0;198.5;0.0;250.9;Final
14.3.2026;70;17:15 - 17:30;15;132.90;1,256.4;1,558.1;275.4;0.0;0.0;73.0;0.0;504.1;Final
14.3.2026;71;17:30 - 17:45;15;145.88;1,292.4;1,647.1;245.5;0.0;0.0;143.5;0.0;456.7;Final
14.3.2026;72;17:45 - 18:00;15;167.51;1,326.6;1,655.2;274.3;0.0;0.0;39.7;0.0;563.2;Final
14.3.2026;73;18:00 - 18:15;15;140.00;1,438.0;1,686.2;346.0;0.0;21.7;0.0;0.0;615.9;Final
14.3.2026;74;18:15 - 18:30;15;148.41;1,449.8;1,685.4;359.4;0.0;42.5;0.0;0.0;637.5;Final
14.3.2026;75;18:30 - 18:45;15;172.56;1,455.0;1,686.7;340.6;0.0;50.6;0.0;0.0;622.9;Final
14.3.2026;76;18:45 - 19:00;15;183.43;1,444.0;1,710.4;318.6;0.0;48.3;0.0;0.0;633.3;Final
14.3.2026;77;19:00 - 19:15;15;183.48;1,464.2;1,755.5;277.1;0.0;204.0;0.0;0.0;772.4;Final
14.3.2026;78;19:15 - 19:30;15;178.34;1,455.4;1,758.4;267.6;0.0;188.1;0.0;0.0;758.7;Final
14.3.2026;79;19:30 - 19:45;15;165.51;1,451.7;1,730.9;248.0;0.0;175.3;0.0;0.0;702.5;Final
14.3.2026;80;19:45 - 20:00;15;152.01;1,449.7;1,733.8;278.8;0.0;152.2;0.0;0.0;715.1;Final
14.3.2026;81;20:00 - 20:15;15;176.36;1,390.0;1,657.1;224.8;0.0;315.9;0.0;0.0;807.8;Final
14.3.2026;82;20:15 - 20:30;15;156.19;1,360.2;1,660.6;251.7;0.0;342.0;0.0;0.0;894.1;Final
14.3.2026;83;20:30 - 20:45;15;139.97;1,305.2;1,472.8;324.1;0.0;391.6;0.0;0.0;883.3;Final
14.3.2026;84;20:45 - 21:00;15;128.54;1,286.4;1,474.1;317.5;0.0;409.1;0.0;0.0;914.3;Final
14.3.2026;85;21:00 - 21:15;15;140.00;1,232.1;1,479.8;395.1;0.0;651.4;0.0;0.0;1,294.2;Final
14.3.2026;86;21:15 - 21:30;15;133.54;1,203.5;1,484.0;405.3;0.0;709.8;0.0;0.0;1,395.6;Final
14.3.2026;87;21:30 - 21:45;15;140.40;1,193.2;1,509.3;330.5;0.0;605.7;0.0;0.0;1,252.3;Final
14.3.2026;88;21:45 - 22:00;15;135.87;1,162.2;1,505.7;276.7;0.0;656.4;0.0;0.0;1,276.6;Final
14.3.2026;89;22:00 - 22:15;15;139.53;945.9;1,502.6;199.2;0.0;541.1;0.0;0.0;1,297.0;Final
14.3.2026;90;22:15 - 22:30;15;132.99;904.9;1,503.3;163.6;0.0;542.5;0.0;0.0;1,304.5;Final
14.3.2026;91;22:30 - 22:45;15;139.81;855.2;1,433.8;137.0;0.0;544.1;0.0;0.0;1,259.7;Final
14.3.2026;92;22:45 - 23:00;15;128.62;837.0;1,423.0;141.6;0.0;607.9;0.0;0.0;1,335.5;Final
14.3.2026;93;23:00 - 23:15;15;139.61;669.4;1,417.1;55.8;0.0;608.6;0.0;0.0;1,412.1;Final
14.3.2026;94;23:15 - 23:30;15;128.82;655.8;1,433.7;46.2;0.0;631.4;0.0;0.0;1,455.5;Final
14.3.2026;95;23:30 - 23:45;15;127.35;636.1;1,417.7;20.0;0.0;560.9;0.0;0.0;1,362.5;Final
14.3.2026;96;23:45 - 00:00;15;116.40;631.8;1,400.1;3.0;0.0;524.5;0.0;0.0;1,295.8;Final
15.3.2026;1;00:00 - 00:15;15;138.06;565.1;1,362.5;0.0;193.5;287.5;0.0;0.0;891.4;Final
15.3.2026;2;00:15 - 00:30;15;132.04;556.5;1,384.8;0.0;265.0;365.7;0.0;0.0;929.0;Final
15.3.2026;3;00:30 - 00:45;15;124.00;550.3;1,400.7;0.0;314.3;401.8;0.0;0.0;937.9;Final
15.3.2026;4;00:45 - 01:00;15;116.02;543.1;1,416.7;0.0;324.5;387.2;0.0;0.0;936.3;Final
15.3.2026;5;01:00 - 01:15;15;124.68;547.9;1,426.4;0.0;358.0;453.9;0.0;0.0;974.4;Final
15.3.2026;6;01:15 - 01:30;15;128.75;544.1;1,458.3;0.0;400.3;367.2;0.0;0.0;881.1;Final
15.3.2026;7;01:30 - 01:45;15;126.67;540.3;1,472.5;0.0;416.3;335.8;0.0;0.0;851.7;Final
15.3.2026;8;01:45 - 02:00;15;122.63;531.9;1,491.1;0.0;428.6;319.7;0.0;0.0;850.3;Final
15.3.2026;9;02:00 - 02:15;15;127.72;592.0;1,447.7;0.0;413.5;419.3;0.0;0.0;861.5;Final
15.3.2026;10;02:15 - 02:30;15;123.70;566.7;1,454.4;0.0;419.3;397.5;0.0;0.0;865.9;Final
15.3.2026;11;02:30 - 02:45;15;120.05;561.1;1,454.8;0.0;422.1;345.5;0.0;0.0;817.1;Final
15.3.2026;12;02:45 - 03:00;15;115.54;545.2;1,450.7;0.0;428.5;276.0;0.0;0.0;753.0;Final
15.3.2026;13;03:00 - 03:15;15;116.30;566.3;1,452.4;0.0;437.7;288.7;0.0;0.0;737.1;Final
15.3.2026;14;03:15 - 03:30;15;117.01;558.6;1,457.0;0.0;383.9;366.7;0.0;0.0;881.2;Final
15.3.2026;15;03:30 - 03:45;15;121.86;553.9;1,458.9;0.0;399.0;360.2;0.0;0.0;866.2;Final
15.3.2026;16;03:45 - 04:00;15;124.88;544.6;1,472.6;0.0;413.2;334.8;0.0;0.0;849.6;Final
15.3.2026;17;04:00 - 04:15;15;121.74;565.9;1,467.8;0.0;504.5;236.1;0.0;0.0;633.5;Final
15.3.2026;18;04:15 - 04:30;15;122.65;573.4;1,458.5;0.0;474.4;272.3;0.0;0.0;683.0;Final
15.3.2026;19;04:30 - 04:45;15;124.08;578.7;1,452.4;0.0;481.4;229.3;0.0;0.0;621.6;Final
15.3.2026;20;04:45 - 05:00;15;126.28;566.2;1,450.5;0.0;482.4;190.1;0.0;0.0;592.0;Final
15.3.2026;21;05:00 - 05:15;15;122.46;602.0;1,432.1;0.0;366.2;280.0;0.0;0.0;743.9;Final
15.3.2026;22;05:15 - 05:30;15;121.60;618.5;1,405.2;0.0;339.1;316.0;0.0;0.0;763.6;Final
15.3.2026;23;05:30 - 05:45;15;126.95;620.7;1,406.2;0.0;374.8;268.0;0.0;0.0;678.7;Final
15.3.2026;24;05:45 - 06:00;15;129.81;621.5;1,397.0;0.0;402.7;288.5;0.0;0.0;661.3;Final
15.3.2026;25;06:00 - 06:15;15;122.97;684.9;1,430.5;0.0;332.2;258.2;0.0;0.0;671.6;Final
15.3.2026;26;06:15 - 06:30;15;130.92;704.4;1,407.2;0.0;379.3;280.3;0.0;0.0;603.8;Final
