date,load_fcst_mean,load_fcst_peak,load_fcst_peak_hour,load_fcst_offpeak,load_fcst_range,solar_share_of_load,da_price_mean,da_price_max,da_price_max_hour,da_price_min,da_price_min_hour,da_price_range,da_price_std,da_price_median,peak_in_morning,peak_in_evening,extreme_price_flag,day_of_week,is_weekend,month,idm_vwap_mean,spread_da_idm_mean,spread_positive,solar_fcst_total,solar_fcst_peak,solar_fcst_peak_hour,solar_fcst_max_ramp,temp_fcst_mean,temp_fcst_min,temp_fcst_max,temp_fcst_range,cold_spell,da_price_yesterday,da_volatility_yesterday,da_range_yesterday,da_max_yesterday,idm_vwap_yesterday,spread_yesterday,load_actual_yesterday,nuclear_yesterday,hydro_yesterday,gas_yesterday,solar_actual_yesterday,net_import_yesterday,da_price_7d,da_volatility_7d,da_range_7d,idm_vwap_7d,spread_7d,load_actual_7d,load_fcst_vs_7d,temp_fcst_vs_7d,solar_fcst_vs_7d,load_fcst_vs_last_week,high_volatility
2025-03-04,3309.0625,3685.0,7.0,2772.5,912.5,0.0,135.44458333333333,209.32,6,32.69,13,176.63,49.21575613553807,134.325,1,0,1,1,0,3,113.6275,21.817083333333333,1.0,,,,,,,,,,123.955,42.035422639979956,144.39,192.35,104.29958333333333,19.65541666666667,3234.0,2462.054166666667,332.84999999999997,324.08750000000003,2420.7,-15.549999999999988,126.36708333333334,25.76012090010567,90.96142857142857,121.22119047619049,5.145892857142856,3266.9583333333335,42.104166666666515,,,-166.18333333333385,0
2025-03-05,3232.5,3637.5,7.0,2767.5,870.0,0.0,116.01166666666666,197.97,6,1.61,13,196.35999999999999,63.87362629624126,140.53500000000003,1,0,1,2,0,3,115.63375,0.377916666666664,1.0,,,,,,,,,,135.44458333333333,49.21575613553807,176.63,209.32,113.6275,21.817083333333333,3281.7083333333335,2459.0375,320.9708333333333,294.5458333333333,2414.0,5.379166666666649,124.72291666666668,29.193634494791848,100.00428571428571,113.78708333333334,10.935833333333333,3243.035714285714,-10.53571428571422,,,-212.25,1
2025-03-06,3242.8291666666664,3682.5,19.0,2799.8,882.6999999999998,0.0,100.07416666666666,176.66,5,0.46,13,176.2,50.353057755833646,119.93,1,0,1,3,0,3,82.83749999999999,17.236666666666668,1.0,,,,,,,,,,116.01166666666666,63.87362629624126,196.35999999999999,197.97,115.63375,0.377916666666664,3207.4583333333335,2451.15,334.825,437.1041666666667,2546.2,-226.45833333333337,119.90916666666668,33.9058094446044,115.1642857142857,109.46000000000001,10.449166666666667,3210.488095238095,32.34107142857147,,,-205.19166666666706,0
2025-03-07,3098.125,3532.5,7.0,2677.5,855.0,0.0,110.59083333333332,213.58,18,8.02,13,205.56,51.85347390288429,118.09,0,1,1,4,0,3,115.46333333333332,-4.8725,0.0,,,,,,,,,,100.07416666666666,50.353057755833646,176.2,176.66,82.83749999999999,17.236666666666668,3199.1666666666665,2440.695833333333,302.3875,403.4916666666666,2523.7,-143.62916666666663,114.88744047619048,37.57782153323557,129.95285714285714,101.81654761904761,13.070892857142857,3172.934523809524,-74.80952380952385,,,-283.71666666666715,1
2025-03-08,2836.1458333333335,3120.0,18.0,2597.5,522.5,0.0,89.81124999999999,171.67,18,-0.02,13,171.69,50.480447554732386,103.56,0,1,1,5,1,3,82.42375,7.387499999999999,1.0,,,,,,,,,,110.59083333333332,51.85347390288429,205.56,213.58,115.46333333333332,-4.8725,3139.1666666666665,2437.258333333333,336.1458333333333,423.3,2112.8,-314.1625000000001,113.09160714285714,42.910988720701596,151.4828571428571,100.68505952380951,12.406547619047618,3143.1309523809527,-306.98511904761926,,,-220.83333333333303,1
2025-03-09,2705.004166666667,3077.8,18.0,2449.0,628.8000000000002,0.0,78.51083333333334,133.31,18,-0.95,13,134.26,48.5711210419871,98.065,0,1,1,6,1,3,71.95208333333333,6.558750000000001,1.0,,,,,,,,,,89.81124999999999,50.480447554732386,171.69,171.67,82.42375,7.387499999999999,2800.0416666666665,2443.3708333333334,296.27500000000003,189.63333333333335,2337.5,-425.5416666666667,108.85029761904762,48.603091524815646,170.20142857142855,95.51089285714285,13.339404761904762,3110.297619047619,-405.29345238095175,,,-267.3624999999997,0
2025-03-10,3091.7708333333335,3489.0,8.0,2424.0,1065.0,0.0,112.49333333333334,176.19,18,69.69,11,106.5,30.675071123076425,99.10499999999999,0,1,0,0,0,3,105.42333333333333,7.07,1.0,,,,,,,,,,78.51083333333334,48.5711210419871,134.26,133.31,71.95208333333333,6.558750000000001,2716.5416666666665,2442.3625,257.9166666666667,165.36249999999998,1899.6,-450.5,107.77119047619047,50.911843618170955,172.15571428571428,98.03392857142856,9.737261904761906,3082.583333333333,9.187500000000455,,,-217.54166666666652,0
2025-03-11,3146.7416666666663,3485.3,19.0,2642.8,842.5,0.0,125.00958333333335,197.86,18,97.04,12,100.82000000000001,28.23784285996468,113.37,0,1,0,1,0,3,131.0675,-6.057916666666664,0.0,,,,,,,,,,112.49333333333334,30.675071123076425,106.5,176.19,105.42333333333333,7.07,3065.375,2436.6583333333333,292.4458333333333,350.5208333333333,1452.3,-270.56666666666666,106.13380952380953,49.28893625861331,166.7428571428571,98.19446428571428,7.939345238095238,3058.4940476190473,88.24761904761908,,,-162.32083333333367,0
2025-03-12,3130.625,3457.5,18.0,2590.0,867.5,0.0,124.03458333333333,193.01,18,97.85,3,95.16,27.61388528781138,115.285,0,1,0,2,0,3,117.81624999999998,6.218333333333333,1.0,,,,,,,,,,125.00958333333335,28.23784285996468,100.82000000000001,197.86,131.0675,-6.057916666666664,3178.375,2448.2208333333333,304.8875,524.2916666666666,904.8,-340.45,104.64309523809524,46.29209150495996,155.91285714285715,100.68589285714286,3.957202380952382,3043.7321428571427,86.89285714285734,,,-101.875,0
2025-03-13,3218.370833333333,3600.5,9.0,2625.5,975.0,0.0,125.36500000000001,173.47,19,88.24,3,85.23,25.603441514595346,117.995,0,1,0,3,0,3,120.42166666666667,4.9433333333333325,1.0,,,,,,,,,,124.03458333333333,27.61388528781138,95.16,193.01,117.81624999999998,6.218333333333333,3121.1666666666665,2436.875,289.6791666666666,514.2624999999999,1288.6999999999998,-384.6125,105.78922619047619,41.1121285037557,141.4557142857143,100.99767857142855,4.79154761904762,3031.4047619047624,186.96607142857056,,,-24.458333333333485,0
