X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
57,50.0,8.0,combined,171886.2707022383,62.768868938883415,1453,14.535814325730293
57,50.0,10.0,combined,171325.13179268636,62.563954058094644,1309,13.095238095238097
57,50.0,12.0,combined,170362.71568437605,62.21250207580195,1156,11.564625850340136
57,50.0,14.0,combined,169225.22488147498,61.79711688631135,1004,10.044017607042816
57,50.0,16.0,combined,168253.46420771608,61.44225248601961,882,8.823529411764707
57,50.0,18.0,combined,167301.20104835677,61.094508124582525,758,7.583033213285314
57,50.0,20.0,combined,166125.03940454242,60.66500124325973,660,6.602641056422569
57,50.0,22.0,combined,165142.43111040292,60.3061755442605,552,5.5222088835534215
57,50.0,24.0,combined,164219.7568463415,59.96923635931257,472,4.721888755502201
57,50.0,26.0,combined,163060.0376759009,59.545733886905104,405,4.051620648259304
57,50.0,28.0,combined,162323.8330513157,59.276889078044015,348,3.481392557022809
57,50.0,30.0,combined,159308.0218643921,58.17558496362552,280,2.801120448179272
57,50.0,32.0,combined,158282.48083091012,57.801081226595876,227,2.270908363345338
57,50.0,34.0,combined,156407.5382484895,57.116395796264065,192,1.9207683073229291
57,50.0,36.0,combined,154248.02179283515,56.32779060503768,156,1.56062424969988
57,50.0,38.0,combined,151796.3508925591,55.43249740452787,123,1.2304921968787514
57,50.0,40.0,combined,150080.79202501738,54.80601520048839,96,0.9603841536614646
57,50.0,42.0,combined,145960.0093068349,53.30120117836507,63,0.6302521008403361
57,50.0,44.0,combined,144490.32109761506,52.76450522115654,49,0.49019607843137253
57,50.0,46.0,combined,143323.55066785432,52.33842779281856,35,0.350140056022409
57,50.0,48.0,combined,143047.96425662353,52.237790044048914,27,0.27010804321728693
57,50.0,50.0,combined,142511.29092694522,52.04180942409628,21,0.21008403361344538
57,55.0,-20.0,combined,136449.0099905549,49.82800540116671,3566,35.674269707883155
57,55.0,-18.0,combined,138120.3174131565,50.438328006557306,3526,35.27410964385754
57,55.0,-16.0,combined,139942.86607990778,51.10388039727863,3480,34.81392557022809
57,55.0,-14.0,combined,142759.18311325833,52.13233388594009,3419,34.20368147258904
57,55.0,-12.0,combined,145004.33057056263,52.95220952766675,3356,33.573429371748695
57,55.0,-10.0,combined,149824.14851204393,54.712294957655544,3279,32.8031212484994
57,55.0,-8.0,combined,154379.10065925692,56.37565755888728,3173,31.742697078831533
57,55.0,-6.0,combined,158327.36247443437,57.81747095911276,3051,30.52220888355342
57,55.0,-4.0,combined,162602.94075102746,59.37881271948126,2902,29.031612645058026
57,55.0,-2.0,combined,168003.19934179675,61.35086157675897,2716,27.170868347338935
57,55.0,0.0,combined,174470.06690396994,63.712411226982894,2468,24.689875950380152
57,55.0,2.0,combined,173978.73420036645,63.53298794930122,2203,22.038815526210485
57,55.0,4.0,combined,173374.45603118252,63.31231961407484,1935,19.357743097238895
57,55.0,6.0,combined,172472.28318475137,62.982867070096184,1702,17.026810724289714
57,55.0,8.0,combined,171833.15025716161,62.74947058762841,1489,14.895958383353342
57,55.0,10.0,combined,171304.96365290578,62.55658912244588,1340,13.405362144857943
57,55.0,12.0,combined,170362.99302369112,62.212603353670445,1181,11.814725890356142
57,55.0,14.0,combined,169231.30145101744,61.799335908200945,1027,10.274109643857543
57,55.0,16.0,combined,168304.6573088178,61.46094701607429,899,8.99359743897559
57,55.0,18.0,combined,167373.898079786,61.12105538993063,773,7.733093237294917
57,55.0,20.0,combined,166163.18793800066,60.678932200555316,669,6.692677070828331
57,55.0,22.0,combined,165164.24947369215,60.31414310315957,559,5.592236894757903
57,55.0,24.0,combined,164235.21026994084,59.9748795902501,478,4.781912765106043
57,55.0,26.0,combined,163074.86193965026,59.55114736329619,409,4.0916366546618645
57,55.0,28.0,combined,162332.0266758677,59.279881199192126,349,3.4913965586234497
57,55.0,30.0,combined,159316.21548894406,58.17857708477362,281,2.811124449779912
57,55.0,32.0,combined,158282.48083091012,57.801081226595876,227,2.270908363345338
57,55.0,34.0,combined,156407.5382484895,57.116395796264065,192,1.9207683073229291
57,55.0,36.0,combined,154248.02179283515,56.32779060503768,156,1.56062424969988
57,55.0,38.0,combined,151796.3508925591,55.43249740452787,123,1.2304921968787514
57,55.0,40.0,combined,150080.79202501738,54.80601520048839,96,0.9603841536614646
57,55.0,42.0,combined,145960.0093068349,53.30120117836507,63,0.6302521008403361
57,55.0,44.0,combined,144490.32109761506,52.76450522115654,49,0.49019607843137253
57,55.0,46.0,combined,143323.55066785432,52.33842779281856,35,0.350140056022409
57,55.0,48.0,combined,143047.96425662353,52.237790044048914,27,0.27010804321728693
57,55.0,50.0,combined,142511.29092694522,52.04180942409628,21,0.21008403361344538
57,60.0,-20.0,combined,132071.47205288082,48.2294303435878,3748,37.49499799919968
57,60.0,-18.0,combined,133814.87192401307,48.86607943471118,3706,37.07482993197279
57,60.0,-16.0,combined,135785.5792992724,49.58573594042959,3656,36.57462985194078
57,60.0,-14.0,combined,138803.51172854472,50.68781468322551,3591,35.924369747899156
57,60.0,-12.0,combined,141690.61605754314,51.742118046137584,3516,35.17406962785114
57,60.0,-10.0,combined,146798.2671217099,53.60731343912866,3433,34.343737494998
57,60.0,-8.0,combined,152031.78432567138,55.51847221942426,3322,33.233293317326925
57,60.0,-6.0,combined,156186.1684961468,57.03555671054149,3195,31.962785114045616
57,60.0,-4.0,combined,160809.6801994516,58.723955667342835,3039,30.40216086434574
57,60.0,-2.0,combined,166808.11443948757,60.91444436148393,2842,28.431372549019606
57,60.0,0.0,combined,173986.4907342019,63.535820455083964,2581,25.820328131252502
57,60.0,2.0,combined,173725.06969799183,63.440355571863805,2298,22.989195678271308
57,60.0,4.0,combined,173155.99564566748,63.23254296146199,2017,20.178071228491394
57,60.0,6.0,combined,172368.13835877867,62.94483580148214,1775,17.757102841136454
57,60.0,8.0,combined,171702.33283886837,62.7016991085555,1550,15.506202480992398
57,60.0,10.0,combined,171320.74630901284,62.562352581439114,1389,13.895558223289317
57,60.0,12.0,combined,170328.69938987272,62.20008011607973,1221,12.214885954381753
57,60.0,14.0,combined,169189.02385535516,61.783897113407534,1063,10.634253701480592
57,60.0,16.0,combined,168321.49702636758,61.46709648932501,928,9.283713485394157
57,60.0,18.0,combined,167414.5919272107,61.13591583669688,796,7.963185274109644
57,60.0,20.0,combined,166197.5157266815,60.691467910707544,690,6.902761104441776
57,60.0,22.0,combined,165193.77014167508,60.324923364619885,579,5.792316926770709
57,60.0,24.0,combined,164263.3644136148,59.98516082881055,494,4.941976790716287
57,60.0,26.0,combined,163126.4569730861,59.56998866969257,421,4.211684673869548
57,60.0,28.0,combined,162355.34004484676,59.28839469940358,359,3.591436574629852
57,60.0,30.0,combined,159313.34806385665,58.177529967812106,290,2.9011604641856743
57,60.0,32.0,combined,158292.7651765484,57.804836830466115,233,2.3309323729491798
57,60.0,34.0,combined,156428.3109914231,57.123981518924595,197,1.9707883153261305
57,60.0,36.0,combined,154275.73295243227,56.337910076114625,159,1.5906362545018007
57,60.0,38.0,combined,151824.0620521562,55.44261687560481,126,1.2605042016806722
57,60.0,40.0,combined,150108.50318461453,54.81613467156535,99,0.9903961584633852
57,60.0,42.0,combined,145987.72046643202,53.311320649442024,66,0.6602641056422569
57,60.0,44.0,combined,144518.0322572122,52.7746246922335,52,0.5202080832332933
57,60.0,46.0,combined,143352.53388282587,52.3490117889373,37,0.37014805922368943
57,60.0,48.0,combined,143047.96425662353,52.237790044048914,27,0.27010804321728693
57,60.0,50.0,combined,142511.29092694522,52.04180942409628,21,0.21008403361344538
57,65.0,-20.0,combined,127928.27889716218,46.716432550818794,3980,39.81592637054822
57,65.0,-18.0,combined,129722.85766534202,47.371770985006584,3936,39.375750300120046
57,65.0,-16.0,combined,131717.63816816208,48.100218437102725,3885,38.865546218487395
57,65.0,-14.0,combined,134852.9109587749,49.24514715117402,3817,38.185274109643856
57,65.0,-12.0,combined,138017.59301136195,50.40081544382193,3736,37.374949979991996
57,65.0,-10.0,combined,143350.36843990904,52.34822101954026,3648,36.49459783913566
57,65.0,-8.0,combined,148869.3459137269,54.36362325216437,3529,35.30412164865947
57,65.0,-6.0,combined,153681.08101497986,56.12075701686382,3388,33.89355742296919
57,65.0,-4.0,combined,158900.90248582803,58.026914433913255,3219,32.20288115246098
57,65.0,-2.0,combined,165468.28017475823,60.4251680451206,3009,30.102040816326532
57,65.0,0.0,combined,173677.27091501132,63.42290056785398,2720,27.2108843537415
57,65.0,2.0,combined,173558.64706539377,63.37958189650664,2421,24.219687875150058
57,65.0,4.0,combined,173126.78058918403,63.22187430221445,2125,21.258503401360542
57,65.0,6.0,combined,172487.3829914725,62.98838116837296,1874,18.74749899959984
57,65.0,8.0,combined,171927.7590062765,62.78401950273025,1638,16.386554621848738
57,65.0,10.0,combined,171650.22458115674,62.68267038458836,1466,14.665866346538614
57,65.0,12.0,combined,170755.7907867764,62.356043962451224,1289,12.89515806322529
57,65.0,14.0,combined,169649.65615397523,61.95210931711045,1121,11.214485794317728
57,65.0,16.0,combined,168696.48374605173,61.6040329192418,978,9.78391356542617
57,65.0,18.0,combined,167835.9183319541,61.28977444199318,840,8.403361344537815
57,65.0,20.0,combined,166657.14772028883,60.859314826281356,729,7.292917166866747
57,65.0,22.0,combined,165720.35502722155,60.51721991937685,611,6.1124449779911965
57,65.0,24.0,combined,164484.3166725855,60.06584745566226,517,5.172068827531012
57,65.0,26.0,combined,163305.22416114327,59.63527028963748,441,4.411764705882353
57,65.0,28.0,combined,162545.08769854112,59.35768613005446,378,3.7815126050420167
57,65.0,30.0,combined,159506.4274169594,58.248038057610074,308,3.081232492997199
57,65.0,32.0,combined,158399.60467470734,57.843852130699446,249,2.4909963985594237
57,65.0,34.0,combined,156551.40439635768,57.16893236793664,211,2.110844337735094
57,65.0,36.0,combined,154413.98232176772,56.38839553088217,170,1.7006802721088436
57,65.0,38.0,combined,151882.54923709107,55.463975035455405,135,1.3505402160864346
57,65.0,40.0,combined,150135.77989587444,54.82609549221241,103,1.0304121648659463
57,65.0,42.0,combined,146004.72718957133,53.317531109250424,68,0.6802721088435374
57,65.0,44.0,combined,144518.0322572122,52.7746246922335,52,0.5202080832332933
57,65.0,46.0,combined,143352.53388282587,52.3490117889373,37,0.37014805922368943
57,65.0,48.0,combined,143047.96425662353,52.237790044048914,27,0.27010804321728693
57,65.0,50.0,combined,142511.29092694522,52.04180942409628,21,0.21008403361344538
57,70.0,-20.0,combined,121531.6798773925,44.380543338223966,4274,42.75710284113646
57,70.0,-18.0,combined,123326.25864557235,45.03588177241176,4230,42.316926770708285
57,70.0,-16.0,combined,125569.68864307135,45.85513023775612,4174,41.756702681072426
57,70.0,-14.0,combined,128906.52677568657,47.07366592743448,4101,41.02641056422569
57,70.0,-12.0,combined,132487.30631002385,48.38128334429735,4011,40.12605042016807
57,70.0,-10.0,combined,138470.52440656233,50.56621545667629,3911,39.12565026010404
57,70.0,-8.0,combined,144130.57243827652,52.63313337652517,3789,37.90516206482593
57,70.0,-6.0,combined,149518.27245864872,54.600596135936584,3634,36.354541816726694
57,70.0,-4.0,combined,155236.6339071648,56.68880875955478,3456,34.57382953181273
57,70.0,-2.0,combined,162956.55571999168,59.50794468302355,3217,32.182873149259706
57,70.0,0.0,combined,172250.2647535092,62.901791101924196,2903,29.041616646658664
57,70.0,2.0,combined,172350.45045922257,62.93837659188672,2580,25.810324129651864
57,70.0,4.0,combined,172128.89301864547,62.857468966785525,2265,22.65906362545018
57,70.0,6.0,combined,171765.23698184692,62.7246702387697,1979,19.797919167667068
57,70.0,8.0,combined,171310.17682687397,62.558492852349545,1731,17.31692677070828
57,70.0,10.0,combined,171146.21896596794,62.49861925429739,1546,15.466186474589835
57,70.0,12.0,combined,170381.70697643887,62.21943725403115,1353,13.535414165666266
57,70.0,14.0,combined,169376.9893359844,61.85253773589849,1175,11.7547018807523
57,70.0,16.0,combined,168488.61182823253,61.528122928802425,1014,10.14405762304922
57,70.0,18.0,combined,167671.13531551562,61.22959951632912,869,8.693477390956382
57,70.0,20.0,combined,166490.04411071472,60.79829247396828,753,7.5330132052821135
57,70.0,22.0,combined,165568.86910866725,60.46190078464332,629,6.292517006802721
57,70.0,24.0,combined,164352.91267431062,60.01786177122065,529,5.292116846738695
57,70.0,26.0,combined,163177.60570049135,59.58866699550517,450,4.501800720288116
57,70.0,28.0,combined,162460.82178000204,59.32691417616201,382,3.821528611444578
57,70.0,30.0,combined,159428.7306253764,58.219664996120514,311,3.11124449779912
57,70.0,32.0,combined,158321.90788312437,57.8154790692099,252,2.5210084033613445
57,70.0,34.0,combined,156473.70760477468,57.14055930644709,214,2.1408563425370146
57,70.0,36.0,combined,154362.18446071236,56.369480156555795,172,1.720688275310124
57,70.0,38.0,combined,151830.75137603574,55.44505966112904,137,1.3705482192877152
57,70.0,40.0,combined,150109.88096534676,54.81663780504922,104,1.0404161664665865
57,70.0,42.0,combined,146004.72718957133,53.317531109250424,68,0.6802721088435374
57,70.0,44.0,combined,144518.0322572122,52.7746246922335,52,0.5202080832332933
57,70.0,46.0,combined,143352.53388282587,52.3490117889373,37,0.37014805922368943
57,70.0,48.0,combined,143047.96425662353,52.237790044048914,27,0.27010804321728693
57,70.0,50.0,combined,142511.29092694522,52.04180942409628,21,0.21008403361344538
57,75.0,-20.0,combined,112308.45455510299,41.01243593160349,4659,46.608643457382954
57,75.0,-18.0,combined,114144.18522695417,41.682802084046955,4614,46.15846338535414
57,75.0,-16.0,combined,116609.23213749385,42.58297989245321,4553,45.548219287715085
57,75.0,-14.0,combined,120249.31139415674,43.91225218892666,4473,44.747899159663866
57,75.0,-12.0,combined,124257.93092014662,45.376106821555155,4374,43.75750300120048
57,75.0,-10.0,combined,130525.01737688232,47.66470105787406,4267,42.68707482993197
57,75.0,-8.0,combined,136641.26700295176,49.89821319126197,4133,41.34653861544618
57,75.0,-6.0,combined,142917.21147184155,52.190042167631304,3954,39.55582232893157
57,75.0,-4.0,combined,150107.56744174942,54.815792960031196,3739,37.404961984793914
57,75.0,-2.0,combined,159206.08434812268,58.13835975318533,3465,34.66386554621849
57,75.0,0.0,combined,169782.90039225074,62.0007670144065,3121,31.22248899559824
57,75.0,2.0,combined,170467.5148369058,62.25077228925862,2762,27.631052420968388
57,75.0,4.0,combined,170727.813332755,62.34582724684306,2415,24.159663865546218
57,75.0,6.0,combined,170659.6161652137,62.320923227144945,2108,21.08843537414966
57,75.0,8.0,combined,170329.79189471024,62.200479073440796,1846,18.46738695478191
57,75.0,10.0,combined,170323.46693761912,62.19816934619455,1640,16.406562625050018
57,75.0,12.0,combined,169678.3944835775,61.962603886786994,1434,14.345738295318128
57,75.0,14.0,combined,168865.14789904733,61.665625145722814,1243,12.434973989595838
57,75.0,16.0,combined,168162.44347445975,61.40901383087196,1068,10.684273709483794
57,75.0,18.0,combined,167472.07517259568,61.156907381169916,910,9.103641456582633
57,75.0,20.0,combined,166279.1063419326,60.72126290605194,789,7.893157262905162
57,75.0,22.0,combined,165385.1566745122,60.39481327582246,657,6.572629051620648
57,75.0,24.0,combined,164250.76405613916,59.9805594712749,549,5.492196878751501
57,75.0,26.0,combined,163092.28933463266,59.557511442679186,463,4.631852741096439
57,75.0,28.0,combined,162403.03127604083,59.30581042800206,391,3.9115646258503403
57,75.0,30.0,combined,159427.93688279652,58.2193751397884,315,3.1512605042016806
57,75.0,32.0,combined,158326.4258068967,57.8171289099097,255,2.5510204081632653
57,75.0,34.0,combined,156474.15854147697,57.14072397804448,215,2.150860344137655
57,75.0,36.0,combined,154362.63539741468,56.36964482815319,173,1.7306922769107644
57,75.0,38.0,combined,151830.75137603574,55.44505966112904,137,1.3705482192877152
57,75.0,40.0,combined,150109.88096534676,54.81663780504922,104,1.0404161664665865
57,75.0,42.0,combined,146004.72718957133,53.317531109250424,68,0.6802721088435374
57,75.0,44.0,combined,144518.0322572122,52.7746246922335,52,0.5202080832332933
57,75.0,46.0,combined,143352.53388282587,52.3490117889373,37,0.37014805922368943
57,75.0,48.0,combined,143047.96425662353,52.237790044048914,27,0.27010804321728693
57,75.0,50.0,combined,142511.29092694522,52.04180942409628,21,0.21008403361344538
57,80.0,-20.0,combined,104258.34154044284,38.07272185964171,5014,50.16006402561024
57,80.0,-18.0,combined,106187.44953766066,38.777187239870244,4967,49.689875950380156
57,80.0,-16.0,combined,108898.92426664593,39.76735475702817,4900,49.01960784313725
57,80.0,-14.0,combined,112624.90135913895,41.127994945639415,4818,48.19927971188475
57,80.0,-12.0,combined,117184.54507295461,42.79307079789462,4707,47.088835534213686
57,80.0,-10.0,combined,124027.35086856817,45.291904348732174,4587,45.888355342136855
57,80.0,-8.0,combined,130891.25418748103,47.79844222446722,4436,44.37775110044018
57,80.0,-6.0,combined,137949.16108569404,50.375825695915154,4237,42.38695478191276
57,80.0,-4.0,combined,146010.92053135406,53.31979277364668,4003,40.04601840736294
57,80.0,-2.0,combined,156012.9419954468,56.97229842077375,3708,37.09483793517407
57,80.0,0.0,combined,167896.6831749973,61.31196434961924,3332,33.33333333333333
57,80.0,2.0,combined,168876.7985396361,61.669879688736536,2947,29.481792717086837
57,80.0,4.0,combined,169476.19279996428,61.88876453402143,2569,25.700280112044815
57,80.0,6.0,combined,169709.10205857287,61.97381757908738,2237,22.378951580632254
57,80.0,8.0,combined,169705.89843737497,61.97264769112438,1952,19.52781112444978
57,80.0,10.0,combined,169863.03882934275,62.03003170805681,1730,17.306922769107643
57,80.0,12.0,combined,169355.5654575256,61.844714233685956,1510,15.106042416966787
57,80.0,14.0,combined,168702.0294583974,61.60605808442792,1304,13.045218087234895
57,80.0,16.0,combined,168098.4386735072,61.38564076596086,1113,11.134453781512606
57,80.0,18.0,combined,167485.28266646265,61.16173045079706,948,9.483793517406964
57,80.0,20.0,combined,166332.43773529952,60.74073829071704,818,8.183273309323729
57,80.0,22.0,combined,165485.87816757604,60.43159442286593,682,6.8227290916366545
57,80.0,24.0,combined,164330.1767601709,60.00955914408812,569,5.692276910764306
57,80.0,26.0,combined,163188.67534879653,59.59270937364759,481,4.8119247699079635
57,80.0,28.0,combined,162474.73231417924,59.331993979761634,405,4.051620648259304
57,80.0,30.0,combined,159524.10579203157,58.254493789085444,324,3.241296518607443
57,80.0,32.0,combined,158399.27610195393,57.84373214357068,261,2.611044417767107
57,80.0,34.0,combined,156506.33596055704,57.15247442322417,219,2.1908763505402162
57,80.0,36.0,combined,154394.81281649478,56.3813952733329,177,1.7707082833133252
57,80.0,38.0,combined,151862.92879511582,55.45681010630874,141,1.4105642256902762
57,80.0,40.0,combined,150106.40701227862,54.81536919817362,107,1.0704281712685073
57,80.0,42.0,combined,146004.5979765381,53.31748392365546,70,0.700280112044818
57,80.0,44.0,combined,144519.93366166126,52.77531904092217,53,0.5302120848339336
57,80.0,46.0,combined,143354.43528727492,52.349706137625965,38,0.38015206082432973
57,80.0,48.0,combined,143049.86566107254,52.23848439273757,28,0.2801120448179272
57,80.0,50.0,combined,142513.19233139424,52.04250377278493,22,0.22008803521408565
57,85.0,-20.0,combined,96291.22459504084,35.16331602214463,5403,54.0516206482593
57,85.0,-18.0,combined,98424.42588893004,35.94231152823914,5352,53.54141656662665
57,85.0,-16.0,combined,101298.7659899074,36.99195369190309,5282,52.84113645458183
57,85.0,-14.0,combined,105385.02015037496,38.4841586876917,5193,51.95078031212484
57,85.0,-12.0,combined,110316.37266028853,40.28497394839634,5075,50.77030812324929
57,85.0,-10.0,combined,117402.81477525877,42.8727778174331,4950,49.51980792316927
57,85.0,-8.0,combined,124839.18251320455,45.588366386650804,4786,47.87915166066426
57,85.0,-6.0,combined,132455.1175365416,48.36952875275402,4573,45.74829931972789
57,85.0,-4.0,combined,141513.80915681808,51.67755227754094,4311,43.127250900360146
57,85.0,-2.0,combined,152461.5959185946,55.67542941812541,3990,39.91596638655462
57,85.0,0.0,combined,165631.9285841561,60.4849286386781,3579,35.80432172869148
57,85.0,2.0,combined,167119.47122863424,61.028144620447804,3158,31.59263705482193
57,85.0,4.0,combined,168222.31119361988,61.43087612971805,2733,27.34093637454982
57,85.0,6.0,combined,168912.05484808376,61.682754472715374,2369,23.699479791916765
57,85.0,8.0,combined,169081.9348503223,61.74479069906599,2071,20.71828731492597
57,85.0,10.0,combined,169438.67198397522,61.875062804548364,1824,18.24729891956783
57,85.0,12.0,combined,169205.65384309317,61.78996999820815,1584,15.846338535414164
57,85.0,14.0,combined,168593.84282775328,61.56655084273784,1367,13.67547018807523
57,85.0,16.0,combined,168082.9525039168,61.37998557694888,1163,11.634653861544617
57,85.0,18.0,combined,167555.6789663483,61.1874375424877,983,9.833933573429372
57,85.0,20.0,combined,166459.9916589345,60.78731801743154,838,8.383353341336534
57,85.0,22.0,combined,165640.7608314146,60.48815396998781,696,6.962785114045618
57,85.0,24.0,combined,164422.65147068916,60.043328757920385,579,5.792316926770709
57,85.0,26.0,combined,163282.54979190064,59.626990137270184,490,4.901960784313726
57,85.0,28.0,combined,162456.93283794023,59.32549402495627,407,4.071628651460584
57,85.0,30.0,combined,159519.96589934648,58.2529819965478,325,3.2513005202080834
57,85.0,32.0,combined,158399.27610195393,57.84373214357068,261,2.611044417767107
57,85.0,34.0,combined,156506.33596055704,57.15247442322417,219,2.1908763505402162
57,85.0,36.0,combined,154394.81281649478,56.3813952733329,177,1.7707082833133252
57,85.0,38.0,combined,151862.92879511582,55.45681010630874,141,1.4105642256902762
57,85.0,40.0,combined,150106.40701227862,54.81536919817362,107,1.0704281712685073
57,85.0,42.0,combined,146004.5979765381,53.31748392365546,70,0.700280112044818
57,85.0,44.0,combined,144519.93366166126,52.77531904092217,53,0.5302120848339336
57,85.0,46.0,combined,143354.43528727492,52.349706137625965,38,0.38015206082432973
57,85.0,48.0,combined,143049.86566107254,52.23848439273757,28,0.2801120448179272
57,85.0,50.0,combined,142513.19233139424,52.04250377278493,22,0.22008803521408565
57,90.0,-20.0,combined,86665.96346160254,31.648394486416358,5863,58.653461384553815
57,90.0,-18.0,combined,88877.22824231679,32.45589696257552,5811,58.13325330132053
57,90.0,-16.0,combined,92002.23770458563,33.597077747803695,5737,57.39295718287315
57,90.0,-14.0,combined,96275.14421058865,35.15744383968327,5644,56.4625850340136
57,90.0,-12.0,combined,101414.02032109993,37.03404189347793,5521,55.23209283713485
57,90.0,-10.0,combined,108938.03385363362,39.78163666872394,5386,53.88155262104842
57,90.0,-8.0,combined,116945.02297009707,42.70560289588705,5209,52.110844337735095
57,90.0,-6.0,combined,125439.33530126321,45.80752822862373,4969,49.70988395358143
57,90.0,-4.0,combined,135525.27398293422,49.4906784921612,4680,46.818727490996395
57,90.0,-2.0,combined,147785.3409065315,53.96776983148244,4318,43.197278911564624
57,90.0,0.0,combined,162521.66150464865,59.34913142880831,3860,38.61544617847139
57,90.0,2.0,combined,164418.7185467357,60.04189254555059,3403,34.04361744697879
57,90.0,4.0,combined,166192.0971067107,60.68948915670125,2926,29.271708683473392
57,90.0,6.0,combined,167210.19977494783,61.061276575718615,2527,25.280112044817926
57,90.0,8.0,combined,167786.15869972855,61.271603381437544,2199,21.998799519807925
57,90.0,10.0,combined,168474.36694131448,61.522921027357036,1932,19.327731092436977
57,90.0,12.0,combined,168373.89434691242,61.486230772316844,1679,16.79671868747499
57,90.0,14.0,combined,168052.50352583174,61.368866318226615,1439,14.39575830332133
57,90.0,16.0,combined,167676.54336597148,61.23157441059433,1223,12.234893957583033
57,90.0,18.0,combined,167338.30612644527,61.10805803624207,1031,10.314125650260104
57,90.0,20.0,combined,166293.4635063501,60.72650580862917,877,8.773509403761505
57,90.0,22.0,combined,165518.65951583377,60.44356540893726,727,7.2729091636654655
57,90.0,24.0,combined,164368.40238523792,60.02351825344652,601,6.012404961984793
57,90.0,26.0,combined,163251.29243601835,59.61557567777475,505,5.052020808323329
57,90.0,28.0,combined,162468.08069538802,59.32956496325885,413,4.131652661064425
57,90.0,30.0,combined,159531.11375679428,58.257052934850385,331,3.311324529811925
57,90.0,32.0,combined,158420.32804321914,57.85141982296931,265,2.651060424169668
57,90.0,34.0,combined,156527.38790182228,57.160162102622806,223,2.230892356942777
57,90.0,36.0,combined,154421.8802482249,56.39127966996235,180,1.800720288115246
57,90.0,38.0,combined,151875.9106599099,55.46155078144534,143,1.4305722288915568
57,90.0,40.0,combined,150108.6637116315,54.816193292298976,108,1.0804321728691477
57,90.0,42.0,combined,146004.5979765381,53.31748392365546,70,0.700280112044818
57,90.0,44.0,combined,144519.93366166126,52.77531904092217,53,0.5302120848339336
57,90.0,46.0,combined,143354.43528727492,52.349706137625965,38,0.38015206082432973
57,90.0,48.0,combined,143049.86566107254,52.23848439273757,28,0.2801120448179272
57,90.0,50.0,combined,142513.19233139424,52.04250377278493,22,0.22008803521408565
57,95.0,-20.0,combined,78281.75823090275,28.58667770628935,6268,62.70508203281312
57,95.0,-18.0,combined,80662.53169732928,29.456080812638508,6214,62.164865946378555
57,95.0,-16.0,combined,83844.62188041503,30.618106149727957,6139,61.41456582633054
57,95.0,-14.0,combined,88376.47682659798,32.273034190256354,6041,60.43417366946778
57,95.0,-12.0,combined,94068.90855746911,34.351777883972076,5906,59.08363345338136
57,95.0,-10.0,combined,102163.70971943796,37.30781102813248,5758,57.603041216486595
57,95.0,-8.0,combined,110930.22126432884,40.50913718387703,5564,55.66226490596239
57,95.0,-6.0,combined,120488.24321169336,43.99950453246179,5295,52.97118847539015
57,95.0,-4.0,combined,131208.6094850439,47.914332999212654,4986,49.87995198079231
57,95.0,-2.0,combined,144652.16324154264,52.823606208568016,4588,45.898359343737496
57,95.0,0.0,combined,160576.75410567276,58.638896474464204,4088,40.896358543417364
57,95.0,2.0,combined,162836.527762966,59.46411326430252,3593,35.94437775110044
57,95.0,4.0,combined,164928.89893505568,60.22819855939808,3078,30.792316926770706
57,95.0,6.0,combined,166274.51825895908,60.71958744484338,2653,26.5406162464986
57,95.0,8.0,combined,167100.83914311623,61.02134061609562,2299,22.99919967987195
57,95.0,10.0,combined,168043.32789595687,61.365515591570585,2013,20.138055222088834
57,95.0,12.0,combined,168089.4001145946,61.38234009443275,1741,17.416966786714685
57,95.0,14.0,combined,167845.07482511958,61.293118180367955,1495,14.955982392957182
57,95.0,16.0,combined,167547.09503182542,61.18430288921466,1267,12.675070028011204
57,95.0,18.0,combined,167256.07287784573,61.07802836614291,1070,10.704281712685074
57,95.0,20.0,combined,166228.64029777938,60.70283388028754,905,9.053621448579431
57,95.0,22.0,combined,165522.3341643812,60.444907305134834,749,7.492997198879552
57,95.0,24.0,combined,164391.4511294259,60.03193511883798,620,6.202480992396959
57,95.0,26.0,combined,163276.8230127638,59.624898850702536,519,5.192076830732293
57,95.0,28.0,combined,162501.55795104936,59.341790078531034,423,4.2316926770708285
57,95.0,30.0,combined,159551.9348168866,58.2646563018137,338,3.3813525410164065
57,95.0,32.0,combined,158464.96665356436,57.867720805420824,270,2.701080432172869
57,95.0,34.0,combined,156541.30344106062,57.16524373395437,225,2.250900360144058
57,95.0,36.0,combined,154421.8802482249,56.39127966996235,180,1.800720288115246
57,95.0,38.0,combined,151875.9106599099,55.46155078144534,143,1.4305722288915568
57,95.0,40.0,combined,150108.6637116315,54.816193292298976,108,1.0804321728691477
57,95.0,42.0,combined,146004.5979765381,53.31748392365546,70,0.700280112044818
57,95.0,44.0,combined,144519.93366166126,52.77531904092217,53,0.5302120848339336
57,95.0,46.0,combined,143354.43528727492,52.349706137625965,38,0.38015206082432973
57,95.0,48.0,combined,143049.86566107254,52.23848439273757,28,0.2801120448179272
57,95.0,50.0,combined,142513.19233139424,52.04250377278493,22,0.22008803521408565
57,100.0,-20.0,combined,67410.86573890981,24.616880564895492,6788,67.90716286514605
57,100.0,-18.0,combined,69927.914924571,25.536048394891544,6732,67.3469387755102
