X,A,Y,F,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed
40,25.0,9.0,-2.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,-1.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,0.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,1.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,2.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,3.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,4.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,5.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,6.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,7.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,8.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,9.0,full,170510.0466067554,62.26630390255457,1337,13.375350140056023
40,25.0,9.0,10.0,full,170285.0157680232,62.18412787321912,1282,12.825130052020809
40,25.0,11.0,-15.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-14.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-13.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-12.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-11.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-10.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-9.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-8.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-7.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-6.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-5.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-4.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-3.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-2.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,-1.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,0.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,1.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,2.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,3.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,4.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,5.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,6.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,7.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,8.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,9.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,11.0,10.0,full,169794.2819942034,62.00492331076666,1214,12.144857943177271
40,25.0,13.0,-15.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-14.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-13.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-12.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-11.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-10.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-9.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-8.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-7.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-6.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-5.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-4.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-3.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-2.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,-1.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,0.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,1.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,2.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,3.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,4.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,5.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,6.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,7.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,8.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,9.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,13.0,10.0,full,168797.86052064598,61.641053359861964,1080,10.804321728691477
40,25.0,15.0,-15.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-14.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-13.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-12.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-11.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-10.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-9.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-8.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-7.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-6.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-5.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-4.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-3.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-2.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,-1.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,0.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,1.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,2.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,3.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,4.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,5.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,6.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,7.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,8.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,9.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,15.0,10.0,full,168178.46517123174,61.41486458195726,978,9.78391356542617
40,25.0,17.0,-15.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-14.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-13.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-12.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-11.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-10.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-9.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-8.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-7.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-6.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-5.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-4.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-3.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-2.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,-1.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,0.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,1.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,2.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,3.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,4.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,5.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,6.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,7.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,8.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,9.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,25.0,17.0,10.0,full,167230.72486342402,61.06877186073037,893,8.933573429371748
40,30.0,-1.0,-15.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-14.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-13.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-12.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-11.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-10.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-9.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-8.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-7.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-6.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-5.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-4.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-3.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-2.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,-1.0,full,168127.56306821277,61.396276317635404,2101,21.018407362945176
40,30.0,-1.0,0.0,full,168229.861232579,61.43363322837387,2042,20.428171268507402
40,30.0,-1.0,1.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,-1.0,2.0,full,169152.75542469101,61.770652725931576,1901,19.01760704281713
40,30.0,-1.0,3.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,-1.0,4.0,full,169984.50478270533,62.07438824960026,1746,17.466986794717887
40,30.0,-1.0,5.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,-1.0,6.0,full,170260.2297019774,62.17507657828565,1605,16.05642256902761
40,30.0,-1.0,7.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,-1.0,8.0,full,170511.68422022244,62.26690192091092,1458,14.585834333733494
40,30.0,-1.0,9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,-1.0,10.0,full,170226.48743457065,62.16275468688675,1331,13.315326130452181
40,30.0,1.0,-15.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-14.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-13.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-12.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-11.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-10.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-9.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-8.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-7.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-6.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-5.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-4.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-3.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-2.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,-1.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,0.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,1.0,full,168946.845935993,61.69545936897204,1973,19.737895158063225
40,30.0,1.0,2.0,full,169152.75542469101,61.770652725931576,1901,19.01760704281713
40,30.0,1.0,3.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,1.0,4.0,full,169984.50478270533,62.07438824960026,1746,17.466986794717887
40,30.0,1.0,5.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,1.0,6.0,full,170260.2297019774,62.17507657828565,1605,16.05642256902761
40,30.0,1.0,7.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,1.0,8.0,full,170511.68422022244,62.26690192091092,1458,14.585834333733494
40,30.0,1.0,9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,1.0,10.0,full,170226.48743457065,62.16275468688675,1331,13.315326130452181
40,30.0,3.0,-15.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-14.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-13.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-12.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-11.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-10.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-9.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-8.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-7.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-6.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-5.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-4.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-3.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-2.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,-1.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,0.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,1.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,2.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,3.0,full,169887.20075086248,62.03885507992349,1825,18.257302921168467
40,30.0,3.0,4.0,full,169984.50478270533,62.07438824960026,1746,17.466986794717887
40,30.0,3.0,5.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,3.0,6.0,full,170260.2297019774,62.17507657828565,1605,16.05642256902761
40,30.0,3.0,7.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,3.0,8.0,full,170511.68422022244,62.26690192091092,1458,14.585834333733494
40,30.0,3.0,9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,3.0,10.0,full,170226.48743457065,62.16275468688675,1331,13.315326130452181
40,30.0,5.0,-15.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-14.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-13.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-12.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-11.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-10.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-9.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-8.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-7.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-6.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-5.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-4.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-3.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-2.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,-1.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,0.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,1.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,2.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,3.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,4.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,5.0,full,170227.68509569863,62.16319204487973,1678,16.786714685874347
40,30.0,5.0,6.0,full,170260.2297019774,62.17507657828565,1605,16.05642256902761
40,30.0,5.0,7.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,5.0,8.0,full,170511.68422022244,62.26690192091092,1458,14.585834333733494
40,30.0,5.0,9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,5.0,10.0,full,170226.48743457065,62.16275468688675,1331,13.315326130452181
40,30.0,7.0,-15.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-14.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-13.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-12.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-11.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-10.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-9.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-8.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-7.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-6.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-5.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-4.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-3.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-2.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,-1.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,0.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,1.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,2.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,3.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,4.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,5.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,6.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,7.0,full,170328.59706179483,62.200042748245274,1521,15.21608643457383
40,30.0,7.0,8.0,full,170511.68422022244,62.26690192091092,1458,14.585834333733494
40,30.0,7.0,9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,7.0,10.0,full,170226.48743457065,62.16275468688675,1331,13.315326130452181
40,30.0,9.0,-15.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-14.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-13.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-12.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-11.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-10.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-8.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-7.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-6.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-5.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-4.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-3.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-2.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,-1.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,0.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,1.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,2.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,3.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,4.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,5.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,6.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,7.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,8.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,9.0,full,170427.24554904626,62.23606688177267,1390,13.905562224889955
40,30.0,9.0,10.0,full,170226.48743457065,62.16275468688675,1331,13.315326130452181
40,30.0,11.0,-15.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-14.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-13.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-12.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-11.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-10.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-9.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-8.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-7.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-6.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-5.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-4.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-3.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-2.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,-1.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,0.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,1.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,2.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,3.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,4.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,5.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,6.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,7.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,8.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,9.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,11.0,10.0,full,169707.21567719322,61.97312871647431,1257,12.5750300120048
40,30.0,13.0,-15.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-14.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-13.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-12.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-11.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-10.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-9.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-8.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-7.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-6.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-5.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-4.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-3.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-2.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,-1.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,0.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,1.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,2.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,3.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,4.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,5.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
40,30.0,13.0,6.0,full,168704.74777203542,61.60705074935562,1120,11.204481792717088
