X,A,Y,rule,total_rev,rev_per_mwh,n_curtailed,pct_curtailed,avoided_loss
7,50.0,4.0,combined,45914.799375691,103.38529400998466,532,13.996316758747698,3933.929631296761
7,50.0,6.0,combined,46069.61784451394,103.73389518291954,496,13.049197579584321,3779.1111624738146
7,55.0,-10.0,combined,44098.31243325247,99.29515228742858,644,16.94290976058932,5750.4165737352905
7,55.0,-8.0,combined,44122.79660004171,99.35028272067699,642,16.890292028413576,5725.932406946051
7,55.0,-6.0,combined,44122.79660004171,99.35028272067699,642,16.890292028413576,5725.932406946051
7,55.0,-4.0,combined,44231.23330206079,99.5944471398218,637,16.758747697974215,5617.4957049269615
7,55.0,-2.0,combined,44399.45649424479,99.97323141895879,626,16.46935017100763,5449.272512742968
7,55.0,0.0,combined,45151.57133662532,101.66675105023376,598,15.732701920547223,4697.157670362438
7,55.0,2.0,combined,45680.2997533852,102.85727662284673,570,14.99605367008682,4168.429253602549
7,55.0,4.0,combined,45866.48168283054,103.27649817617542,537,14.127861089187055,3982.2473241572143
7,55.0,6.0,combined,46042.363669315324,103.6725275856694,498,13.101815311760062,3806.3653376724296
7,60.0,-10.0,combined,43747.31028425769,98.50480884990125,675,17.75848460931334,6101.418722730063
7,60.0,-8.0,combined,43771.79445104694,98.55993928314966,673,17.705866877137595,6076.934555940823
7,60.0,-6.0,combined,43822.845199828844,98.67488907589647,670,17.62694027887398,6025.883807158913
7,60.0,-4.0,combined,43998.94162541765,99.07140133297158,661,17.390160484083136,5849.787381570115
7,60.0,-2.0,combined,44195.37566194356,99.51370731918811,647,17.021836358852934,5653.353345044204
7,60.0,0.0,combined,45025.724501055935,101.38338463521124,613,16.127334911865297,4823.004505931821
7,60.0,2.0,combined,45599.65101137324,102.67568171188525,579,15.232833464877663,4249.077995614522
7,60.0,4.0,combined,45813.87420827144,103.15804313992636,542,14.259405419626415,4034.854798716316
7,60.0,6.0,combined,46041.71352486581,103.67106367041819,499,13.128124177847935,3807.0154821219494
7,65.0,-10.0,combined,43334.48355422642,97.5752564302067,694,18.2583530649829,6514.245452761344
7,65.0,-8.0,combined,43358.96772101565,97.63038686345507,692,18.205735332807155,6489.761285972104
7,65.0,-6.0,combined,43436.48054310334,97.80492069590218,688,18.100499868455667,6412.24846388442
7,65.0,-4.0,combined,43651.12903552783,98.28823975206373,677,17.811102341489082,6197.5999714599275
7,65.0,-2.0,combined,43886.52649181584,98.81827877125681,660,17.363851617995266,5962.202515171915
7,65.0,0.0,combined,44929.08156188602,101.165775959666,623,16.390423572744016,4919.647445101735
7,65.0,2.0,combined,45567.61182049957,102.60353980528096,585,15.390686661404892,4281.117186488186
7,65.0,4.0,combined,45793.14889012393,103.1113764194078,546,14.3646408839779,4055.5801168638295
7,65.0,6.0,combined,46057.0716032637,103.70564510107201,501,13.180741910023677,3791.657403724052
7,70.0,-10.0,combined,42982.018070050806,96.78161803462743,726,19.10023677979479,6866.710936936955
7,70.0,-8.0,combined,43006.50223684004,96.83674846787581,724,19.047619047619047,6842.226770147714
7,70.0,-6.0,combined,43102.87135900555,97.05374059599214,719,18.91607471717969,6745.857647982211
7,70.0,-4.0,combined,43326.30627718664,97.55684384423324,707,18.60036832412523,6522.422729801113
7,70.0,-2.0,combined,43594.22321353287,98.16010622610207,689,18.12680873454354,6254.505793454888
7,70.0,0.0,combined,44701.14277892341,100.65253146304853,647,17.021836358852934,5147.58622806435
7,70.0,2.0,combined,45472.55582382981,102.3895044115356,598,15.732701920547223,4376.173183157954
7,70.0,4.0,combined,45753.50005553872,103.0221000536939,554,14.575111812680873,4095.2289514490285
7,70.0,6.0,combined,46062.61950177691,103.718137176105,504,13.259668508287293,3786.1095052108462
7,75.0,-10.0,combined,42331.05015047756,95.31584859489904,780,20.520915548539858,7517.678856510192
7,75.0,-8.0,combined,42355.53431726681,95.37097902814745,778,20.468297816364114,7493.194689720953
7,75.0,-6.0,combined,42509.09042345587,95.71673776827579,769,20.23151802157327,7339.638583531891
7,75.0,-4.0,combined,42766.43245262572,96.2961888757315,755,19.863193896343066,7082.296554362043
7,75.0,-2.0,combined,43134.121361526515,97.12410550539765,730,19.205472244146275,6714.607645461245
7,75.0,0.0,combined,44376.00309912933,99.92042195049734,674,17.73217574322547,5472.725907858427
7,75.0,2.0,combined,45290.769997162555,101.98018146136732,616,16.206261510128915,4557.959009825206
7,75.0,4.0,combined,45628.90740172245,102.74155765077752,564,14.83820047355959,4219.821605265301
7,75.0,6.0,combined,46015.98222481701,103.61312509599391,507,13.338595106550907,3832.746782170745
7,80.0,-10.0,combined,41166.20497636657,92.69299360175852,869,22.86240463036043,8682.524030621189
7,80.0,-8.0,combined,41234.94998759961,92.84778515687114,865,22.757169166008946,8613.779019388146
7,80.0,-6.0,combined,41537.64585517058,93.52935845545775,853,22.441462772954484,8311.083151817178
7,80.0,-4.0,combined,41960.56768182937,94.48164177122692,830,21.836358852933436,7888.161325158382
7,80.0,-2.0,combined,42354.855710332005,95.36945102457506,796,20.941857405945804,7493.873296655759
7,80.0,0.0,combined,43860.94231217975,98.7606714644702,721,18.96869244935543,5987.786694808007
7,80.0,2.0,combined,44948.74415269005,101.21004976155368,642,16.890292028413576,4899.984854297707
