Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
24.3.2025;16;15:00 - 16:00;15,029.4;6,466.5;145.0;59.1;85.9;116.38;204.1
24.3.2025;17;16:00 - 17:00;2,214.1;7,897.4;46.0;49.4;-3.4;132.83;95.4
24.3.2025;18;17:00 - 18:00;1,162.3;5,637.2;35.6;110.3;-74.7;161.62;145.9
24.3.2025;19;18:00 - 19:00;1,885.9;6,374.5;36.5;136.5;-100.0;217.63;173.0
24.3.2025;20;19:00 - 20:00;7,070.7;6,419.9;58.2;136.9;-78.7;216.00;195.1
24.3.2025;21;20:00 - 21:00;966.2;11,064.1;67.1;130.5;-63.4;177.02;197.6
24.3.2025;22;21:00 - 22:00;733.2;6,026.6;20.7;134.3;-113.6;134.80;155.0
24.3.2025;23;22:00 - 23:00;937.0;4,878.8;23.4;99.8;-76.4;121.31;123.2
24.3.2025;24;23:00 - 00:00;97.1;5,680.6;28.1;95.6;-67.5;106.78;123.7
25.3.2025;1;00:00 - 01:00;32.4;80.7;7.4;42.5;-35.1;105.29;49.9
25.3.2025;2;01:00 - 02:00;41.3;101.0;6.3;61.0;-54.7;101.98;67.3
25.3.2025;3;02:00 - 03:00;38.6;103.9;3.6;65.9;-62.3;95.46;69.5
25.3.2025;4;03:00 - 04:00;18.5;92.3;3.5;77.3;-73.8;96.03;80.8
25.3.2025;5;04:00 - 05:00;38.5;114.6;3.5;79.6;-76.1;95.37;83.1
25.3.2025;6;05:00 - 06:00;44.0;113.0;9.0;69.0;-60.0;101.91;78.0
25.3.2025;7;06:00 - 07:00;38.5;132.1;3.5;59.2;-55.7;125.01;62.7
25.3.2025;8;07:00 - 08:00;40.0;112.5;5.0;75.7;-70.7;125.86;80.7
25.3.2025;9;08:00 - 09:00;73.0;126.5;14.0;38.2;-24.2;117.80;52.2
25.3.2025;10;09:00 - 10:00;212.6;3,434.5;23.2;105.9;-82.7;97.74;129.1
25.3.2025;11;10:00 - 11:00;2,450.9;2,868.6;68.2;151.2;-83.0;82.55;219.4
25.3.2025;12;11:00 - 12:00;6,652.8;3,809.1;183.3;177.1;6.2;76.78;360.4
25.3.2025;13;12:00 - 13:00;41,503.6;4,916.9;127.1;183.9;-56.8;71.86;311.0
25.3.2025;14;13:00 - 14:00;3,229.5;13,613.1;115.0;168.2;-53.2;60.30;283.2
25.3.2025;15;14:00 - 15:00;13,378.0;21,422.7;270.4;232.3;38.1;71.45;502.7
25.3.2025;16;15:00 - 16:00;4,565.3;6,830.5;94.2;155.5;-61.3;92.63;249.7
25.3.2025;17;16:00 - 17:00;14,000.3;21,406.7;191.4;218.9;-27.5;117.22;410.3
25.3.2025;18;17:00 - 18:00;326.8;2,611.3;61.0;91.2;-30.2;146.14;152.2
25.3.2025;19;18:00 - 19:00;18,135.7;1,893.0;56.5;142.9;-86.4;182.78;199.4
25.3.2025;20;19:00 - 20:00;160.0;2,082.2;53.5;120.1;-66.6;170.12;173.6
25.3.2025;21;20:00 - 21:00;841.3;1,941.7;84.5;135.7;-51.2;143.99;220.2
25.3.2025;22;21:00 - 22:00;134.8;207.0;65.6;90.9;-25.3;133.39;156.5
25.3.2025;23;22:00 - 23:00;1,791.5;238.2;58.9;109.4;-50.5;120.89;168.3
25.3.2025;24;23:00 - 00:00;95.0;213.7;31.0;75.2;-44.2;101.51;106.2
26.3.2025;1;00:00 - 01:00;77.3;106.6;48.3;74.6;-26.3;102.52;122.9
26.3.2025;2;01:00 - 02:00;73.0;159.9;23.0;57.2;-34.2;98.61;80.2
26.3.2025;3;02:00 - 03:00;70.0;78.6;45.0;33.4;11.6;97.89;78.4
26.3.2025;4;03:00 - 04:00;66.0;161.4;41.0;128.4;-87.4;100.08;169.4
26.3.2025;5;04:00 - 05:00;74.1;97.5;49.1;28.1;21.0;98.65;77.2
26.3.2025;6;05:00 - 06:00;85.2;100.2;56.2;33.7;22.5;109.43;89.9
26.3.2025;7;06:00 - 07:00;84.6;423.7;50.6;28.6;22.0;132.94;79.2
26.3.2025;8;07:00 - 08:00;82.8;104.6;57.8;38.5;19.3;134.75;96.3
26.3.2025;9;08:00 - 09:00;366.0;810.6;110.4;78.3;32.1;138.21;188.7
26.3.2025;10;09:00 - 10:00;532.3;3,243.4;125.5;67.8;57.7;109.86;193.3
26.3.2025;11;10:00 - 11:00;939.2;2,363.4;143.2;89.9;53.3;104.28;233.1
26.3.2025;12;11:00 - 12:00;223.6;165.8;103.4;77.5;25.9;101.89;180.9
26.3.2025;13;12:00 - 13:00;9,127.7;3,526.5;91.2;146.7;-55.5;91.18;237.9
26.3.2025;14;13:00 - 14:00;7,364.2;13,599.5;72.2;126.9;-54.7;86.20;199.1
26.3.2025;15;14:00 - 15:00;10,318.1;6,427.1;82.0;122.5;-40.5;95.04;204.5
26.3.2025;16;15:00 - 16:00;5,634.4;7,829.1;33.4;45.5;-12.1;103.57;78.9
26.3.2025;17;16:00 - 17:00;5,402.4;7,445.9;68.6;54.5;14.1;144.02;123.1
26.3.2025;18;17:00 - 18:00;393.6;5,412.2;47.4;16.6;30.8;150.31;64.0
26.3.2025;19;18:00 - 19:00;6,273.4;4,486.0;51.9;39.5;12.4;159.93;91.4
26.3.2025;20;19:00 - 20:00;478.7;371.8;44.8;42.2;2.6;167.54;87.0
26.3.2025;21;20:00 - 21:00;159.0;192.7;48.5;44.9;3.6;146.88;93.4
26.3.2025;22;21:00 - 22:00;229.7;104.8;51.0;20.8;30.2;124.04;71.8
26.3.2025;23;22:00 - 23:00;139.0;80.7;74.0;20.7;53.3;116.98;94.7
26.3.2025;24;23:00 - 00:00;77.0;103.6;47.0;43.0;4.0;108.81;90.0
27.3.2025;1;00:00 - 01:00;52.4;61.6;15.0;30.6;-15.6;104.20;45.6
27.3.2025;2;01:00 - 02:00;64.0;70.2;15.0;35.2;-20.2;96.87;50.2
27.3.2025;3;02:00 - 03:00;133.7;52.0;20.8;27.0;-6.2;95.81;47.8
27.3.2025;4;03:00 - 04:00;44.0;63.2;15.0;26.2;-11.2;96.10;41.2
27.3.2025;5;04:00 - 05:00;254.0;386.1;11.0;25.1;-14.1;92.76;36.1
27.3.2025;6;05:00 - 06:00;49.0;57.0;22.0;29.0;-7.0;101.65;51.0
27.3.2025;7;06:00 - 07:00;1,646.2;111.2;20.8;26.2;-5.4;123.30;47.0
27.3.2025;8;07:00 - 08:00;41.1;51.1;2.1;25.1;-23.0;133.21;27.2
27.3.2025;9;08:00 - 09:00;9,273.5;181.4;16.5;23.4;-6.9;123.15;39.9
27.3.2025;10;09:00 - 10:00;181.0;532.9;28.4;43.6;-15.2;96.13;72.0
27.3.2025;11;10:00 - 11:00;7,211.9;3,965.6;26.8;62.6;-35.8;87.05;89.4
27.3.2025;12;11:00 - 12:00;10,817.7;13,862.6;53.2;119.9;-66.7;58.78;173.1
27.3.2025;13;12:00 - 13:00;1,351.2;19,330.8;61.1;148.6;-87.5;55.64;209.7
27.3.2025;14;13:00 - 14:00;13,349.2;15,785.3;149.2;128.3;20.9;53.99;277.5
27.3.2025;15;14:00 - 15:00;9,208.5;15,215.7;62.9;105.9;-43.0;72.30;168.8
27.3.2025;16;15:00 - 16:00;12,897.7;17,612.5;37.9;93.8;-55.9;87.92;131.7
27.3.2025;17;16:00 - 17:00;2,369.1;1,943.4;39.9;122.4;-82.5;103.85;162.3
27.3.2025;18;17:00 - 18:00;74.0;182.9;26.0;111.9;-85.9;126.85;137.9
27.3.2025;19;18:00 - 19:00;430.3;1,285.6;99.1;110.2;-11.1;155.85;209.3
27.3.2025;20;19:00 - 20:00;426.1;714.0;157.8;176.6;-18.8;162.55;334.4
27.3.2025;21;20:00 - 21:00;1,014.5;441.9;18.5;89.9;-71.4;131.69;108.4
27.3.2025;22;21:00 - 22:00;11,221.3;10,531.1;45.7;27.1;18.6;116.11;72.8
27.3.2025;23;22:00 - 23:00;111.4;4,194.7;41.4;28.3;13.1;104.33;69.7
27.3.2025;24;23:00 - 00:00;57.8;79.6;33.8;39.6;-5.8;95.80;73.4
28.3.2025;1;00:00 - 01:00;52.3;57.9;23.5;19.9;3.6;95.77;43.4
28.3.2025;2;01:00 - 02:00;54.3;69.7;25.3;26.7;-1.4;81.93;52.0
28.3.2025;3;02:00 - 03:00;35.3;75.5;5.3;47.5;-42.2;80.48;52.8
28.3.2025;4;03:00 - 04:00;36.3;83.2;5.3;51.3;-46.0;80.07;56.6
28.3.2025;5;04:00 - 05:00;49.3;96.3;13.3;51.3;-38.0;83.24;64.6
28.3.2025;6;05:00 - 06:00;78.0;96.1;15.0;32.1;-17.1;105.28;47.1
28.3.2025;7;06:00 - 07:00;96.8;78.7;11.9;45.7;-33.8;128.27;57.6
28.3.2025;8;07:00 - 08:00;49.3;93.5;4.8;31.6;-26.8;123.11;36.4
28.3.2025;9;08:00 - 09:00;389.3;103.3;40.1;42.3;-2.2;113.65;82.4
28.3.2025;10;09:00 - 10:00;8,933.9;326.1;36.5;36.5;0.0;73.16;73.0
28.3.2025;11;10:00 - 11:00;7,067.7;3,531.2;74.2;74.2;0.0;98.18;148.4
28.3.2025;12;11:00 - 12:00;8,798.1;20,857.7;123.3;73.8;49.5;101.47;197.1
28.3.2025;13;12:00 - 13:00;5,863.0;18,514.2;191.2;88.2;103.0;99.93;279.4
28.3.2025;14;13:00 - 14:00;4,796.6;253.6;267.1;118.6;148.5;98.55;385.7
28.3.2025;15;14:00 - 15:00;705.4;447.0;265.2;58.0;207.2;108.06;323.2
28.3.2025;16;15:00 - 16:00;13,684.9;6,869.9;166.6;52.9;113.7;139.06;219.5
28.3.2025;17;16:00 - 17:00;95.0;10,916.9;49.8;58.0;-8.2;106.23;107.8
28.3.2025;18;17:00 - 18:00;1,308.1;313.7;44.6;62.7;-18.1;144.09;107.3
28.3.2025;19;18:00 - 19:00;5,450.1;15,517.8;62.8;94.8;-32.0;179.81;157.6
28.3.2025;20;19:00 - 20:00;9,332.6;14,258.6;78.7;84.8;-6.1;164.63;163.5
28.3.2025;21;20:00 - 21:00;7,679.5;6,290.7;57.0;77.9;-20.9;129.83;134.9
28.3.2025;22;21:00 - 22:00;4,457.2;8,226.8;55.3;83.5;-28.2;105.20;138.8
28.3.2025;23;22:00 - 23:00;1,503.2;7,608.8;65.2;78.1;-12.9;103.26;143.3
28.3.2025;24;23:00 - 00:00;5,405.7;4,614.0;46.0;60.2;-14.2;106.78;106.2
29.3.2025;1;00:00 - 01:00;46.4;116.3;10.9;55.3;-44.4;95.37;66.2
29.3.2025;2;01:00 - 02:00;59.1;140.9;14.0;62.9;-48.9;90.25;76.9
29.3.2025;3;02:00 - 03:00;44.7;126.2;5.5;73.7;-68.2;87.60;79.2
29.3.2025;4;03:00 - 04:00;40.5;149.0;9.5;74.5;-65.0;82.97;84.0
29.3.2025;5;04:00 - 05:00;37.0;159.3;8.0;78.3;-70.3;83.19;86.3
29.3.2025;6;05:00 - 06:00;33.0;163.9;4.0;83.2;-79.2;84.45;87.2
29.3.2025;7;06:00 - 07:00;39.0;177.3;4.0;61.2;-57.2;83.04;65.2
29.3.2025;8;07:00 - 08:00;51.1;107.6;17.4;58.6;-41.2;81.79;76.0
29.3.2025;9;08:00 - 09:00;4,669.1;3,165.1;42.7;57.4;-14.7;78.90;100.1
29.3.2025;10;09:00 - 10:00;402.4;6,557.2;52.6;52.8;-0.2;78.36;105.4
29.3.2025;11;10:00 - 11:00;1,425.4;2,563.5;68.1;103.6;-35.5;83.02;171.7
29.3.2025;12;11:00 - 12:00;2,963.3;2,330.3;99.0;129.5;-30.5;71.93;228.5
29.3.2025;13;12:00 - 13:00;11,055.6;10,904.9;154.0;158.5;-4.5;77.01;312.5
29.3.2025;14;13:00 - 14:00;9,972.3;1,510.4;121.4;121.2;0.2;67.92;242.6
29.3.2025;15;14:00 - 15:00;13,996.9;1,535.2;79.5;77.2;2.3;76.89;156.7
29.3.2025;16;15:00 - 16:00;10,669.3;888.5;60.1;43.6;16.5;70.23;103.7
29.3.2025;17;16:00 - 17:00;3,457.2;1,174.1;52.5;73.0;-20.5;76.43;125.5
29.3.2025;18;17:00 - 18:00;75.0;357.6;19.5;188.6;-169.1;101.86;208.1
29.3.2025;19;18:00 - 19:00;157.3;150.5;30.7;83.5;-52.8;139.60;114.2
29.3.2025;20;19:00 - 20:00;75.2;156.5;33.0;84.5;-51.5;140.41;117.5
29.3.2025;21;20:00 - 21:00;41.3;464.5;16.3;215.5;-199.2;116.84;231.8
29.3.2025;22;21:00 - 22:00;57.8;581.9;32.8;323.6;-290.8;94.66;356.4
29.3.2025;23;22:00 - 23:00;46.5;541.9;21.5;329.9;-308.4;81.89;351.4
29.3.2025;24;23:00 - 00:00;38.3;257.3;23.3;123.9;-100.6;74.00;147.2
30.3.2025;1;00:00 - 01:00;64.3;215.7;27.3;26.5;0.8;68.02;53.8
30.3.2025;2;01:00 - 02:00;57.0;687.4;22.0;61.8;-39.8;45.66;83.8
30.3.2025;3;03:00 - 04:00;47.0;926.6;22.0;28.1;-6.1;13.01;50.1
30.3.2025;4;04:00 - 05:00;56.0;273.0;21.0;41.3;-20.3;16.57;62.3
30.3.2025;5;05:00 - 06:00;84.4;366.2;29.4;46.0;-16.6;6.99;75.4
30.3.2025;6;06:00 - 07:00;60.2;81.7;25.2;45.0;-19.8;9.37;70.2
30.3.2025;7;07:00 - 08:00;89.0;195.9;54.0;75.9;-21.9;16.67;129.9
30.3.2025;8;08:00 - 09:00;52.4;80.0;21.4;53.0;-31.6;12.52;74.4
30.3.2025;9;09:00 - 10:00;60.7;92.1;29.5;43.7;-14.2;3.58;73.2
30.3.2025;10;10:00 - 11:00;172.2;183.1;95.5;121.2;-25.7;6.45;216.7
30.3.2025;11;11:00 - 12:00;186.8;230.5;143.4;166.2;-22.8;3.08;309.6
30.3.2025;12;12:00 - 13:00;275.3;471.2;226.6;396.9;-170.3;-6.43;623.5
30.3.2025;13;13:00 - 14:00;213.4;459.4;175.0;417.1;-242.1;-15.29;592.1
30.3.2025;14;14:00 - 15:00;205.6;473.1;153.7;375.7;-222.0;-16.04;529.4
30.3.2025;15;15:00 - 16:00;150.6;128.9;109.9;66.4;43.5;2.31;176.3
30.3.2025;16;16:00 - 17:00;498.8;738.6;383.8;147.8;236.0;3.03;531.6
30.3.2025;17;17:00 - 18:00;560.6;1,603.0;256.3;174.3;82.0;38.82;430.6
30.3.2025;18;18:00 - 19:00;89.9;1,602.3;29.9;196.5;-166.6;72.51;226.4
30.3.2025;19;19:00 - 20:00;123.8;852.9;53.2;143.1;-89.9;115.99;196.3
30.3.2025;20;20:00 - 21:00;170.2;1,457.8;85.2;98.9;-13.7;86.96;184.1
30.3.2025;21;21:00 - 22:00;196.1;2,222.2;65.0;178.1;-113.1;117.02;243.1
30.3.2025;22;22:00 - 23:00;1,606.0;511.4;36.0;126.4;-90.4;87.77;162.4
30.3.2025;23;23:00 - 00:00;1,818.9;243.4;31.8;133.4;-101.6;75.97;165.2
31.3.2025;1;00:00 - 01:00;212.0;145.0;72.8;70.0;2.8;63.52;142.8
31.3.2025;2;01:00 - 02:00;71.5;129.3;46.5;55.0;-8.5;59.06;101.5
31.3.2025;3;02:00 - 03:00;73.5;116.5;48.5;45.0;3.5;54.81;93.5
31.3.2025;4;03:00 - 04:00;78.5;87.0;52.5;32.4;20.1;58.31;84.9
31.3.2025;5;04:00 - 05:00;76.6;70.6;51.6;22.6;29.0;68.25;74.2
31.3.2025;6;05:00 - 06:00;258.9;76.9;70.7;22.5;48.2;87.55;93.2
31.3.2025;7;06:00 - 07:00;143.5;136.2;87.5;36.8;50.7;137.68;124.3
31.3.2025;8;07:00 - 08:00;79.5;242.7;14.5;72.7;-58.2;210.36;87.2
31.3.2025;9;08:00 - 09:00;242.6;580.6;34.6;97.8;-63.2;189.83;132.4
31.3.2025;10;09:00 - 10:00;3,101.8;2,215.7;65.5;60.6;4.9;138.14;126.1
31.3.2025;11;10:00 - 11:00;436.8;312.2;56.8;44.6;12.2;107.21;101.4
31.3.2025;12;11:00 - 12:00;299.8;277.5;56.4;101.3;-44.9;104.91;157.7
31.3.2025;13;12:00 - 13:00;4,332.4;2,301.4;55.4;69.7;-14.3;89.40;125.1
31.3.2025;14;13:00 - 14:00;167.4;257.7;68.9;118.3;-49.4;71.68;187.2
31.3.2025;15;14:00 - 15:00;1,614.3;340.5;48.2;113.1;-64.9;71.28;161.3
31.3.2025;16;15:00 - 16:00;899.0;1,043.5;131.0;74.5;56.5;75.57;205.5
31.3.2025;17;16:00 - 17:00;150.8;16,157.1;23.4;42.0;-18.6;82.51;65.4
31.3.2025;18;17:00 - 18:00;354.4;7,041.2;18.4;55.7;-37.3;95.40;74.1
31.3.2025;19;18:00 - 19:00;19,064.4;1,358.6;49.4;156.5;-107.1;125.54;205.9
31.3.2025;20;19:00 - 20:00;28,566.7;18,399.7;74.1;84.5;-10.4;197.68;158.6
31.3.2025;21;20:00 - 21:00;3,862.9;15,303.4;76.6;56.8;19.8;173.67;133.4
31.3.2025;22;21:00 - 22:00;9,585.2;7,762.5;53.6;57.1;-3.5;122.68;110.7
31.3.2025;23;22:00 - 23:00;283.4;99.2;61.4;41.2;20.2;108.29;102.6
31.3.2025;24;23:00 - 00:00;1,410.1;911.5;61.9;37.4;24.5;97.04;99.3
1.4.2025;1;00:00 - 01:00;54.0;116.7;23.0;28.2;-5.2;96.24;51.2
1.4.2025;2;01:00 - 02:00;45.0;42.9;20.0;17.9;2.1;98.48;37.9
1.4.2025;3;02:00 - 03:00;51.5;88.4;24.5;59.7;-35.2;95.00;84.2
1.4.2025;4;03:00 - 04:00;46.5;128.7;21.5;63.4;-41.9;94.45;84.9
1.4.2025;5;04:00 - 05:00;50.5;110.3;21.5;76.3;-54.8;93.48;97.8
1.4.2025;6;05:00 - 06:00;55.0;95.5;26.0;57.5;-31.5;99.09;83.5
1.4.2025;7;06:00 - 07:00;70.1;75.6;41.1;48.1;-7.0;124.64;89.2
1.4.2025;8;07:00 - 08:00;69.0;287.4;40.0;80.4;-40.4;159.42;120.4
1.4.2025;9;08:00 - 09:00;61.0;235.7;18.0;141.2;-123.2;154.91;159.2
1.4.2025;10;09:00 - 10:00;105.5;384.6;20.5;109.5;-89.0;106.24;130.0
1.4.2025;11;10:00 - 11:00;540.3;464.9;89.0;113.8;-24.8;88.31;202.8
1.4.2025;12;11:00 - 12:00;444.9;817.8;162.7;181.6;-18.9;81.00;344.3
1.4.2025;13;12:00 - 13:00;4,702.4;10,879.6;163.9;164.0;-0.1;70.11;327.9
1.4.2025;14;13:00 - 14:00;7,662.5;10,647.5;227.6;140.6;87.0;53.78;368.2
1.4.2025;15;14:00 - 15:00;2,527.3;3,157.3;199.9;100.0;99.9;57.81;299.9
1.4.2025;16;15:00 - 16:00;6,234.3;12,713.2;92.6;141.0;-48.4;65.70;233.6
1.4.2025;17;16:00 - 17:00;10,219.9;920.3;56.5;68.3;-11.8;79.87;124.8
1.4.2025;18;17:00 - 18:00;4,679.7;3,329.7;70.7;85.5;-14.8;96.65;156.2
1.4.2025;19;18:00 - 19:00;757.5;668.1;31.5;60.6;-29.1;127.22;92.1
1.4.2025;20;19:00 - 20:00;1,399.4;168.1;59.6;88.3;-28.7;167.61;147.9
1.4.2025;21;20:00 - 21:00;226.3;2,359.2;25.6;94.2;-68.6;146.15;119.8
1.4.2025;22;21:00 - 22:00;1,226.0;109.4;26.6;29.2;-2.6;109.16;55.8
1.4.2025;23;22:00 - 23:00;62.6;110.1;13.5;29.1;-15.6;98.61;42.6
1.4.2025;24;23:00 - 00:00;60.7;69.1;38.5;33.1;5.4;79.09;71.6
2.4.2025;1;00:00 - 01:00;39.0;67.8;14.0;3.8;10.2;74.88;17.8
2.4.2025;2;01:00 - 02:00;64.0;46.8;18.0;3.8;14.2;63.90;21.8
2.4.2025;3;02:00 - 03:00;83.0;38.8;43.0;9.8;33.2;69.01;52.8
2.4.2025;4;03:00 - 04:00;167.0;60.8;51.0;13.8;37.2;67.59;64.8
2.4.2025;5;04:00 - 05:00;103.0;48.6;49.0;14.6;34.4;74.22;63.6
2.4.2025;6;05:00 - 06:00;82.0;67.6;41.0;22.6;18.4;85.88;63.6
2.4.2025;7;06:00 - 07:00;82.5;97.2;40.0;19.6;20.4;114.07;59.6
2.4.2025;8;07:00 - 08:00;96.0;60.2;25.0;24.6;0.4;149.80;49.6
2.4.2025;9;08:00 - 09:00;43.5;86.4;14.5;38.6;-24.1;115.19;53.1
2.4.2025;10;09:00 - 10:00;164.8;87.8;29.7;23.6;6.1;72.87;53.3
2.4.2025;11;10:00 - 11:00;5,260.7;136.5;70.0;43.5;26.5;50.84;113.5
2.4.2025;12;11:00 - 12:00;1,440.7;908.5;92.5;54.0;38.5;63.86;146.5
2.4.2025;13;12:00 - 13:00;829.4;1,249.3;134.0;54.7;79.3;60.29;188.7
2.4.2025;14;13:00 - 14:00;1,979.7;670.8;133.8;60.6;73.2;62.55;194.4
2.4.2025;15;14:00 - 15:00;1,422.2;269.3;148.5;43.9;104.6;56.87;192.4
2.4.2025;16;15:00 - 16:00;2,572.4;211.0;156.6;29.1;127.5;72.80;185.7
2.4.2025;17;16:00 - 17:00;1,339.3;369.6;218.3;88.6;129.7;70.33;306.9
2.4.2025;18;17:00 - 18:00;1,690.1;52.6;133.1;7.6;125.5;97.03;140.7
2.4.2025;19;18:00 - 19:00;776.5;45.6;72.4;20.6;51.8;114.11;93.0
2.4.2025;20;19:00 - 20:00;125.2;66.2;71.4;20.6;50.8;154.97;92.0
2.4.2025;21;20:00 - 21:00;149.3;69.2;68.0;9.6;58.4;127.22;77.6
2.4.2025;22;21:00 - 22:00;238.1;44.6;68.1;14.6;53.5;104.93;82.7
2.4.2025;23;22:00 - 23:00;144.7;59.0;64.1;18.9;45.2;93.88;83.0
2.4.2025;24;23:00 - 00:00;72.4;74.0;14.1;4.0;10.1;88.06;18.1
3.4.2025;1;00:00 - 01:00;105.6;27.1;33.0;5.1;27.9;78.97;38.1
3.4.2025;2;01:00 - 02:00;500.1;36.7;33.5;4.7;28.8;80.08;38.2
3.4.2025;3;02:00 - 03:00;619.3;32.2;52.1;0.2;51.9;76.46;52.3
3.4.2025;4;03:00 - 04:00;92.1;32.2;59.6;0.2;59.4;76.00;59.8
3.4.2025;5;04:00 - 05:00;166.1;32.2;70.7;0.2;70.5;81.55;70.9
3.4.2025;6;05:00 - 06:00;426.4;33.1;60.2;1.1;59.1;105.09;61.3
3.4.2025;7;06:00 - 07:00;111.6;92.0;44.8;20.0;24.8;139.17;64.8
3.4.2025;8;07:00 - 08:00;293.3;248.0;61.3;70.0;-8.7;174.62;131.3
3.4.2025;9;08:00 - 09:00;73.7;68.0;25.9;46.0;-20.1;146.21;71.9
3.4.2025;10;09:00 - 10:00;460.1;329.0;43.2;50.0;-6.8;87.49;93.2
3.4.2025;11;10:00 - 11:00;1,117.2;148.0;84.7;91.8;-7.1;42.84;176.5
3.4.2025;12;11:00 - 12:00;1,320.6;776.1;127.0;89.1;37.9;2.21;216.1
3.4.2025;13;12:00 - 13:00;671.1;2,513.0;181.7;189.5;-7.8;0.37;371.2
3.4.2025;14;13:00 - 14:00;4,231.0;4,737.9;158.2;172.4;-14.2;-5.24;330.6
3.4.2025;15;14:00 - 15:00;3,642.2;5,520.0;122.1;139.7;-17.6;-3.70;261.8
3.4.2025;16;15:00 - 16:00;11,381.0;1,721.0;125.8;118.9;6.9;16.35;244.7
3.4.2025;17;16:00 - 17:00;4,935.4;157.2;95.5;100.2;-4.7;46.75;195.7
3.4.2025;18;17:00 - 18:00;237.9;283.3;43.6;94.3;-50.7;96.53;137.9
3.4.2025;19;18:00 - 19:00;105.7;121.8;46.3;59.8;-13.5;141.24;106.1
3.4.2025;20;19:00 - 20:00;4,481.9;146.3;28.4;30.2;-1.8;175.34;58.6
3.4.2025;21;20:00 - 21:00;177.0;103.0;25.0;42.0;-17.0;181.97;67.0
3.4.2025;22;21:00 - 22:00;133.6;191.5;18.0;105.0;-87.0;136.78;123.0
3.4.2025;23;22:00 - 23:00;131.7;375.3;28.4;105.3;-76.9;115.27;133.7
3.4.2025;24;23:00 - 00:00;46.1;108.5;10.6;26.5;-15.9;108.06;37.1
4.4.2025;1;00:00 - 01:00;30.4;44.2;8.4;22.2;-13.8;103.72;30.6
4.4.2025;2;01:00 - 02:00;113.2;64.2;20.9;12.2;8.7;102.35;33.1
4.4.2025;3;02:00 - 03:00;64.5;54.4;14.5;22.4;-7.9;99.61;36.9
4.4.2025;4;03:00 - 04:00;42.6;64.2;20.0;32.2;-12.2;106.13;52.2
4.4.2025;5;04:00 - 05:00;62.5;87.2;22.0;42.2;-20.2;110.78;64.2
4.4.2025;6;05:00 - 06:00;83.0;99.1;28.1;55.1;-27.0;115.87;83.2
4.4.2025;7;06:00 - 07:00;67.0;140.0;33.2;94.0;-60.8;157.22;127.2
4.4.2025;8;07:00 - 08:00;45.4;124.5;13.2;102.5;-89.3;184.53;115.7
4.4.2025;9;08:00 - 09:00;35.5;107.7;3.5;65.7;-62.2;131.07;69.2
4.4.2025;10;09:00 - 10:00;58.9;97.3;21.9;57.9;-36.0;5.15;79.8
4.4.2025;11;10:00 - 11:00;139.2;459.5;55.3;61.0;-5.7;51.47;116.3
4.4.2025;12;11:00 - 12:00;129.0;271.6;47.2;56.2;-9.0;-7.56;103.4
4.4.2025;13;12:00 - 13:00;136.0;197.4;72.2;62.0;10.2;-15.95;134.2
4.4.2025;14;13:00 - 14:00;229.6;255.1;91.5;66.5;25.0;-17.74;158.0
4.4.2025;15;14:00 - 15:00;2,331.4;227.0;37.5;123.7;-86.2;-3.74;161.2
4.4.2025;16;15:00 - 16:00;37.2;488.8;5.0;119.7;-114.7;5.46;124.7
4.4.2025;17;16:00 - 17:00;232.9;756.6;35.3;128.6;-93.3;36.94;163.9
4.4.2025;18;17:00 - 18:00;1,296.8;317.9;39.3;76.7;-37.4;95.90;116.0
4.4.2025;19;18:00 - 19:00;566.5;162.3;12.0;95.3;-83.3;132.81;107.3
4.4.2025;20;19:00 - 20:00;34.0;415.8;9.0;195.5;-186.5;165.56;204.5
4.4.2025;21;20:00 - 21:00;34.0;254.0;12.0;202.0;-190.0;125.51;214.0
4.4.2025;22;21:00 - 22:00;1,711.6;803.7;38.2;117.4;-79.2;127.21;155.6
4.4.2025;23;22:00 - 23:00;19,848.8;318.0;45.4;87.5;-42.1;124.73;132.9
4.4.2025;24;23:00 - 00:00;1,335.4;158.1;47.0;83.7;-36.7;102.71;130.7
5.4.2025;1;00:00 - 01:00;81.0;59.1;23.7;17.2;6.5;122.98;40.9
5.4.2025;2;01:00 - 02:00;59.6;50.1;34.3;17.8;16.5;101.95;52.1
5.4.2025;3;02:00 - 03:00;99.2;51.0;36.0;18.0;18.0;96.13;54.0
5.4.2025;4;03:00 - 04:00;69.8;64.8;35.5;19.8;15.7;92.87;55.3
5.4.2025;5;04:00 - 05:00;67.3;52.7;33.4;17.7;15.7;91.33;51.1
5.4.2025;6;05:00 - 06:00;63.0;71.8;26.7;29.6;-2.9;92.63;56.3
5.4.2025;7;06:00 - 07:00;513.3;99.9;29.3;13.4;15.9;100.33;42.7
5.4.2025;8;07:00 - 08:00;1,624.3;192.4;23.2;152.4;-129.2;94.58;175.6
5.4.2025;9;08:00 - 09:00;58.8;219.2;19.3;169.1;-149.8;68.41;188.4
5.4.2025;10;09:00 - 10:00;40.5;436.3;10.2;66.2;-56.0;37.37;76.4
5.4.2025;11;10:00 - 11:00;48.2;153.8;23.0;60.4;-37.4;-2.70;83.4
5.4.2025;12;11:00 - 12:00;56.9;213.5;31.9;89.5;-57.6;-10.83;121.4
