Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
6/15/2024;21;-2.947;-1.0770;-1.0770;122.0000;-2,635.8100;2,453.4200;-182.3900;529.7553;-62.1849;-285.1804;No
6/15/2024;22;1.231;-0.2319;-0.2319;-2.0000;-34.3980;30.0800;-4.3180;112.0711;-13.3897;-94.3634;No
6/15/2024;23;2.881;-0.1203;-0.1203;-2.0000;-33.4900;25.4880;-8.0020;58.0042;-6.9460;-43.0562;No
6/15/2024;24;0.097;-0.5151;-0.5151;-2.1000;-39.1335;37.4094;-1.7241;251.9345;-29.7414;-220.4690;No
6/15/2024;25;-1.940;-0.7161;-0.7161;122.0000;-1,905.0300;1,782.5420;-122.4880;354.0478;-48.7800;-182.7798;No
6/15/2024;26;3.264;-0.2568;-0.2568;-2.0000;-25.8560;17.5760;-8.2800;127.8922;-17.4930;-102.1192;No
6/15/2024;27;0.850;-0.4306;-0.4306;-2.0000;-34.7580;30.5680;-4.1900;218.8942;-29.3320;-185.3722;No
6/15/2024;28;1.792;-0.2356;-0.2356;-3.6150;-81.7026;70.0081;-11.6945;122.1395;-16.0488;-94.3961;No
6/15/2024;29;8.492;-0.0318;-0.0318;-5.0000;-134.3500;87.3750;-46.9750;16.6840;-2.8619;33.1529;No
6/15/2024;30;5.092;-0.0183;-0.0183;-5.0000;-130.7300;101.6100;-29.1200;9.7819;-1.6469;20.9850;No
6/15/2024;31;9.059;-0.0468;-0.0468;-13.7250;-399.5622;262.7789;-136.7834;25.3410;-4.2118;115.6542;No
6/15/2024;32;9.835;-0.0599;-0.0599;-27.6750;-1,148.6509;849.9823;-298.6686;33.3647;-5.3908;270.6947;No
6/15/2024;33;32.650;-0.1981;-0.1981;-6.0900;-330.0536;119.9730;-210.0806;115.6690;-22.3225;116.7341;No
6/15/2024;34;50.270;-0.3553;-0.3553;-6.6600;-423.9556;82.8504;-341.1052;215.1920;-40.0363;165.9495;No
6/15/2024;35;49.120;-0.3536;-0.3536;-17.2800;-1,122.3878;255.2947;-867.0931;218.6050;-39.8447;688.3328;No
6/15/2024;36;46.636;-0.3427;-0.3427;-27.0600;-1,714.2510;418.2664;-1,295.9846;215.1400;-38.6165;1,119.4610;No
6/15/2024;37;-6.125;-2.7228;-2.7228;132.0000;-3,843.8400;3,162.0600;-681.7800;1,719.9024;-356.8828;-681.2396;No
6/15/2024;38;-8.908;-1.8357;-1.8357;132.0000;-3,446.3880;2,372.9640;-1,073.4240;1,143.3182;-240.6089;170.7147;No
6/15/2024;39;0.861;-0.2157;-0.2157;-144.4800;-3,250.2221;3,010.6742;-239.5478;134.5967;-28.2722;133.2234;No
6/15/2024;40;0.211;-0.3625;-0.3625;-126.2700;-3,152.0780;2,956.8646;-195.2134;227.4960;-47.5136;15.2310;No
6/15/2024;41;-3.026;-1.1394;-1.1394;126.0000;-3,259.4940;3,002.7060;-256.7880;737.0848;-161.8677;-318.4291;No
6/15/2024;42;1.329;-0.3074;-0.3074;-26.0400;-566.0054;518.5345;-47.4709;202.3476;-43.6705;-111.2062;No
6/15/2024;43;5.157;-0.1135;-0.1135;-37.6350;-1,019.7203;805.9912;-213.7292;75.5961;-16.1243;154.2573;No
6/15/2024;44;14.320;-0.2680;-0.2680;-68.7600;-2,806.5769;1,780.2652;-1,026.3118;177.1108;-38.0732;887.2741;No
6/15/2024;45;-1.049;-1.8057;-1.8057;122.0000;-2,654.3540;2,599.0880;-55.2660;1,321.9598;-271.1584;-995.5354;No
6/15/2024;46;6.608;-0.6508;-0.6508;-63.6750;-1,646.8902;1,200.1464;-446.7438;470.4239;-97.7293;74.0492;No
6/15/2024;47;12.308;-0.6155;-0.6155;-73.9800;-1,848.9082;897.0815;-951.8267;446.5324;-92.4284;597.7227;No
6/15/2024;48;20.281;-1.0695;-1.0695;-139.6950;-4,426.5155;1,435.2264;-2,991.2890;768.6435;-160.6047;2,383.2502;No
6/15/2024;49;17.294;-1.3617;-1.3617;-66.6750;-1,935.7086;740.3592;-1,195.3494;1,022.1165;-196.5437;369.7766;No
6/15/2024;50;21.732;-1.7041;-1.7041;-76.9650;-2,602.8793;891.2547;-1,711.6246;1,274.6687;-245.9647;682.9206;No
6/15/2024;51;18.335;-1.4285;-1.4285;-133.9800;-4,749.4570;2,193.1186;-2,556.3384;1,065.2595;-206.1854;1,697.2643;No
6/15/2024;52;17.517;-1.3505;-1.3505;-150.7950;-5,038.8149;2,300.5285;-2,738.2864;1,007.6005;-194.9271;1,925.6130;No
6/15/2024;53;18.251;-2.1269;-2.1269;-106.9500;-3,307.5357;1,231.4223;-2,076.1134;1,582.4614;-295.4285;789.0805;No
6/15/2024;54;13.103;-1.4441;-1.4441;-123.4950;-3,280.1507;1,471.1959;-1,808.9548;1,066.0688;-200.5869;943.4729;No
6/15/2024;55;19.313;-2.2433;-2.2433;-159.3900;-5,316.1347;2,131.0443;-3,185.0904;1,640.7732;-311.5966;1,855.9138;No
6/15/2024;56;21.102;-2.3942;-2.3942;-165.6450;-6,430.0076;2,826.8976;-3,603.1100;1,758.5617;-332.5568;2,177.1051;No
6/15/2024;57;11.305;-1.5206;-1.5206;-181.0200;-6,195.4095;4,056.8392;-2,138.5703;1,132.0474;-194.4589;1,200.9818;No
6/15/2024;58;13.321;-1.7807;-1.7807;-158.1600;-5,630.4960;3,427.0109;-2,203.4851;1,311.7867;-227.7213;1,119.4197;No
6/15/2024;59;0.566;-0.7918;-0.7918;-125.9850;-3,529.8477;3,359.6420;-170.2057;587.8867;-101.2578;-316.4232;No
6/15/2024;60;5.762;-0.7161;-0.7161;-246.8100;-8,137.8193;6,526.8905;-1,610.9289;523.0139;-91.5770;1,179.4920;No
6/15/2024;61;-0.567;-0.9310;-0.9310;132.0000;-5,260.2000;5,276.8320;16.6320;664.4916;-112.1827;-568.9409;No
6/15/2024;62;4.609;-0.5838;-0.5838;-104.8500;-3,688.8327;3,129.4580;-559.3748;409.3705;-70.3461;220.3504;No
6/15/2024;63;-3.662;-0.7666;-0.7666;132.0000;-4,663.5600;4,295.5440;-368.0160;538.4247;-92.3730;-78.0357;No
6/15/2024;64;1.900;-0.5208;-0.5208;-104.8350;-3,327.3581;3,039.5860;-287.7721;359.8622;-62.7548;-9.3353;No
6/15/2024;65;17.452;-1.4261;-1.4261;-143.4600;-4,741.0661;2,115.7481;-2,625.3180;959.6680;-170.2008;1,835.8508;No
6/15/2024;66;9.538;-0.8028;-0.8028;-7,559.2500;-236,075.3775;155,214.0803;-80,861.2973;540.3953;-95.8118;80,416.7137;No
6/15/2024;67;3.402;-0.3237;-0.3237;-7,559.2500;-191,899.1205;152,674.1723;-39,224.9483;216.5542;-38.6326;39,047.0267;No
6/15/2024;68;2.600;-0.4489;-0.4489;-7,559.2500;-214,667.5815;184,082.8560;-30,584.7255;296.2487;-53.5749;30,342.0517;No
6/15/2024;69;11.364;-0.9763;-0.9763;-103.2900;-3,665.5555;2,399.9432;-1,265.6124;616.0562;-112.7002;762.2563;No
6/15/2024;70;9.894;-0.5793;-0.5793;-103.2900;-3,207.7742;2,068.3823;-1,139.3920;365.4427;-66.8721;840.8214;No
6/15/2024;71;1.226;-0.3782;-0.3782;-103.2900;-1,996.1825;1,765.6393;-230.5433;236.1249;-43.6579;38.0763;No
6/15/2024;72;0.915;-0.2780;-0.2780;-103.2900;-2,474.6218;2,259.1589;-215.4629;172.8026;-32.0912;74.7515;No
6/15/2024;73;10.272;-0.4259;-0.4259;-49.0950;-1,605.4065;1,045.3798;-560.0267;266.4262;-49.3495;342.9499;No
6/15/2024;74;3.500;-0.1290;-0.1290;-40.8150;-865.2372;669.9782;-195.2590;80.9112;-14.9474;129.2951;No
6/15/2024;75;-6.406;-1.4708;-1.4708;132.0000;-3,386.0640;2,755.6320;-630.4320;938.1605;-170.4231;-137.3054;No
6/15/2024;76;-3.488;-0.9517;-0.9517;132.0000;-5,300.7240;5,024.8440;-275.8800;592.4114;-110.2744;-206.2570;No
6/15/2024;77;5.681;-0.1657;-0.1657;-5.0000;-180.4000;144.8150;-35.5850;98.8430;-19.7307;-43.5273;No
6/15/2024;78;0.532;-0.4375;-0.4375;-2.0000;-51.9820;48.5020;-3.4800;262.5756;-52.0953;-207.0003;No
6/15/2024;79;-2.013;-0.6772;-0.6772;132.0000;-2,921.2920;2,843.6760;-77.6160;408.7924;-80.6376;-250.5388;No
6/15/2024;80;-1.451;-0.4108;-0.4108;132.0000;-2,879.3160;2,877.6000;-1.7160;246.8906;-48.9160;-196.2586;No
6/15/2024;81;-1.297;-0.8381;-0.8381;207.3000;-4,368.4329;4,391.8578;23.4249;505.6160;-101.8593;-427.1816;No
6/15/2024;82;-3.849;-1.1009;-1.1009;207.3000;-3,875.2662;3,476.0064;-399.2598;667.5948;-133.7990;-134.5360;No
6/15/2024;83;-4.652;-1.7200;-1.7200;217.5000;-4,064.4225;3,557.6475;-506.7750;1,043.1870;-209.0419;-327.3701;No
6/15/2024;84;-3.502;-1.4361;-1.4361;217.5000;-4,239.5100;4,032.6675;-206.8425;870.3752;-174.5378;-488.9949;No
6/15/2024;85;-6.285;-1.3608;-1.3608;194.3250;-4,580.8232;3,877.9497;-702.8735;824.7180;-166.4218;44.5773;No
6/15/2024;86;-1.413;-0.5280;-0.5280;156.0000;-4,004.3640;3,998.7480;-5.6160;321.4122;-64.5728;-251.2234;No
6/15/2024;87;-1.252;-0.4177;-0.4177;149.0100;-3,326.0522;3,363.9008;37.8485;252.0225;-51.0835;-238.7876;No
6/15/2024;88;1.540;-0.1308;-0.1308;-7,446.7500;-176,942.2268;155,584.9478;-21,357.2790;77.0765;-15.9964;21,296.1989;No
6/15/2024;89;1.007;-0.8063;-0.8063;-5.0000;-140.3300;128.8800;-11.4500;457.0437;-86.8732;-358.7205;No
6/15/2024;90;0.120;-0.3981;-0.3981;-5.0000;-98.9800;91.9100;-7.0700;223.7271;-42.8925;-173.7646;No
6/15/2024;91;0.805;-0.4771;-0.4771;-2.0000;-34.9220;28.6340;-6.2880;265.1749;-51.4042;-207.4827;No
6/15/2024;92;1.951;-0.0788;-0.0788;-5.0000;-112.4350;94.7150;-17.7200;43.4148;-8.4901;-17.2047;No
6/15/2024;93;-2.058;-1.6339;-1.6339;132.0000;-2,945.5800;2,880.2400;-65.3400;860.8741;-143.4384;-652.0957;No
6/15/2024;94;-1.484;-0.7367;-0.7367;126.0000;-1,871.7300;1,925.5320;53.8020;381.9577;-64.6742;-371.0855;No
6/15/2024;95;3.555;-0.1714;-0.1714;-5.0000;-101.7700;77.3150;-24.4550;87.6332;-15.0470;-48.1312;No
6/15/2024;96;7.449;-1.0960;-1.0960;-5.0000;-112.5150;69.8450;-42.6700;564.0459;-96.2167;-425.1592;No
6/16/2024;1;-7.551;-2.8675;-2.8675;132.0000;-2,815.2960;2,003.6280;-811.6680;1,442.2506;-208.6880;-421.8946;No
6/16/2024;2;-1.512;-0.4992;-0.4992;132.0000;-1,999.0080;1,936.0440;-62.9640;246.8034;-36.3303;-147.5091;No
6/16/2024;3;2.451;-0.1766;-0.1766;-3.9900;-60.3966;45.8890;-14.5076;84.9584;-12.8524;-57.5983;No
6/16/2024;4;4.840;-0.3370;-0.3370;-3.9900;-88.1391;65.3921;-22.7470;161.0179;-24.5258;-113.7451;No
6/16/2024;5;-10.873;-2.7874;-2.7874;132.0000;-2,998.5120;1,694.3520;-1,304.1600;1,333.0957;-169.3819;140.4462;No
6/16/2024;6;-2.062;-0.8667;-0.8667;126.9900;-2,030.6971;1,892.9129;-137.7842;405.8645;-52.6668;-215.4136;No
6/16/2024;7;0.100;-0.8167;-0.8167;-7.5150;-90.3904;82.8679;-7.5225;379.1437;-49.6284;-321.9928;No
6/16/2024;8;5.962;-0.0680;-0.0680;-7.5150;-159.6712;108.2160;-51.4552;31.2846;-4.1322;24.3028;No
6/16/2024;9;-1.223;-0.7485;-0.7485;132.0000;-1,747.1520;1,759.2960;12.1440;372.3951;-42.8801;-341.6590;No
6/16/2024;10;3.031;-0.2420;-0.2420;-18.2100;-285.1868;206.9931;-78.1937;119.5722;-13.8637;-27.5148;No
6/16/2024;11;1.925;-0.2572;-0.2572;-18.2100;-260.5669;206.4104;-54.1565;126.9660;-14.7345;-58.0750;No
6/16/2024;12;5.495;-0.1533;-0.1533;-18.2100;-305.0539;191.8970;-113.1569;75.0616;-8.7823;46.8776;No
6/16/2024;13;-3.406;-0.9857;-0.9857;132.0000;-2,310.9240;1,979.0760;-331.8480;485.9228;-55.0346;-99.0402;No
6/16/2024;14;-0.130;-0.5461;-0.5461;126.0000;-1,808.6040;1,920.7440;112.1400;267.8790;-30.4904;-349.5286;No
6/16/2024;15;1.462;-0.3429;-0.3429;-22.7100;-320.1202;270.4988;-49.6214;167.2990;-19.1451;-98.5325;No
6/16/2024;16;4.847;-0.1488;-0.1488;-22.7100;-475.0705;348.6439;-126.4266;72.1827;-8.3080;62.5518;No
6/16/2024;17;-1.634;-0.6182;-0.6182;132.0000;-2,651.4840;2,530.8360;-120.6480;278.5786;-33.6437;-124.2869;No
6/16/2024;18;0.410;-0.3995;-0.3995;-24.2850;-381.4688;352.4239;-29.0449;178.0404;-21.7416;-127.2540;No
6/16/2024;19;2.737;-0.1979;-0.1979;-24.2850;-426.9789;331.1988;-95.7800;88.7610;-10.7701;17.7892;No
6/16/2024;20;1.626;-0.3673;-0.3673;-24.2850;-457.8694;357.8152;-100.0542;163.5419;-19.9892;-43.4985;No
6/16/2024;21;5.693;-0.2289;-0.2289;-24.1500;-598.1714;400.8417;-197.3297;101.9812;-13.2501;108.5986;No
6/16/2024;22;3.661;-0.2761;-0.2761;-24.1500;-426.2475;314.7228;-111.5247;122.6397;-15.9823;4.8673;No
6/16/2024;23;9.034;-0.3249;-0.3249;-24.1500;-473.9196;235.2210;-238.6986;144.1744;-18.8072;113.3314;No
6/16/2024;24;8.098;-0.3149;-0.3149;-24.1500;-505.7735;291.1524;-214.6211;141.1952;-18.2283;91.6542;No
6/16/2024;25;14.467;-0.1961;-0.1961;-10.5450;-251.0343;88.2933;-162.7410;89.2003;-13.0879;86.6286;No
6/16/2024;26;4.623;-0.0510;-0.0510;-10.5450;-200.8295;142.7477;-58.0819;24.0145;-3.4038;37.4712;No
6/16/2024;27;4.321;-0.0642;-0.0642;-10.5450;-208.4219;148.7161;-59.7058;30.6309;-4.2848;33.3597;No
6/16/2024;28;3.250;-0.4035;-0.4035;-11.4000;-212.1654;161.6520;-50.5134;194.8793;-26.9300;-117.4359;No
6/16/2024;29;13.195;-0.0894;-0.0894;-5.0000;-128.0250;54.4000;-73.6250;43.6380;-7.9262;37.9132;No
6/16/2024;30;1.337;-0.3101;-0.3101;-3.9900;-75.8419;65.1208;-10.7211;157.5820;-27.4935;-119.3674;No
6/16/2024;31;3.776;-0.0877;-0.0877;-10.7700;-180.5267;131.9110;-48.6158;45.0808;-7.7755;11.3105;No
6/16/2024;32;7.835;-0.0356;-0.0356;-22.0200;-550.4560;356.1735;-194.2825;18.6486;-3.1563;178.7902;No
6/16/2024;33;7.068;-0.2661;-0.2661;-2.4000;-56.0328;36.1608;-19.8720;147.6756;-30.9895;-96.8141;No
6/16/2024;34;0.221;-0.4457;-0.4457;-48.0300;-824.8672;732.5055;-92.3617;251.6016;-51.9053;-107.3346;No
6/16/2024;35;4.291;-0.0794;-0.0794;-16.5000;-324.8685;228.1125;-96.7560;45.4572;-9.2468;60.5456;No
6/16/2024;36;4.589;-0.0178;-0.0178;-26.1300;-511.0244;360.8814;-150.1430;10.4111;-2.0730;141.8048;No
6/16/2024;37;0.275;-0.3820;-0.3820;-5.0000;-109.8650;101.4050;-8.4600;239.5562;-54.6382;-176.4580;No
6/16/2024;38;-6.925;-1.5734;-1.5734;126.0000;-2,802.4920;2,045.3580;-757.1340;1,024.1952;-225.0465;-42.0147;No
6/16/2024;39;-1.834;-0.8502;-0.8502;126.0000;-2,075.4720;2,001.0060;-74.4660;553.8459;-121.6058;-357.7741;No
6/16/2024;40;3.285;-0.2908;-0.2908;-50.9100;-1,293.2158;1,049.6115;-243.6044;190.7803;-41.5937;94.4178;No
6/16/2024;41;3.293;-0.3676;-0.3676;-14.4150;-349.4052;282.0151;-67.3901;258.9854;-58.7267;-132.8686;No
6/16/2024;42;-4.053;-0.7746;-0.7746;126.0000;-2,294.7120;1,913.9400;-380.7720;561.2390;-123.7478;-56.7192;No
6/16/2024;43;-2.706;-0.7160;-0.7160;126.0000;-2,184.5880;2,054.8080;-129.7800;522.1720;-114.3860;-278.0060;No
6/16/2024;44;1.901;-0.2297;-0.2297;-30.7650;-591.1495;504.6383;-86.5112;168.4815;-36.6962;-45.2741;No
6/16/2024;45;-10.925;-1.9531;-1.9531;126.9900;-3,839.6696;2,598.9773;-1,240.6923;1,504.6036;-314.0018;50.0905;No
6/16/2024;46;-6.212;-1.1586;-1.1586;126.0000;-3,158.3160;2,629.8720;-528.4440;889.6440;-186.2693;-174.9307;No
6/16/2024;47;-2.543;-0.5578;-0.5578;126.0000;-2,548.9800;2,372.2020;-176.7780;422.3000;-89.6781;-155.8439;No
6/16/2024;48;-2.931;-0.6598;-0.6598;126.0000;-2,677.3740;2,456.3700;-221.0040;499.0561;-106.0767;-171.9754;No
6/16/2024;49;-16.742;-2.7773;-2.7773;132.0000;-4,626.2040;2,529.7800;-2,096.4240;2,094.7080;-406.7634;408.4794;No
6/16/2024;50;-12.070;-2.0506;-2.0506;126.0000;-4,011.8400;2,615.0040;-1,396.8360;1,542.1140;-300.3309;155.0529;No
6/16/2024;51;-4.388;-0.8811;-0.8811;126.0000;-4,118.9400;3,731.7420;-387.1980;659.2440;-129.0459;-143.0001;No
6/16/2024;52;0.857;-0.5196;-0.5196;-39.0000;-1,141.4520;1,065.2460;-76.2060;385.2087;-76.1006;-232.9021;No
6/16/2024;53;-12.706;-2.1982;-2.1982;132.0000;-4,840.4400;3,346.2000;-1,494.2400;1,636.1828;-287.3487;145.4059;No
6/16/2024;54;-7.583;-1.4329;-1.4329;126.0000;-4,196.8080;3,366.0900;-830.7180;1,060.3650;-187.3087;-42.3383;No
6/16/2024;55;-5.707;-1.0757;-1.0757;126.0000;-4,146.6600;3,583.6920;-562.9680;792.9360;-140.6155;-89.3525;No
6/16/2024;56;-3.595;-0.7201;-0.7201;126.0000;-3,280.0320;3,025.5120;-254.5200;531.4620;-94.1315;-182.8105;No
6/16/2024;57;-1.944;-0.7173;-0.7173;126.0000;-6,357.4560;6,312.2220;-45.2340;518.2239;-84.7684;-388.2215;No
6/16/2024;58;-2.549;-0.6442;-0.6442;126.0000;-6,478.1640;6,272.0280;-206.1360;462.4650;-76.1296;-180.1994;No
6/16/2024;59;-1.964;-0.4449;-0.4449;126.0000;-6,166.5660;6,093.1080;-73.4580;317.7960;-52.5769;-191.7611;No
6/16/2024;60;-3.349;-0.9359;-0.9359;126.0000;-6,053.1660;5,765.5080;-287.6580;668.5407;-110.6019;-270.2808;No
6/16/2024;61;3.331;-0.6327;-0.6327;-89.9550;-2,399.0999;2,010.3143;-388.7855;450.3985;-69.2503;7.6373;No
6/16/2024;62;-1.441;-0.7797;-0.7797;126.0000;-2,706.1020;2,628.3600;-77.7420;554.6454;-85.3397;-391.5637;No
6/16/2024;63;-3.871;-0.7710;-0.7710;126.0000;-2,990.4840;2,668.4280;-322.0560;544.9320;-84.3875;-138.4885;No
6/16/2024;64;-7.601;-1.6594;-1.6594;126.0000;-4,347.6300;3,516.6600;-830.9700;1,163.7994;-181.6246;-151.2048;No
6/16/2024;65;-2.050;-0.6876;-0.6876;126.0000;-2,951.0460;2,831.9760;-119.0700;440.3041;-75.1086;-246.1255;No
6/16/2024;66;-6.361;-1.4415;-1.4415;127.0100;-2,780.8840;2,312.7251;-468.1589;909.3200;-157.4594;-283.7018;No
6/16/2024;67;-6.596;-1.4840;-1.4840;127.0100;-2,692.6120;2,176.4434;-516.1686;925.7714;-162.1018;-247.5010;No
6/16/2024;68;-3.910;-0.9145;-0.9145;132.0000;-3,714.3480;3,397.5480;-316.8000;565.7146;-99.8936;-149.0210;No
6/16/2024;69;-1.953;-0.9504;-0.9504;126.0000;-2,184.0840;2,108.3580;-75.7260;584.9796;-105.4127;-403.8409;No
6/16/2024;70;-10.094;-2.1532;-2.1532;127.0100;-2,729.0639;1,717.5562;-1,011.5076;1,330.9725;-238.8200;-80.6448;No
6/16/2024;71;-3.921;-0.9838;-0.9838;132.0000;-2,630.7600;2,379.9600;-250.8000;602.9826;-109.1172;-243.0654;No
6/16/2024;72;-7.074;-1.5403;-1.5403;237.4050;-8,072.7196;6,832.2785;-1,240.4411;934.7608;-170.8408;476.5212;No
6/16/2024;73;4.633;-0.4279;-0.4279;-15.3150;-430.6425;329.4869;-101.1556;249.0835;-48.5371;-99.3908;No
6/16/2024;74;-1.170;-0.4249;-0.4249;147.2700;-2,778.8376;2,807.7026;28.8649;248.1828;-48.1968;-228.8509;No
6/16/2024;75;2.808;-0.6783;-0.6783;-3.9000;-103.4436;86.2407;-17.2029;399.2195;-76.9402;-305.0764;No
6/16/2024;76;-5.907;-1.4016;-1.4016;215.1000;-7,147.5579;6,163.6905;-983.8674;829.2607;-158.9849;313.5916;No
6/16/2024;77;3.071;-1.9199;-1.9199;-2.4000;-58.6992;47.3952;-11.3040;1,136.7006;-227.9555;-897.4411;No
6/16/2024;78;3.544;-0.6350;-0.6350;-3.9000;-76.8144;57.6264;-19.1880;376.5841;-75.3955;-282.0006;No
6/16/2024;79;-0.472;-0.2719;-0.2719;277.6800;-4,009.4215;4,259.0558;249.6343;162.1733;-32.2835;-379.5241;No
6/16/2024;80;-0.569;-0.5779;-0.5779;277.6800;-5,819.3398;6,079.5259;260.1862;348.5407;-68.6158;-540.1111;No
6/16/2024;81;3.425;-0.5385;-0.5385;-5.0000;-121.3800;96.9700;-24.4100;323.3643;-68.4670;-230.4873;No
6/16/2024;82;1.780;-0.2340;-0.2340;-2.4000;-50.8992;43.4376;-7.4616;140.9908;-29.7517;-103.7775;No
6/16/2024;83;3.473;-0.2140;-0.2140;-2.4000;-47.9616;36.1008;-11.8608;128.6468;-27.2088;-89.5772;No
6/16/2024;84;1.060;-0.5145;-0.5145;-2.4000;-39.0960;33.0792;-6.0168;309.6675;-65.4156;-238.2351;No
6/16/2024;85;-2.134;-1.7117;-1.7117;525.0000;-9,326.6250;9,174.3750;-152.2500;1,016.9116;-211.0509;-653.6107;No
6/16/2024;86;0.783;-1.0338;-1.0338;-3.9000;-64.4319;53.4729;-10.9590;614.3058;-127.4665;-475.8803;No
6/16/2024;87;1.152;-1.3355;-1.3355;-12.9750;-186.2302;152.4433;-33.7869;791.9506;-164.6658;-593.4979;No
6/16/2024;88;7.612;-0.3425;-0.3425;-12.9750;-328.5530;213.9318;-114.6212;199.3916;-42.2299;-42.5405;No
6/16/2024;89;-9.757;-3.5603;-3.5603;433.5000;-11,495.9865;8,117.2875;-3,378.6990;2,016.3904;-367.1880;1,729.4966;No
6/16/2024;90;3.674;-0.8420;-0.8420;-2.4000;-56.7144;44.4936;-12.2208;473.5690;-86.8388;-374.5094;No
6/16/2024;91;0.327;-1.7051;-1.7051;-3.9000;-46.2150;40.6380;-5.5770;937.6142;-175.8538;-756.1834;No
6/16/2024;92;5.858;-0.1307;-0.1307;-5.0000;-117.7650;82.2850;-35.4800;70.4352;-13.4796;-21.4756;No
6/16/2024;93;3.229;-1.0474;-1.0474;-5.0000;-88.7050;65.5250;-23.1800;544.5459;-83.8234;-437.5425;No
6/16/2024;94;1.220;-0.5513;-0.5513;-5.0000;-86.1050;74.9850;-11.1200;281.5145;-44.1205;-226.2740;No
6/16/2024;95;1.389;-0.2209;-0.2209;-3.9000;-69.9465;60.8673;-9.0792;111.9561;-17.6786;-85.1983;No
6/16/2024;96;1.638;-0.4368;-0.4368;-5.0000;-107.4450;92.2300;-15.2150;220.7286;-34.9571;-170.5565;No
6/17/2024;1;0.125;-0.0595;-0.0595;-3.9900;-98.4971;93.4418;-5.0553;29.5282;-3.9093;-20.5636;No
6/17/2024;2;1.820;-0.2233;-0.2233;-2.4000;-52.0008;45.1368;-6.8640;109.8106;-14.6713;-88.2753;No
6/17/2024;3;4.164;-0.0569;-0.0569;-5.0000;-99.5550;72.1950;-27.3600;27.9589;-3.7384;3.1395;No
6/17/2024;4;7.898;-0.1478;-0.1478;-5.0000;-138.3950;93.2150;-45.1800;72.0709;-9.7108;-17.1801;No
6/17/2024;5;0.702;-0.2866;-0.2866;-5.0000;-84.4550;74.8000;-9.6550;135.9800;-15.9656;-110.3594;No
6/17/2024;6;8.107;-0.0422;-0.0422;-3.9900;-105.9704;65.5397;-40.4307;19.5801;-2.3508;23.2014;No
6/17/2024;7;2.996;-0.1375;-0.1375;-2.4000;-54.8760;45.3768;-9.4992;64.1820;-7.6597;-47.0231;No
6/17/2024;8;8.520;-0.0449;-0.0449;-2.4000;-59.3016;34.7952;-24.5064;20.5920;-2.5012;6.4156;No
6/17/2024;9;4.777;-0.0866;-0.0866;-2.4000;-53.8776;40.1376;-13.7400;39.7764;-4.5190;-21.5174;No
6/17/2024;10;6.204;-0.0376;-0.0376;-5.0000;-122.5500;87.1700;-35.3800;17.0699;-1.9621;20.2722;No
6/17/2024;11;1.878;-0.1515;-0.1515;-3.9900;-89.3880;77.7930;-11.5949;69.3401;-7.9057;-49.8394;No
6/17/2024;12;5.287;-0.0360;-0.0360;-5.0000;-104.4800;74.0100;-30.4700;16.3760;-1.8786;15.9726;No
6/17/2024;13;4.177;-0.0247;-0.0247;-5.0000;-127.2450;101.6050;-25.6400;11.2988;-1.2497;15.5909;No
6/17/2024;14;2.483;-0.0930;-0.0930;-2.4000;-56.8920;48.6552;-8.2368;42.5844;-4.7055;-29.6421;No
6/17/2024;15;0.057;-0.2534;-0.2534;-2.4000;-42.6072;40.4448;-2.1624;117.5230;-12.8213;-102.5393;No
6/17/2024;16;-0.164;-0.6683;-0.6683;128.9900;-1,968.3874;2,094.1527;125.7653;311.5356;-33.8140;-403.4869;No
6/17/2024;17;1.768;-0.1155;-0.1155;-3.9900;-86.9381;75.2275;-11.7107;54.4222;-6.1505;-36.5611;No
6/17/2024;18;3.488;-0.0849;-0.0849;-5.0000;-103.2500;76.6400;-26.6100;39.7376;-4.5210;-8.6066;No
6/17/2024;19;4.902;-0.0314;-0.0314;-5.0000;-132.2200;99.1050;-33.1150;14.6491;-1.6721;20.1380;No
6/17/2024;20;3.354;-0.0178;-0.0178;-3.9900;-96.4064;79.1736;-17.2328;8.4687;-0.9479;9.7120;No
6/17/2024;21;15.807;-0.1091;-0.1091;-5.0000;-172.0400;86.8750;-85.1650;53.0423;-6.5365;38.6592;No
6/17/2024;22;5.609;-0.0336;-0.0336;-5.0000;-132.9250;99.1650;-33.7600;16.5495;-2.0131;19.2236;No
6/17/2024;23;1.043;-0.2297;-0.2297;-2.4000;-37.8936;32.3496;-5.5440;116.7178;-13.7620;-97.4118;No
6/17/2024;24;3.071;-0.1580;-0.1580;-5.0000;-128.0550;106.4900;-21.5650;82.9678;-9.4663;-51.9365;No
6/17/2024;25;29.045;-0.2044;-0.2044;-5.0000;-234.9700;83.6400;-151.3300;117.3462;-14.5749;48.5587;No
6/17/2024;26;3.028;-1.1901;-1.1901;-5.0000;-132.5450;111.8500;-20.6950;735.5431;-84.8613;-629.9868;No
6/17/2024;27;3.972;-0.1415;-0.1415;-2.4000;-43.3968;30.7200;-12.6768;88.3608;-10.0898;-65.5942;No
