Date;Settlement Term;System Imbalance (MWh);SREC (EUR/MWh);SREC price (EUR/MWh);System imbalance price (EUR/MWh);Imbalance Settlement Price (EUR/MWh);Payment of subject for imbalance (EUR);Payment of OKTE for imbalance (EUR);Payment for System Imbalance (EUR);Total Cost of RE (EUR);Payment for SREC (EUR);Balance of Revenues and Expenses for Imbalance and RE (EUR);Settlement in special mode
7/15/2024;83;-49.217;-62.7307;-62.7307;660.7000;660.7050;-53,338.0539;20,821.4574;-32,516.5966;44,383.6851;-7,543.1158;-4,323.9728;No
7/15/2024;84;-31.294;-35.0456;-35.0456;660.7000;660.7050;-50,286.2576;29,612.7981;-20,673.4595;24,979.7962;-4,214.0932;-92.2435;No
7/15/2024;85;-3.817;-6.1794;-6.1794;477.9714;1,481.4900;-54,775.1298;43,140.9888;-11,634.1410;4,428.8657;-730.8500;7,936.1253;No
7/15/2024;86;-2.850;-4.4522;-4.4522;470.6223;1,288.5000;-29,766.9270;21,113.3610;-8,653.5660;3,151.3637;-526.5706;6,028.7729;No
7/15/2024;87;2.431;-2.3338;-2.3338;-1.0000;-1.0000;-17.3200;24.0260;6.7060;1,630.6500;-276.0232;-1,361.3328;No
7/15/2024;88;7.816;-0.4465;-0.4465;-1.0000;-1.0000;-32.1030;38.7190;6.6160;302.2094;-52.8084;-256.0170;No
7/15/2024;89;-10.182;-5.4440;-5.4440;304.0098;1,341.7350;-36,246.9710;22,671.2963;-13,575.6747;3,643.7353;-541.2316;10,473.1710;No
7/15/2024;90;2.144;-0.6883;-0.6883;-1.0000;-1.0000;-18.7680;21.7890;3.0210;451.6863;-68.4294;-386.2779;No
7/15/2024;91;1.981;-1.8106;-1.8106;-1.0000;-1.0000;-17.5260;19.0530;1.5270;1,170.2070;-180.0062;-991.7278;No
7/15/2024;92;2.915;-1.4988;-1.4988;-1.0000;-1.0000;-26.4010;26.9980;0.5970;950.5206;-149.0077;-802.1099;No
7/15/2024;93;1.291;-2.2926;-2.2926;-1.0000;-1.0000;-27.7970;38.2640;10.4670;1,439.5256;-179.6069;-1,270.3857;No
7/15/2024;94;6.016;-1.1442;-1.1442;-2.2978;-2.2978;-57.6633;47.1600;-10.5032;701.3057;-89.6389;-601.1635;No
7/15/2024;95;16.793;-0.0612;-0.0612;-3.5600;-3.5600;-105.7676;70.4702;-35.2974;36.6060;-4.7945;3.4859;No
7/15/2024;96;19.419;-0.1127;-0.1127;-4.7689;-4.7689;-214.8485;138.1693;-76.6791;67.1575;-8.8291;18.3508;No
7/16/2024;1;0.808;-0.9277;-0.9277;-5.0000;-5.0000;-109.5200;142.7450;33.2250;549.6167;-59.2067;-523.6350;No
7/16/2024;2;0.420;-0.9490;-0.9490;-5.0000;-5.0000;-69.1850;75.6800;6.4950;553.2129;-60.5661;-499.1418;No
7/16/2024;3;-1.233;-1.6309;-1.6309;132.0000;132.9900;-2,303.5198;2,017.7243;-285.7955;932.9924;-104.0857;-543.1112;No
7/16/2024;4;-2.647;-2.0934;-2.0934;132.0000;132.9900;-2,770.3147;2,400.6025;-369.7122;1,182.6971;-133.6029;-679.3820;No
7/16/2024;5;-7.343;-2.7560;-2.7560;132.0000;177.0000;-3,840.1920;2,547.9150;-1,292.2770;1,540.3143;-147.7023;-100.3350;No
7/16/2024;6;-0.934;-1.3314;-1.3314;132.0000;149.4450;-1,841.0130;1,704.1213;-136.8916;737.2694;-71.3537;-529.0241;No
7/16/2024;7;6.525;-0.0541;-0.0541;-5.0000;-5.0000;-61.1800;28.6100;-32.5700;29.4316;-2.8994;6.0378;No
7/16/2024;8;11.595;-0.0850;-0.0850;-5.0000;-5.0000;-72.9650;25.0400;-47.9250;45.9175;-4.5554;6.5629;No
7/16/2024;9;-3.825;-1.3153;-1.3153;132.0000;132.0000;-1,899.0840;1,379.2680;-519.8160;704.2824;-65.5493;-118.9171;No
7/16/2024;10;-0.374;-1.1180;-1.1180;132.0000;132.0000;-1,306.1400;1,256.2440;-49.8960;594.5581;-55.7166;-488.9455;No
7/16/2024;11;-1.162;-0.8803;-0.8803;132.0000;132.0000;-1,490.9400;1,337.5560;-153.3840;467.6660;-43.8706;-270.4114;No
7/16/2024;12;2.187;-0.5356;-0.5356;-5.0000;-5.0000;-45.9800;51.3750;5.3950;284.2777;-26.6922;-262.9805;No
7/16/2024;13;2.297;-0.4773;-0.4773;-5.0000;-5.0000;-61.9600;86.2150;24.2550;252.8428;-23.3352;-253.7626;No
7/16/2024;14;-0.457;-1.0267;-1.0267;132.0000;132.0000;-1,867.6680;1,448.0400;-419.6280;547.9110;-50.1954;-78.0876;No
7/16/2024;15;0.494;-0.6565;-0.6565;-5.0000;-5.0000;-59.8100;57.8400;-1.9700;351.4254;-32.0963;-317.3591;No
7/16/2024;16;-2.092;-1.5956;-1.5956;132.0000;132.0000;-1,972.3440;1,696.8600;-275.4840;859.9859;-78.0089;-506.4930;No
7/16/2024;17;0.188;-0.8394;-0.8394;-5.0000;-5.0000;-77.0700;76.3200;-0.7500;457.9324;-43.4457;-413.7367;No
7/16/2024;18;1.331;-0.7297;-0.7297;-5.0000;-5.0000;-80.7950;74.1400;-6.6550;398.4484;-37.7678;-354.0256;No
7/16/2024;19;4.084;-0.0351;-0.0351;-5.0000;-5.0000;-73.3750;52.8900;-20.4850;19.0105;-1.8167;3.2912;No
7/16/2024;20;2.305;-0.4535;-0.4535;-5.0000;-5.0000;-83.8050;72.4400;-11.3650;247.5977;-23.4723;-212.7604;No
7/16/2024;21;16.511;-0.1473;-0.1473;-5.0000;-5.0000;-144.2350;61.5000;-82.7350;81.4200;-8.4475;9.7625;No
7/16/2024;22;6.617;-0.0987;-0.0987;-5.0000;-5.0000;-112.9150;79.6800;-33.2350;55.4960;-5.6603;-16.6007;No
7/16/2024;23;0.613;-0.6573;-0.6573;-5.0000;-5.0000;-74.0700;71.1700;-2.9000;375.7577;-37.6955;-335.1622;No
7/16/2024;24;-1.302;-1.5189;-1.5189;132.0000;133.2300;-2,994.4775;2,814.4838;-179.9937;888.1020;-87.1074;-621.0009;No
7/16/2024;25;11.728;-1.5145;-1.5145;-5.0000;-5.0000;-154.3900;96.2250;-58.1650;941.2021;-96.8659;-786.1712;No
7/16/2024;26;-2.534;-1.3865;-1.3865;149.6700;160.3650;-3,064.5752;2,604.4880;-460.0872;893.6185;-88.6792;-344.8522;No
7/16/2024;27;-3.346;-1.5661;-1.5661;149.6700;160.3650;-2,963.7056;2,021.7216;-941.9840;1,027.4866;-100.1662;14.6636;No
7/16/2024;28;-3.540;-1.3903;-1.3903;149.6700;160.3650;-2,951.1971;2,162.8428;-788.3543;928.3255;-88.9222;-51.0490;No
7/16/2024;29;-3.345;-1.7941;-1.7941;169.0235;185.5050;-3,522.9255;2,694.0891;-828.8363;1,218.6341;-133.9852;-255.8126;No
7/16/2024;30;-0.470;-1.4441;-1.4441;169.9178;185.5050;-3,719.5608;2,327.5312;-1,392.0295;998.5126;-107.8468;501.3638;No
7/16/2024;31;-3.892;-1.5261;-1.5261;171.1109;185.5050;-4,891.9524;3,770.9456;-1,121.0067;1,081.8647;-113.9707;153.1127;No
7/16/2024;32;-2.507;-1.3550;-1.3550;169.9545;185.5050;-4,233.5951;3,431.8425;-801.7526;970.5147;-101.1928;-67.5693;No
7/16/2024;33;-6.292;-1.7067;-1.7067;138.1629;168.3000;-5,569.3836;4,264.2171;-1,305.1665;1,238.7834;-145.3119;211.6950;No
7/16/2024;34;-5.437;-2.1030;-2.1030;137.5300;168.3000;-5,134.3281;4,104.3321;-1,029.9960;1,556.4792;-179.0536;-347.4296;No
7/16/2024;35;-2.193;-1.3291;-1.3291;137.5300;168.3000;-4,406.9355;3,745.6848;-661.2507;993.2640;-113.1622;-218.8511;No
7/16/2024;36;-5.065;-2.3682;-2.3682;137.5300;168.3000;-4,864.3749;3,736.5966;-1,127.7783;1,791.4767;-201.6333;-462.0651;No
7/16/2024;37;-5.085;-1.6691;-1.6691;132.0983;132.0983;-5,079.4438;4,317.6329;-761.8109;1,281.1112;-150.2674;-369.0329;No
7/16/2024;38;-3.455;-1.3566;-1.3566;132.0000;132.0000;-4,556.9040;4,023.8880;-533.0160;1,049.6853;-122.1333;-394.5360;No
7/16/2024;39;-2.970;-1.4863;-1.4863;132.0000;132.0000;-4,069.4280;3,595.2840;-474.1440;1,152.5243;-133.8101;-544.5702;No
7/16/2024;40;1.602;-1.2203;-1.2203;-3.0133;-3.0133;-75.5012;72.3855;-3.1158;939.3249;-109.8624;-826.3468;No
7/16/2024;41;-3.646;-1.4512;-1.4512;132.0000;132.0000;-4,372.2360;3,638.9760;-733.2600;1,145.4783;-137.3242;-274.8941;No
7/16/2024;42;-5.934;-1.8943;-1.8943;132.0000;132.0000;-4,500.6720;3,631.1880;-869.4840;1,505.7256;-179.2538;-456.9878;No
7/16/2024;43;-8.938;-3.1875;-3.1875;132.0000;132.0000;-5,211.8880;3,953.9280;-1,257.9600;2,547.6628;-301.6268;-988.0761;No
7/16/2024;44;-7.052;-3.3298;-3.3298;132.0000;132.0000;-5,762.8560;4,615.7760;-1,147.0800;2,697.1467;-315.0923;-1,234.9744;No
7/16/2024;45;14.613;-1.2822;-1.2822;-5.0000;-5.0000;-300.9050;276.6650;-24.2400;1,150.7221;-128.4469;-998.0352;No
7/16/2024;46;13.434;-1.2686;-1.2686;-5.0000;-5.0000;-343.6900;314.0550;-29.6350;1,148.1487;-127.0845;-991.4292;No
7/16/2024;47;1.590;-0.3079;-0.3079;-5.0000;-5.0000;-327.4650;339.6250;12.1600;278.5363;-30.8445;-259.8518;No
7/16/2024;48;0.263;-0.4172;-0.4172;-2.0000;-2.0000;-128.1160;141.7700;13.6540;378.6940;-41.7938;-350.5542;No
7/16/2024;49;3.939;-0.1242;-0.1242;-2.0000;-2.0000;-115.9520;127.9780;12.0260;115.4608;-12.5456;-114.9412;No
7/16/2024;50;14.157;0.0230;0.0230;-3.1733;-3.1733;-145.3022;167.4297;22.1274;-21.2494;2.3233;-3.2013;No
7/16/2024;51;18.557;0.0092;0.0092;-4.4933;-4.4933;-226.9970;234.7435;7.7464;-8.5533;0.9293;-0.1225;No
7/16/2024;52;8.694;-0.1022;-0.1022;-3.2455;-3.2455;-197.0960;190.5336;-6.5624;94.9485;-10.3233;-78.0628;No
7/16/2024;53;-24.911;-4.4070;-4.4070;155.4844;364.9650;-23,489.5124;14,343.1245;-9,146.3879;4,092.0886;-428.4970;5,482.7963;No
7/16/2024;54;-22.204;-3.8973;-3.8973;155.6600;312.7650;-17,274.0110;10,286.5281;-6,987.4829;3,583.9985;-378.9384;3,782.4227;No
7/16/2024;55;-10.829;-2.2107;-2.2107;155.6600;312.7650;-15,097.4793;11,598.5773;-3,498.9021;2,012.3570;-214.9486;1,701.4936;No
7/16/2024;56;-5.511;-1.2813;-1.2813;155.6600;312.7650;-13,012.9006;11,002.4472;-2,010.4534;1,166.4548;-124.5821;968.5807;No
7/16/2024;57;-4.091;-1.1098;-1.1098;162.5221;314.3550;-8,930.5112;6,692.6180;-2,237.8932;999.4748;-106.2789;1,344.6973;No
7/16/2024;58;-3.326;-0.6998;-0.6998;161.4253;314.3550;-9,782.4132;8,628.1017;-1,154.3116;629.4270;-67.0156;591.9002;No
7/16/2024;59;-5.812;-1.0942;-1.0942;163.0803;314.3550;-9,170.6784;7,287.0633;-1,883.6152;980.6753;-104.7850;1,007.7248;No
7/16/2024;60;-3.528;-0.9502;-0.9502;163.5368;314.3550;-10,352.3389;8,307.1452;-2,045.1936;849.9946;-90.9950;1,286.1940;No
7/16/2024;61;13.772;0.0556;0.0556;-5.0000;-5.0000;-137.8250;189.5150;51.6900;-47.9445;5.3622;-9.1077;No
7/16/2024;62;10.239;-0.0127;-0.0127;-5.0000;-5.0000;-130.6450;120.0550;-10.5900;10.9836;-1.2248;0.8312;No
7/16/2024;63;7.221;-0.0008;-0.0008;-3.2360;-3.2360;-76.2013;73.8455;-2.3558;0.7255;-0.0772;1.7075;No
7/16/2024;64;9.093;-0.0427;-0.0427;-4.3280;-4.3280;-104.8112;67.4692;-37.3420;36.7264;-4.1181;4.7337;No
7/16/2024;65;18.647;-0.0359;-0.0359;-5.0000;-5.0000;-173.7550;139.7950;-33.9600;30.8052;-3.6220;6.7768;No
7/16/2024;66;8.280;0.0019;0.0019;-3.7773;-3.7773;-120.6054;127.1779;6.5725;-1.6004;0.1917;-5.1638;No
7/16/2024;67;15.972;0.0340;0.0340;-3.2267;-3.2267;-95.7781;129.4681;33.6900;-29.1198;3.4303;-8.0005;No
7/16/2024;68;5.590;-0.6248;-0.6248;-3.7250;-3.7250;-106.3488;116.7341;10.3853;531.7306;-63.0367;-479.0792;No
7/16/2024;69;2.745;-2.3915;-2.3915;-1.0431;-1.0431;-28.6373;30.9352;2.2979;1,830.4868;-249.4048;-1,583.3800;No
7/16/2024;70;1.007;-0.9831;-0.9831;-1.0000;-1.0000;-18.1990;20.8000;2.6010;737.9078;-102.5255;-637.9833;No
7/16/2024;71;-2.276;-2.7107;-2.7107;268.0000;409.0800;-8,487.1828;5,963.9773;-2,523.2054;2,019.3655;-282.6935;786.5334;No
7/16/2024;72;-5.335;-3.8765;-3.8765;268.0000;525.0750;-13,355.8077;9,882.4366;-3,473.3711;2,869.6144;-404.2724;1,008.0292;No
7/16/2024;73;5.576;-2.9089;-2.9089;-3.4533;-3.4533;-109.7631;96.1261;-13.6371;2,140.1607;-314.4114;-1,812.1123;No
7/16/2024;74;1.743;-2.0833;-2.0833;-1.0000;-1.0000;-17.9010;25.1200;7.2190;1,540.7449;-225.1756;-1,322.7883;No
7/16/2024;75;-2.109;-1.3496;-1.3496;405.3100;434.2650;-9,954.2223;7,736.4310;-2,217.7914;1,001.9937;-145.8729;1,361.6705;No
7/16/2024;76;-3.687;-1.6486;-1.6486;405.3100;600.0000;-17,319.6000;14,986.8000;-2,332.8000;1,228.5512;-178.1906;1,282.4394;No
7/16/2024;77;8.018;-0.3144;-0.3144;-1.7289;-1.7289;-37.4791;29.6697;-7.8094;233.1722;-35.6413;-189.7214;No
7/16/2024;78;3.792;-1.2461;-1.2461;-1.8533;-1.8533;-38.6710;31.6154;-7.0555;924.0852;-141.2616;-775.7681;No
7/16/2024;79;-0.932;-3.4863;-3.4863;285.4100;305.8050;-6,951.2535;6,668.3838;-282.8696;2,606.6309;-395.2174;-1,928.5438;No
7/16/2024;80;5.978;-0.8325;-0.8325;-2.1733;-2.1733;-46.0066;37.1265;-8.8801;614.9356;-94.3747;-511.6808;No
7/16/2024;81;6.467;-2.1724;-2.1724;-1.0000;-1.0000;-22.4990;31.3220;8.8230;1,586.2031;-259.1934;-1,335.8327;No
7/16/2024;82;0.963;-1.4070;-1.4070;-1.0000;-1.0000;-20.7300;26.3270;5.5970;1,030.7334;-167.8720;-868.4584;No
7/16/2024;83;1.598;-1.8349;-1.8349;-1.0000;-1.0000;-22.5130;29.5580;7.0450;1,341.6277;-218.9256;-1,129.7471;No
7/16/2024;84;1.317;-1.4331;-1.4331;-1.0000;-1.0000;-22.2320;26.1940;3.9620;1,044.8067;-170.9860;-877.7827;No
7/16/2024;85;-3.782;-4.5819;-4.5819;575.8285;1,817.3550;-68,923.1884;55,572.8985;-13,350.2898;3,326.7383;-531.4729;10,555.0244;No
7/16/2024;86;-4.109;-4.6620;-4.6620;581.8433;846.0000;-29,593.0800;23,446.0440;-6,147.0360;3,351.9560;-540.7640;3,335.8440;No
7/16/2024;87;2.210;-2.2143;-2.2143;-1.0000;-1.0000;-20.1400;25.3050;5.1650;1,558.0365;-256.8455;-1,306.3560;No
7/16/2024;88;6.024;-0.4985;-0.4985;-1.0000;-1.0000;-25.6620;29.8770;4.2150;341.7460;-57.8230;-288.1380;No
7/16/2024;89;-1.772;-6.6606;-6.6606;290.3827;723.9000;-29,574.2106;20,243.8635;-9,330.3471;4,504.9714;-656.1224;5,481.4981;No
7/16/2024;90;3.054;-0.8746;-0.8746;-1.0000;-1.0000;-16.4940;16.3600;-0.1340;577.3041;-86.1551;-491.0150;No
7/16/2024;91;5.526;-0.9090;-0.9090;-1.0000;-1.0000;-20.5870;17.9740;-2.6130;589.7269;-89.5438;-497.5701;No
7/16/2024;92;7.610;-0.1578;-0.1578;-1.7289;-1.7289;-61.3068;48.6910;-12.6158;100.2419;-15.5446;-72.0816;No
7/16/2024;93;-7.190;-4.5887;-4.5887;134.1331;291.4050;-11,719.1435;8,994.7981;-2,724.3453;2,898.7383;-359.6623;185.2694;No
7/16/2024;94;-3.366;-1.8935;-1.8935;132.0000;138.0000;-3,550.8780;3,082.6440;-468.2340;1,175.5033;-148.4125;-558.8568;No
7/16/2024;95;0.750;-0.7529;-0.7529;-1.0000;-1.0000;-21.0770;20.9120;-0.1650;457.7572;-59.0123;-398.5799;No
7/16/2024;96;0.042;-1.7923;-1.7923;-1.0000;-1.0000;-23.3980;26.4420;3.0440;1,080.8596;-140.4805;-943.4231;No
7/17/2024;1;-3.053;-2.4626;-2.4626;149.9968;270.1350;-6,524.0304;5,412.6950;-1,111.3354;1,458.6728;-156.0279;-191.3095;No
7/17/2024;2;-0.639;-1.6605;-1.6605;150.2400;349.9050;-7,345.2058;6,773.1111;-572.0947;963.8617;-105.2076;-286.5594;No
7/17/2024;3;-9.956;-5.7306;-5.7306;150.2400;242.7300;-8,363.7476;5,701.4850;-2,662.2626;3,278.5816;-363.0851;-253.2339;No
7/17/2024;4;-17.059;-9.7146;-9.7146;150.2400;242.7300;-15,107.0297;10,703.6648;-4,403.3649;5,512.7712;-615.5073;-493.8989;No
7/17/2024;5;-9.896;-4.2874;-4.2874;132.2432;172.1550;-4,749.0678;2,875.6771;-1,873.3907;2,399.0686;-230.0362;-295.6417;No
7/17/2024;6;-1.097;-1.3052;-1.3052;132.0000;201.1050;-3,318.4336;2,896.9175;-421.5161;716.9602;-70.0292;-225.4149;No
7/17/2024;7;5.175;-0.0164;-0.0164;-5.0000;-5.0000;-88.8450;67.3450;-21.5000;8.8603;-0.8799;13.5196;No
7/17/2024;8;-1.495;-1.4057;-1.4057;132.0000;152.2950;-2,212.9986;1,842.7695;-370.2291;766.1038;-75.4214;-320.4532;No
7/17/2024;9;-1.243;-1.3558;-1.3558;132.0000;147.4500;-2,800.9602;2,479.2243;-321.7359;728.2570;-67.8375;-338.6836;No
7/17/2024;10;0.347;-1.0390;-1.0390;-5.0000;-5.0000;-93.0750;96.1300;3.0550;553.8681;-51.9864;-504.9367;No
7/17/2024;11;-3.558;-2.3359;-2.3359;132.0000;147.4500;-3,030.3924;2,368.7843;-661.6082;1,257.8475;-116.8768;-479.3626;No
7/17/2024;12;-0.446;-1.2982;-1.2982;132.0000;147.4500;-2,906.2395;2,699.2197;-207.0198;695.5040;-64.9554;-423.5288;No
7/17/2024;13;-6.121;-3.3221;-3.3221;132.0000;137.4000;-2,849.2638;1,888.1508;-961.1130;1,778.8477;-164.0387;-653.6960;No
7/17/2024;14;-11.695;-5.8435;-5.8435;132.0000;140.5500;-4,040.8125;2,282.1104;-1,758.7022;3,181.5255;-288.5403;-1,134.2830;No
7/17/2024;15;-9.535;-4.9280;-4.9280;132.0000;137.4000;-3,638.7642;2,209.3920;-1,429.3722;2,685.1903;-243.3348;-1,012.4833;No
7/17/2024;16;-11.509;-5.8111;-5.8111;132.0000;137.4000;-4,129.6944;2,424.8352;-1,704.8592;3,171.8985;-286.9405;-1,180.0988;No
7/17/2024;17;-12.268;-4.8337;-4.8337;132.0000;148.0650;-4,752.4423;2,800.7975;-1,951.6448;2,659.9433;-248.9162;-459.3823;No
7/17/2024;18;-12.852;-5.7796;-5.7796;132.0000;148.0650;-4,726.6790;2,684.8626;-2,041.8164;3,194.5509;-297.6263;-855.1083;No
7/17/2024;19;-12.930;-6.0707;-6.0707;132.0000;148.5750;-4,756.0343;2,695.4477;-2,060.5867;3,366.5668;-312.6168;-993.3634;No
7/17/2024;20;-11.431;-5.7498;-5.7498;132.0000;182.7300;-5,955.7189;3,687.6741;-2,268.0448;3,201.6446;-296.0917;-637.5081;No
7/17/2024;21;0.709;-0.9117;-0.9117;-3.1776;-3.1776;-66.6533;67.6988;1.0454;515.5542;-52.5477;-464.0520;No
7/17/2024;22;2.470;-0.3552;-0.3552;-3.1151;-3.1151;-56.8070;52.1063;-4.7007;201.3874;-20.4727;-176.2141;No
7/17/2024;23;-3.304;-1.8862;-1.8862;132.0000;160.8750;-3,478.1175;2,772.8415;-705.2760;1,086.5447;-108.7149;-272.5538;No
7/17/2024;24;-4.815;-2.3653;-2.3653;132.0000;267.3600;-7,329.9418;5,726.0491;-1,603.8926;1,377.0009;-136.3288;363.2205;No
7/17/2024;25;2.058;-0.9720;-0.9720;-3.2044;-3.2044;-59.1020;56.6282;-2.4738;593.9109;-63.0546;-528.3825;No
7/17/2024;26;1.448;-0.6699;-0.6699;-2.9900;-2.9900;-38.0986;38.3169;0.2183;424.3261;-43.4571;-381.0873;No
7/17/2024;27;-4.458;-1.5139;-1.5139;162.0000;188.8950;-3,454.7007;2,326.8086;-1,127.8920;980.3170;-98.2082;245.7833;No
7/17/2024;28;-4.796;-2.0217;-2.0217;162.0519;205.2600;-5,150.3839;3,852.7302;-1,297.6537;1,331.3451;-131.1497;97.4583;No
7/17/2024;29;0.148;-0.8741;-0.8741;-3.0168;-3.0168;-72.5329;76.7233;4.1903;586.6824;-66.8520;-524.0207;No
7/17/2024;30;-1.973;-1.6466;-1.6466;160.0000;193.5000;-4,050.3420;3,366.7065;-683.6355;1,132.8433;-125.9336;-323.2742;No
7/17/2024;31;-2.529;-1.7719;-1.7719;160.0000;193.5000;-3,799.7595;2,994.7995;-804.9600;1,235.5569;-135.5167;-295.0802;No
7/17/2024;32;3.563;-0.5196;-0.5196;-2.9900;-2.9900;-50.4563;44.8709;-5.5853;364.3611;-39.7395;-319.0363;No
7/17/2024;33;-5.594;-2.1047;-2.1047;148.1672;193.9950;-6,167.4890;4,757.5334;-1,409.9557;1,511.6414;-182.1618;80.4760;No
7/17/2024;34;-2.258;-1.2507;-1.2507;147.9800;193.9950;-4,716.7944;3,921.0269;-795.7675;913.3659;-108.2481;-9.3503;No
7/17/2024;35;-1.859;-1.1404;-1.1404;147.9800;193.9950;-3,712.4823;2,956.0958;-756.3865;845.5216;-98.7016;9.5665;No
7/17/2024;36;-0.067;-1.0256;-1.0256;147.9800;193.9950;-3,355.1435;2,930.8765;-424.2671;764.0212;-88.7657;-250.9885;No
7/17/2024;37;-9.463;-2.6219;-2.6219;132.2131;192.9150;-6,888.4159;4,635.3616;-2,253.0543;1,971.2988;-246.4717;528.2272;No
7/17/2024;38;-1.775;-0.7838;-0.7838;132.0000;151.0200;-3,818.8427;3,190.1465;-628.6963;594.8297;-73.6811;107.5477;No
7/17/2024;39;-1.009;-0.6582;-0.6582;130.0178;151.0200;-3,617.8351;3,095.3059;-522.5292;501.8021;-61.8741;82.6012;No
7/17/2024;40;5.009;-0.0617;-0.0617;-3.3563;-3.3563;-79.4470;70.3883;-9.0587;46.9000;-5.8001;-32.0412;No
7/17/2024;41;-6.763;-2.3949;-2.3949;131.1378;210.0150;-6,895.8425;4,993.5267;-1,902.3159;1,922.3427;-237.2029;217.1760;No
7/17/2024;42;1.513;-0.3662;-0.3662;-2.9900;-2.9900;-69.6341;71.7062;2.0721;295.5310;-36.2703;-261.3328;No
7/17/2024;43;-0.799;-0.6346;-0.6346;130.0000;161.7900;-3,813.7139;3,323.9756;-489.7383;516.3331;-62.8540;36.2592;No
7/17/2024;44;6.961;-0.3506;-0.3506;-2.9900;-2.9900;-86.1778;72.3012;-13.8766;285.9328;-34.7252;-237.3310;No
7/17/2024;45;-0.718;-0.4005;-0.4005;130.3200;198.1200;-5,813.2370;5,178.8568;-634.3802;356.4458;-41.8811;319.8155;No
7/17/2024;46;-4.943;-1.1798;-1.1798;131.9822;198.1200;-5,540.0296;4,087.6118;-1,452.4177;1,065.1193;-123.3740;510.6725;No
7/17/2024;47;-10.987;-2.2463;-2.2463;131.8133;199.3200;-6,419.1006;3,748.4119;-2,670.6887;2,040.6563;-234.9001;864.9325;No
7/17/2024;48;-9.890;-2.2960;-2.2960;131.1733;198.1200;-6,208.4864;3,762.1007;-2,446.3858;2,091.2654;-240.0973;595.2177;No
7/17/2024;49;-6.839;-1.2739;-1.2739;131.0133;173.9100;-4,646.3535;3,018.7298;-1,627.6237;1,127.8160;-130.4321;630.2398;No
7/17/2024;50;-4.992;-1.0441;-1.0441;130.7556;173.9100;-3,907.2360;2,598.3893;-1,308.8467;924.3214;-106.9033;491.4286;No
7/17/2024;51;2.046;-0.2209;-0.2209;-1.0000;-1.0000;-16.6340;17.2510;0.6170;194.6610;-22.6175;-172.6605;No
7/17/2024;52;-0.959;-0.7235;-0.7235;130.0533;233.5500;-5,319.3348;4,504.7124;-814.6224;638.7610;-74.0777;249.9391;No
7/17/2024;53;-1.384;-0.5904;-0.5904;131.9733;185.9700;-4,514.7937;3,753.4325;-761.3612;534.1557;-57.5386;284.7441;No
7/17/2024;54;-9.266;-1.7750;-1.7750;132.0000;185.9700;-5,498.2031;3,298.1780;-2,200.0251;1,611.0843;-172.9862;761.9270;No
7/17/2024;55;-2.796;-0.8458;-0.8458;132.0000;185.9700;-4,936.5737;3,938.8446;-997.7291;761.6093;-82.4291;318.5489;No
7/17/2024;56;-1.399;-0.9559;-0.9559;132.0000;185.9700;-5,118.8243;4,410.2786;-708.5457;855.5103;-93.1591;-53.8055;No
7/17/2024;57;-0.183;-0.7930;-0.7930;132.0000;292.3050;-6,896.6442;6,207.9736;-688.6706;690.2709;-76.2795;74.6791;No
7/17/2024;58;-1.403;-0.4613;-0.4613;132.0000;292.3050;-6,246.5579;5,276.9822;-969.5757;399.4055;-44.3729;614.5431;No
7/17/2024;59;-11.203;-2.0865;-2.0865;132.0000;292.3050;-8,721.5043;4,877.1089;-3,844.3954;1,807.9129;-200.7025;2,237.1850;No
7/17/2024;60;-10.302;-2.7746;-2.7746;132.0000;292.3050;-9,275.4223;5,687.3784;-3,588.0439;2,397.4720;-266.8915;1,457.4634;No
7/17/2024;61;-0.003;-0.8244;-0.8244;132.0000;229.9650;-4,789.9410;4,325.4117;-464.5293;709.6713;-80.5777;-164.5643;No
7/17/2024;62;0.000;-0.6183;-0.6183;132.0000;67.2100;-1,537.3615;1,385.3997;-151.9618;529.7757;-60.4333;-317.3806;No
7/17/2024;63;0.162;-0.9712;-0.9712;-1.0000;-1.0000;-18.9910;21.1610;2.1700;827.5312;-94.9261;-734.7751;No
7/17/2024;64;-2.410;-1.0233;-1.0233;132.0000;229.9650;-4,821.9061;3,734.1717;-1,087.7345;868.8548;-100.0184;318.8980;No
7/17/2024;65;3.324;-0.9257;-0.9257;-2.8929;-2.8929;-54.0133;51.4705;-2.5429;745.0867;-93.2809;-649.2629;No
7/17/2024;66;-0.890;-0.8155;-0.8155;132.0000;164.6700;-2,356.0984;1,825.3670;-530.7314;651.0313;-82.1763;-38.1236;No
7/17/2024;67;1.984;-0.3699;-0.3699;-1.0000;-1.0000;-18.1830;18.3960;0.2130;295.8083;-37.2741;-258.7472;No
7/17/2024;68;-3.150;-0.9754;-0.9754;132.0000;164.6700;-4,596.1044;3,723.5180;-872.5863;780.0905;-98.2891;190.7849;No
7/17/2024;69;2.178;-0.8102;-0.8102;-0.9556;-0.9556;-16.6685;16.5300;-0.1386;600.2437;-85.2784;-514.8267;No
7/17/2024;70;1.026;-0.3749;-0.3749;-1.0000;-1.0000;-16.1090;16.1260;0.0170;273.3442;-39.4605;-233.9007;No
7/17/2024;71;-0.844;-0.8552;-0.8552;134.0000;249.4650;-4,479.8925;4,154.0912;-325.8013;622.9632;-90.0149;-207.1470;No
