datetime,Date,Settlement Term,System Imbalance (MWh),SREC (EUR/MWh),SREC price (EUR/MWh),Imbalance Settlement Price (EUR/MWh),Payment of subject for imbalance (EUR),Payment of OKTE for imbalance (EUR),Payment for System Imbalance (EUR),Total Cost of RE (EUR),Payment for SREC (EUR),Balance of Revenues and Expenses for Imbalance and RE (EUR),Settlement in special mode,source_file
2024-02-12 00:00:00,2024-02-12,1,-8.595,-1.9744,-1.9744,135.735,-3.11729,1.9528194,-1.1644706,1.064079,-195.5801,295.9717,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 00:15:00,2024-02-12,2,-6.81,-1.8429,-1.8429,132.0,-3.447972,2.553144,-894.828,983.004,-182.554,94.378,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 00:30:00,2024-02-12,3,0.184,-0.5301,-0.5301,-5.0,-114.44,113.44,-1.0,276.819,-52.5106,-223.3084,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 00:45:00,2024-02-12,4,0.591,-0.318,-0.318,-5.0,-127.17,124.095,-3.075,163.461,-31.5004,-128.8856,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 01:00:00,2024-02-12,5,-16.373,-4.2325,-4.2325,132.0,-4.40946,2.251128,-2.158332,2.18592,-380.1335,352.5455,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 01:15:00,2024-02-12,6,-9.827,-2.6485,-2.6485,132.0,-4.111272,2.818464,-1.292808,1.346136,-237.8697,184.5417,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 01:30:00,2024-02-12,7,-5.135,-1.4371,-1.4371,132.0,-3.448368,2.773188,-675.18,721.512,-129.0703,82.7383,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 01:45:00,2024-02-12,8,6.524,-0.229,-0.229,0.0,0.0,0.0,0.0,112.596,-20.5672,-92.0288,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 02:00:00,2024-02-12,9,-7.731,-1.9497,-1.9497,132.0,-3.615084,2.597628,-1.017456,1.092696,-170.4662,95.2262,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 02:15:00,2024-02-12,10,-1.979,-0.9619,-0.9619,132.0,-3.259608,2.999436,-260.172,540.316,-84.1008,-196.0432,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 02:30:00,2024-02-12,11,-0.771,-0.7943,-0.7943,132.0,-3.207072,3.10794,-99.132,443.931,-69.4472,-275.3518,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 02:45:00,2024-02-12,12,-1.682,-0.9202,-0.9202,132.0,-3.366528,3.144108,-222.42,516.472,-80.4549,-213.5971,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 03:00:00,2024-02-12,13,-3.411,-1.0621,-1.0621,132.0,-3.387384,2.94096,-446.424,598.356,-91.6868,-60.2452,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 03:15:00,2024-02-12,14,-2.629,-0.8435,-0.8435,132.0,-3.376956,3.030588,-346.368,475.332,-72.816,-56.148,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 03:30:00,2024-02-12,15,-2.837,-0.8414,-0.8414,132.0,-3.339864,2.96604,-373.824,477.444,-72.6347,-30.9853,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 03:45:00,2024-02-12,16,-7.602,-1.8225,-1.8225,132.0,-3.946008,2.946372,-999.636,1.037256,-157.3291,119.7091,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 04:00:00,2024-02-12,17,1.529,-0.8684,-0.8684,-5.0,-139.36,131.61,-7.75,464.553,-80.8159,-375.9871,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 04:15:00,2024-02-12,18,-1.596,-0.586,-0.586,132.0,-3.30264,3.094212,-208.428,315.744,-54.5349,-52.7811,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 04:30:00,2024-02-12,19,-2.609,-0.6547,-0.6547,132.0,-3.065172,2.722764,-342.408,355.344,-60.9283,47.9923,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 04:45:00,2024-02-12,20,-0.085,-0.8016,-0.8016,132.0,-3.167076,3.160872,-6.204,437.35,-74.5993,-356.5467,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 05:00:00,2024-02-12,21,22.843,-0.1881,-0.1881,-5.0,-228.725,114.395,-114.33,105.551,-19.6094,28.3884,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 05:15:00,2024-02-12,22,9.808,-0.0763,-0.0763,-5.0,-185.6,136.425,-49.175,44.637,-7.9543,12.4923,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 05:30:00,2024-02-12,23,3.028,-0.1464,-0.1464,-5.0,-131.535,116.33,-15.205,87.091,-15.2622,-56.6238,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 05:45:00,2024-02-12,24,-3.638,-1.2034,-1.2034,170.295,-5.0080354,4.3910566,-616.9788,739.264,-125.4545,3.1692,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 06:00:00,2024-02-12,25,0.914,-0.8154,-0.8154,-5.0,-212.105,207.345,-4.76,545.017,-98.6699,-441.5871,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 06:15:00,2024-02-12,26,0.059,-0.1953,-0.1953,-5.0,-166.115,165.74,-0.375,135.576,-23.6329,-111.5681,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 06:30:00,2024-02-12,27,-4.212,-0.7561,-0.7561,141.39,-4.9575576,4.3630126,-594.545,540.444,-91.4941,145.5951,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 06:45:00,2024-02-12,28,-5.331,-1.4952,-1.4952,166.425,-5.8293685,4.9439875,-885.381,1.092694,-180.9312,-26.3818,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 07:00:00,2024-02-12,29,5.513,-0.2174,-0.2174,-5.0,-192.71,164.985,-27.725,163.097,-28.29,-107.082,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 07:15:00,2024-02-12,30,1.852,-0.2613,-0.2613,-5.0,-161.815,152.53,-9.285,197.928,-34.0027,-154.6403,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 07:30:00,2024-02-12,31,1.029,-0.1379,-0.1379,-5.0,-150.18,145.025,-5.155,104.843,-17.9448,-81.7432,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 07:45:00,2024-02-12,32,-1.749,-0.6198,-0.6198,158.715,-4.6819338,4.4057697,-276.1641,472.56,-80.654,-115.7419,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 08:00:00,2024-02-12,33,4.974,-0.2847,-0.2847,-5.0,-187.205,162.43,-24.775,219.4115,-38.6956,-155.9409,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 08:15:00,2024-02-12,34,0.788,-0.6939,-0.6939,-5.0,-151.43,147.455,-3.975,540.9388,-94.3128,-442.651,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 08:30:00,2024-02-12,35,0.3,-0.4775,-0.4775,-5.0,-142.07,140.65,-1.42,378.5855,-64.9004,-312.2651,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 08:45:00,2024-02-12,36,2.896,-0.2937,-0.2937,-5.0,-169.495,155.03,-14.465,231.8836,-39.9188,-177.4998,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 09:00:00,2024-02-12,37,-3.302,-0.891,-0.891,190.575,-5.8144433,5.1788756,-635.5676,720.1667,-122.5918,37.9927,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 09:15:00,2024-02-12,38,1.827,-0.2882,-0.2882,-5.0,-146.2,137.27,-8.93,231.7899,-39.6531,-183.2068,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 09:30:00,2024-02-12,39,6.954,-0.0164,-0.0164,-5.0,-155.685,120.885,-34.8,13.0102,-2.2565,24.0463,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 09:45:00,2024-02-12,40,12.123,-0.031,-0.031,-5.0,-174.97,114.405,-60.565,24.4832,-4.2653,40.3471,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 10:00:00,2024-02-12,41,-1.077,-0.6114,-0.6114,143.34,-3.935543,3.7828859,-152.6571,475.72,-83.3668,-239.6961,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 10:15:00,2024-02-12,42,3.284,-0.364,-0.364,-2.9,-69.948,60.4099,-9.5381,281.4631,-49.6329,-222.2921,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 10:30:00,2024-02-12,43,1.716,-0.2162,-0.2162,-2.9,-77.0269,72.0215,-5.0054,168.5581,-29.4797,-134.073,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 10:45:00,2024-02-12,44,10.186,-0.0124,-0.0124,-5.0,-184.68,133.9,-50.78,9.5008,-1.6908,42.97,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 11:00:00,2024-02-12,45,4.458,-0.0463,-0.0463,-5.0,-145.405,123.405,-22.0,36.4609,-6.4707,-7.9902,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 11:15:00,2024-02-12,46,2.786,-0.0319,-0.0319,0.0,0.0,0.0,0.0,25.0,-4.4582,-20.5418,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 11:30:00,2024-02-12,47,2.683,-0.0158,-0.0158,-2.9,-88.1861,80.3648,-7.8213,12.4443,-2.2082,-2.4148,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 11:45:00,2024-02-12,48,6.458,-0.0131,-0.0131,-2.9,-99.2148,80.4779,-18.7369,10.2236,-1.8308,10.3441,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 12:00:00,2024-02-12,49,0.465,-0.3857,-0.3857,-2.9,-91.6632,90.2596,-1.4036,302.797,-53.0538,-248.3396,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 12:15:00,2024-02-12,50,1.493,-0.3208,-0.3208,-2.9,-95.178,90.8396,-4.3384,252.0139,-44.1267,-203.5488,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 12:30:00,2024-02-12,51,0.581,-0.329,-0.329,0.0,0.0,0.0,0.0,258.125,-45.2546,-212.8704,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 12:45:00,2024-02-12,52,2.471,-0.147,-0.147,-2.9,-101.3376,94.2094,-7.1282,114.7381,-20.2201,-87.3898,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 13:00:00,2024-02-12,53,-7.728,-1.338,-1.338,125.0,-4.44475,3.47725,-967.5,1.050375,-180.0279,97.1529,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 13:15:00,2024-02-12,54,-5.989,-1.0485,-1.0485,132.0,-4.397712,3.604524,-793.188,819.739,-141.0757,114.5247,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 13:30:00,2024-02-12,55,-5.469,-0.9355,-0.9355,131.01,-4.5053029,3.7826517,-722.6512,726.0,-125.8715,122.5227,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 13:45:00,2024-02-12,56,0.873,-0.3118,-0.3118,-5.0,-184.355,180.205,-4.15,239.3942,-41.9527,-193.2915,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 14:00:00,2024-02-12,57,-7.224,-1.3877,-1.3877,132.0,-4.675176,3.715008,-960.168,1.0629285,-184.2408,81.4803,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 14:15:00,2024-02-12,58,-4.978,-0.9073,-0.9073,132.0,-4.787904,4.12236,-665.544,696.1668,-120.4595,89.8367,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 14:30:00,2024-02-12,59,-5.462,-1.0296,-1.0296,132.0,-4.854168,4.129224,-724.944,787.664,-136.6969,73.9769,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 14:45:00,2024-02-12,60,-2.301,-0.6912,-0.6912,132.0,-4.921488,4.616172,-305.316,525.6567,-91.7686,-128.5721,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 15:00:00,2024-02-12,61,3.369,-0.3582,-0.3582,-5.0,-136.295,119.455,-16.84,268.3396,-49.6963,-201.8033,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 15:15:00,2024-02-12,62,4.292,-0.3378,-0.3378,-5.0,-136.425,114.835,-21.59,251.1652,-46.866,-182.7092,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 15:30:00,2024-02-12,63,-3.769,-1.0319,-1.0319,141.375,-4.2577909,3.4604359,-797.355,776.1905,-143.1648,164.3293,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 15:45:00,2024-02-12,64,2.082,-0.3936,-0.3936,-5.0,-165.76,155.3,-10.46,295.2786,-54.6077,-230.2109,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 16:00:00,2024-02-12,65,2.6,-0.4885,-0.4885,-5.0,-146.34,133.11,-13.23,377.5814,-75.187,-289.1644,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 16:15:00,2024-02-12,66,0.657,-0.3301,-0.3301,-2.9,-84.7902,82.824,-1.9662,256.7398,-50.807,-203.9666,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 16:30:00,2024-02-12,67,3.655,-0.2269,-0.2269,-2.9,-83.9492,73.2743,-10.6749,175.996,-34.9231,-130.398,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 16:45:00,2024-02-12,68,3.006,-0.1667,-0.1667,-2.9,-82.6819,73.8978,-8.7841,129.7902,-25.6575,-95.3486,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 17:00:00,2024-02-12,69,8.213,-0.1413,-0.1413,-5.0,-230.065,188.835,-41.23,110.235,-24.9228,-44.0822,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 17:15:00,2024-02-12,70,-0.66,-0.3505,-0.3505,151.68,-3.549767,3.4557254,-94.0416,278.7807,-61.8219,-122.9172,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 17:30:00,2024-02-12,71,0.999,-0.1927,-0.1927,-2.9,-72.152,69.1795,-2.9725,153.4839,-33.9888,-116.5226,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 17:45:00,2024-02-12,72,-0.528,-0.5486,-0.5486,162.255,-3.7993631,3.7200204,-79.3427,434.9578,-96.7632,-258.8519,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 18:00:00,2024-02-12,73,-4.883,-1.0481,-1.0481,168.585,-4.3432554,3.5279783,-815.2771,825.7904,-190.7835,180.2702,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 18:15:00,2024-02-12,74,-2.532,-0.4915,-0.4915,168.585,-4.9467897,4.5222926,-424.497,389.9225,-89.4668,124.0413,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 18:30:00,2024-02-12,75,-2.926,-0.5247,-0.5247,168.585,-4.7824193,4.2943657,-488.0536,416.4622,-95.5101,167.1015,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 18:45:00,2024-02-12,76,-0.59,-0.2502,-0.2502,168.585,-5.2111309,5.1170605,-94.0704,198.068,-45.5434,-58.4542,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 19:00:00,2024-02-12,77,-4.144,-0.8265,-0.8265,249.075,-7.6104866,6.5885319,-1.0219547,648.5757,-149.2485,522.6276,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 19:15:00,2024-02-12,78,-1.779,-0.699,-0.699,152.265,-4.4207097,4.1543983,-266.3115,549.3271,-126.2247,-156.7909,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 19:30:00,2024-02-12,79,-0.203,-0.7119,-0.7119,152.265,-3.2834425,3.2572529,-26.1896,554.3836,-128.5542,-399.6398,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 19:45:00,2024-02-12,80,3.243,-0.2517,-0.2517,-5.0,-141.1,124.71,-16.39,194.773,-45.4517,-132.9313,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 20:00:00,2024-02-12,81,-2.011,-0.669,-0.669,160.695,-4.5638987,4.2470082,-316.8905,514.5939,-113.6812,-84.0222,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 20:15:00,2024-02-12,82,-2.146,-0.5388,-0.5388,147.525,-3.2549916,2.9406158,-314.3758,409.464,-91.5567,-3.5316,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 20:30:00,2024-02-12,83,0.813,-0.1328,-0.1328,-2.9,-57.0024,54.5693,-2.4331,98.653,-22.5663,-73.6536,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 20:45:00,2024-02-12,84,-2.095,-0.551,-0.551,132.0,-3.536676,3.266868,-269.808,403.26,-93.6298,-39.8222,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 21:00:00,2024-02-12,85,-13.837,-2.439,-2.439,183.105,-5.6313943,3.1017987,-2.5295956,1.720884,-364.4842,1.1731957,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 21:15:00,2024-02-12,86,-7.115,-1.4207,-1.4207,132.0,-3.467904,2.53374,-934.164,987.3615,-212.3094,159.1119,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 21:30:00,2024-02-12,87,-1.166,-0.7665,-0.7665,132.0,-3.23334,3.081408,-151.932,527.1237,-114.5458,-260.6459,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 21:45:00,2024-02-12,88,3.09,-0.0625,-0.0625,-5.0,-146.6,130.95,-15.65,42.0315,-9.34,-17.0415,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 22:00:00,2024-02-12,89,0.456,-0.2907,-0.2907,-5.0,-124.25,121.92,-2.33,188.5012,-37.2997,-148.8715,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 22:15:00,2024-02-12,90,-1.31,-0.6426,-0.6426,133.5,-3.133245,2.9619645,-171.2805,416.6252,-82.452,-162.8927,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 22:30:00,2024-02-12,91,3.8,-0.0642,-0.0642,-2.9,-68.6546,57.536,-11.1186,40.8153,-8.2375,-21.4592,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 22:45:00,2024-02-12,92,21.812,-0.0766,-0.0766,-5.0,-186.58,77.435,-109.145,47.616,-9.8285,71.3575,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 23:00:00,2024-02-12,93,1.765,-0.2651,-0.2651,-5.0,-141.615,132.61,-9.005,163.0886,-28.9526,-125.131,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 23:15:00,2024-02-12,94,1.291,-0.4013,-0.4013,-2.9,-58.9512,55.1174,-3.8338,242.4404,-43.8276,-194.779,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 23:30:00,2024-02-12,95,5.79,-0.0008,-0.0008,-2.9,-74.7156,57.9188,-16.7968,0.4934,-0.0874,16.3908,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-12 23:45:00,2024-02-12,96,2.389,-0.1487,-0.1487,-2.9,-93.438,86.3881,-7.0499,89.566,-16.2401,-66.276,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 00:00:00,2024-02-13,1,-5.337,-1.0595,-1.0595,132.0,-3.349632,2.646336,-703.296,626.686,-102.2036,178.8136,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 00:15:00,2024-02-13,2,-5.528,-1.2491,-1.2491,128.0,-3.31392,2.608256,-705.664,734.7635,-120.4932,91.3937,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 00:30:00,2024-02-13,3,-4.777,-1.4445,-1.4445,132.0,-3.690852,3.061476,-629.376,844.3409,-139.3422,-75.6227,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 00:45:00,2024-02-13,4,-0.396,-0.6452,-0.6452,132.0,-3.559644,3.51186,-47.784,370.762,-62.2386,-260.7394,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 01:00:00,2024-02-13,5,-6.229,-1.2918,-1.2918,132.0,-3.588816,2.769228,-819.588,763.7305,-112.7431,168.6006,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 01:15:00,2024-02-13,6,-6.195,-1.4096,-1.4096,128.0,-3.501184,2.710016,-791.168,827.7789,-123.0242,86.4133,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 01:30:00,2024-02-13,7,-2.419,-0.8606,-0.8606,128.0,-3.196416,2.8864,-310.016,500.2472,-75.1097,-115.1215,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 01:45:00,2024-02-13,8,3.529,-0.3134,-0.3134,-5.0,-134.78,117.025,-17.755,181.429,-27.3523,-136.3217,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 02:00:00,2024-02-13,9,1.856,-0.4413,-0.4413,-5.0,-130.98,121.575,-9.405,278.1312,-37.4695,-231.2567,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 02:15:00,2024-02-13,10,-0.348,-0.348,-0.348,132.0,-3.343428,3.298944,-44.484,222.0524,-29.5476,-148.0208,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 02:30:00,2024-02-13,11,0.903,-0.3907,-0.3907,0.0,0.0,0.0,0.0,248.576,-33.1732,-215.4028,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 02:45:00,2024-02-13,12,-0.219,-0.327,-0.327,132.0,-2.920236,2.893704,-26.532,207.277,-27.7646,-152.9804,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 03:00:00,2024-02-13,13,2.0,-0.1103,-0.1103,-2.9,-67.5845,61.7178,-5.8667,69.6195,-9.2592,-54.4936,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 03:15:00,2024-02-13,14,1.707,-0.1106,-0.1106,0.0,0.0,0.0,0.0,69.76,-9.2844,-60.4756,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 03:30:00,2024-02-13,15,-1.173,-0.4845,-0.4845,128.0,-2.829952,2.68032,-149.632,308.096,-40.6718,-117.7922,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 03:45:00,2024-02-13,16,0.337,-0.4192,-0.4192,-5.0,-105.58,103.815,-1.765,267.1625,-35.1902,-230.2073,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 04:00:00,2024-02-13,17,6.45,-0.0281,-0.0281,-5.0,-146.42,114.07,-32.35,18.6395,-2.5134,16.2239,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 04:15:00,2024-02-13,18,0.528,-0.4085,-0.4085,-2.9,-72.2042,70.6179,-1.5863,276.1012,-36.5379,-237.977,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 04:30:00,2024-02-13,19,0.532,-0.2844,-0.2844,-2.9,-61.4307,59.7806,-1.6501,193.6848,-25.4379,-166.5968,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 04:45:00,2024-02-13,20,-0.547,-0.4989,-0.4989,128.0,-3.62368,3.555712,-67.968,338.5891,-44.6236,-225.9975,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 05:00:00,2024-02-13,21,6.502,-0.0606,-0.0606,-5.0,-204.38,171.76,-32.62,37.2799,-6.1497,1.4898,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 05:15:00,2024-02-13,22,2.349,-0.1499,-0.1499,-4.0,-123.84,114.36,-9.48,93.0281,-15.2119,-68.3362,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 05:30:00,2024-02-13,23,0.233,-0.4494,-0.4494,-5.0,-118.015,116.755,-1.26,285.4734,-45.6051,-238.6083,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 05:45:00,2024-02-13,24,-1.708,-0.7419,-0.7419,136.29,-4.0936064,3.8636852,-229.9212,484.7629,-75.288,-179.5537,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 06:00:00,2024-02-13,25,11.219,-0.155,-0.155,-5.0,-214.395,158.115,-56.28,107.6866,-18.366,-33.0407,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 06:15:00,2024-02-13,26,2.334,-0.3708,-0.3708,-2.9,-76.9138,70.0988,-6.815,271.2409,-43.9361,-220.4898,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 06:30:00,2024-02-13,27,-2.461,-0.81,-0.81,133.035,-3.4426797,3.1171431,-325.5366,612.4347,-95.9769,-190.9212,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 06:45:00,2024-02-13,28,-0.565,-0.5077,-0.5077,148.335,-4.9135969,4.835721,-77.8759,389.5123,-60.1574,-251.4791,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 07:00:00,2024-02-13,29,-4.392,-0.9367,-0.9367,136.23,-4.5214737,3.9241052,-597.3686,728.3135,-118.4635,-12.4814,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 07:15:00,2024-02-13,30,-5.01,-0.853,-0.853,136.23,-4.2028317,3.523044,-679.7877,669.968,-107.8781,117.6978,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 07:30:00,2024-02-13,31,-4.282,-0.7598,-0.7598,136.23,-4.1986086,3.61895,-579.6587,597.2006,-96.0911,78.5492,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 07:45:00,2024-02-13,32,-3.513,-0.7695,-0.7695,141.72,-3.8496821,3.3508277,-498.8544,605.6372,-97.3179,-9.4649,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 08:00:00,2024-02-13,33,-6.004,-1.0389,-1.0389,133.965,-5.1703792,4.3636419,-806.7372,814.3878,-138.6973,131.0467,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 08:15:00,2024-02-13,34,-6.031,-1.0479,-1.0479,133.965,-4.8489971,4.0334182,-815.5789,829.2915,-139.8988,126.1863,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 08:30:00,2024-02-13,35,-4.619,-1.0748,-1.0748,133.965,-5.0136401,4.3844065,-629.2336,870.9807,-143.4901,-98.257,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 08:45:00,2024-02-13,36,0.643,-0.5745,-0.5745,-5.0,-152.12,149.39,-2.73,464.3241,-76.698,-384.8961,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 09:00:00,2024-02-13,37,-2.513,-0.6158,-0.6158,146.655,-5.0623839,4.6649489,-397.4351,496.7187,-83.7445,-15.5392,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 09:15:00,2024-02-13,38,-3.908,-0.7592,-0.7592,128.9,-4.4226879,3.8872373,-535.4506,613.3616,-103.2459,25.3349,No,SystemImbalance_2024-02-01_2024-02-29.csv
2024-02-13 09:30:00,2024-02-13,39,2.131,-0.0983,-0.0983,-2.9,-93.1045,88.0295,-5.075,78.8002,-13.3681,-60.3571,No,SystemImbalance_2024-02-01_2024-02-29.csv
