datetime,de_forecast1_spot,sk_forecast1_spot,sk_forecast2_spot,sk_merged_spot,price_actual,de_forecast1_spot_error,sk_forecast1_spot_error,sk_forecast2_spot_error,sk_merged_spot_error,date,hour
2026-01-10 08:00:00,89.7766196775,122.07359615,121.82261885,,148.4875,-58.71088032250002,-26.41390385000001,-26.664881150000014,,2026-01-10,8
2026-01-10 09:00:00,96.54845496749999,124.722241325,124.4876103,,154.7725,-58.224045032500015,-30.05025867500001,-30.284889700000008,,2026-01-10,9
2026-01-10 10:00:00,100.322469035,121.03277165,119.6324522,,145.375,-45.052530965,-24.34222835,-25.742547799999997,,2026-01-10,10
2026-01-10 11:00:00,100.3562382075,118.052219975,117.303430725,,138.78,-38.4237617925,-20.727780025,-21.476569275000003,,2026-01-10,11
2026-01-10 12:00:00,100.82571616999999,118.6194527,118.36871875,,136.19,-35.364283830000005,-17.5705473,-17.82128125,,2026-01-10,12
2026-01-10 13:00:00,99.512075955,119.2282065,119.6307046,,132.89,-33.377924044999986,-13.661793499999987,-13.259295399999985,,2026-01-10,13
2026-01-10 14:00:00,104.371396175,123.61941627499999,124.292798875,,129.2175,-24.846103825,-5.598083725000009,-4.924701124999999,,2026-01-10,14
2026-01-10 15:00:00,112.769490225,126.183722475,127.017383,,131.675,-18.905509775000013,-5.491277525000015,-4.657617000000016,,2026-01-10,15
2026-01-10 16:00:00,120.849192075,129.548698825,131.077454975,,135.265,-14.415807924999982,-5.716301174999984,-4.1875450249999915,,2026-01-10,16
2026-01-10 17:00:00,130.48462352500002,130.702974025,132.6420487,,141.81,-11.325376474999985,-11.107025974999999,-9.167951299999999,,2026-01-10,17
2026-01-10 18:00:00,129.977703475,130.455105325,132.9157696,,137.8775,-7.899796524999999,-7.4223946749999925,-4.961730399999993,,2026-01-10,18
2026-01-10 19:00:00,126.529085675,127.064283325,128.73731735,,128.4125,-1.8834143249999897,-1.348216674999989,0.32481735000001777,,2026-01-10,19
2026-01-10 20:00:00,115.95308715,121.9447128,124.079328925,,120.92,-4.96691285,1.0247128000000032,3.159328924999997,,2026-01-10,20
2026-01-10 21:00:00,110.1320482,111.853695225,113.954257025,,113.8325,-3.700451799999996,-1.9788047750000004,0.12175702500000796,,2026-01-10,21
2026-01-10 22:00:00,107.87787879999999,107.84017775,109.55889425,,108.0325,-0.15462120000000823,-0.1923222500000037,1.5263942499999956,,2026-01-10,22
2026-01-10 23:00:00,101.71657429999999,101.7348008675,102.618320675,,98.1975,3.5190742999999856,3.5373008674999937,4.420820675000002,,2026-01-10,23
2026-01-11 00:00:00,102.191437425,101.962946975,99.928899715,,96.9025,5.288937425,5.060446974999991,3.0263997149999966,,2026-01-11,0
2026-01-11 01:00:00,98.3176510225,98.2567592775,96.08686857250001,,92.7475,5.570151022499999,5.509259277499993,3.339368572500007,,2026-01-11,1
2026-01-11 02:00:00,94.918559545,94.88790835750001,93.2754184575,,88.035,6.883559544999997,6.852908357500013,5.240418457499999,,2026-01-11,2
2026-01-11 03:00:00,92.1603115575,92.074267215,91.4048167375,,84.86,7.300311557499995,7.214267215000007,6.5448167375,,2026-01-11,3
2026-01-11 04:00:00,91.8863869125,91.574281115,91.083527475,,82.68,9.206386912499994,8.894281114999998,8.40352747499999,,2026-01-11,4
2026-01-11 05:00:00,93.5816849225,93.5671279475,92.4389010775,,82.26,11.321684922499998,11.307127947499993,10.1789010775,,2026-01-11,5
2026-01-11 06:00:00,94.8055697775,95.17141558750001,94.45254334250001,,81.6025,13.20306977749999,13.568915587500001,12.850043342500001,,2026-01-11,6
2026-01-11 07:00:00,99.4228885725,99.5341813075,98.6266465,,84.25999999999999,15.162888572500009,15.274181307500015,14.366646500000016,,2026-01-11,7
2026-01-11 08:00:00,102.61659937499999,106.9635112,102.640417,,92.1325,10.484099375,14.831011200000006,10.507917000000006,,2026-01-11,8
2026-01-11 09:00:00,104.461193975,111.143689475,107.40393965,,103.8475,0.6136939750000039,7.296189475000006,3.5564396500000015,,2026-01-11,9
2026-01-11 10:00:00,100.47265068,106.6336159,104.779369975,,101.53,-1.0573493200000001,5.103615899999994,3.2493699749999934,,2026-01-11,10
2026-01-11 11:00:00,95.8617894325,103.01910852500001,101.75660845,,100.825,-4.963210567499999,2.1941085250000043,0.9316084499999988,,2026-01-11,11
2026-01-11 12:00:00,94.884661885,102.523828375,99.4986447925,,97.3625,-2.4778381149999973,5.1613283749999965,2.136144792500005,,2026-01-11,12
2026-01-11 13:00:00,96.449817145,102.54673285,99.032311325,,97.35,-0.9001828549999971,5.196732850000004,1.6823113250000006,,2026-01-11,13
2026-01-11 14:00:00,103.4721207975,107.076017425,105.84680605,,100.14,3.3321207974999965,6.936017425000003,5.706806049999997,,2026-01-11,14
2026-01-11 15:00:00,111.808686775,111.76460165,110.34995537500001,,102.715,9.093686774999995,9.04960165,7.634955375000004,,2026-01-11,15
2026-01-11 16:00:00,120.059903175,119.044726325,117.57951267499999,,115.955,4.104903175000004,3.089726325000001,1.6245126749999912,,2026-01-11,16
2026-01-11 17:00:00,126.072762125,126.290092075,124.3011993,,119.1825,6.8902621249999925,7.1075920749999995,5.118699299999989,,2026-01-11,17
2026-01-11 18:00:00,124.799792375,124.878766775,120.409752825,,117.235,7.564792374999996,7.643766775000003,3.174752824999999,,2026-01-11,18
2026-01-11 19:00:00,117.59524752499999,118.22173705,120.77575895,,115.395,2.2002475249999947,2.8267370500000055,5.380758950000001,,2026-01-11,19
2026-01-11 20:00:00,106.824209075,114.453043125,118.705386175,,115.6925,-8.868290924999997,-1.239456875000002,3.0128861750000056,,2026-01-11,20
2026-01-11 21:00:00,100.1904869325,104.5844281,107.337198775,,107.025,-6.834513067500012,-2.440571900000009,0.3121987749999988,,2026-01-11,21
2026-01-11 22:00:00,95.349834265,100.61649514999999,104.642335775,,103.6,-8.250165734999996,-2.9835048500000028,1.0423357750000122,,2026-01-11,22
2026-01-11 23:00:00,88.1577426575,92.527153265,97.01102058250001,,93.295,-5.137257342500007,-0.7678467350000062,3.7160205825000077,,2026-01-11,23
2026-01-12 00:00:00,79.5042331075,92.720917085,90.1560820925,,86.105,-6.600766892500005,6.615917084999992,4.051082092499996,,2026-01-12,0
2026-01-12 01:00:00,77.9644277,87.6534900025,85.1346494825,,85.92750000000001,-7.963072300000007,1.725990002499998,-0.792850517500014,,2026-01-12,1
2026-01-12 02:00:00,75.83081165749999,84.20377642,82.6057900375,,87.0675,-11.236688342500003,-2.8637235799999985,-4.461709962499995,,2026-01-12,2
2026-01-12 03:00:00,75.2168561825,82.445400925,80.1493686325,,86.77250000000001,-11.555643817500012,-4.327099075000007,-6.623131367500008,,2026-01-12,3
2026-01-12 04:00:00,75.766332885,87.68143697,84.84125091749999,,94.7325,-18.966167115000005,-7.051063030000009,-9.89124908250001,,2026-01-12,4
2026-01-12 05:00:00,81.582250645,100.5675916775,98.76495804,,103.0,-21.417749354999998,-2.4324083224999953,-4.235041960000004,,2026-01-12,5
2026-01-12 06:00:00,93.48345789,123.9595921,123.72179407499999,,151.2225,-57.73904211,-27.262907900000002,-27.500705925000005,,2026-01-12,6
2026-01-12 07:00:00,106.807120525,175.38571235,173.96112812500002,,250.1375,-143.33037947499997,-74.75178764999998,-76.17637187499997,,2026-01-12,7
2026-01-12 08:00:00,121.58498610000001,206.08468815,204.8133565,,282.73,-161.1450139,-76.64531185000001,-77.91664350000002,,2026-01-12,8
2026-01-12 09:00:00,120.8470472,201.503033025,200.273202025,,280.0,-159.15295279999998,-78.49696697499999,-79.72679797500001,,2026-01-12,9
2026-01-12 10:00:00,115.237253575,170.552086875,169.797612475,,238.7775,-123.540246425,-68.22541312500002,-68.97988752500001,,2026-01-12,10
2026-01-12 11:00:00,112.739241475,178.4993566,177.47990685,,229.625,-116.885758525,-51.1256434,-52.14509315000001,,2026-01-12,11
2026-01-12 12:00:00,112.939334425,175.081292125,175.45386735,,235.905,-122.965665575,-60.823707875,-60.451132650000005,,2026-01-12,12
2026-01-12 13:00:00,116.77278015,193.313637475,190.789470325,,260.22,-143.44721985,-66.90636252500002,-69.43052967500003,,2026-01-12,13
2026-01-12 14:00:00,124.41677665,195.20042295000002,194.2073382,,268.8525,-144.43572335000002,-73.65207705,-74.64516180000001,,2026-01-12,14
2026-01-12 15:00:00,135.5876214,207.18312895,207.2472344,,300.35,-164.76237860000003,-93.16687105000003,-93.10276560000003,,2026-01-12,15
2026-01-12 16:00:00,141.6030294,207.820135575,208.60574755,,365.3475,-223.74447060000003,-157.52736442500003,-156.74175245000004,,2026-01-12,16
2026-01-12 17:00:00,145.0855031,206.758720275,210.446699725,,330.0175,-184.93199689999997,-123.25877972499998,-119.57080027499998,,2026-01-12,17
2026-01-12 18:00:00,138.6660729,196.68029635,199.17208117500002,,273.6575,-134.99142710000004,-76.97720365000004,-74.48541882500001,,2026-01-12,18
2026-01-12 19:00:00,124.17192065,183.417882325,184.0249744,,288.675,-164.50307935,-105.25711767500002,-104.65002560000002,,2026-01-12,19
2026-01-12 20:00:00,106.780586575,160.47697415,159.699670325,,242.4875,-135.706913425,-82.01052585000002,-82.78782967500001,,2026-01-12,20
2026-01-12 21:00:00,98.75531722,132.57765565,130.97379685,,162.7225,-63.96718278,-30.14484435,-31.748703149999983,,2026-01-12,21
2026-01-12 22:00:00,92.98532699,120.563486025,120.379302625,,126.72,-33.734673009999995,-6.156513974999996,-6.340697375000005,,2026-01-12,22
2026-01-12 23:00:00,86.0898048175,112.13444285,112.222654025,,111.475,-25.3851951825,0.6594428500000049,0.7476540250000028,,2026-01-12,23
2026-01-13 00:00:00,81.551834025,109.8343235,110.29141022499999,,110.875,-29.323165974999995,-1.0406765000000036,-0.5835897750000072,,2026-01-13,0
2026-01-13 01:00:00,78.1761171225,102.07247515,102.825355025,,110.075,-31.8988828775,-8.00252485,-7.24964497500001,,2026-01-13,1
2026-01-13 02:00:00,78.2238127325,97.29657657499999,97.9603023725,,110.4275,-32.2036872675,-13.130923425000006,-12.4671976275,,2026-01-13,2
2026-01-13 03:00:00,80.0584794825,94.864061475,95.9337763625,,106.0475,-25.989020517499995,-11.183438525,-10.113723637500001,,2026-01-13,3
2026-01-13 04:00:00,84.220354955,97.934245945,99.01075210249999,,106.5975,-22.377145044999992,-8.663254054999996,-7.586747897500004,,2026-01-13,4
2026-01-13 05:00:00,93.8420434725,108.342676,108.774050625,,115.925,-22.082956527500002,-7.582324,-7.150949374999996,,2026-01-13,5
2026-01-13 06:00:00,111.174947225,127.87530559999999,130.14361075,,188.4475,-77.272552775,-60.5721944,-58.30388925,,2026-01-13,6
2026-01-13 07:00:00,132.966236225,172.10321885000002,178.295229325,,285.99,-153.02376377500002,-113.88678114999999,-107.694770675,,2026-01-13,7
2026-01-13 08:00:00,141.940609875,196.297737875,208.397675975,,332.7275,-190.786890125,-136.42976212500002,-124.32982402500002,,2026-01-13,8
2026-01-13 09:00:00,138.985782025,203.89434095000001,207.498836625,,341.6925,-202.706717975,-137.79815904999998,-134.193663375,,2026-01-13,9
2026-01-13 10:00:00,132.819590175,179.358261475,177.84311225,,285.265,-152.44540982499998,-105.90673852499998,-107.42188775,,2026-01-13,10
2026-01-13 11:00:00,128.088331975,186.384531125,185.99115467500002,,312.3475,-184.25916802500004,-125.96296887500003,-126.356345325,,2026-01-13,11
2026-01-13 12:00:00,121.38556635,183.66338205,181.19497330000002,,330.0775,-208.69193364999998,-146.41411795,-148.88252669999997,,2026-01-13,12
2026-01-13 13:00:00,121.416213075,193.43562070000002,191.223508675,,316.7225,-195.30628692500002,-123.28687930000001,-125.49899132500002,,2026-01-13,13
2026-01-13 14:00:00,125.854540525,193.21564135,193.1285093,,321.405,-195.55045947499997,-128.18935864999997,-128.27649069999998,,2026-01-13,14
2026-01-13 15:00:00,136.9366903,197.37094257500002,205.4060158,,315.255,-178.3183097,-117.88405742499998,-109.84898419999999,,2026-01-13,15
2026-01-13 16:00:00,142.87455365,198.25166255,205.767077125,,320.02750000000003,-177.15294635000004,-121.77583745000004,-114.26042287500005,,2026-01-13,16
2026-01-13 17:00:00,146.008758525,202.460140825,203.4335831,,322.235,-176.22624147500002,-119.77485917500002,-118.80141690000002,,2026-01-13,17
2026-01-13 18:00:00,140.044112175,191.460284825,192.624753275,,300.985,-160.940887825,-109.52471517500001,-108.36024672500002,,2026-01-13,18
2026-01-13 19:00:00,122.4584246,176.39297090000002,178.572831275,,282.27,-159.81157539999998,-105.87702909999996,-103.69716872499998,,2026-01-13,19
2026-01-13 20:00:00,103.44554835,152.26991975,155.3947498,,240.9125,-137.46695165,-88.64258024999998,-85.5177502,,2026-01-13,20
2026-01-13 21:00:00,92.8065639525,126.18822775,126.86112385,,157.915,-65.10843604749999,-31.726772249999996,-31.053876149999994,,2026-01-13,21
2026-01-13 22:00:00,85.773124595,115.8783164,115.849585875,,128.0025,-42.229375405,-12.124183599999995,-12.152914124999995,,2026-01-13,22
2026-01-13 23:00:00,77.2956571125,106.75508885,105.03391852499999,,102.8175,-25.5218428875,3.9375888500000116,2.2164185249999946,,2026-01-13,23
2026-01-14 00:00:00,87.0378921475,102.64511475,106.697123025,,118.4125,-31.37460785249999,-15.76738524999999,-11.715376974999998,,2026-01-14,0
2026-01-14 01:00:00,85.1281350975,100.8108749,99.11866501,,118.2075,-33.07936490249999,-17.396625099999994,-19.088834989999995,,2026-01-14,1
2026-01-14 02:00:00,84.4524318175,99.9967772,93.48775566500001,,120.38,-35.927568182499996,-20.3832228,-26.892244334999987,,2026-01-14,2
2026-01-14 03:00:00,84.217155835,97.33081777,89.96537878,,118.3825,-34.16534416499999,-21.051682229999997,-28.41712122,,2026-01-14,3
2026-01-14 04:00:00,84.60203952250001,98.516873915,91.4279870325,,116.1725,-31.570460477499992,-17.655626084999994,-24.7445129675,,2026-01-14,4
2026-01-14 05:00:00,88.00738719750001,96.0796160525,100.83448495,,115.27,-27.262612802499987,-19.190383947499996,-14.435515049999992,,2026-01-14,5
2026-01-14 06:00:00,99.29143840500001,148.180397625,124.816891675,,172.98,-73.68856159499998,-24.799602374999978,-48.163108324999996,,2026-01-14,6
2026-01-14 07:00:00,115.5329157,238.891723375,158.808357525,,208.98,-93.44708429999999,29.911723375000008,-50.171642475,,2026-01-14,7
2026-01-14 08:00:00,128.90920855,285.336460375,180.147306975,,219.39,-90.48079145,65.94646037500002,-39.242693024999994,,2026-01-14,8
2026-01-14 09:00:00,127.738632725,284.229368625,177.50667149999998,,217.15,-89.411367275,67.079368625,-39.643328500000024,,2026-01-14,9
2026-01-14 10:00:00,125.526122,251.827920225,151.81557665,,232.6,-107.073878,19.22792022500002,-80.78442335,,2026-01-14,10
2026-01-14 11:00:00,117.46184685,258.0375739,159.8139466,,199.0,-81.53815315,59.037573899999984,-39.18605339999999,,2026-01-14,11
2026-01-14 12:00:00,113.88266615,267.70296515,158.26278205,,162.605,-48.722333849999984,105.09796515000002,-4.342217949999991,,2026-01-14,12
2026-01-14 13:00:00,114.726288675,268.93446935,170.7137342,,173.755,-59.02871132499999,95.17946934999998,-3.041265799999991,,2026-01-14,13
2026-01-14 14:00:00,121.345460625,268.100111875,171.73797000000002,,188.4225,-67.07703937500001,79.67761187499997,-16.684529999999995,,2026-01-14,14
2026-01-14 15:00:00,139.11737334999998,276.790653475,179.576480425,,158.455,-19.337626650000033,118.33565347499999,21.121480424999987,,2026-01-14,15
2026-01-14 16:00:00,152.880826925,331.221133875,184.074438025,,181.45,-28.56917307499998,149.77113387500003,2.6244380250000177,,2026-01-14,16
2026-01-14 17:00:00,173.2797631,334.263213425,187.93029815,,199.0,-25.720236900000003,135.263213425,-11.069701850000001,,2026-01-14,17
2026-01-14 18:00:00,183.749145025,291.125087975,179.304616025,,219.2525,-35.50335497500001,71.87258797499999,-39.947883974999996,,2026-01-14,18
2026-01-14 19:00:00,175.47285547500002,273.751767375,165.925033625,,190.0,-14.527144524999983,83.75176737499999,-24.074966375000002,,2026-01-14,19
2026-01-14 20:00:00,148.9173051,234.24538595,142.624528775,,199.0,-50.08269490000001,35.24538595000001,-56.37547122500001,,2026-01-14,20
2026-01-14 21:00:00,140.0547641,141.810900225,129.028608125,,179.395,-39.34023590000001,-37.584099775,-50.366391875000005,,2026-01-14,21
2026-01-14 22:00:00,127.659734825,123.92683405,121.06582725,,123.86,3.7997348250000016,0.06683404999999709,-2.7941727500000013,,2026-01-14,22
2026-01-14 23:00:00,114.41579555,113.877875975,113.1827626,,112.365,2.0507955500000037,1.512875975,0.8177626000000089,,2026-01-14,23
2026-01-15 00:00:00,111.5797582,111.61046415,110.123246425,,111.1825,0.397258199999996,0.427964149999994,-1.0592535749999996,,2026-01-15,0
2026-01-15 01:00:00,103.126277495,112.182854675,106.23857609999999,,108.995,-5.868722505000008,3.187854674999997,-2.7564239000000157,,2026-01-15,1
2026-01-15 02:00:00,97.0783155475,111.654925575,105.45093274999999,,108.83,-11.751684452500001,2.8249255749999946,-3.3790672500000056,,2026-01-15,2
2026-01-15 03:00:00,94.0611704825,109.193252175,102.87065235,,107.5425,-13.4813295175,1.6507521749999938,-4.671847650000004,,2026-01-15,3
2026-01-15 04:00:00,92.22769113,112.321324125,108.10465587499999,,109.845,-17.617308870000002,2.476324125000005,-1.7403441250000071,,2026-01-15,4
2026-01-15 05:00:00,95.0845599725,117.773944,115.10729445,,120.64,-25.555440027499998,-2.8660560000000004,-5.532705550000003,,2026-01-15,5
2026-01-15 06:00:00,105.11495847500001,161.4200918,159.54729372499997,,167.32,-62.205041524999984,-5.899908199999999,-7.772706275000019,,2026-01-15,6
2026-01-15 07:00:00,112.7354873,235.002343,249.906482425,,214.69,-101.9545127,20.312343,35.21648242500001,,2026-01-15,7
2026-01-15 08:00:00,119.015469275,269.963337975,279.6046019,,233.71,-114.694530725,36.253337974999994,45.89460189999997,,2026-01-15,8
2026-01-15 09:00:00,114.094268,272.95516837499997,281.4451546,,217.4125,-103.318232,55.54266837499998,64.03265460000003,,2026-01-15,9
2026-01-15 10:00:00,112.80065755000001,230.76734340000002,252.51451855,,184.6175,-71.81684245,46.14984340000001,67.89701854999998,,2026-01-15,10
2026-01-15 11:00:00,112.3952706,238.533557825,253.1528162,,188.1375,-75.74222939999999,50.396057825000014,65.0153162,,2026-01-15,11
2026-01-15 12:00:00,111.51014057500001,234.6720566,260.28301427499997,,181.655,-70.14485942499999,53.01705659999999,78.62801427499997,,2026-01-15,12
2026-01-15 13:00:00,111.523464975,232.225758225,262.9504144,,184.37,-72.84653502500001,47.85575822499999,78.5804144,,2026-01-15,13
2026-01-15 14:00:00,115.65526464999999,244.2874723,265.3278925,,177.3,-61.64473535000002,66.98747229999998,88.02789250000001,,2026-01-15,14
2026-01-15 15:00:00,132.02630725,270.927430825,274.8242373,,185.255,-53.22869274999999,85.67243082499999,89.5692373,,2026-01-15,15
2026-01-15 16:00:00,152.62593694999998,302.21098704999997,327.31281482500003,,222.4125,-69.78656305000001,79.79848704999998,104.90031482500004,,2026-01-15,16
2026-01-15 17:00:00,160.08713635,295.1133526,333.796282925,,223.8675,-63.78036365,71.24585259999998,109.92878292500001,,2026-01-15,17
2026-01-15 18:00:00,139.37511037500002,259.814292275,299.2772809,,214.45,-75.07488962499997,45.364292275000025,84.8272809,,2026-01-15,18
2026-01-15 19:00:00,125.006428325,239.80689767500002,282.5743827,,197.2425,-72.236071675,42.56439767500001,85.3318827,,2026-01-15,19
2026-01-15 20:00:00,113.5250432,206.58670412499998,242.358363175,,172.185,-58.6599568,34.40170412499998,70.17336317499999,,2026-01-15,20
2026-01-15 21:00:00,104.055990255,135.678730925,146.78261122499998,,123.0625,-19.006509745000002,12.616230924999996,23.720111224999982,,2026-01-15,21
2026-01-15 22:00:00,93.7915475725,108.579965125,116.9001289,,123.0,-29.208452427500006,-14.420034874999999,-6.099871100000001,,2026-01-15,22
2026-01-15 23:00:00,85.99634799500001,96.278014715,101.944085565,,111.985,-25.98865200499999,-15.706985285000002,-10.040914435000005,,2026-01-15,23
2026-01-16 00:00:00,80.1877344825,97.35092660000001,101.4087447925,,119.1275,-38.93976551749999,-21.77657339999999,-17.718755207499996,,2026-01-16,0
2026-01-16 01:00:00,75.478730445,96.02777417749999,99.9984866725,,106.0775,-30.598769555000004,-10.049725822500008,-6.079013327500007,,2026-01-16,1
2026-01-16 02:00:00,72.16444643,93.6257061175,97.1713154175,,113.7075,-41.54305357,-20.081793882499994,-16.5361845825,,2026-01-16,2
2026-01-16 03:00:00,67.24366864,90.58737777249999,92.80913459,,113.85,-46.60633136,-23.262622227500003,-21.040865409999995,,2026-01-16,3
2026-01-16 04:00:00,74.5442896825,93.15985886,92.70015910000001,,110.6575,-36.113210317500005,-17.49764114,-17.95734089999999,,2026-01-16,4
2026-01-16 05:00:00,84.0779622875,96.5674947725,94.85411175499999,,120.7775,-36.6995377125,-24.210005227500005,-25.923388245000012,,2026-01-16,5
2026-01-16 06:00:00,94.73645047,141.37765775,136.3018655,,144.1625,-49.42604953,-2.784842249999997,-7.860634500000003,,2026-01-16,6
2026-01-16 07:00:00,108.067248525,218.345121775,211.25079865,,169.0475,-60.98025147500002,49.29762177499998,42.203298649999994,,2026-01-16,7
2026-01-16 08:00:00,117.8518659,261.32974697500003,262.4834847,,172.89,-55.03813409999998,88.43974697500005,89.59348470000003,,2026-01-16,8
2026-01-16 09:00:00,115.94088125,258.22381605,263.80392270000004,,184.435,-68.49411875,73.78881604999998,79.36892270000004,,2026-01-16,9
2026-01-16 10:00:00,113.0610523,206.08087312499998,208.24910267500002,,178.01,-64.94894769999999,28.07087312499999,30.239102675000026,,2026-01-16,10
2026-01-16 11:00:00,108.353741875,215.674376325,219.405640425,,169.99,-61.63625812500001,45.68437632499999,49.41564042499999,,2026-01-16,11
2026-01-16 12:00:00,106.4314363,219.38848745,227.94049322499998,,170.98,-64.54856369999999,48.408487450000024,56.96049322499999,,2026-01-16,12
2026-01-16 13:00:00,105.920904225,224.029598175,227.716522,,161.3625,-55.44159577500001,62.66709817499998,66.35402199999999,,2026-01-16,13
2026-01-16 14:00:00,113.16459075,215.11725995,226.249439775,,154.7275,-41.56290924999999,60.38975995000001,71.52193977500002,,2026-01-16,14
2026-01-16 15:00:00,137.29753432500002,234.14617295,249.42210915,,161.22750000000002,-23.929965675000005,72.91867294999997,88.19460914999999,,2026-01-16,15
2026-01-16 16:00:00,154.65013915,271.8622839,284.78793155,,176.75,-22.09986085,95.11228390000002,108.03793155,,2026-01-16,16
2026-01-16 17:00:00,164.610225975,254.3221332,271.09222605,,172.435,-7.824774025000011,81.8871332,98.65722605000002,,2026-01-16,17
2026-01-16 18:00:00,161.07027975,221.24693382499999,238.780157325,,168.615,-7.544720250000012,52.631933824999976,70.165157325,,2026-01-16,18
2026-01-16 19:00:00,152.452075025,202.91502194999998,220.677739475,,161.745,-9.292924975000005,41.17002194999998,58.932739475000005,,2026-01-16,19
2026-01-16 20:00:00,140.57543802499998,174.383177025,190.230916625,,144.0475,-3.472061975000031,30.335677024999995,46.18341662499998,,2026-01-16,20
2026-01-16 21:00:00,124.029488825,123.73288645,122.26563565000001,,129.615,-5.585511175000008,-5.882113550000014,-7.349364350000002,,2026-01-16,21
2026-01-16 22:00:00,113.711053975,113.483515975,112.80148700000001,,123.225,-9.513946024999996,-9.741484024999991,-10.423512999999986,,2026-01-16,22
2026-01-16 23:00:00,108.819440075,108.924283,107.3370574,,110.9425,-2.1230599249999926,-2.018216999999993,-3.6054425999999893,,2026-01-16,23
2026-01-17 00:00:00,109.16861962499999,109.027122025,107.81755125000001,,112.9325,-3.7638803750000136,-3.9053779750000075,-5.114948749999996,,2026-01-17,0
2026-01-17 01:00:00,105.1625027,105.3927387,103.411522625,,103.285,1.877502700000008,2.1077386999999987,0.12652262500000688,,2026-01-17,1
2026-01-17 02:00:00,101.59668425,101.73347735,100.47293555,,102.5475,-0.9508157500000038,-0.8140226499999983,-2.074564449999997,,2026-01-17,2
2026-01-17 03:00:00,98.7641134925,99.0247992925,98.1529347975,,97.6825,1.0816134924999972,1.3422992925000017,0.4704347974999905,,2026-01-17,3
2026-01-17 04:00:00,97.41930939,97.2644508075,97.7895568675,,102.465,-5.045690610000008,-5.200549192500006,-4.675443132500007,,2026-01-17,4
2026-01-17 05:00:00,97.5212923525,97.976048725,97.362857275,,105.9975,-8.476207647500004,-8.021451275000004,-8.634642725000006,,2026-01-17,5
2026-01-17 06:00:00,99.5216836775,99.4296682975,99.18102139,,112.4375,-12.915816322500007,-13.007831702499999,-13.256478610000002,,2026-01-17,6
2026-01-17 07:00:00,104.959578375,104.9953941,105.203622125,,117.1275,-12.167921624999991,-12.132105899999999,-11.923877875000002,,2026-01-17,7
2026-01-17 08:00:00,110.87783400000001,115.59939615,115.384090325,,120.8075,-9.929665999999997,-5.2081038500000005,-5.423409675000002,,2026-01-17,8
2026-01-17 09:00:00,113.288889,120.085355025,120.08108812500001,,123.8,-10.511111,-3.714644974999999,-3.718911874999989,,2026-01-17,9
2026-01-17 10:00:00,112.6087483,116.25057377499999,116.014787925,,118.97,-6.361251699999997,-2.7194262250000065,-2.9552120750000057,,2026-01-17,10
2026-01-17 11:00:00,112.42435105,113.62688825000001,112.933956275,,116.965,-4.540648950000005,-3.338111749999996,-4.0310437250000035,,2026-01-17,11
2026-01-17 12:00:00,111.29214114999999,111.63793795,109.748169725,,115.345,-4.052858850000007,-3.7070620500000047,-5.596830275000002,,2026-01-17,12
2026-01-17 13:00:00,110.312203775,110.1961689,109.641952525,,112.5475,-2.235296224999999,-2.351331099999996,-2.905547475000006,,2026-01-17,13
2026-01-17 14:00:00,110.70435954999999,110.74480857500001,109.541620325,,115.8175,-5.113140450000003,-5.072691424999988,-6.275879674999999,,2026-01-17,14
2026-01-17 15:00:00,113.105536675,112.917792225,112.9189728,,122.965,-9.859463325000007,-10.047207775000004,-10.046027199999997,,2026-01-17,15
2026-01-17 16:00:00,121.28616192499999,121.30115857499999,121.8606089,,136.805,-15.51883807500002,-15.503841425000019,-14.944391100000004,,2026-01-17,16
2026-01-17 17:00:00,126.5495754,126.285060975,127.57706569999999,,141.1675,-14.617924599999995,-14.882439024999996,-13.590434299999998,,2026-01-17,17
2026-01-17 18:00:00,127.4497322,127.53229329999999,126.90262390000001,,142.84750000000005,-15.397767800000054,-15.315206700000061,-15.944876100000045,,2026-01-17,18
2026-01-17 19:00:00,125.9843928,124.67682479999999,124.989399125,,138.5875,-12.60310720000001,-13.910675200000014,-13.598100875,,2026-01-17,19
2026-01-17 20:00:00,117.62410985,117.992335125,118.787035675,,125.72,-8.095890150000002,-7.727664875000002,-6.932964325,,2026-01-17,20
2026-01-17 21:00:00,110.3313042,110.338876725,112.05359820000001,,115.985,-5.653695799999994,-5.646123274999994,-3.931401799999989,,2026-01-17,21
2026-01-17 22:00:00,108.0487001,108.246301,109.57769292500001,,116.8325,-8.783799899999991,-8.586198999999993,-7.254807074999988,,2026-01-17,22
2026-01-17 23:00:00,102.57949099999999,102.471132925,101.19945852000001,,107.0225,-4.4430090000000035,-4.5513670749999875,-5.823041479999986,,2026-01-17,23
2026-01-18 00:00:00,109.5269744,109.553285875,103.001781925,109.360444175,110.715,-1.1880256000000031,-1.1617141250000032,-7.713218075,-1.3545558250000056,2026-01-18,0
2026-01-18 01:00:00,105.72912215,106.162389275,99.18935883500001,104.2743448,109.19,-3.460877850000003,-3.0276107250000024,-10.00064116499999,-4.915655200000003,2026-01-18,1
2026-01-18 02:00:00,103.50299285,103.6155752,96.1864323225,101.811931605,107.39,-3.8870071500000023,-3.7744248000000056,-11.203567677500004,-5.5780683950000025,2026-01-18,2
2026-01-18 03:00:00,100.7936339,100.712348725,93.73253780249999,98.62000829,102.54,-1.746366100000003,-1.827651275000008,-8.807462197500016,-3.919991710000005,2026-01-18,3
