datetime,forecast_error_observed,forecast_error_trend,forecast_error_seasonal,forecast_error_residual,actual_price_observed,actual_price_trend,actual_price_seasonal,actual_price_residual
2025-09-18 06:00:00,-1.3494790999999964,4.034600547158142,0.7500299132346708,-6.134109560392809,120.41,80.27308352318467,35.969058275924326,4.167858200891004
2025-09-18 07:00:00,26.480754100000013,3.9484464649649826,13.962883212851764,8.569424422183266,117.81,80.43128593377673,37.21014364681618,0.1685704194070894
2025-09-18 08:00:00,-3.049681575000008,3.7954751052710196,-9.05535389404122,2.210197213770192,115.48,80.65122219877203,31.794581104391344,3.0341966968366307
2025-09-18 09:00:00,-5.118957760000001,3.5755843498820354,-7.336389941931969,-1.3581521679500668,92.4,80.93057491016401,9.497866229502804,1.9715588603331895
2025-09-18 10:00:00,-13.045423200000002,3.293724897732742,-11.882714214063451,-4.456433883669293,67.15,81.26431349425663,-18.601580054602287,4.487266560345674
2025-09-18 11:00:00,31.1654669575,2.960903998342917,-1.7321108287388394,29.936673787895923,6.03,81.64407397874383,-74.2458774684093,-1.3681965103345277
2025-09-18 12:00:00,15.643544165000002,2.5898646804515213,12.301113836939592,0.752565647608888,0.2,82.05312706984634,-77.95061376519816,-3.9025133046481812
2025-09-18 13:00:00,13.3582786675,2.1951935952184884,9.29834350999774,1.8647415622837729,0.0,82.47262493801009,-79.50556882213353,-2.9670561158765594
2025-09-18 14:00:00,28.1777852525,1.7917390206862176,18.538188707396227,7.847857524417557,0.0,82.88725934181164,-77.7871130503111,-5.100146291500536
2025-09-18 15:00:00,56.3146186825,1.3931510981475512,54.08953034382195,0.8319372405304974,0.54,83.28479045521567,-83.9040232404524,1.159232785236739
2025-09-18 16:00:00,5.705942164999996,1.0133508619126421,-1.2263344686354463,5.918925771722801,80.06,83.65268109266654,-2.084091480073528,-1.5085896125930134
2025-09-18 17:00:00,-18.6641834,0.6628186620920474,8.08718739453381,-27.414189456625856,143.22,83.98138301094204,28.07625405882934,31.162362930228625
2025-09-18 18:00:00,-21.495697149999984,0.3463161403505942,-23.01294706185711,1.1709337715065304,166.48,84.2658214587718,82.12638636942414,0.08779217180405396
2025-09-18 19:00:00,-61.15670804999996,0.06639594887536893,-59.720799925373534,-1.5023040735017985,271.9,84.50339600725782,187.31312287149905,0.08348112124311058
2025-09-18 20:00:00,-11.307578475000014,-0.17394690315713682,-13.75068258377862,2.6170510119357426,161.18,84.69552750282689,66.52338741496673,9.961085082206381
2025-09-18 21:00:00,-6.872059699999994,-0.3763945954556858,-4.131679639416503,-2.363985465127805,110.0,84.84783388834818,25.115503485114175,0.03666262653764818
2025-09-18 22:00:00,-5.48276684999999,-0.5453784984719696,-3.89471697428782,-1.0426713772402005,104.28,84.96773804657015,18.23840163370629,1.0738603197235648
2025-09-18 23:00:00,-4.390737170000008,-0.6852559041931728,2.2848010065043134,-5.990282272311149,88.2,85.0630295087769,-1.8750915735069373,5.012062064730031
2025-09-19 00:00:00,-1.7999905675000036,-0.7993850984260144,1.6362859977937732,-2.636891466867762,74.09,85.1407462603771,-13.915341118325179,2.8645948579480773
2025-09-19 01:00:00,-8.588086227500007,-0.8891785782155608,-0.9259879927699735,-6.772919656514472,72.15,85.20658981950804,-13.755854589302027,0.6992647697939987
2025-09-19 02:00:00,-13.391973450000002,-0.9542159607697774,1.416627798873757,-13.85438528810398,70.42,85.26435863155899,-18.537622287071837,3.693263655512851
2025-09-19 03:00:00,-12.0826406125,-0.9936940548892763,1.8797950352613064,-12.96874159287203,70.0,85.31693464890168,-21.39011593613187,6.073181287230199
2025-09-19 04:00:00,-5.41620784749999,-1.0056563990947176,0.9553097645947819,-5.365861213000055,70.02,85.36546977313179,-18.76977043877986,3.4243006656480617
2025-09-19 05:00:00,-3.223819949999992,-0.9873779400965231,0.6325536603777454,-2.8689956702812145,88.08,85.40873929581294,-1.7550786717181928,4.426339375905258
2025-09-19 06:00:00,3.504056949999992,-0.9386833792619611,-1.3867639220496757,5.829504251311629,119.45,85.44589406334161,30.58882867248266,3.415277264175728
2025-09-19 07:00:00,-8.564779275000006,-0.8630577463048017,4.7985695072178,-12.500291035913003,141.47,85.4762980737151,30.948967475604906,25.044734450679996
2025-09-19 08:00:00,-12.214600325000006,-0.7642470972494386,-10.531398849486676,-0.9189543782638918,117.2,85.49577371751978,32.070893072144415,-0.36666678966419397
2025-09-19 09:00:00,-10.80872582500001,-0.6447438170830235,0.06456394925438264,-10.22854595717137,91.4,85.49352747604794,7.867455669869199,-1.9609831459171403
2025-09-19 10:00:00,-3.3380600825,-0.5051878733903441,-4.254697524918633,1.421825315808977,52.63,85.45584971372838,-22.149634684206887,-10.6762150295215
2025-09-19 11:00:00,16.680115015,-0.34298381478463713,3.8605800828230024,13.162518746961632,13.26,85.37531159209772,-74.47927811921512,2.3639665271174124
2025-09-19 12:00:00,15.709491219999999,-0.15464935327872492,10.93997625382528,4.924164319453443,0.99,85.25087243952282,-77.60419431704733,-6.656678122475498
2025-09-19 13:00:00,11.155950115,0.06129489263500659,9.62799803639558,1.4666571859694133,0.0,85.08373242037092,-80.83932847998695,-4.244403940383975
2025-09-19 14:00:00,18.88442977,0.30347707916683353,13.93820572325814,4.642746967575027,0.0,84.87098782035028,-76.44448992599202,-8.426497894358263
2025-09-19 15:00:00,40.038263334999996,0.5697514958023706,37.39210402230107,2.0764078168965563,11.97,84.60392649321084,-73.5110494768149,0.8771229836040675
2025-09-19 16:00:00,1.0424078000000065,0.8567312051860467,3.489508256142786,-3.303831661328826,78.34,84.27445427124829,-5.660028283539293,-0.2744259877089945
2025-09-19 17:00:00,10.330191975000005,1.1596248752940759,6.421311225416275,2.7492558742896542,117.3,83.87601725342527,29.740342626180794,3.6836401203939317
2025-09-19 18:00:00,-95.5762488,1.4694168361584783,-11.776770536822946,-85.26889509933552,255.21,83.40741179161382,73.67002786460529,98.1325603437809
2025-09-19 19:00:00,-162.06172295000002,1.7778891131285486,-27.982967513763327,-135.85664454936523,409.24,82.87925258596674,183.13119087007377,143.22955654395952
2025-09-19 20:00:00,-8.951777924999988,2.0765084250942145,-7.7469299048384,-3.2813564452558017,165.66,82.30391618436634,57.007126719781176,26.34895709585247
2025-09-19 21:00:00,2.1227344250000044,2.3590585627744383,-2.950731705598775,2.7144075678243413,109.8,81.69540178610343,23.295823707842978,4.808774506053581
2025-09-19 22:00:00,1.2435041250000012,2.6242831577358547,-3.5333922266173494,2.1526131938814963,101.84,81.06937917142957,16.28334624070398,4.487274587866452
2025-09-19 23:00:00,11.786265592500001,2.874869711166276,4.444668537536291,4.466727343797434,80.92,80.43312789432022,-3.1947539896916077,3.681626095371385
2025-09-20 00:00:00,-3.200480930000012,3.114350841363279,-4.651054601284022,-1.663777170079269,91.92,79.79139079474797,-9.911124591861746,22.039733797113783
2025-09-20 01:00:00,-3.7982844225000036,3.3465289131780604,-7.746287012088411,0.6014736764103468,82.02,79.14816777960556,-8.707202434430283,11.579034654824724
2025-09-20 02:00:00,-4.221597442500013,3.5751040448670857,-8.00299365342163,0.20629216605453138,78.37,78.50464658179132,-11.78584021507667,11.65119363328536
2025-09-20 03:00:00,-4.955076925,3.8023538297592356,-7.993653259933308,-0.7637774948259279,78.23,77.86074114745735,-14.45775599319007,14.827014845732734
2025-09-20 04:00:00,-2.0248606449999897,4.029255633296945,-5.054136567607753,-0.999979710689181,78.19,77.2127704259924,-14.558518283628828,15.535747857636423
2025-09-20 05:00:00,-1.375996952500003,4.256310377254931,-3.6669156947073365,-1.965391635047598,84.01,76.55113531125633,2.1262355346619266,5.332629154081744
2025-09-20 06:00:00,-4.471726215000004,4.485171485153948,-2.5683488738673605,-6.388548826286591,92.4,75.85992856968151,25.576422408143827,-9.036350977825336
2025-09-20 07:00:00,-8.361024319999999,4.7214469371942736,-3.0706930093486515,-10.01177824784562,91.03,75.1178757156978,25.515535418525563,-9.603411134223364
2025-09-20 08:00:00,-10.390427412500003,4.970960240683691,-12.00577684729489,-3.355610805888804,78.9,74.30816064018322,31.814935513151216,-27.223096153334424
2025-09-20 09:00:00,24.626597297500002,5.238674668027335,6.413717996309157,12.97420463316351,24.91,73.41957085053963,6.582064413772783,-55.091635264312416
2025-09-20 10:00:00,30.08676205,5.525765315674842,3.0991423878705606,21.461854346454597,0.23,72.44562141912238,-25.0573590439073,-47.158262375215074
2025-09-20 11:00:00,15.4764018075,5.831497451591722,10.234651337990684,-0.5897469820824055,-1.35,71.38753854234818,-74.2148188385507,1.4772802962025224
