trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
148,62.676809712523706,COMPLETE,2026-02-02T15:07:32.516710,2.130074,451,0.027999359008520148,6,42,55,0.6215883505320845,0.5974641732521602,0.023504860775240756,0.005538638947021058,21,True,False,False,False,False,False,True,True,0.6352073616828339,0.37083606764124705,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,5.750027741887653,52,62.5633012329125,False
149,62.753535113414316,COMPLETE,2026-02-02T15:07:34.885960,2.368251,478,0.029796528749481924,6,41,55,0.6575812098819313,0.5972092408994751,0.022607822613784332,0.0045442899833796615,21,True,False,False,False,False,False,True,True,0.6304421290929734,0.3740383177648957,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,6.849550788970178,57,62.5633012329125,False
150,62.81068356355998,COMPLETE,2026-02-02T15:07:37.337899,2.450712,539,0.026797057923613837,6,37,57,0.6333841537271805,0.6139877465019692,0.010760431403664677,0.005749487803139613,21,True,False,False,False,False,False,True,True,0.6523833726078772,0.3759411756774001,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,7.317523774359499,52,62.5633012329125,False
151,62.4721071900949,COMPLETE,2026-02-02T15:07:39.573373,2.234459,500,0.02498253213014288,6,41,54,0.6188195175306481,0.5715505735377012,0.04597649837784736,0.010213278243556667,22,True,False,False,False,False,False,True,True,0.5879325603340511,0.39305905489683207,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,5.9199346992817,52,62.4721071900949,True
152,62.575123938375704,COMPLETE,2026-02-02T15:07:41.728008,2.153633,450,0.02556634028919176,6,42,54,0.6373253010270373,0.5685902289884329,0.026666281523870725,0.009821643927784875,21,True,False,False,False,False,False,True,True,0.5832053358905143,0.3982137745119382,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,7.9566597626645255,55,62.4721071900949,False
153,62.774788994271,COMPLETE,2026-02-02T15:07:44.157373,2.428163,453,0.025817217875129254,6,47,54,0.6930692789227029,0.6388216109415242,0.023484312349862063,0.022191514093174117,21,True,False,False,False,False,False,True,True,0.6116785640230274,0.3926716109217705,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,7.9395682813239326,54,62.4721071900949,False
154,62.76497625523633,COMPLETE,2026-02-02T15:07:46.383053,2.224637,502,0.028831922011799613,6,34,60,0.6384913786382785,0.5320106642797591,0.029372038559320364,0.007086927207568602,21,True,False,False,False,False,False,True,True,0.639091127720533,0.3837538889421717,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,7.597266954313682,52,62.4721071900949,False
155,62.74719619019772,COMPLETE,2026-02-02T15:07:48.827809,2.443739,514,0.024487137332271973,6,42,55,0.6193685014274929,0.5705837627232178,0.04797151472806068,0.011179015659550498,22,True,False,False,False,False,False,True,True,0.5958286297592913,0.3673867784393752,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,5.854379816124886,55,62.4721071900949,False
156,62.985384697126044,COMPLETE,2026-02-02T15:07:50.614132,1.785255,449,0.033201171900702535,5,43,63,0.6570585688340298,0.5852869625000072,0.013223072612452872,0.036922465536992105,21,True,False,False,False,False,False,True,True,0.5816147176251161,0.37889197249299,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,7.4985524094299665,50,62.4721071900949,False
157,62.459277231217115,COMPLETE,2026-02-02T15:07:52.930544,2.315448,482,0.023507417294149142,6,51,57,0.6757842224479496,0.5745002699819631,0.025096959033157538,0.003121762874401445,22,True,False,False,False,False,False,True,True,0.6161340724671154,0.3914663927207314,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,5.519964041964151,47,62.459277231217115,True
158,62.35709633279858,COMPLETE,2026-02-02T15:07:55.426254,2.493723,525,0.02361797792794723,6,51,58,0.6707547940885473,0.6027346777836684,0.022802289668292144,0.005636546079399563,22,True,False,False,False,False,False,True,True,0.6176200568399665,0.39255119536183336,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,5.460597005223355,52,62.35709633279858,True
159,63.19635945869368,COMPLETE,2026-02-02T15:07:57.926561,2.499243,521,0.02341287723176631,6,49,58,0.6778273364930967,0.6052919604971437,0.022456905898309842,0.0036076449254723846,22,True,False,False,True,False,False,True,True,0.617808266542278,0.3942663957166762,True,True,False,1,False,True,True,False,True,False,True,True,False,False,False,True,5.338736348767981,57,62.35709633279858,False
