trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best
148,59.863771440367,COMPLETE,2026-02-02T15:02:24.431556,2.039589,324,0.02924946756200677,5,66,19,0.867120241964835,0.8662625077674162,0.0009902557505982695,0.6641925993242432,23,True,False,False,False,False,False,False,False,0.6898660427197404,0.3760035427539025,True,False,False,2,False,False,True,True,True,True,True,False,False,True,False,True,4.7486476086865945,61,59.49856864885272,False
149,59.93862797849345,COMPLETE,2026-02-02T15:02:26.649478,2.216927,302,0.02239428414241675,6,76,21,0.9378674288347828,0.8460696347364413,0.03904637456409436,1.1632580672940311,24,True,False,False,False,False,False,False,False,0.6837774495669541,0.3932792233564854,True,False,False,2,False,False,True,True,False,True,True,False,False,True,False,True,4.1955113313201,62,59.49856864885272,False
150,60.42277110155275,COMPLETE,2026-02-02T15:02:28.121315,1.470827,244,0.02094880923369728,4,70,31,0.955619645206636,0.807266600576361,0.010659364337095651,2.102334809834228,24,True,False,True,True,False,False,False,False,0.6600233920807562,0.36852643353887243,False,False,False,2,True,False,True,True,True,True,True,False,False,False,False,True,5.173636988871232,66,59.49856864885272,False
151,59.550485627649394,COMPLETE,2026-02-02T15:02:30.347472,2.225305,273,0.023439751355802403,6,68,23,0.8095668636439078,0.7407350792018726,0.008777628488157631,0.9631826698319951,24,True,False,True,False,False,False,False,False,0.6892369337807386,0.38474975135646267,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.455440020605747,70,59.49856864885272,False
152,59.38010530580488,COMPLETE,2026-02-02T15:02:32.478103,2.129601,268,0.024356907324733126,6,68,27,0.818684776450831,0.7552295301968494,0.014285425616628208,0.8544208820050658,24,True,False,True,False,False,False,False,False,0.6937253532302814,0.38611617158012823,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.4502476918393175,70,59.38010530580488,True
153,59.769981397803576,COMPLETE,2026-02-02T15:02:34.671165,2.192233,272,0.024005569440180955,6,64,27,0.8404300080075169,0.7222571392465464,0.015905800402495993,0.45749055728427357,23,True,False,True,False,False,False,False,False,0.6927880574705231,0.38316249041840694,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.385634558793546,71,59.38010530580488,False
154,60.26638899484623,COMPLETE,2026-02-02T15:02:37.055350,2.383123,286,0.02310861045173901,6,68,24,0.8163083892506502,0.7265081887558346,0.011449343362009255,0.914999025501223,24,True,False,True,False,False,False,False,False,0.6735077614978897,0.3869377746746621,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.4817307127274635,127,59.38010530580488,False
155,59.5172058614341,COMPLETE,2026-02-02T15:02:38.868735,1.812357,265,0.024898678181592776,5,74,28,0.855095698050018,0.7580187760036154,0.006449842276383444,0.6458618701897262,24,True,False,True,False,False,False,False,False,0.6798083928478625,0.37931340554389154,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.24955377808043,69,59.38010530580488,False
156,60.80805222260781,COMPLETE,2026-02-02T15:02:40.930047,2.060347,263,0.020241478547538303,6,74,28,0.7595098531662154,0.7574655994145567,0.007756115047959624,0.5975701889177414,12,True,False,True,False,False,False,False,False,0.6978669411436278,0.3637502129448531,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.100917466343142,75,59.38010530580488,False
157,59.601439800212425,COMPLETE,2026-02-02T15:02:42.818193,1.887113,233,0.021768696746444136,5,73,30,0.8501716839277746,0.7343941775131906,0.025079073363319018,0.3670265796959689,24,True,False,True,False,False,False,False,False,0.46963154821248315,0.3786236975716041,True,False,False,2,True,False,True,True,True,True,True,True,False,True,False,True,4.751717670993358,69,59.38010530580488,False
158,60.01954262185231,COMPLETE,2026-02-02T15:02:44.120593,1.301299,233,0.02189654060729695,5,80,31,0.8526570499019496,0.7601370394439682,0.006327301275464968,0.3624914999021922,24,True,False,True,False,False,False,False,False,0.680872269300903,0.37877277801033543,True,False,False,2,True,False,False,True,True,True,True,True,False,True,False,False,4.990593342723329,70,59.38010530580488,False
159,59.76744214481842,COMPLETE,2026-02-02T15:02:46.454280,2.332742,251,0.020824678006682338,6,75,33,0.8314540219575066,0.7770008890172903,0.023656853616773926,0.5375936746809297,24,True,False,True,False,False,False,False,False,0.49001848329610126,0.3725409037901741,True,False,False,2,True,True,True,True,True,True,True,True,False,True,False,True,4.760841299760664,68,59.38010530580488,False
