trial,cv_mae,state,datetime,duration_sec,param_n_estimators,param_learning_rate,param_max_depth,param_num_leaves,param_min_child_samples,param_subsample,param_colsample_bytree,param_reg_alpha,param_reg_lambda,param_max_error_lag,param_use_roll_3h,param_use_roll_6h,param_use_roll_12h,param_use_roll_24h,param_use_roll_48h,param_use_roll_median,param_use_error_trends,param_use_momentum,param_momentum_w1,param_momentum_w2,param_use_load_volatility,param_use_load_trend,param_use_load_range,param_reg_lag_depth,param_use_reg_std,param_use_reg_range,param_use_seasonal_error,param_use_hour_cyclical,param_use_dow_cyclical,param_use_is_weekend,param_use_same_hour_yesterday,param_use_same_hour_2d,param_use_same_hour_week,param_use_error_sign,param_use_forecast_level,param_use_forecast_diff,param_finetune_weight,param_finetune_days,best_so_far,is_best,horizon
82,48.799974249363736,COMPLETE,2026-02-02T14:49:45.862128,1.492528,219,0.03914816472536101,6,58,73,0.5149938663729573,0.7372643246305393,0.1730332212419323,0.0010096771057082963,24,False,True,False,False,True,False,True,True,0.3533908647095451,0.3711623010703085,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,2.4967849657401118,48,48.53806393139383,False,2
83,48.79385121852992,COMPLETE,2026-02-02T14:49:47.553841,1.690805,250,0.04881362880060615,6,51,38,0.7193654747903789,0.8496930795225314,0.28174134170590914,0.0032156016596124513,23,False,True,False,False,True,False,True,True,0.5747376498497345,0.2987052255290787,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,2.009922059709905,69,48.53806393139383,False,2
84,48.74474084747206,COMPLETE,2026-02-02T14:49:49.184171,1.629472,319,0.04110487067297264,5,47,35,0.6361668019101894,0.8675230777208734,1.4644645924553958,0.0007786627993366071,22,False,True,False,False,True,False,True,True,0.5088819869116293,0.2666470698775341,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,1.6275345165913633,54,48.53806393139383,False,2
85,49.14885681605093,COMPLETE,2026-02-02T14:49:50.749335,1.56425,316,0.03376494974719917,5,34,40,0.5809046924874501,0.8695481086794254,1.5572823631470512,0.0014290859917535771,20,False,True,False,False,True,False,True,True,0.5509439867652361,0.3590856720086582,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,1.3369576979086588,54,48.53806393139383,False,2
86,50.0976750510463,COMPLETE,2026-02-02T14:49:52.257158,1.506879,342,0.029647922485269197,5,46,36,0.6422367927239595,0.8472420643978574,2.5360092348767385,0.0002069639603093792,21,False,True,False,False,False,False,True,True,0.5035245354017642,0.26222058579412477,False,True,False,2,True,True,True,True,False,True,True,False,False,False,False,False,1.6742191396301673,49,48.53806393139383,False,2
87,49.406786009246574,COMPLETE,2026-02-02T14:49:53.575680,1.317635,282,0.03674288379984259,4,48,30,0.6659867962683178,0.8119432631910086,1.1383001563785573,0.1542528978496437,21,False,False,False,False,True,False,True,True,0.6312275184778098,0.27645264201172853,False,True,True,4,True,True,True,False,True,True,True,False,False,True,False,True,2.693349985711284,57,48.53806393139383,False,2
88,49.08862609979467,COMPLETE,2026-02-02T14:49:55.937682,2.361054,358,0.0407609815543654,7,54,23,0.6070037089319282,0.8851980376820894,0.6444450860561596,0.0008831496278661769,23,False,True,False,False,False,False,True,True,0.6110806219143394,0.3949209234365502,False,True,False,4,True,True,True,True,False,True,True,False,False,False,False,True,3.1333358461199787,101,48.53806393139383,False,2
89,49.10381356749247,COMPLETE,2026-02-02T14:49:57.263538,1.324953,303,0.047432221915851655,4,31,26,0.5713563549619834,0.7688529267629922,0.9614139573923544,0.002602020753678648,22,False,True,False,False,False,False,True,True,0.6813848439167695,0.37648578374884034,False,True,False,4,True,True,True,True,True,True,False,False,False,True,False,True,1.5595714766577244,78,48.53806393139383,False,2
90,49.41957844427528,COMPLETE,2026-02-02T14:49:58.668343,1.403891,271,0.051708568788850856,7,40,63,0.5867353113701297,0.7928806545239077,2.069048635956392,0.0005257050063904441,13,False,True,False,False,False,False,True,True,0.4432191794822262,0.39999914155371,False,True,False,1,True,True,True,True,True,True,True,False,False,False,False,True,1.8575839685497164,85,48.53806393139383,False,2
91,48.689200771246696,COMPLETE,2026-02-02T14:50:00.658474,1.989267,322,0.04413703142447822,6,62,33,0.622012700250588,0.824547450158872,0.4852528784955626,0.0007365607678323773,24,False,True,False,False,True,False,True,True,0.5140891264424298,0.23232665348602635,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,2.218711711036331,60,48.53806393139383,False,2
92,48.93867692099529,COMPLETE,2026-02-02T14:50:02.915757,2.256289,325,0.039097518118537115,6,67,37,0.6350787139910966,0.8425586425457628,3.747598393599118,2.346151575070687,23,False,True,False,False,True,False,True,True,0.30104428379538883,0.24774419570782297,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,2.384541319817803,61,48.53806393139383,False,2
93,49.7013059842069,COMPLETE,2026-02-02T14:50:04.669640,1.753143,294,0.0931520804137739,6,58,35,0.6594126071333379,0.861659941810975,0.22603327637406023,0.0011451289552595696,24,False,True,False,False,True,False,True,True,0.5232118744681643,0.22968002459340656,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,2.1994611022331063,55,48.53806393139383,False,2
94,48.87999879278256,COMPLETE,2026-02-02T14:50:06.361204,1.690648,371,0.0599428703409186,5,61,43,0.6403601120846806,0.8725179529528895,0.4287259051739537,0.001752796235039239,22,False,True,False,False,True,False,True,True,0.5111072130015317,0.2148465790126323,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,2.8531110710543217,108,48.53806393139383,False,2
95,49.016926455806534,COMPLETE,2026-02-02T14:50:08.322492,1.960382,311,0.03149297534353825,6,63,31,0.6927530814141587,0.8116830982200329,0.04500954486408391,0.0003958954742675138,23,False,True,False,False,True,False,True,True,0.47004502922355473,0.2393342194077374,False,True,False,4,True,True,True,True,False,True,True,False,False,True,False,True,1.1699655686232144,51,48.53806393139383,False,2
96,48.62202952532667,COMPLETE,2026-02-02T14:50:10.272761,1.949329,258,0.04157132397532923,7,71,39,0.6092419113769089,0.7821713269011104,0.6724883818645555,0.00025753288112192096,24,False,True,False,False,False,False,True,True,0.5438253314825013,0.18525653242285228,False,True,False,4,True,True,True,True,True,True,True,False,False,True,False,True,1.396280525299392,57,48.53806393139383,False,2
97,49.416303131493805,COMPLETE,2026-02-02T14:50:11.911338,1.637618,242,0.08108303728507574,7,71,39,0.6048952199494309,0.8937661460000632,1.65993506077892,0.0007213522396835209,21,False,False,False,False,False,False,True,False,0.4005169444633755,0.12053004448400273,False,True,True,4,True,False,True,True,False,True,True,False,False,False,False,True,1.3758758126856805,67,48.53806393139383,False,2
98,49.6896150446917,COMPLETE,2026-02-02T14:50:13.358297,1.446219,207,0.04499579275911478,7,20,34,0.6225762170417573,0.8339022292387971,0.7586006102875902,0.0005387422721834708,12,False,True,False,True,False,True,True,True,0.5464797949490148,0.19537661238557108,False,True,False,4,True,True,True,True,True,True,True,False,True,True,False,True,6.83508755463234,116,48.53806393139383,False,2
99,50.62926731397926,COMPLETE,2026-02-02T14:50:15.609402,2.250134,228,0.05464009042955164,12,68,41,0.6762718040021617,0.9238672628091087,0.5611398173483798,0.004074156237885449,23,False,True,False,False,False,False,True,True,0.5285690118324615,0.17811303151928587,False,True,False,4,True,True,True,True,True,True,True,False,False,False,False,False,1.5962246081338898,107,48.53806393139383,False,2
100,48.58328179803518,COMPLETE,2026-02-02T14:50:17.818431,2.208154,258,0.03701015158080403,8,72,47,0.8878962193506086,0.8565931141627265,1.242574071416595,0.0002629691039747007,22,False,True,False,False,False,False,True,True,0.5665174530602435,0.1442906611225708,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.001580924162675,103,48.53806393139383,False,2
101,48.72305737130293,COMPLETE,2026-02-02T14:50:19.879922,2.06071,255,0.03590094053827146,8,65,47,0.9398861851914606,0.8586413845308432,1.2828669325920348,0.00033205446743579865,22,False,True,False,False,False,False,True,True,0.5657400853364565,0.14674596026494527,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.0032388606275309,99,48.53806393139383,False,2
102,48.6961312378788,COMPLETE,2026-02-02T14:50:21.976936,2.096055,253,0.03623500112736984,8,75,51,0.915427186770274,0.822185702260041,1.1051133865620493,0.0003172991675974037,24,False,True,False,False,False,False,True,True,0.567422123039905,0.127369692773305,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.0093658671644086,103,48.53806393139383,False,2
103,48.70160881918111,COMPLETE,2026-02-02T14:50:24.170305,2.192477,270,0.03322884355881687,8,74,53,0.9171791781471647,0.7774453211407484,0.9714063682681483,0.0002184293030669185,24,False,True,False,False,False,False,True,True,0.5383317060568938,0.15671769030407215,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.2785596226095994,102,48.53806393139383,False,2
104,48.67677928355936,COMPLETE,2026-02-02T14:50:26.306902,2.135623,271,0.03348772423735435,8,73,56,0.8908928735457912,0.8209476511152217,0.6810086772225127,0.00025886490532955046,24,False,True,False,False,False,False,True,True,0.5852974578265608,0.1060622857604957,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.1852668760082319,103,48.53806393139383,False,2
105,48.66499754589193,COMPLETE,2026-02-02T14:50:28.549936,2.242192,271,0.029614154061533077,8,73,52,0.901436491830943,0.7698266737644989,0.6101873897636835,0.00024690708375662955,24,False,True,False,False,False,False,True,True,0.5802575454390942,0.10689542674045203,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.2327831581215531,104,48.53806393139383,False,2
106,49.16560252822503,COMPLETE,2026-02-02T14:50:30.366345,1.815504,224,0.025919605259860798,8,72,55,0.8936028349513319,0.7336344698711263,0.6885392878397405,0.00029090453028816655,17,False,True,False,False,False,False,True,True,0.5824234814735072,0.10236913385467113,False,True,False,3,True,True,True,False,False,True,True,False,False,True,False,True,1.205845873679576,97,48.53806393139383,False,2
107,48.52281824094698,COMPLETE,2026-02-02T14:50:32.684377,2.31714,276,0.02842608487096646,8,76,51,0.8906950601142788,0.757709138293889,0.300012753342069,0.0001310446740758773,24,False,False,False,False,False,False,True,True,0.6085010007971013,0.1324875325073766,False,True,True,3,True,True,True,False,False,True,True,False,False,True,False,True,1.4331084020718459,110,48.52281824094698,True,2
108,48.507098034394296,COMPLETE,2026-02-02T14:50:34.836507,2.151183,283,0.029317602850451152,8,70,59,0.848824245004899,0.7852856527132382,0.28026187667512753,0.00014184390781675073,24,False,False,False,False,False,False,True,True,0.6065843410601741,0.132293202876269,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.436848566958045,109,48.507098034394296,True,2
109,48.57554209575793,COMPLETE,2026-02-02T14:50:37.341748,2.504312,286,0.021275825730199253,9,70,56,0.8628743211770724,0.7504644266617679,0.2621220531198979,0.00013463967076902795,24,False,False,False,False,False,False,True,True,0.5953080673008939,0.11057451655802207,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.419486553476461,111,48.507098034394296,False,2
110,48.81633925652852,COMPLETE,2026-02-02T14:50:39.907654,2.564945,286,0.017357789955233738,9,70,61,0.8356707873853203,0.6991858727563006,0.2752427309101017,0.00013198664017750157,24,False,False,False,False,False,False,True,False,0.607331932951993,0.13034286238463397,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.460238781384416,110,48.507098034394296,False,2
111,48.77348654471042,COMPLETE,2026-02-02T14:50:42.328501,2.420059,274,0.021149891981640224,8,76,58,0.8700607493509289,0.7586227426081771,0.14436952420146826,0.00017837880733617543,24,False,False,False,False,False,False,True,True,0.5968538962765414,0.10480437025905687,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.3577204360597106,110,48.507098034394296,False,2
112,48.569889907083706,COMPLETE,2026-02-02T14:50:44.637137,2.307694,289,0.02900101437595517,8,72,51,0.8728527749253516,0.7452434765108884,0.47236718619290535,0.0002458195758330495,24,False,False,False,False,False,False,True,True,0.6227594767824707,0.11306141814312212,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.151189339743223,115,48.507098034394296,False,2
113,48.66411600077745,COMPLETE,2026-02-02T14:50:47.059632,2.421602,286,0.02352006202168273,9,73,56,0.8685374896080353,0.7215916216870051,0.30621568486477496,0.0001637572892749259,23,False,False,False,False,False,False,True,True,0.6212393600212429,0.11159210143786595,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.1442007916195511,115,48.507098034394296,False,2
114,48.597738828334315,COMPLETE,2026-02-02T14:50:49.417709,2.357141,288,0.02463373152630138,9,72,56,0.8689137451241661,0.682288843136287,0.30734461874672675,0.0002586194189573313,23,False,False,False,False,False,False,True,True,0.6199135918423998,0.11119824864375108,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.145826460664549,117,48.507098034394296,False,2
115,48.544309741838106,COMPLETE,2026-02-02T14:50:51.822300,2.403754,290,0.022534746968882295,9,71,51,0.8683059531689494,0.6600998209009008,0.10395624420853314,0.0001029551846774205,23,False,False,False,False,False,False,True,True,0.6240309726350867,0.11336036256230847,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.1093220558835086,117,48.507098034394296,False,2
116,48.60343153047271,COMPLETE,2026-02-02T14:50:54.412454,2.589267,291,0.02281291169288063,9,70,50,0.8671083490137281,0.6780330962304164,0.23366874097514692,0.00010003898196165487,23,False,False,False,False,False,False,True,True,0.6388751020345067,0.11663610236135485,False,True,True,3,True,True,True,False,False,True,False,False,False,True,False,True,1.1252137288550252,121,48.507098034394296,False,2
117,48.53341498724933,COMPLETE,2026-02-02T14:50:56.705476,2.292054,262,0.022797755570710027,9,70,50,0.8555680543923767,0.6745635062893349,0.11849922547275016,0.0001217214183274744,23,False,False,False,False,False,False,True,True,0.6544920943854631,0.13569876829993516,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.4145600311896402,118,48.507098034394296,False,2
118,48.40724818906812,COMPLETE,2026-02-02T14:50:59.084878,2.378474,293,0.022893760584670405,9,69,50,0.8547840417529301,0.6647825060101165,0.09147967050700942,0.00010133064305549764,23,False,False,False,False,False,False,True,True,0.6390111143041027,0.13681200839772406,False,True,True,3,True,False,True,False,False,True,False,False,False,True,False,True,1.3960654952751281,118,48.40724818906812,True,2
119,48.54754476013698,COMPLETE,2026-02-02T14:51:01.592665,2.506819,295,0.021946213748711692,10,69,50,0.8341838496139276,0.6698750094986481,0.10403614089884858,0.00010066910497946359,23,False,False,False,True,False,False,True,True,0.6530757900494455,0.1387914537229582,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.4950530336550552,118,48.40724818906812,False,2
120,50.56534777007211,COMPLETE,2026-02-02T14:51:04.244037,2.650454,299,0.02313254356683911,10,69,50,0.8557134331556541,0.6579809495211248,0.10742409676716007,0.00010223173464878941,23,False,False,False,True,False,False,True,True,0.6526130728339065,0.13558035054264678,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,False,1.4955186183312286,120,48.40724818906812,False,2
121,48.53679632495617,COMPLETE,2026-02-02T14:51:06.648417,2.403474,290,0.019677912541222295,9,67,48,0.8153521932290211,0.6163432008172773,0.07432044545868197,0.00012234766323017862,23,False,False,False,False,False,False,True,True,0.6218716306575383,0.1405079454854324,False,True,True,3,False,False,True,False,False,True,False,False,False,True,False,True,1.1148725754399111,122,48.40724818906812,False,2
