tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price,date,imbalance_mwh,imbalance_abs_mean,imbalance_std,imbalance_min,imbalance_max,n_periods,imbalance_sign,abs_imbalance,is_deficit
2026-01-16,18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,158.08,192.0,124.94375,89.3375,160.55,71.2125,4,0,1,124.94375,2026-01-16,78.22,19.555,9.234437611462866,11.278,29.309,4,1.0,78.22,0
2026-01-16,19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,149.0,288.4,130.6775,105.76,155.595,49.835,4,0,1,130.6775,2026-01-16,30.451999999999998,7.6129999999999995,6.168856512082824,1.274,14.094,4,1.0,30.451999999999998,0
2026-01-16,20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,135.39,142.7,120.5,81.5,159.5,78.0,4,0,1,120.5,2026-01-16,-0.33499999999999996,1.07975,1.5634840101516867,-2.327,1.046,4,-1.0,0.33499999999999996,1
2026-01-16,21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,106.6,156.9,118.02875,93.415,142.64249999999998,49.22749999999999,4,0,1,118.02875,2026-01-16,-17.861,4.46525,2.5978631443297133,-8.126,-2.118,4,-1.0,17.861,1
2026-01-16,22,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,1,1,1,5,123.53,10.7,163.97875,106.805,221.1525,114.3475,4,0,1,163.97875,2026-01-16,-12.999,5.33725,6.326343091918638,-9.567,3.537,4,-1.0,12.999,1
2026-01-16,23,329.0,409.0,779.0,184.0,984.0,184.0,380.0,0.0,113.0,409.0,2585.0,1186.0,1399.0,0,0,0,0,0,0,119.99,124.2,159.25,81.26,237.24,155.98000000000002,4,0,1,159.25,2026-01-16,28.86,7.215,7.909297271776636,0.761,17.518,4,1.0,28.86,0
2026-01-17,0,166.0,602.0,764.0,0.0,925.0,0.0,275.0,0.0,0.0,602.0,2130.0,1204.0,926.0,0,0,0,0,1,1,116.11,60.8,100.0,-99.7425,299.7425,399.485,5,1,1,100.0,2026-01-17,-2.753,1.4842500000000003,1.5660183853752592,-1.917,1.592,4,-1.0,2.753,1
2026-01-17,1,310.0,724.0,1057.0,0.0,747.0,220.0,493.0,0.0,310.0,556.0,2917.0,1500.0,1417.0,0,0,0,0,0,0,114.7,47.4,110.3375,-74.2475,294.9225,369.17,5,1,1,110.3375,2026-01-17,-33.377,8.34425,5.578370214498138,-15.688,-2.117,4,-1.0,33.377,1
2026-01-17,2,61.0,958.0,697.0,0.0,967.0,0.0,256.0,0.0,61.0,818.0,2042.0,1776.0,266.0,0,0,0,0,0,0,106.86,4.2,150.0,-99.495,399.495,498.99,5,1,1,150.0,2026-01-17,-0.7129999999999992,3.7112500000000006,5.7767132739993245,-7.431,6.69,4,-1.0,0.7129999999999992,1
2026-01-17,3,0.0,1158.0,651.0,31.0,838.0,31.0,186.0,0.0,0.0,762.0,1675.0,1982.0,-307.0,1,0,0,0,1,2,109.88,17.9,125.0,-99.7425,349.7425,449.485,5,1,1,125.0,2026-01-17,-0.4480000000000004,2.7635,3.5844035301102286,-3.503,4.55,4,-1.0,0.4480000000000004,1
2026-01-17,4,150.0,2003.0,730.0,109.0,968.0,109.0,273.0,0.0,150.0,619.0,2271.0,2840.0,-569.0,0,0,0,0,0,0,106.87,22.7,175.0,-99.2475,449.2475,548.495,5,1,1,175.0,2026-01-17,-6.317,1.5792500000000003,1.2417118224451278,-3.116,-0.085,4,-1.0,6.317,1
2026-01-17,5,46.0,970.0,831.0,0.0,1075.0,0.0,357.0,0.0,46.0,970.0,2355.0,1940.0,415.0,0,0,0,0,0,0,113.24,23.2,100.0,-99.99,299.99,399.98,5,1,1,100.0,2026-01-17,-17.076999999999998,4.2692499999999995,3.9176019344321684,-9.552,-1.163,4,-1.0,17.076999999999998,1
2026-01-17,6,431.0,291.0,538.0,0.0,956.0,9.0,205.0,0.0,0.0,588.0,2130.0,888.0,1242.0,0,0,0,0,1,1,110.05,37.5,149.18125,-48.63,346.9925,395.6225,5,1,1,149.18125,2026-01-17,-9.018,2.5575,2.0511493525988467,-4.275,0.606,4,-1.0,9.018,1
2026-01-17,7,483.0,736.0,671.0,133.0,1304.0,133.0,624.0,440.0,0.0,861.0,3082.0,2303.0,779.0,0,0,0,0,1,1,115.0,14.7,103.7225,-34.4575,241.9025,276.36,5,1,1,103.7225,2026-01-17,-86.476,21.619,3.640089284619266,-24.947,-16.436,4,-1.0,86.476,1
2026-01-17,8,75.0,982.0,619.0,170.0,619.0,170.0,380.0,0.0,0.0,982.0,1693.0,2304.0,-611.0,0,0,0,0,1,1,144.83,57.4,173.51,117.295,229.725,112.43,5,1,1,173.51,2026-01-17,-34.031,8.507750000000001,5.949005652207771,-14.944,-0.536,4,-1.0,34.031,1
2026-01-17,9,0.0,655.0,34.0,56.0,273.0,648.0,162.0,0.0,0.0,730.0,469.0,2089.0,-1620.0,1,0,0,0,1,2,145.78,122.5,143.16,106.27,180.05,73.78,5,1,1,143.16,2026-01-17,-11.964,2.991,1.861318708156487,-5.581,-1.256,4,-1.0,11.964,1
2026-01-17,10,231.0,794.0,231.0,1009.0,760.0,606.0,355.0,0.0,0.0,1067.0,1577.0,3476.0,-1899.0,0,0,0,0,1,1,139.0,226.6,116.8025,95.1125,138.4925,43.38,5,1,1,116.8025,2026-01-17,-19.091,4.772749999999999,3.287023919900797,-8.87,-1.721,4,-1.0,19.091,1
2026-01-17,11,448.0,811.0,448.0,990.0,972.0,876.0,1114.0,0.0,0.0,1110.0,2982.0,3787.0,-805.0,0,0,0,0,1,1,137.9,105.2,107.97,81.315,134.625,53.31,5,1,1,107.97,2026-01-17,-24.034,7.9215,9.839770068451802,-19.45,3.826,4,-1.0,24.034,1
2026-01-17,12,743.0,721.0,964.0,1146.0,1144.0,1146.0,1003.0,0.0,0.0,1222.0,3854.0,4235.0,-381.0,0,0,0,0,1,1,118.02,61.9,88.9625,53.7175,124.2075,70.49000000000001,5,1,1,88.9625,2026-01-17,33.143,8.28575,3.9529884370351165,4.96,14.016,4,1.0,33.143,0
2026-01-17,13,820.0,1111.0,1030.0,1228.0,1038.0,1228.0,1477.0,0.0,75.0,1287.0,4440.0,4854.0,-414.0,0,0,0,0,0,0,109.98,143.3,104.26875,66.3025,142.235,75.9325,5,1,1,104.26875,2026-01-17,69.661,17.41525,2.0463916821240904,14.405,18.897,4,1.0,69.661,0
2026-01-17,14,67.0,606.0,67.0,598.0,302.0,763.0,732.0,0.0,67.0,606.0,1235.0,2573.0,-1338.0,0,0,0,0,0,0,117.0,157.5,65.7675,25.5375,105.9975,80.46000000000001,5,1,1,65.7675,2026-01-17,33.980999999999995,8.49525,7.9855260054259,1.222,16.705,4,1.0,33.980999999999995,0
2026-01-17,15,79.0,563.0,79.0,145.0,298.0,388.0,579.0,0.0,0.0,563.0,1035.0,1659.0,-624.0,0,0,0,0,1,1,132.02,95.1,120.97375,90.165,151.7825,61.6175,5,1,1,120.97375,2026-01-17,7.563999999999999,6.718999999999999,8.940709218699228,-5.188,14.04,4,1.0,7.563999999999999,0
2026-01-17,16,0.0,171.0,0.0,101.0,397.0,0.0,170.0,3.0,0.0,171.0,567.0,446.0,121.0,1,1,0,0,1,3,141.1,79.6,123.06,98.965,147.155,48.19,5,1,1,123.06,2026-01-17,-30.144,7.536,5.642461696812837,-13.638,-0.327,4,-1.0,30.144,1
2026-01-17,17,145.0,260.0,0.0,428.0,233.0,168.0,192.0,0.0,0.0,428.0,570.0,1284.0,-714.0,0,1,0,0,1,2,163.99,151.5,123.11,18.51,227.71,209.2,5,1,1,123.11,2026-01-17,-12.534,4.307,4.004719091272196,-7.07,2.347,4,-1.0,12.534,1
2026-01-17,18,161.0,297.0,80.0,484.0,104.0,266.0,199.0,0.0,80.0,484.0,624.0,1531.0,-907.0,0,0,0,0,0,0,139.76,7.0,337.87,50.75,624.99,574.24,5,1,1,337.87,2026-01-17,-0.7250000000000001,1.0382500000000001,1.2805270724718527,-1.413,1.373,4,-1.0,0.7250000000000001,1
2026-01-17,19,157.0,272.0,0.0,523.0,244.0,251.0,199.0,0.0,0.0,523.0,600.0,1569.0,-969.0,0,1,0,0,1,2,136.26,81.7,99.29625,-24.2475,222.84,247.0875,5,1,1,99.29625,2026-01-17,9.181999999999999,2.2955,1.42507952994444,0.977,4.245,4,1.0,9.181999999999999,0
2026-01-17,20,7.0,282.0,7.0,431.0,368.0,158.0,201.0,0.0,0.0,431.0,583.0,1302.0,-719.0,0,0,0,0,1,1,134.07,73.3,137.87125,-24.2475,299.99,324.2375,5,1,1,137.87125,2026-01-17,6.162,2.168,2.6850835492897924,-1.02,4.831,4,1.0,6.162,0
2026-01-17,21,0.0,271.0,62.0,2.0,381.0,2.0,166.0,0.0,0.0,271.0,609.0,546.0,63.0,1,0,0,0,1,2,129.0,72.5,277.58125,55.42,499.7425,444.3225,5,1,1,277.58125,2026-01-17,-17.331,4.33275,1.1480030124815295,-5.765,-3.358,4,-1.0,17.331,1
2026-01-17,22,423.0,356.0,418.0,311.0,418.0,311.0,208.0,0.0,0.0,559.0,1467.0,1537.0,-70.0,0,0,0,0,1,1,125.13,44.6,206.745,1.0,412.49,411.49,5,1,1,206.745,2026-01-17,-15.732000000000001,3.9330000000000003,2.992769620268156,-8.037,-0.904,4,-1.0,15.732000000000001,1
2026-01-17,23,1301.0,457.0,1127.0,743.0,1456.0,743.0,544.0,0.0,461.0,743.0,4889.0,2686.0,2203.0,0,0,0,0,0,0,103.38,119.3,148.13375000000002,-53.475,349.7425,403.2175,5,1,1,148.13375000000002,2026-01-17,22.125999999999998,5.531499999999999,2.893613254508395,3.281,9.766,4,1.0,22.125999999999998,0
2026-01-18,0,334.0,1154.0,1497.0,55.0,2059.0,55.0,334.0,0.0,334.0,764.0,4558.0,2028.0,2530.0,0,0,0,0,0,0,106.0,71.2,125.0,-99.7425,349.7425,449.485,6,1,1,125.0,2026-01-18,81.055,20.26375,1.374602093940885,18.326,21.427,4,1.0,81.055,0
2026-01-18,1,269.0,937.0,1803.0,329.0,2340.0,329.0,385.0,0.0,566.0,277.0,5363.0,1872.0,3491.0,0,0,0,0,0,0,103.1,91.7,77.5775,-99.2475,254.4025,353.65,6,1,1,77.5775,2026-01-18,63.980000000000004,15.995000000000001,3.766130551817521,10.785,19.728,4,1.0,63.980000000000004,0
2026-01-18,2,468.0,1095.0,1676.0,495.0,1663.0,495.0,432.0,0.0,658.0,306.0,4897.0,2391.0,2506.0,0,0,0,0,0,0,100.27,88.3,151.925,1.0,302.85,301.85,6,1,1,151.925,2026-01-18,22.606,5.6515,1.1908564145185598,4.444,7.295,4,1.0,22.606,0
2026-01-18,3,954.0,991.0,1145.0,803.0,1145.0,803.0,550.0,0.0,954.0,935.0,4748.0,3532.0,1216.0,0,0,0,0,0,0,97.41,40.3,212.5,-24.2475,449.2475,473.495,6,1,1,212.5,2026-01-18,-13.086,3.2714999999999996,0.8475928661018017,-3.977,-2.094,4,-1.0,13.086,1
2026-01-18,4,940.0,1032.0,940.0,955.0,940.0,955.0,547.0,0.0,940.0,1032.0,4307.0,3974.0,333.0,0,0,0,0,0,0,103.6,1.1,175.0,-99.2475,449.2475,548.495,6,1,1,175.0,2026-01-18,-9.972999999999999,2.65375,2.3511594834605893,-5.368,0.321,4,-1.0,9.972999999999999,1
2026-01-18,5,878.0,1056.0,878.0,1009.0,878.0,1004.0,649.0,0.0,878.0,1056.0,4161.0,4125.0,36.0,0,0,0,0,0,0,100.3,34.7,138.40125,-74.495,351.2975,425.7925,6,1,1,138.40125,2026-01-18,-37.741,9.43525,5.408874089555669,-17.269,-5.461,4,-1.0,37.741,1
2026-01-18,6,705.0,882.0,705.0,680.0,705.0,680.0,576.0,0.0,400.0,853.0,3091.0,3095.0,-4.0,0,0,0,0,0,0,105.0,12.5,127.74625,-99.495,354.9875,454.4825,6,1,1,127.74625,2026-01-18,-13.943,3.48575,4.242481221722338,-9.69,-0.236,4,-1.0,13.943,1
2026-01-18,7,528.0,516.0,474.0,669.0,474.0,669.0,528.0,0.0,474.0,669.0,2478.0,2523.0,-45.0,0,0,0,0,0,0,109.9,140.0,232.765,41.545,423.985,382.44,6,1,1,232.765,2026-01-18,4.678,1.1695000000000002,0.5882995268851857,0.738,2.039,4,1.0,4.678,0
2026-01-18,8,809.0,0.0,627.0,375.0,627.0,375.0,326.0,0.0,236.0,429.0,2625.0,1179.0,1446.0,0,0,0,0,0,0,120.6,163.1,134.39375,81.185,187.6025,106.4175,6,1,1,134.39375,2026-01-18,-2.563999999999999,4.606,5.847638668727746,-7.56,5.839,4,-1.0,2.563999999999999,1
2026-01-18,9,30.0,152.0,712.0,0.0,710.0,0.0,3.0,0.0,733.0,0.0,2188.0,152.0,2036.0,0,0,0,0,0,0,109.39,122.7,115.605,69.5775,161.6325,92.055,6,1,1,115.605,2026-01-18,-10.073,3.01875,2.8348499519374917,-5.819,1.001,4,-1.0,10.073,1
2026-01-18,10,114.0,627.0,1087.0,0.0,973.0,0.0,4.0,0.0,627.0,0.0,2805.0,627.0,2178.0,0,0,0,0,0,0,80.88,238.5,83.43,38.8975,127.9625,89.065,6,1,1,83.43,2026-01-18,95.925,23.98125,6.849955979177287,17.066,33.054,4,1.0,95.925,0
2026-01-18,11,0.0,750.0,730.0,0.0,730.0,82.0,0.0,2.0,730.0,0.0,2190.0,834.0,1356.0,1,0,0,1,0,2,56.24,286.2,37.7275,11.81,63.645,51.835,6,1,1,37.7275,2026-01-18,113.837,28.45925,7.729736147933298,18.41,36.77,4,1.0,113.837,0
2026-01-18,12,379.0,1136.0,1431.0,0.0,1051.0,274.0,379.0,133.0,1431.0,0.0,4671.0,1543.0,3128.0,0,0,0,0,0,0,55.21,268.9,48.56375,25.3925,71.735,46.3425,6,1,1,48.56375,2026-01-18,79.426,19.8565,11.82833542811498,3.59,31.873,4,1.0,79.426,0
2026-01-18,13,629.0,1267.0,1339.0,347.0,1185.0,347.0,629.0,77.0,1339.0,0.0,5121.0,2038.0,3083.0,0,0,0,0,0,0,77.28,378.8,101.8425,28.71,174.975,146.265,6,1,1,101.8425,2026-01-18,81.70500000000001,20.426250000000003,1.8176758741132397,18.17,22.138,4,1.0,81.70500000000001,0
2026-01-18,14,335.0,212.0,1015.0,155.0,997.0,155.0,0.0,226.0,1015.0,155.0,3362.0,903.0,2459.0,0,0,0,1,0,1,99.97,105.5,132.1675,84.175,180.16,95.985,6,1,1,132.1675,2026-01-18,81.587,20.396749999999997,2.5150018389655306,17.046,23.108,4,1.0,81.587,0
2026-01-18,15,220.0,338.0,491.0,188.0,598.0,188.0,491.0,0.0,491.0,188.0,2291.0,902.0,1389.0,0,0,0,0,0,0,110.32,80.2,103.9925,29.725,178.26,148.535,6,1,1,103.9925,2026-01-18,70.145,17.53625,6.700534375455934,8.919,25.076,4,1.0,70.145,0
2026-01-18,16,0.0,363.0,90.0,0.0,548.0,0.0,90.0,0.0,90.0,0.0,818.0,363.0,455.0,1,0,0,0,0,1,115.0,200.0,130.1,79.4975,180.7025,101.205,6,1,1,130.1,2026-01-18,-9.171,5.71525,7.100294565485763,-9.801,6.083,4,-1.0,9.171,1
2026-01-18,17,0.0,78.0,0.0,8.0,467.0,0.0,0.0,8.0,0.0,8.0,467.0,102.0,365.0,1,1,0,1,1,4,130.0,100.6,127.6525,95.2925,160.0125,64.72,6,1,1,127.6525,2026-01-18,-15.642,3.9105,1.8122364635996044,-6.588,-2.776,4,-1.0,15.642,1
2026-01-18,18,0.0,555.0,0.0,32.0,476.0,32.0,0.0,32.0,0.0,32.0,476.0,683.0,-207.0,1,1,0,1,1,4,149.0,14.8,98.59125,33.275,163.9075,130.6325,6,1,1,98.59125,2026-01-18,25.536,6.384,3.7287682505978657,2.824,10.919,4,1.0,25.536,0
2026-01-18,19,0.0,412.0,1.0,78.0,439.0,78.0,0.0,201.0,0.0,78.0,440.0,847.0,-407.0,1,0,0,1,1,3,146.82,96.5,186.62375,59.575,313.6725,254.09750000000005,6,1,1,186.62375,2026-01-18,-22.959,5.73975,5.694849800477621,-12.266,-0.849,4,-1.0,22.959,1
2026-01-18,20,0.0,328.0,132.0,0.0,964.0,0.0,0.0,138.0,0.0,6.0,1096.0,472.0,624.0,1,0,0,1,1,3,117.0,100.9,117.04,33.0025,201.0775,168.075,6,1,1,117.04,2026-01-18,-73.344,18.336,2.2956711436963277,-21.629,-16.641,4,-1.0,73.344,1
2026-01-18,21,52.0,282.0,134.0,0.0,749.0,0.0,52.0,0.0,52.0,0.0,1039.0,282.0,757.0,0,0,0,0,0,0,112.79,171.4,309.38,26.15,592.61,566.46,6,1,1,309.38,2026-01-18,-47.069,11.76725,2.213033570313233,-13.408,-8.523,4,-1.0,47.069,1
2026-01-18,22,31.0,825.0,437.0,0.0,467.0,0.0,220.0,0.0,124.0,0.0,1279.0,825.0,454.0,0,0,0,0,0,0,105.84,105.1,176.0925,47.1875,304.9975,257.81,6,1,1,176.0925,2026-01-18,-42.778,10.6945,7.6691690336480836,-20.869,-2.611,4,-1.0,42.778,1
2026-01-18,23,0.0,1052.0,983.0,0.0,1583.0,0.0,67.0,0.0,96.0,0.0,2729.0,1052.0,1677.0,1,0,0,0,0,1,102.11,217.0,166.4925,22.74,310.245,287.505,6,1,1,166.4925,2026-01-18,-32.900999999999996,8.225249999999999,1.6518025255257767,-10.436,-6.497,4,-1.0,32.900999999999996,1
2026-01-19,0,502.0,577.0,1021.0,137.0,1158.0,137.0,449.0,0.0,268.0,697.0,3398.0,1548.0,1850.0,0,0,0,0,0,0,95.9,21.1,318.695,65.645,571.745,506.1,0,0,1,318.695,2026-01-19,0.31899999999999995,2.7437500000000004,3.7083450374347136,-5.328,3.085,4,1.0,0.31899999999999995,0
2026-01-19,1,330.0,834.0,1146.0,278.0,1518.0,347.0,302.0,0.0,151.0,1174.0,3447.0,2633.0,814.0,0,0,0,0,0,0,98.88,40.4,49.77375000000001,-49.495,149.04250000000002,198.5375,0,0,1,49.77375000000001,2026-01-19,8.59,2.1475,1.1009951559082054,0.864,3.47,4,1.0,8.59,0
2026-01-19,2,14.0,709.0,1035.0,129.0,1353.0,264.0,14.0,0.0,14.0,855.0,2430.0,1957.0,473.0,0,0,0,0,0,0,100.0,179.6,221.73375,-5.779999999999998,449.2475,455.0275,0,0,1,221.73375,2026-01-19,3.717,1.28275,1.5868523088176796,-0.707,3.063,4,1.0,3.717,0
2026-01-19,3,325.0,747.0,907.0,256.0,1070.0,462.0,325.0,0.0,325.0,851.0,2952.0,2316.0,636.0,0,0,0,0,0,0,98.0,91.5,102.60875,-49.2475,254.465,303.7125,0,0,1,102.60875,2026-01-19,-1.7570000000000001,0.51125,0.6296826581699706,-1.218,0.093,4,-1.0,1.7570000000000001,1
2026-01-19,4,207.0,1071.0,677.0,304.0,1449.0,310.0,207.0,0.0,207.0,1211.0,2747.0,2896.0,-149.0,0,0,0,0,0,0,98.09,205.1,125.40375,-49.2475,300.055,349.3025,0,0,1,125.40375,2026-01-19,-0.8610000000000007,4.71925,6.516341477393583,-9.869,4.276,4,-1.0,0.8610000000000007,1
2026-01-19,5,6.0,660.0,821.0,0.0,1524.0,0.0,27.0,0.0,6.0,1058.0,2384.0,1718.0,666.0,0,0,0,0,0,0,107.37,30.0,30.17375,-99.495,159.8425,259.33750000000003,0,0,1,30.17375,2026-01-19,-10.049,2.99175,2.7303133367191883,-5.718,0.959,4,-1.0,10.049,1
2026-01-19,6,34.0,127.0,229.0,0.0,194.0,0.0,34.0,0.0,34.0,338.0,525.0,465.0,60.0,0,0,0,0,0,0,118.99,71.3,134.62375,1.0,268.2475,267.2475,0,0,1,134.62375,2026-01-19,-9.333,4.58425,5.31374327412732,-8.336,4.502,4,-1.0,9.333,1
2026-01-19,7,69.0,28.0,69.0,0.0,623.0,159.0,,,69.0,28.0,830.0,215.0,615.0,0,0,0,0,0,0,142.11,33.0,152.2825,39.95,264.615,224.665,0,0,1,152.2825,2026-01-19,-8.151,2.25225,2.1188064840061887,-4.689,0.429,4,-1.0,8.151,1
2026-01-19,8,272.0,671.0,272.0,671.0,508.0,652.0,0.0,242.0,257.0,671.0,1309.0,2907.0,-1598.0,0,0,0,1,0,1,171.72,18.0,155.0925,100.07,210.115,110.045,0,0,1,155.0925,2026-01-19,-17.285999999999998,4.3215,3.0008498240776174,-7.922,-1.422,4,-1.0,17.285999999999998,1
2026-01-19,9,376.0,243.0,924.0,462.0,1014.0,462.0,0.0,955.0,0.0,530.0,2314.0,2652.0,-338.0,0,0,0,1,1,2,154.31,84.2,205.5325,127.835,283.23,155.395,0,0,1,205.5325,2026-01-19,-16.896,4.5835,5.831153973843142,-12.668,0.719,4,-1.0,16.896,1
2026-01-19,10,0.0,149.0,476.0,244.0,764.0,244.0,0.0,1265.0,0.0,244.0,1240.0,2146.0,-906.0,1,0,0,1,1,3,136.8,91.6,275.7825,72.565,479.0,406.435,0,0,1,275.7825,2026-01-19,-13.946,3.4864999999999995,3.16635758140696,-7.921,-0.979,4,-1.0,13.946,1
2026-01-19,11,0.0,571.0,1140.0,0.0,1141.0,37.0,0.0,1293.0,0.0,37.0,2281.0,1938.0,343.0,1,0,0,1,1,3,120.97,121.0,131.0,44.59,217.41,172.82,0,0,1,131.0,2026-01-19,-29.591,7.39775,1.8386736841176219,-10.034,-5.755,4,-1.0,29.591,1
2026-01-19,12,0.0,1222.0,1109.0,144.0,1602.0,144.0,0.0,1592.0,24.0,144.0,2735.0,3246.0,-511.0,1,0,0,1,0,2,113.9,218.7,175.41875,76.5925,274.245,197.6525,0,0,1,175.41875,2026-01-19,6.915,2.74675,3.1209972097605814,-2.036,4.891,4,1.0,6.915,0
2026-01-19,13,0.0,1368.0,1325.0,0.0,1866.0,0.0,0.0,1776.0,0.0,26.0,3191.0,3170.0,21.0,1,0,0,1,1,3,99.52,228.3,89.13375,70.005,108.2625,38.25749999999999,0,0,1,89.13375,2026-01-19,46.124,11.531,2.770375907104786,9.304,15.236,4,1.0,46.124,0
2026-01-19,14,0.0,833.0,801.0,0.0,1120.0,0.0,0.0,1.0,0.0,553.0,1921.0,1387.0,534.0,1,0,0,1,1,3,116.59,106.3,111.125,13.0125,209.2375,196.225,0,0,1,111.125,2026-01-19,15.545,5.32325,7.55234592141188,-2.137,14.538,4,1.0,15.545,0
2026-01-19,15,0.0,423.0,1.0,0.0,719.0,0.0,50.0,0.0,0.0,169.0,770.0,592.0,178.0,1,0,0,0,1,2,145.66,106.7,142.75875000000002,115.5075,170.01,54.5025,0,0,1,142.75875000000002,2026-01-19,-0.5530000000000008,2.71725,3.7516176399876713,-5.711,2.264,4,-1.0,0.5530000000000008,1
2026-01-19,16,0.0,315.0,0.0,315.0,599.0,0.0,0.0,84.0,0.0,315.0,599.0,1029.0,-430.0,1,1,0,1,1,4,214.0,78.7,196.18375,167.63,224.7375,57.107500000000016,0,0,1,196.18375,2026-01-19,-8.132,2.4505,2.7614772616602634,-5.687,0.835,4,-1.0,8.132,1
2026-01-19,17,0.0,87.0,0.0,87.0,299.0,0.0,0.0,323.0,0.0,87.0,299.0,584.0,-285.0,1,1,0,1,1,4,250.0,93.6,245.8825,179.29250000000002,312.4725,133.17999999999998,0,0,1,245.8825,2026-01-19,-1.0999999999999999,0.9260000000000002,1.1439804776889042,-1.363,1.122,4,-1.0,1.0999999999999999,1
2026-01-19,18,0.0,193.0,0.0,60.0,802.0,0.0,0.0,2.0,0.0,193.0,802.0,448.0,354.0,1,1,0,1,1,4,217.0,88.9,171.875,128.3825,215.3675,86.98500000000001,0,0,1,171.875,2026-01-19,6.459,1.82375,2.0941111678545945,-0.418,4.531,4,1.0,6.459,0
2026-01-19,19,0.0,70.0,0.0,8.0,557.0,0.0,0.0,5.0,0.0,70.0,557.0,153.0,404.0,1,1,0,1,1,4,161.21,193.7,189.5925,106.455,272.73,166.275,0,0,1,189.5925,2026-01-19,-9.326,2.3315,0.8487412247950885,-3.121,-1.502,4,-1.0,9.326,1
2026-01-19,20,0.0,111.0,,,107.0,0.0,,,0.0,23.0,107.0,134.0,-27.0,1,0,0,0,1,2,175.0,94.5,176.6525,122.8975,230.4075,107.51,0,0,1,176.6525,2026-01-19,3.0959999999999996,1.8544999999999998,3.0226000948410845,-1.156,5.257,4,1.0,3.0959999999999996,0
2026-01-19,21,0.0,182.0,,,126.0,0.0,,,0.0,5.0,126.0,187.0,-61.0,1,0,0,0,1,2,159.99,117.6,192.75875,148.265,237.2525,88.9875,0,0,1,192.75875,2026-01-19,-13.379,3.34475,1.8665948274866726,-4.963,-0.652,4,-1.0,13.379,1
2026-01-19,22,0.0,170.0,0.0,14.0,177.0,14.0,0.0,297.0,0.0,14.0,177.0,509.0,-332.0,1,1,0,1,1,4,131.19,3.7,156.66375,71.94,241.3875,169.4475,0,0,1,156.66375,2026-01-19,-53.269,13.317250000000001,3.8322381950151954,-16.877,-8.22,4,-1.0,53.269,1
2026-01-19,23,247.0,454.0,542.0,0.0,1056.0,0.0,247.0,105.0,215.0,378.0,2307.0,937.0,1370.0,0,0,0,0,0,0,112.8,77.8,137.5,-74.495,349.495,423.99,0,0,1,137.5,2026-01-19,-22.143,5.53575,4.038147130801453,-10.432,-1.71,4,-1.0,22.143,1
2026-01-20,0,0.0,246.0,47.0,0.0,47.0,40.0,0.0,14.0,0.0,32.0,94.0,332.0,-238.0,1,0,0,1,1,3,120.0,148.5,228.9025,8.557500000000001,449.2475,440.69,1,0,1,228.9025,2026-01-20,-83.46000000000001,20.865000000000002,2.121575043845179,-23.754,-18.801,4,-1.0,83.46000000000001,1
2026-01-20,1,16.0,568.0,283.0,0.0,267.0,44.0,16.0,107.0,16.0,0.0,598.0,719.0,-121.0,0,0,0,0,0,0,112.15,165.9,138.425,-26.075,302.925,329.0,1,0,1,138.425,2026-01-20,-50.601,12.65025,8.069810711328158,-21.844,-5.715,4,-1.0,50.601,1
2026-01-20,2,0.0,787.0,258.0,3.0,258.0,60.0,0.0,9.0,0.0,3.0,516.0,862.0,-346.0,1,0,0,1,1,3,120.89,173.8,174.57375000000002,-0.3424999999999976,349.49,349.8325,1,0,1,174.57375000000002,2026-01-20,-54.055,13.513749999999998,2.9270799300098833,-17.139,-10.093,4,-1.0,54.055,1
2026-01-20,3,0.0,412.0,263.0,33.0,309.0,116.0,0.0,3.0,0.0,33.0,572.0,597.0,-25.0,1,0,0,1,1,3,116.0,138.1,173.475,-52.045,398.995,451.04,1,0,1,173.475,2026-01-20,-78.31700000000001,19.579250000000002,1.5346540055226356,-21.795,-18.536,4,-1.0,78.31700000000001,1
2026-01-20,4,0.0,528.0,284.0,0.0,284.0,23.0,0.0,154.0,0.0,306.0,568.0,1011.0,-443.0,1,0,0,1,1,3,115.0,8.2,172.9775,-53.2925,399.2475,452.54,1,0,1,172.9775,2026-01-20,-75.577,18.89425,6.780831383392454,-26.707,-10.281,4,-1.0,75.577,1
