tradeday,hour,ceps_in,ceps_out,apg_in,apg_out,mavir_in,mavir_out,pse_in,pse_out,de_in,de_out,total_import_cap,total_export_cap,net_capacity,ceps_congested_in,apg_congested_in,mavir_congested_in,pse_congested_in,de_congested_in,congested_in_count,last_price,total_amount,idm_mid_price,idm_bid,idm_ask,idm_spread,dayofweek,is_weekend,month,idm_price
2026-02-08,12,409.0,1239.0,409.0,583.0,1241.0,2196.0,943.0,0.0,409.0,1239.0,3411.0,5257.0,-1846.0,0,0,0,0,0,0,87.68,242.9,77.4125,57.2825,97.54249999999999,40.26,6,1,2,77.4125
2026-02-08,13,468.0,1008.0,468.0,434.0,1136.0,2181.0,1286.0,0.0,468.0,1008.0,3826.0,4631.0,-805.0,0,0,0,0,0,0,100.14,170.1,88.97375,64.5375,113.41,48.8725,6,1,2,88.97375
2026-02-08,14,41.0,1997.0,41.0,1056.0,498.0,2168.0,1197.0,0.0,0.0,1997.0,1777.0,7218.0,-5441.0,0,0,0,0,1,1,93.0,98.1,253.9925,96.015,411.97,315.955,6,1,2,253.9925
2026-02-08,15,119.0,762.0,193.0,740.0,277.0,866.0,4.0,0.0,0.0,1091.0,593.0,3459.0,-2866.0,0,0,0,0,1,1,109.31,106.0,86.3925,67.2925,105.4925,38.2,6,1,2,86.3925
2026-02-08,16,252.0,1525.0,252.0,1472.0,569.0,1118.0,1.0,0.0,0.0,1710.0,1074.0,5825.0,-4751.0,0,0,0,0,1,1,112.35,25.4,47.2025,-46.995,141.39999999999998,188.39499999999998,6,1,2,47.2025
2026-02-08,17,489.0,1595.0,489.0,1368.0,1532.0,1154.0,482.0,0.0,0.0,1595.0,2992.0,5712.0,-2720.0,0,0,0,0,1,1,128.0,85.9,176.01,58.7825,293.2375,234.45499999999998,6,1,2,176.01
2026-02-08,18,573.0,779.0,573.0,779.0,602.0,779.0,186.0,0.0,0.0,779.0,1934.0,3116.0,-1182.0,0,0,0,0,1,1,130.91,83.9,148.695,126.205,171.185,44.980000000000004,6,1,2,148.695
2026-02-08,19,313.0,244.0,313.0,393.0,313.0,393.0,0.0,5.0,100.0,393.0,1039.0,1428.0,-389.0,0,0,0,1,0,1,137.47,94.8,125.3775,104.97999999999999,145.775,40.795,6,1,2,125.3775
2026-02-08,20,195.0,366.0,195.0,549.0,195.0,549.0,0.0,5.0,96.0,549.0,681.0,2018.0,-1337.0,0,0,0,1,0,1,119.39,57.0,107.93875,75.33,140.5475,65.2175,6,1,2,107.93875
2026-02-08,21,370.0,235.0,392.0,436.0,408.0,436.0,39.0,0.0,3.0,436.0,1212.0,1543.0,-331.0,0,0,0,0,0,0,110.2,43.5,89.16375,69.4925,108.835,39.3425,6,1,2,89.16375
2026-02-08,22,433.0,431.0,433.0,665.0,433.0,665.0,537.0,0.0,188.0,665.0,2024.0,2426.0,-402.0,0,0,0,0,0,0,104.51,27.1,94.375,60.015,128.73499999999999,68.72,6,1,2,94.375
2026-02-08,23,461.0,805.0,645.0,912.0,1581.0,912.0,822.0,0.0,136.0,921.0,3645.0,3550.0,95.0,0,0,0,0,0,0,98.4,107.1,90.97500000000001,23.77,158.18,134.41,6,1,2,90.97500000000001
2026-02-09,0,389.0,1625.0,1007.0,24.0,795.0,528.0,1068.0,59.0,0.0,1625.0,3259.0,3861.0,-602.0,0,0,0,0,1,1,94.81,91.0,89.3875,37.535,141.24,103.70500000000001,0,0,2,89.3875
2026-02-09,1,557.0,1253.0,1111.0,0.0,553.0,895.0,1198.0,0.0,268.0,1253.0,3687.0,3401.0,286.0,0,0,0,0,0,0,97.0,179.7,127.05000000000001,-42.4925,296.5925,339.08500000000004,0,0,2,127.05000000000001
2026-02-09,2,594.0,1916.0,951.0,0.0,356.0,997.0,1258.0,0.0,399.0,1790.0,3558.0,4703.0,-1145.0,0,0,0,0,0,0,98.0,68.5,102.4625,-42.4925,247.41750000000002,289.91,0,0,2,102.4625
2026-02-09,3,764.0,1873.0,1698.0,0.0,933.0,1051.0,1349.0,97.0,577.0,1601.0,5321.0,4622.0,699.0,0,0,0,0,0,0,90.41,86.7,186.31375,-89.8625,462.49,552.3525,0,0,2,186.31375
2026-02-09,4,330.0,1849.0,609.0,0.0,278.0,1003.0,1216.0,0.0,246.0,1659.0,2679.0,4511.0,-1832.0,0,0,0,0,0,0,100.07,33.3,114.25875,28.75,199.7675,171.0175,0,0,2,114.25875
2026-02-09,5,153.0,740.0,575.0,0.0,422.0,553.0,753.0,0.0,153.0,740.0,2056.0,2033.0,23.0,0,0,0,0,0,0,96.59,94.0,164.495,29.0,299.99,270.99,0,0,2,164.495
2026-02-09,6,53.0,56.0,180.0,0.0,907.0,945.0,210.0,0.0,0.0,56.0,1350.0,1057.0,293.0,0,0,0,0,1,1,134.09,38.3,180.4925,61.35,299.635,238.28500000000003,0,0,2,180.4925
2026-02-09,7,0.0,1907.0,0.0,2440.0,694.0,1413.0,,,0.0,1909.0,694.0,7669.0,-6975.0,1,1,0,0,1,3,157.0,19.8,149.8275,114.0625,185.5925,71.52999999999999,0,0,2,149.8275
2026-02-09,8,0.0,1885.0,0.0,2076.0,537.0,1384.0,,,0.0,809.0,537.0,6154.0,-5617.0,1,1,0,0,1,3,178.31,5.1,152.07875,129.185,174.9725,45.78750000000001,0,0,2,152.07875
2026-02-09,9,0.0,1775.0,0.0,2590.0,634.0,1645.0,0.0,11.0,0.0,594.0,634.0,6615.0,-5981.0,1,1,0,1,1,4,164.0,59.4,416.73875000000004,168.74,664.7375,495.9975,0,0,2,416.73875000000004
2026-02-09,10,0.0,2677.0,0.0,2764.0,907.0,1800.0,0.0,399.0,0.0,2396.0,907.0,10036.0,-9129.0,1,1,0,1,1,4,165.18,259.2,173.27375,147.5525,198.995,51.442499999999995,0,0,2,173.27375
2026-02-09,11,0.0,2538.0,0.0,3003.0,804.0,2180.0,0.0,382.0,0.0,2863.0,804.0,10966.0,-10162.0,1,1,0,1,1,4,164.89,233.8,168.61624999999998,141.0075,196.225,55.2175,0,0,2,168.61624999999998
2026-02-09,12,0.0,2552.0,0.0,2569.0,634.0,1863.0,0.0,293.0,0.0,2963.0,634.0,10240.0,-9606.0,1,1,0,1,1,4,148.28,218.2,154.3225,117.5175,191.1275,73.61,0,0,2,154.3225
2026-02-09,13,0.0,2267.0,0.0,2608.0,579.0,1785.0,0.0,258.0,0.0,3108.0,579.0,10026.0,-9447.0,1,1,0,1,1,4,164.0,216.8,200.025,134.555,265.495,130.94,0,0,2,200.025
2026-02-09,14,0.0,1671.0,0.0,2154.0,539.0,1198.0,0.0,68.0,0.0,2512.0,539.0,7603.0,-7064.0,1,1,0,1,1,4,145.0,48.6,205.3225,175.1475,235.4975,60.35,0,0,2,205.3225
2026-02-09,15,0.0,1272.0,0.0,2019.0,567.0,1210.0,0.0,38.0,0.0,573.0,567.0,5112.0,-4545.0,1,1,0,1,1,4,175.0,77.0,216.3775,169.01,263.745,94.735,0,0,2,216.3775
2026-02-09,16,0.0,2172.0,0.0,1965.0,1009.0,824.0,,,0.0,1539.0,1009.0,6500.0,-5491.0,1,1,0,0,1,3,194.5,141.6,205.9725,183.7625,228.1825,44.42,0,0,2,205.9725
2026-02-09,17,0.0,2551.0,0.0,2062.0,642.0,1029.0,,,0.0,1810.0,642.0,7452.0,-6810.0,1,1,0,0,1,3,256.16,74.6,238.235,203.22,273.25,70.03,0,0,2,238.235
2026-02-09,18,0.0,1864.0,0.0,1673.0,401.0,415.0,0.0,40.0,0.0,1854.0,401.0,5846.0,-5445.0,1,1,0,1,1,4,200.0,153.9,225.79625,198.85500000000002,252.7375,53.88249999999999,0,0,2,225.79625
2026-02-09,19,0.0,1462.0,0.0,1478.0,534.0,260.0,0.0,126.0,0.0,1467.0,534.0,4793.0,-4259.0,1,1,0,1,1,4,200.0,170.0,185.4025,170.8225,199.98250000000002,29.160000000000004,0,0,2,185.4025
2026-02-09,20,0.0,2114.0,0.0,1655.0,1292.0,707.0,0.0,156.0,0.0,1893.0,1292.0,6525.0,-5233.0,1,1,0,1,1,4,168.0,79.6,153.5025,135.6125,171.3925,35.78,0,0,2,153.5025
2026-02-09,21,1.0,1501.0,1.0,949.0,618.0,204.0,0.0,200.0,0.0,1680.0,620.0,4534.0,-3914.0,0,0,0,1,1,2,142.02,17.3,122.48875,100.2375,144.74,44.5025,0,0,2,122.48875
2026-02-09,22,70.0,1508.0,95.0,371.0,546.0,371.0,0.0,133.0,0.0,1508.0,711.0,3891.0,-3180.0,0,0,0,1,1,2,132.0,33.0,103.98625,94.4475,113.525,19.0775,0,0,2,103.98625
2026-02-09,23,0.0,2125.0,518.0,20.0,1247.0,20.0,588.0,769.0,0.0,2125.0,2353.0,5059.0,-2706.0,1,0,0,0,1,2,114.9,93.3,100.61625,83.3625,117.87,34.50750000000001,0,0,2,100.61625
2026-02-10,0,61.0,2403.0,396.0,0.0,656.0,422.0,565.0,0.0,0.0,1777.0,1678.0,4602.0,-2924.0,0,0,0,0,1,1,111.99,66.1,111.88999999999999,73.795,149.98499999999999,76.19,1,0,2,111.88999999999999
2026-02-10,1,46.0,2499.0,378.0,0.0,609.0,952.0,1348.0,0.0,0.0,1618.0,2381.0,5069.0,-2688.0,0,0,0,0,1,1,107.0,73.0,165.75375,69.02250000000001,262.485,193.4625,1,0,2,165.75375
2026-02-10,2,8.0,2764.0,230.0,32.0,532.0,886.0,1306.0,0.0,0.0,1656.0,2076.0,5338.0,-3262.0,0,0,0,0,1,1,105.42,45.6,275.88875,63.0325,488.745,425.7125,1,0,2,275.88875
2026-02-10,3,227.0,3136.0,446.0,377.0,1026.0,377.0,552.0,0.0,0.0,1860.0,2251.0,5750.0,-3499.0,0,0,0,0,1,1,107.87,44.8,245.86,60.475,431.245,370.77,1,0,2,245.86
2026-02-10,4,0.0,3872.0,0.0,82.0,755.0,67.0,202.0,0.0,0.0,1247.0,957.0,5268.0,-4311.0,1,1,0,0,1,3,108.41,0.6,137.125,-21.994999999999997,296.245,318.24,1,0,2,137.125
2026-02-10,5,0.0,1198.0,241.0,63.0,647.0,114.0,886.0,0.0,0.0,914.0,1774.0,2289.0,-515.0,1,0,0,0,1,2,122.0,104.9,158.49875,1.0,315.9975,314.9975,1,0,2,158.49875
2026-02-10,6,0.0,725.0,0.0,334.0,344.0,0.0,289.0,0.0,0.0,725.0,633.0,1784.0,-1151.0,1,1,0,0,1,3,181.45,64.4,216.67375,119.1825,314.16499999999996,194.9825,1,0,2,216.67375
2026-02-10,7,179.0,947.0,179.0,514.0,561.0,132.0,359.0,0.0,0.0,947.0,1278.0,2540.0,-1262.0,0,0,0,0,1,1,145.1,97.3,150.52499999999998,76.715,224.33499999999998,147.62,1,0,2,150.52499999999998
2026-02-10,8,306.0,1098.0,306.0,680.0,902.0,275.0,1.0,0.0,67.0,1098.0,1582.0,3151.0,-1569.0,0,0,0,0,0,0,151.0,73.0,137.56875,107.52250000000001,167.615,60.09250000000001,1,0,2,137.56875
2026-02-10,9,482.0,1057.0,482.0,1057.0,482.0,810.0,200.0,0.0,0.0,1057.0,1646.0,3981.0,-2335.0,0,0,0,0,1,1,141.6,5.1,140.17374999999998,109.2525,171.095,61.8425,1,0,2,140.17374999999998
2026-02-10,10,815.0,1108.0,815.0,1142.0,815.0,1142.0,300.0,0.0,0.0,1142.0,2745.0,4534.0,-1789.0,0,0,0,0,1,1,128.43,160.2,109.845,74.8,144.89,70.09,1,0,2,109.845
