Obchodný deň;Číslo periódy;Perióda;Perióda (min);price_sk_eur_mwh;Dopyt úspešný (MW);Ponuka úspešná (MW);Tok CZ ➝ SK (MW);Tok SK ➝ CZ (MW);Tok PL ➝ SK (MW);Tok SK ➝ PL (MW);Tok HU ➝ SK (MW);Tok SK ➝ HU (MW);publication_status;trading_day
8.1.2026;21;05:00 - 05:15;15;85,26;1036,4;935,9;520,3;0,0;577,0;0,0;0,0;996,8;Konečné;2026-01-08
8.1.2026;22;05:15 - 05:30;15;96,33;1042,4;915,9;567,4;0,0;627,2;0,0;0,0;1068,1;Konečné;2026-01-08
8.1.2026;23;05:30 - 05:45;15;103,26;1075,5;938,1;635,9;0,0;638,4;0,0;0,0;1136,9;Konečné;2026-01-08
8.1.2026;24;05:45 - 06:00;15;110,88;1132,7;984,1;641,1;0,0;687,1;0,0;0,0;1179,6;Konečné;2026-01-08
8.1.2026;25;06:00 - 06:15;15;106,60;1273,8;1202,0;673,3;0,0;657,0;0,0;0,0;1258,5;Konečné;2026-01-08
8.1.2026;26;06:15 - 06:30;15;117,41;1350,6;1200,0;727,2;0,0;799,2;0,0;0,0;1375,8;Konečné;2026-01-08
8.1.2026;27;06:30 - 06:45;15;135,52;1400,0;1199,8;696,2;0,0;765,5;0,0;0,0;1261,5;Konečné;2026-01-08
8.1.2026;28;06:45 - 07:00;15;161,50;1433,8;1199,7;681,8;0,0;638,8;0,0;0,0;1086,5;Konečné;2026-01-08
8.1.2026;29;07:00 - 07:15;15;137,15;1519,7;1239,0;728,6;0,0;585,0;0,0;0,0;1032,9;Konečné;2026-01-08
8.1.2026;30;07:15 - 07:30;15;171,29;1535,3;1239,1;715,6;0,0;397,6;0,0;0,0;817,0;Konečné;2026-01-08
8.1.2026;31;07:30 - 07:45;15;207,48;1522,4;1249,1;726,1;0,0;403,5;0,0;0,0;856,3;Konečné;2026-01-08
8.1.2026;32;07:45 - 08:00;15;233,52;1561,6;1249,1;755,2;0,0;472,4;0,0;0,0;915,1;Konečné;2026-01-08
8.1.2026;33;08:00 - 08:15;15;184,36;1481,7;1451,5;648,5;0,0;253,3;0,0;0,0;871,6;Konečné;2026-01-08
8.1.2026;34;08:15 - 08:30;15;230,36;1492,5;1461,1;630,7;0,0;198,9;0,0;0,0;798,2;Konečné;2026-01-08
8.1.2026;35;08:30 - 08:45;15;235,37;1584,2;1461,8;667,4;0,0;232,7;0,0;0,0;777,7;Konečné;2026-01-08
8.1.2026;36;08:45 - 09:00;15;236,70;1598,8;1462,6;673,8;0,0;214,6;0,0;0,0;752,2;Konečné;2026-01-08
8.1.2026;37;09:00 - 09:15;15;230,18;1594,0;1398,8;734,2;0,0;235,3;0,0;0,0;774,3;Konečné;2026-01-08
8.1.2026;38;09:15 - 09:30;15;236,61;1593,1;1400,2;735,6;0,0;204,9;0,0;0,0;747,6;Konečné;2026-01-08
8.1.2026;39;09:30 - 09:45;15;211,28;1571,1;1390,0;734,7;0,0;182,7;0,0;0,0;736,3;Konečné;2026-01-08
8.1.2026;40;09:45 - 10:00;15;183,54;1566,1;1382,7;702,8;0,0;237,5;0,0;0,0;756,9;Konečné;2026-01-08
8.1.2026;41;10:00 - 10:15;15;204,01;1448,0;1197,4;746,8;0,0;159,5;0,0;0,0;655,7;Konečné;2026-01-08
8.1.2026;42;10:15 - 10:30;15;219,33;1439,8;1208,4;716,6;0,0;124,3;0,0;0,0;609,5;Konečné;2026-01-08
8.1.2026;43;10:30 - 10:45;15;200,08;1499,8;1198,5;748,0;0,0;132,7;0,0;0,0;579,4;Konečné;2026-01-08
8.1.2026;44;10:45 - 11:00;15;198,32;1496,8;1209,1;719,1;0,0;95,8;0,0;0,0;527,2;Konečné;2026-01-08
8.1.2026;45;11:00 - 11:15;15;218,84;1583,2;1217,3;745,7;0,0;120,2;0,0;0,0;500,0;Konečné;2026-01-08
8.1.2026;46;11:15 - 11:30;15;200,62;1568,1;1218,7;732,3;0,0;122,4;0,0;0,0;505,3;Konečné;2026-01-08
8.1.2026;47;11:30 - 11:45;15;207,90;1545,5;1219,0;705,9;0,0;97,0;0,0;0,0;476,4;Konečné;2026-01-08
8.1.2026;48;11:45 - 12:00;15;206,11;1547,6;1218,4;696,8;0,0;82,8;0,0;0,0;450,4;Konečné;2026-01-08
8.1.2026;49;12:00 - 12:15;15;209,02;1543,4;1230,9;696,3;0,0;170,8;0,0;0,0;554,6;Konečné;2026-01-08
8.1.2026;50;12:15 - 12:30;15;209,04;1558,0;1227,0;686,3;0,0;143,0;0,0;0,0;498,3;Konečné;2026-01-08
8.1.2026;51;12:30 - 12:45;15;210,00;1533,7;1317,3;632,9;0,0;84,0;0,0;0,0;500,5;Konečné;2026-01-08
8.1.2026;52;12:45 - 13:00;15;224,49;1499,9;1327,3;591,2;0,0;3,7;0,0;0,0;422,3;Konečné;2026-01-08
8.1.2026;53;13:00 - 13:15;15;209,96;1535,3;1238,7;576,9;0,0;53,0;0,0;0,0;333,3;Konečné;2026-01-08
8.1.2026;54;13:15 - 13:30;15;228,16;1503,1;1248,2;582,9;0,0;6,6;0,0;0,0;334,6;Konečné;2026-01-08
8.1.2026;55;13:30 - 13:45;15;233,68;1499,4;1335,7;559,8;0,0;0,0;21,6;0,0;374,5;Konečné;2026-01-08
8.1.2026;56;13:45 - 14:00;15;237,10;1518,0;1333,7;568,4;0,0;37,6;0,0;0,0;421,7;Konečné;2026-01-08
8.1.2026;57;14:00 - 14:15;15;219,52;1481,9;1573,9;455,8;0,0;0,0;56,7;0,0;491,1;Konečné;2026-01-08
8.1.2026;58;14:15 - 14:30;15;251,27;1477,8;1584,1;472,1;0,0;0,0;36,7;0,0;541,7;Konečné;2026-01-08
8.1.2026;59;14:30 - 14:45;15;276,72;1485,4;1678,4;444,8;0,0;14,6;0,0;0,0;652,4;Konečné;2026-01-08
8.1.2026;60;14:45 - 15:00;15;260,89;1485,3;1663,0;493,4;0,0;43,8;0,0;0,0;714,9;Konečné;2026-01-08
8.1.2026;61;15:00 - 15:15;15;240,05;1437,4;1567,2;623,2;0,0;81,2;0,0;0,0;834,2;Konečné;2026-01-08
8.1.2026;62;15:15 - 15:30;15;256,14;1448,5;1566,5;642,6;0,0;141,2;0,0;0,0;901,8;Konečné;2026-01-08
8.1.2026;63;15:30 - 15:45;15;251,21;1461,9;1746,2;564,6;0,0;51,3;0,0;0,0;900,2;Konečné;2026-01-08
8.1.2026;64;15:45 - 16:00;15;256,59;1513,0;1780,0;566,0;0,0;66,0;0,0;0,0;899,0;Konečné;2026-01-08
8.1.2026;65;16:00 - 16:15;15;214,14;1669,3;1757,2;687,8;0,0;43,1;0,0;0,0;818,8;Konečné;2026-01-08
8.1.2026;66;16:15 - 16:30;15;229,14;1674,5;1757,3;707,3;0,0;77,0;0,0;0,0;867,1;Konečné;2026-01-08
8.1.2026;67;16:30 - 16:45;15;267,27;1683,2;1767,4;762,9;0,0;193,6;0,0;0,0;1040,7;Konečné;2026-01-08
8.1.2026;68;16:45 - 17:00;15;283,31;1679,4;1767,5;762,9;0,0;218,1;0,0;0,0;1069,1;Konečné;2026-01-08
8.1.2026;69;17:00 - 17:15;15;264,63;1755,8;1754,1;785,8;0,0;248,9;0,0;0,0;1033,0;Konečné;2026-01-08
8.1.2026;70;17:15 - 17:30;15;264,91;1750,0;1754,4;776,0;0,0;247,3;0,0;0,0;1027,7;Konečné;2026-01-08
8.1.2026;71;17:30 - 17:45;15;252,40;1735,7;1575,5;844,7;0,0;346,8;0,0;0,0;1031,3;Konečné;2026-01-08
8.1.2026;72;17:45 - 18:00;15;187,12;1724,5;1566,8;849,8;0,0;379,3;0,0;0,0;1071,4;Konečné;2026-01-08
8.1.2026;73;18:00 - 18:15;15;261,42;1724,3;1765,6;815,0;0,0;455,6;0,0;0,0;1311,9;Konečné;2026-01-08
8.1.2026;74;18:15 - 18:30;15;234,93;1728,6;1750,9;868,0;0,0;574,3;0,0;0,0;1464,6;Konečné;2026-01-08
8.1.2026;75;18:30 - 18:45;15;229,92;1714,8;1570,7;944,9;0,0;683,3;0,0;0,0;1484,1;Konečné;2026-01-08
8.1.2026;76;18:45 - 19:00;15;210,51;1705,7;1560,6;941,8;0,0;660,7;0,0;0,0;1457,4;Konečné;2026-01-08
8.1.2026;77;19:00 - 19:15;15;232,00;1641,8;1417,5;883,1;0,0;706,0;0,0;0,0;1364,8;Konečné;2026-01-08
8.1.2026;78;19:15 - 19:30;15;227,70;1649,9;1432,1;862,4;0,0;671,9;0,0;0,0;1316,5;Konečné;2026-01-08
8.1.2026;79;19:30 - 19:45;15;201,44;1646,8;1327,6;886,3;0,0;689,4;0,0;0,0;1256,5;Konečné;2026-01-08
8.1.2026;80;19:45 - 20:00;15;184,00;1615,1;1330,2;876,2;0,0;663,7;0,0;0,0;1255,0;Konečné;2026-01-08
8.1.2026;81;20:00 - 20:15;15;187,11;1599,9;1251,5;928,0;0,0;813,2;0,0;0,0;1392,8;Konečné;2026-01-08
8.1.2026;82;20:15 - 20:30;15;183,41;1583,8;1253,0;937,6;0,0;807,0;0,0;0,0;1413,8;Konečné;2026-01-08
8.1.2026;83;20:30 - 20:45;15;160,73;1499,9;1253,9;901,9;0,0;792,6;0,0;0,0;1448,5;Konečné;2026-01-08
8.1.2026;84;20:45 - 21:00;15;137,31;1484,2;1257,4;899,4;0,0;841,3;0,0;0,0;1513,9;Konečné;2026-01-08
8.1.2026;85;21:00 - 21:15;15;150,64;1355,3;1180,7;945,1;0,0;853,2;0,0;0,0;1623,7;Konečné;2026-01-08
8.1.2026;86;21:15 - 21:30;15;137,94;1304,6;1189,5;920,2;0,0;802,3;0,0;0,0;1607,4;Konečné;2026-01-08
8.1.2026;87;21:30 - 21:45;15;125,05;1313,5;1183,9;950,2;0,0;827,8;0,0;0,0;1648,4;Konečné;2026-01-08
8.1.2026;88;21:45 - 22:00;15;116,27;1229,5;1189,0;966,6;0,0;922,0;0,0;0,0;1848,1;Konečné;2026-01-08
8.1.2026;89;22:00 - 22:15;15;131,34;1228,8;1214,8;872,3;0,0;662,7;0,0;0,0;1521,0;Konečné;2026-01-08
8.1.2026;90;22:15 - 22:30;15;122,10;1176,5;1227,3;839,2;0,0;632,2;0,0;0,0;1522,2;Konečné;2026-01-08
8.1.2026;91;22:30 - 22:45;15;117,03;1111,6;1235,9;860,1;0,0;629,9;0,0;0,0;1614,3;Konečné;2026-01-08
8.1.2026;92;22:45 - 23:00;15;106,52;1089,9;1228,6;867,4;0,0;634,7;0,0;0,0;1640,8;Konečné;2026-01-08
8.1.2026;93;23:00 - 23:15;15;116,72;980,9;1239,2;772,1;0,0;533,8;0,0;0,0;1564,2;Konečné;2026-01-08
8.1.2026;94;23:15 - 23:30;15;111,05;978,2;1260,1;795,7;0,0;555,2;0,0;0,0;1632,8;Konečné;2026-01-08
8.1.2026;95;23:30 - 23:45;15;99,50;978,6;1243,0;757,5;0,0;653,7;0,0;0,0;1675,6;Konečné;2026-01-08
8.1.2026;96;23:45 - 00:00;15;87,73;964,1;1242,5;643,1;0,0;739,6;0,0;0,0;1661,1;Konečné;2026-01-08
9.1.2026;1;00:00 - 00:15;15;111,42;901,5;764,0;848,5;0,0;733,9;0,0;0,0;1444,9;Konečné;2026-01-09
9.1.2026;2;00:15 - 00:30;15;108,33;865,2;747,6;734,8;0,0;813,9;0,0;0,0;1431,1;Konečné;2026-01-09
9.1.2026;3;00:30 - 00:45;15;98,26;879,5;721,6;731,1;0,0;810,5;0,0;0,0;1383,7;Konečné;2026-01-09
9.1.2026;4;00:45 - 01:00;15;97,64;862,5;745,6;636,7;0,0;785,2;0,0;0,0;1305,0;Konečné;2026-01-09
9.1.2026;5;01:00 - 01:15;15;98,00;863,3;756,0;611,8;0,0;768,8;0,0;0,0;1273,3;Konečné;2026-01-09
9.1.2026;6;01:15 - 01:30;15;97,55;866,1;774,9;582,5;0,0;795,4;0,0;0,0;1286,7;Konečné;2026-01-09
9.1.2026;7;01:30 - 01:45;15;96,09;843,4;798,2;578,9;0,0;819,0;0,0;0,0;1352,7;Konečné;2026-01-09
9.1.2026;8;01:45 - 02:00;15;93,67;840,9;808,3;565,8;0,0;848,2;0,0;0,0;1381,4;Konečné;2026-01-09
9.1.2026;9;02:00 - 02:15;15;93,98;923,5;761,6;559,4;0,0;859,8;0,0;0,0;1257,3;Konečné;2026-01-09
9.1.2026;10;02:15 - 02:30;15;91,79;905,9;771,8;540,6;0,0;861,3;0,0;0,0;1267,8;Konečné;2026-01-09
9.1.2026;11;02:30 - 02:45;15;96,92;908,6;770,4;580,9;0,0;900,7;0,0;0,0;1343,4;Konečné;2026-01-09
9.1.2026;12;02:45 - 03:00;15;89,84;921,9;770,2;574,2;0,0;914,9;0,0;0,0;1337,4;Konečné;2026-01-09
9.1.2026;13;03:00 - 03:15;15;85,69;907,8;763,4;469,8;0,0;955,5;0,0;0,0;1280,9;Konečné;2026-01-09
9.1.2026;14;03:15 - 03:30;15;84,98;909,5;764,1;503,2;0,0;965,6;0,0;0,0;1323,4;Konečné;2026-01-09
9.1.2026;15;03:30 - 03:45;15;84,44;906,0;764,5;503,0;0,0;976,4;0,0;0,0;1337,9;Konečné;2026-01-09
9.1.2026;16;03:45 - 04:00;15;82,75;900,0;760,0;524,3;0,0;986,7;0,0;0,0;1371,0;Konečné;2026-01-09
9.1.2026;17;04:00 - 04:15;15;95,30;959,3;771,6;556,1;0,0;961,2;0,0;0,0;1329,6;Konečné;2026-01-09
9.1.2026;18;04:15 - 04:30;15;98,60;959,9;762,4;572,6;0,0;959,0;0,0;0,0;1334,1;Konečné;2026-01-09
9.1.2026;19;04:30 - 04:45;15;103,68;967,9;747,6;552,6;0,0;883,4;0,0;0,0;1215,7;Konečné;2026-01-09
9.1.2026;20;04:45 - 05:00;15;107,55;967,8;732,7;572,1;0,0;931,3;0,0;0,0;1268,3;Konečné;2026-01-09
9.1.2026;21;05:00 - 05:15;15;100,61;1023,1;807,1;634,3;0,0;904,9;0,0;0,0;1323,2;Konečné;2026-01-09
9.1.2026;22;05:15 - 05:30;15;105,83;1038,5;788,8;701,4;0,0;942,7;0,0;0,0;1394,4;Konečné;2026-01-09
9.1.2026;23;05:30 - 05:45;15;110,86;1071,5;809,0;763,9;0,0;968,6;0,0;0,0;1470,0;Konečné;2026-01-09
9.1.2026;24;05:45 - 06:00;15;120,96;1116,4;842,8;787,4;0,0;1017,3;0,0;0,0;1531,1;Konečné;2026-01-09
9.1.2026;25;06:00 - 06:15;15;113,39;1192,9;1157,1;599,8;0,0;878,4;0,0;0,0;1442,4;Konečné;2026-01-09
9.1.2026;26;06:15 - 06:30;15;128,36;1277,1;1151,1;731,7;0,0;901,9;0,0;0,0;1507,6;Konečné;2026-01-09
9.1.2026;27;06:30 - 06:45;15;140,11;1336,5;1149,0;749,4;0,0;1043,2;0,0;0,0;1605,1;Konečné;2026-01-09
9.1.2026;28;06:45 - 07:00;15;150,32;1386,7;1147,9;791,2;0,0;1119,2;0,0;0,0;1671,6;Konečné;2026-01-09
9.1.2026;29;07:00 - 07:15;15;205,33;1471,5;1351,2;661,7;0,0;1164,5;0,0;0,0;1705,9;Konečné;2026-01-09
9.1.2026;30;07:15 - 07:30;15;224,19;1531,1;1347,2;659,1;0,0;1163,1;0,0;0,0;1638,3;Konečné;2026-01-09
9.1.2026;31;07:30 - 07:45;15;194,91;1527,4;1435,2;618,9;0,0;1123,7;0,0;0,0;1650,4;Konečné;2026-01-09
9.1.2026;32;07:45 - 08:00;15;207,29;1552,5;1434,3;614,9;0,0;1118,6;0,0;0,0;1615,3;Konečné;2026-01-09
9.1.2026;33;08:00 - 08:15;15;181,93;1549,2;1435,5;609,1;0,0;1088,7;0,0;0,0;1584,1;Konečné;2026-01-09
9.1.2026;34;08:15 - 08:30;15;177,41;1573,6;1443,6;587,3;0,0;1059,3;0,0;0,0;1516,6;Konečné;2026-01-09
9.1.2026;35;08:30 - 08:45;15;182,03;1664,3;1349,7;626,7;0,0;1108,4;0,0;0,0;1420,5;Konečné;2026-01-09
9.1.2026;36;08:45 - 09:00;15;174,51;1678,1;1349,7;626,6;0,0;1110,9;0,0;0,0;1409,1;Konečné;2026-01-09
9.1.2026;37;09:00 - 09:15;15;187,96;1711,1;1391,8;594,1;0,0;1108,0;0,0;0,0;1382,8;Konečné;2026-01-09
9.1.2026;38;09:15 - 09:30;15;178,06;1708,5;1390,9;589,8;0,0;1105,8;0,0;0,0;1378,0;Konečné;2026-01-09
9.1.2026;39;09:30 - 09:45;15;172,19;1676,9;1213,1;630,1;0,0;1149,1;0,0;0,0;1315,4;Konečné;2026-01-09
9.1.2026;40;09:45 - 10:00;15;162,14;1671,1;1215,5;610,2;0,0;1167,0;0,0;0,0;1321,6;Konečné;2026-01-09
9.1.2026;41;10:00 - 10:15;15;137,90;1602,2;1134,0;664,3;0,0;864,5;0,0;0,0;1060,6;Konečné;2026-01-09
9.1.2026;42;10:15 - 10:30;15;153,03;1598,1;1138,4;686,2;0,0;895,6;0,0;0,0;1122,1;Konečné;2026-01-09
9.1.2026;43;10:30 - 10:45;15;143,71;1640,3;1138,5;709,3;0,0;903,4;0,0;0,0;1110,9;Konečné;2026-01-09
9.1.2026;44;10:45 - 11:00;15;133,95;1630,2;1139,5;707,2;0,0;872,1;0,0;0,0;1088,6;Konečné;2026-01-09
9.1.2026;45;11:00 - 11:15;15;156,03;1743,2;1153,3;631,2;0,0;1133,4;0,0;0,0;1174,7;Konečné;2026-01-09
9.1.2026;46;11:15 - 11:30;15;154,45;1730,7;1142,5;624,9;0,0;1132,4;0,0;0,0;1169,1;Konečné;2026-01-09
9.1.2026;47;11:30 - 11:45;15;160,88;1738,5;1140,5;636,8;0,0;1141,4;0,0;0,0;1180,2;Konečné;2026-01-09
9.1.2026;48;11:45 - 12:00;15;158,59;1727,3;1140,6;620,9;0,0;1107,9;0,0;0,0;1142,1;Konečné;2026-01-09
9.1.2026;49;12:00 - 12:15;15;152,69;1768,9;1141,7;673,2;0,0;1138,8;0,0;0,0;1184,8;Konečné;2026-01-09
9.1.2026;50;12:15 - 12:30;15;148,57;1745,7;1143,3;653,9;0,0;1105,2;0,0;0,0;1156,7;Konečné;2026-01-09
9.1.2026;51;12:30 - 12:45;15;150,78;1759,7;1142,5;659,7;0,0;1109,6;0,0;0,0;1152,1;Konečné;2026-01-09
9.1.2026;52;12:45 - 13:00;15;152,38;1738,8;1141,5;644,4;0,0;1096,1;0,0;0,0;1143,2;Konečné;2026-01-09
9.1.2026;53;13:00 - 13:15;15;152,61;1710,1;1235,7;595,9;0,0;1027,7;0,0;0,0;1149,2;Konečné;2026-01-09
9.1.2026;54;13:15 - 13:30;15;150,52;1680,8;1240,5;592,3;0,0;1020,7;0,0;0,0;1172,7;Konečné;2026-01-09
9.1.2026;55;13:30 - 13:45;15;153,64;1688,7;1151,8;640,9;0,0;1059,2;0,0;0,0;1163,2;Konečné;2026-01-09
9.1.2026;56;13:45 - 14:00;15;162,47;1677,9;1154,6;668,7;0,0;1098,9;0,0;0,0;1244,3;Konečné;2026-01-09
9.1.2026;57;14:00 - 14:15;15;132,42;1670,8;1219,6;826,2;0,0;946,2;0,0;0,0;1321,2;Konečné;2026-01-09
9.1.2026;58;14:15 - 14:30;15;136,61;1654,2;1219,3;849,1;0,0;1007,1;0,0;0,0;1421,3;Konečné;2026-01-09
9.1.2026;59;14:30 - 14:45;15;148,63;1644,3;1409,6;824,2;0,0;1012,5;0,0;0,0;1602,0;Konečné;2026-01-09
9.1.2026;60;14:45 - 15:00;15;182,00;1637,4;1408,3;860,8;0,0;1022,9;0,0;0,0;1654,6;Konečné;2026-01-09
9.1.2026;61;15:00 - 15:15;15;144,56;1550,3;1428,5;760,4;0,0;982,0;0,0;0,0;1620,6;Konečné;2026-01-09
9.1.2026;62;15:15 - 15:30;15;148,38;1555,3;1430,1;770,9;0,0;990,1;0,0;0,0;1635,8;Konečné;2026-01-09
9.1.2026;63;15:30 - 15:45;15;153,51;1561,9;1431,3;760,4;0,0;983,0;0,0;0,0;1612,8;Konečné;2026-01-09
9.1.2026;64;15:45 - 16:00;15;155,00;1606,4;1462,5;767,1;0,0;992,3;0,0;0,0;1615,5;Konečné;2026-01-09
9.1.2026;65;16:00 - 16:15;15;144,04;1908,7;1480,5;913,7;0,0;1197,9;0,0;0,0;1683,4;Konečné;2026-01-09
9.1.2026;66;16:15 - 16:30;15;155,08;1923,2;1478,1;950,5;0,0;1253,3;0,0;0,0;1758,7;Konečné;2026-01-09
9.1.2026;67;16:30 - 16:45;15;152,74;1938,1;1567,2;906,4;0,0;1218,2;0,0;0,0;1753,7;Konečné;2026-01-09
9.1.2026;68;16:45 - 17:00;15;167,54;1930,4;1567,8;901,4;0,0;1234,2;0,0;0,0;1773,0;Konečné;2026-01-09
9.1.2026;69;17:00 - 17:15;15;143,03;1928,9;1476,5;932,6;0,0;1262,5;0,0;0,0;1742,7;Konečné;2026-01-09
9.1.2026;70;17:15 - 17:30;15;144,05;1921,1;1478,0;933,0;0,0;1263,1;0,0;0,0;1753,0;Konečné;2026-01-09
9.1.2026;71;17:30 - 17:45;15;144,46;1903,2;1569,1;912,6;0,0;1254,3;0,0;0,0;1832,8;Konečné;2026-01-09
9.1.2026;72;17:45 - 18:00;15;150,30;1882,9;1571,7;922,3;0,0;1289,4;0,0;0,0;1900,5;Konečné;2026-01-09
9.1.2026;73;18:00 - 18:15;15;140,37;1896,3;1457,0;912,3;0,0;1153,2;0,0;0,0;1626,2;Konečné;2026-01-09
9.1.2026;74;18:15 - 18:30;15;159,38;1873,6;1456,8;918,9;0,0;1192,5;0,0;0,0;1694,6;Konečné;2026-01-09
9.1.2026;75;18:30 - 18:45;15;155,00;1873,7;1455,4;928,9;0,0;1220,7;0,0;0,0;1731,3;Konečné;2026-01-09
9.1.2026;76;18:45 - 19:00;15;165,25;1853,8;1456,0;938,6;0,0;1236,2;0,0;0,0;1777,0;Konečné;2026-01-09
9.1.2026;77;19:00 - 19:15;15;148,06;1789,8;1350,3;934,6;0,0;1140,9;0,0;0,0;1636,0;Konečné;2026-01-09
9.1.2026;78;19:15 - 19:30;15;155,00;1788,7;1351,2;924,2;0,0;1110,4;0,0;0,0;1597,1;Konečné;2026-01-09
9.1.2026;79;19:30 - 19:45;15;192,99;1771,4;1262,6;965,1;0,0;1137,0;0,0;0,0;1593,3;Konečné;2026-01-09
9.1.2026;80;19:45 - 20:00;15;157,37;1752,7;1267,9;956,1;0,0;1121,1;0,0;0,0;1592,4;Konečné;2026-01-09
9.1.2026;81;20:00 - 20:15;15;203,77;1654,8;1256,4;1002,3;0,0;1192,2;0,0;0,0;1796,1;Konečné;2026-01-09
9.1.2026;82;20:15 - 20:30;15;155,24;1644,4;1259,2;993,8;0,0;1162,7;0,0;0,0;1771,3;Konečné;2026-01-09
9.1.2026;83;20:30 - 20:45;15;154,33;1582,3;1261,1;956,3;0,0;1123,3;0,0;0,0;1758,4;Konečné;2026-01-09
9.1.2026;84;20:45 - 21:00;15;137,23;1534,1;1263,0;935,8;0,0;1093,8;0,0;0,0;1758,5;Konečné;2026-01-09
9.1.2026;85;21:00 - 21:15;15;143,11;1416,4;1230,9;947,4;0,0;1025,4;0,0;0,0;1787,3;Konečné;2026-01-09
9.1.2026;86;21:15 - 21:30;15;138,98;1405,5;1233,0;943,2;0,0;1004,5;0,0;0,0;1775,2;Konečné;2026-01-09
9.1.2026;87;21:30 - 21:45;15;132,34;1387,3;1236,4;955,4;0,0;981,6;0,0;0,0;1786,1;Konečné;2026-01-09
9.1.2026;88;21:45 - 22:00;15;125,61;1327,2;1228,5;949,1;0,0;1048,3;0,0;0,0;1898,7;Konečné;2026-01-09
9.1.2026;89;22:00 - 22:15;15;113,37;1329,1;1212,1;1031,8;0,0;1024,0;0,0;0,0;1938,8;Konečné;2026-01-09
9.1.2026;90;22:15 - 22:30;15;109,87;1307,9;1212,5;1012,0;0,0;1065,6;0,0;0,0;1982,2;Konečné;2026-01-09
9.1.2026;91;22:30 - 22:45;15;108,18;1253,2;1213,2;954,6;0,0;1134,1;0,0;0,0;2048,7;Konečné;2026-01-09
9.1.2026;92;22:45 - 23:00;15;96,02;1203,7;1213,6;849,8;0,0;1242,6;0,0;0,0;2102,3;Konečné;2026-01-09
9.1.2026;93;23:00 - 23:15;15;106,68;1028,9;1208,2;769,7;0,0;1267,7;0,0;0,0;2216,7;Konečné;2026-01-09
9.1.2026;94;23:15 - 23:30;15;100,75;990,6;1218,5;760,8;0,0;1251,9;0,0;0,0;2240,6;Konečné;2026-01-09
9.1.2026;95;23:30 - 23:45;15;93,15;1005,2;1217,9;783,3;0,0;1249,4;0,0;0,0;2245,4;Konečné;2026-01-09
9.1.2026;96;23:45 - 00:00;15;89,29;993,0;1220,8;768,2;0,0;1222,2;0,0;0,0;2218,2;Konečné;2026-01-09
10.1.2026;1;00:00 - 00:15;15;123,04;1005,3;881,1;860,7;0,0;1142,7;0,0;0,0;1879,2;Konečné;2026-01-10
10.1.2026;2;00:15 - 00:30;15;118,98;983,6;893,5;852,7;0,0;1236,5;0,0;0,0;1999,1;Konečné;2026-01-10
10.1.2026;3;00:30 - 00:45;15;118,23;973,6;914,9;859,2;0,0;1262,8;0,0;0,0;2063,3;Konečné;2026-01-10
10.1.2026;4;00:45 - 01:00;15;105,58;964,9;937,2;793,8;0,0;1244,5;0,0;0,0;2010,6;Konečné;2026-01-10
10.1.2026;5;01:00 - 01:15;15;116,52;956,7;951,2;746,9;0,0;1219,3;0,0;0,0;1960,7;Konečné;2026-01-10
10.1.2026;6;01:15 - 01:30;15;113,60;967,8;954,1;690,8;0,0;1228,0;0,0;0,0;1905,1;Konečné;2026-01-10
10.1.2026;7;01:30 - 01:45;15;109,03;963,6;970,6;690,6;0,0;1228,3;0,0;0,0;1925,9;Konečné;2026-01-10
10.1.2026;8;01:45 - 02:00;15;102,85;959,5;981,9;678,9;0,0;1231,0;0,0;0,0;1932,3;Konečné;2026-01-10
10.1.2026;9;02:00 - 02:15;15;111,53;1029,5;903,4;708,8;0,0;1249,6;0,0;0,0;1832,3;Konečné;2026-01-10
10.1.2026;10;02:15 - 02:30;15;110,18;1011,9;912,6;704,9;0,0;1249,9;0,0;0,0;1855,5;Konečné;2026-01-10
10.1.2026;11;02:30 - 02:45;15;107,19;1013,8;914,9;706,8;0,0;1253,2;0,0;0,0;1861,1;Konečné;2026-01-10
10.1.2026;12;02:45 - 03:00;15;105,34;1003,2;920,0;704,9;0,0;1256,1;0,0;0,0;1877,8;Konečné;2026-01-10
10.1.2026;13;03:00 - 03:15;15;105,54;1013,6;919,5;714,5;0,0;1274,7;0,0;0,0;1895,1;Konečné;2026-01-10
10.1.2026;14;03:15 - 03:30;15;104,80;999,7;923,5;711,0;0,0;1272,3;0,0;0,0;1907,1;Konečné;2026-01-10
10.1.2026;15;03:30 - 03:45;15;104,32;1013,2;921,1;724,4;0,0;1279,2;0,0;0,0;1911,5;Konečné;2026-01-10
10.1.2026;16;03:45 - 04:00;15;103,71;1011,7;918,7;724,1;0,0;1278,8;0,0;0,0;1909,9;Konečné;2026-01-10
10.1.2026;17;04:00 - 04:15;15;103,00;1011,5;941,0;714,7;0,0;1266,6;0,0;0,0;1910,8;Konečné;2026-01-10
10.1.2026;18;04:15 - 04:30;15;104,17;1006,4;938,9;713,9;0,0;1265,6;0,0;0,0;1912,0;Konečné;2026-01-10
10.1.2026;19;04:30 - 04:45;15;102,09;1033,5;930,3;712,5;0,0;1265,4;0,0;0,0;1874,7;Konečné;2026-01-10
10.1.2026;20;04:45 - 05:00;15;102,98;1021,9;921,3;706,0;0,0;1259,3;0,0;0,0;1864,7;Konečné;2026-01-10
