Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
24.11.2025;5;04:00 - 05:00;75.9;100.9;11.2;7.7;3.5;84.11;18.9
24.11.2025;6;05:00 - 06:00;427.9;102.2;18.5;17.8;0.7;99.93;36.3
24.11.2025;7;06:00 - 07:00;371.1;179.4;33.0;17.9;15.1;138.51;50.9
24.11.2025;8;07:00 - 08:00;820.5;206.1;49.4;60.7;-11.3;187.44;110.1
24.11.2025;9;08:00 - 09:00;2,054.1;1,743.4;41.3;77.5;-36.2;201.43;118.8
24.11.2025;10;09:00 - 10:00;2,761.5;2,633.9;61.0;57.4;3.6;193.25;118.4
24.11.2025;11;10:00 - 11:00;692.1;2,110.5;30.3;98.1;-67.8;211.43;128.4
24.11.2025;12;11:00 - 12:00;10,531.3;2,709.9;80.8;216.2;-135.4;298.63;297.0
24.11.2025;13;12:00 - 13:00;8,303.6;1,100.2;92.6;318.6;-226.0;337.15;411.2
24.11.2025;14;13:00 - 14:00;6,677.1;2,539.5;171.0;183.1;-12.1;342.44;354.1
24.11.2025;15;14:00 - 15:00;28,465.3;1,108.9;214.1;247.4;-33.3;367.23;461.5
24.11.2025;16;15:00 - 16:00;12,368.8;2,918.1;97.6;409.1;-311.5;465.02;506.7
24.11.2025;17;16:00 - 17:00;16,933.7;4,574.5;158.2;357.7;-199.5;322.01;515.9
24.11.2025;18;17:00 - 18:00;10,262.4;10,141.9;147.9;349.2;-201.3;308.64;497.1
24.11.2025;19;18:00 - 19:00;24,623.8;7,367.0;118.8;340.6;-221.8;259.02;459.4
24.11.2025;20;19:00 - 20:00;860.7;2,138.1;66.0;100.0;-34.0;213.31;166.0
24.11.2025;21;20:00 - 21:00;7,311.0;4,954.4;118.9;81.5;37.4;225.01;200.4
24.11.2025;22;21:00 - 22:00;12,036.2;4,096.6;76.9;97.1;-20.2;165.09;174.0
24.11.2025;23;22:00 - 23:00;5,471.6;3,915.0;398.9;104.6;294.3;138.67;503.5
24.11.2025;24;23:00 - 00:00;6,714.7;3,321.8;367.1;55.6;311.5;125.09;422.7
25.11.2025;1;00:00 - 01:00;71.9;73.6;41.0;1.7;39.3;91.54;42.7
25.11.2025;2;01:00 - 02:00;95.6;34.9;12.0;2.4;9.6;92.90;14.4
25.11.2025;3;02:00 - 03:00;134.1;84.7;66.4;11.8;54.6;94.32;78.2
25.11.2025;4;03:00 - 04:00;351.9;77.9;67.2;14.3;52.9;98.43;81.5
25.11.2025;5;04:00 - 05:00;252.6;94.6;105.7;20.3;85.4;98.05;126.0
25.11.2025;6;05:00 - 06:00;242.3;36.3;42.1;4.0;38.1;105.79;46.1
25.11.2025;7;06:00 - 07:00;136.8;197.6;40.5;42.4;-1.9;163.10;82.9
25.11.2025;8;07:00 - 08:00;269.9;262.8;141.0;64.9;76.1;298.66;205.9
25.11.2025;9;08:00 - 09:00;406.6;677.0;193.4;99.5;93.9;402.09;292.9
25.11.2025;10;09:00 - 10:00;716.3;885.8;204.2;169.6;34.6;371.24;373.8
25.11.2025;11;10:00 - 11:00;16,962.7;1,313.3;264.0;150.9;113.1;312.52;414.9
25.11.2025;12;11:00 - 12:00;13,269.1;1,732.5;309.8;232.1;77.7;336.49;541.9
25.11.2025;13;12:00 - 13:00;32,656.0;3,448.9;327.3;444.3;-117.0;366.26;771.6
25.11.2025;14;13:00 - 14:00;41,172.3;10,475.3;195.2;235.8;-40.6;337.21;431.0
25.11.2025;15;14:00 - 15:00;36,409.2;6,523.4;236.7;221.7;15.0;324.58;458.4
25.11.2025;16;15:00 - 16:00;6,892.7;6,107.0;169.2;131.3;37.9;300.75;300.5
25.11.2025;17;16:00 - 17:00;3,410.8;3,480.4;131.6;126.1;5.5;275.97;257.7
25.11.2025;18;17:00 - 18:00;1,606.5;1,041.6;163.1;140.7;22.4;290.27;303.8
25.11.2025;19;18:00 - 19:00;4,536.4;5,448.8;67.6;106.7;-39.1;238.31;174.3
25.11.2025;20;19:00 - 20:00;807.5;1,072.3;65.7;202.2;-136.5;206.35;267.9
25.11.2025;21;20:00 - 21:00;906.7;1,287.1;29.5;117.7;-88.2;156.58;147.2
25.11.2025;22;21:00 - 22:00;924.9;237.9;11.3;81.5;-70.2;125.50;92.8
25.11.2025;23;22:00 - 23:00;751.8;315.1;23.7;66.4;-42.7;112.43;90.1
25.11.2025;24;23:00 - 00:00;444.9;324.2;18.8;79.7;-60.9;99.14;98.5
26.11.2025;1;00:00 - 01:00;40.6;164.4;0.5;121.5;-121.0;96.77;122.0
26.11.2025;2;01:00 - 02:00;89.9;180.4;27.5;126.1;-98.6;88.25;153.6
26.11.2025;3;02:00 - 03:00;166.9;190.2;60.0;143.1;-83.1;85.04;203.1
26.11.2025;4;03:00 - 04:00;148.4;239.7;59.1;174.6;-115.5;84.66;233.7
26.11.2025;5;04:00 - 05:00;121.4;178.2;5.9;145.1;-139.2;84.18;151.0
26.11.2025;6;05:00 - 06:00;160.2;316.5;5.3;262.5;-257.2;89.39;267.8
26.11.2025;7;06:00 - 07:00;256.6;234.1;11.2;152.9;-141.7;111.52;164.1
26.11.2025;8;07:00 - 08:00;221.6;215.9;13.8;127.4;-113.6;161.63;141.2
26.11.2025;9;08:00 - 09:00;364.6;316.5;14.0;149.8;-135.8;177.79;163.8
26.11.2025;10;09:00 - 10:00;811.2;388.4;28.3;155.3;-127.0;167.36;183.6
26.11.2025;11;10:00 - 11:00;1,215.7;972.0;62.5;172.4;-109.9;165.05;234.9
26.11.2025;12;11:00 - 12:00;1,348.0;4,038.4;98.1;253.5;-155.4;158.30;351.6
26.11.2025;13;12:00 - 13:00;4,493.3;3,988.3;73.6;258.6;-185.0;150.46;332.2
26.11.2025;14;13:00 - 14:00;11,922.7;5,467.1;139.5;343.1;-203.6;158.81;482.6
26.11.2025;15;14:00 - 15:00;11,593.5;4,698.6;89.0;229.2;-140.2;169.64;318.2
26.11.2025;16;15:00 - 16:00;2,617.5;422.9;62.8;150.9;-88.1;184.56;213.7
26.11.2025;17;16:00 - 17:00;3,790.0;3,597.5;73.3;274.4;-201.1;210.40;347.7
26.11.2025;18;17:00 - 18:00;7,454.6;3,291.6;103.8;286.8;-183.0;217.61;390.6
26.11.2025;19;18:00 - 19:00;1,225.4;1,787.7;75.9;202.3;-126.4;184.44;278.2
26.11.2025;20;19:00 - 20:00;773.1;1,061.6;101.7;148.4;-46.7;162.01;250.1
26.11.2025;21;20:00 - 21:00;628.1;1,154.6;38.1;233.9;-195.8;136.84;272.0
26.11.2025;22;21:00 - 22:00;510.5;732.3;56.7;272.5;-215.8;116.11;329.2
26.11.2025;23;22:00 - 23:00;589.6;339.1;33.0;184.1;-151.1;100.77;217.1
26.11.2025;24;23:00 - 00:00;217.4;290.1;34.0;120.1;-86.1;88.29;154.1
27.11.2025;1;00:00 - 01:00;65.1;109.5;6.6;38.0;-31.4;83.22;44.6
27.11.2025;2;01:00 - 02:00;208.1;117.3;9.4;42.7;-33.3;77.19;52.1
27.11.2025;3;02:00 - 03:00;134.1;166.0;28.7;38.1;-9.4;73.78;66.8
27.11.2025;4;03:00 - 04:00;1,368.6;202.1;53.3;42.7;10.6;73.08;96.0
27.11.2025;5;04:00 - 05:00;4,059.5;210.3;51.7;38.0;13.7;75.75;89.7
27.11.2025;6;05:00 - 06:00;6,400.0;146.9;15.9;7.7;8.2;82.07;23.6
27.11.2025;7;06:00 - 07:00;13,050.2;166.4;34.7;17.6;17.1;108.98;52.3
27.11.2025;8;07:00 - 08:00;1,061.5;653.5;42.0;52.5;-10.5;131.11;94.5
27.11.2025;9;08:00 - 09:00;5,151.7;441.2;74.8;107.8;-33.0;142.63;182.6
27.11.2025;10;09:00 - 10:00;3,027.2;1,487.4;105.5;133.4;-27.9;134.73;238.9
27.11.2025;11;10:00 - 11:00;1,799.6;1,242.8;124.8;341.9;-217.1;137.43;466.7
27.11.2025;12;11:00 - 12:00;1,984.0;940.8;134.6;177.2;-42.6;120.34;311.8
27.11.2025;13;12:00 - 13:00;1,472.0;1,023.8;185.4;219.5;-34.1;112.92;404.9
27.11.2025;14;13:00 - 14:00;688.3;1,407.7;194.0;224.7;-30.7;123.43;418.7
27.11.2025;15;14:00 - 15:00;1,584.4;2,431.3;153.1;186.4;-33.3;135.61;339.5
27.11.2025;16;15:00 - 16:00;1,324.8;2,099.0;128.8;128.0;0.8;139.40;256.8
27.11.2025;17;16:00 - 17:00;125,379.2;901.5;160.5;160.6;-0.1;154.49;321.1
27.11.2025;18;17:00 - 18:00;3,555.0;2,544.1;101.9;269.1;-167.2;146.23;371.0
27.11.2025;19;18:00 - 19:00;950.6;4,176.5;123.7;268.2;-144.5;134.81;391.9
27.11.2025;20;19:00 - 20:00;2,152.7;3,020.5;68.0;197.8;-129.8;132.00;265.8
27.11.2025;21;20:00 - 21:00;762.9;8,315.4;92.5;143.1;-50.6;122.99;235.6
27.11.2025;22;21:00 - 22:00;988.0;1,616.2;49.8;90.6;-40.8;116.79;140.4
27.11.2025;23;22:00 - 23:00;11,270.1;17,012.2;27.7;73.5;-45.8;106.52;101.2
27.11.2025;24;23:00 - 00:00;1,172.9;4,018.8;58.5;55.8;2.7;84.68;114.3
28.11.2025;1;00:00 - 01:00;1,338.7;100.8;27.5;11.0;16.5;93.55;38.5
28.11.2025;2;01:00 - 02:00;6,790.2;76.6;26.3;5.6;20.7;84.56;31.9
28.11.2025;3;02:00 - 03:00;736.2;72.8;17.1;5.3;11.8;82.35;22.4
28.11.2025;4;03:00 - 04:00;1,543.5;81.8;43.9;10.3;33.6;82.83;54.2
28.11.2025;5;04:00 - 05:00;12,773.9;168.6;40.5;15.9;24.6;87.68;56.4
28.11.2025;6;05:00 - 06:00;9,512.9;286.4;51.0;3.0;48.0;101.25;54.0
28.11.2025;7;06:00 - 07:00;3,437.1;116.2;42.2;21.3;20.9;120.95;63.5
28.11.2025;8;07:00 - 08:00;135.7;96.0;18.8;18.5;0.3;141.60;37.3
28.11.2025;9;08:00 - 09:00;431.0;1,101.2;16.0;50.3;-34.3;146.12;66.3
28.11.2025;10;09:00 - 10:00;1,636.7;1,754.0;56.2;53.4;2.8;128.40;109.6
28.11.2025;11;10:00 - 11:00;894.1;2,810.5;47.7;82.5;-34.8;118.89;130.2
28.11.2025;12;11:00 - 12:00;1,804.2;3,505.1;116.5;224.2;-107.7;115.88;340.7
28.11.2025;13;12:00 - 13:00;2,370.3;2,664.3;56.6;93.7;-37.1;114.50;150.3
28.11.2025;14;13:00 - 14:00;1,042.7;998.2;95.7;133.9;-38.2;114.77;229.6
28.11.2025;15;14:00 - 15:00;25,127.3;3,193.7;107.1;71.0;36.1;131.05;178.1
28.11.2025;16;15:00 - 16:00;4,432.2;6,257.6;102.1;122.7;-20.6;142.16;224.8
28.11.2025;17;16:00 - 17:00;2,549.7;14,804.1;122.6;140.8;-18.2;149.73;263.4
28.11.2025;18;17:00 - 18:00;6,675.8;2,561.3;79.5;90.4;-10.9;141.64;169.9
28.11.2025;19;18:00 - 19:00;1,965.2;1,020.9;78.5;243.8;-165.3;131.55;322.3
28.11.2025;20;19:00 - 20:00;781.9;975.6;92.6;100.3;-7.7;138.68;192.9
28.11.2025;21;20:00 - 21:00;1,560.1;491.8;110.8;114.8;-4.0;132.53;225.6
28.11.2025;22;21:00 - 22:00;964.9;533.8;82.3;86.7;-4.4;116.56;169.0
28.11.2025;23;22:00 - 23:00;7,442.9;384.4;80.6;103.5;-22.9;120.97;184.1
28.11.2025;24;23:00 - 00:00;3,617.9;753.4;89.1;70.5;18.6;105.52;159.6
29.11.2025;1;00:00 - 01:00;201.0;184.6;16.0;5.4;10.6;115.35;21.4
29.11.2025;2;01:00 - 02:00;160.1;149.9;32.8;15.0;17.8;103.88;47.8
29.11.2025;3;02:00 - 03:00;143.6;171.6;14.1;10.3;3.8;101.08;24.4
29.11.2025;4;03:00 - 04:00;318.1;218.2;9.6;11.4;-1.8;100.53;21.0
29.11.2025;5;04:00 - 05:00;331.8;172.1;32.3;17.4;14.9;90.86;49.7
29.11.2025;6;05:00 - 06:00;800.6;233.0;39.2;16.3;22.9;94.31;55.5
29.11.2025;7;06:00 - 07:00;365.3;237.7;10.8;12.8;-2.0;105.51;23.6
29.11.2025;8;07:00 - 08:00;977.1;1,163.5;44.9;34.3;10.6;106.47;79.2
29.11.2025;9;08:00 - 09:00;2,527.4;1,726.7;57.6;42.1;15.5;113.74;99.7
29.11.2025;10;09:00 - 10:00;3,743.2;6,748.3;82.7;50.2;32.5;114.01;132.9
29.11.2025;11;10:00 - 11:00;9,788.7;5,221.5;99.8;90.2;9.6;112.78;190.0
29.11.2025;12;11:00 - 12:00;6,711.2;5,122.7;138.8;125.4;13.4;104.90;264.2
29.11.2025;13;12:00 - 13:00;5,624.0;2,554.4;162.8;147.7;15.1;99.56;310.5
29.11.2025;14;13:00 - 14:00;5,495.4;3,783.5;120.4;123.5;-3.1;103.54;243.9
29.11.2025;15;14:00 - 15:00;14,145.0;11,649.1;134.4;139.6;-5.2;107.56;274.0
29.11.2025;16;15:00 - 16:00;6,157.8;10,419.2;131.5;89.2;42.3;119.61;220.7
29.11.2025;17;16:00 - 17:00;6,982.2;11,178.6;95.1;42.4;52.7;135.77;137.5
29.11.2025;18;17:00 - 18:00;10,047.0;8,015.8;88.8;75.2;13.6;128.70;164.0
29.11.2025;19;18:00 - 19:00;741.0;697.4;72.7;78.3;-5.6;132.15;151.0
29.11.2025;20;19:00 - 20:00;3,012.5;1,938.0;115.2;46.3;68.9;130.82;161.5
29.11.2025;21;20:00 - 21:00;686.9;1,939.2;93.8;38.4;55.4;119.12;132.2
29.11.2025;22;21:00 - 22:00;2,347.1;1,145.5;84.6;53.6;31.0;108.25;138.2
29.11.2025;23;22:00 - 23:00;1,219.5;812.6;95.0;79.2;15.8;104.38;174.2
29.11.2025;24;23:00 - 00:00;2,822.3;1,617.3;106.4;88.2;18.2;98.48;194.6
30.11.2025;1;00:00 - 01:00;64.1;532.1;3.0;7.7;-4.7;91.37;10.7
30.11.2025;2;01:00 - 02:00;117.6;100.1;8.6;20.0;-11.4;94.00;28.6
30.11.2025;3;02:00 - 03:00;188.3;1,225.6;29.2;50.4;-21.2;81.66;79.6
30.11.2025;4;03:00 - 04:00;250.6;950.0;19.6;30.8;-11.2;81.50;50.4
30.11.2025;5;04:00 - 05:00;643.2;177.1;26.8;27.8;-1.0;79.14;54.6
30.11.2025;6;05:00 - 06:00;116.1;163.5;7.6;12.8;-5.2;82.14;20.4
30.11.2025;7;06:00 - 07:00;134.8;261.4;13.9;27.9;-14.0;82.26;41.8
30.11.2025;8;07:00 - 08:00;340.7;383.0;29.3;26.5;2.8;82.22;55.8
30.11.2025;9;08:00 - 09:00;1,564.7;615.8;38.5;65.5;-27.0;86.88;104.0
30.11.2025;10;09:00 - 10:00;2,730.0;1,138.0;94.6;133.2;-38.6;96.09;227.8
30.11.2025;11;10:00 - 11:00;4,100.5;8,843.8;116.1;129.4;-13.3;92.78;245.5
30.11.2025;12;11:00 - 12:00;3,354.7;4,574.5;140.1;133.0;7.1;96.75;273.1
30.11.2025;13;12:00 - 13:00;1,325.4;3,523.5;93.2;127.0;-33.8;97.21;220.2
30.11.2025;14;13:00 - 14:00;5,112.1;12,636.8;121.6;126.9;-5.3;123.03;248.5
30.11.2025;15;14:00 - 15:00;6,062.4;4,735.7;65.4;76.3;-10.9;107.67;141.7
30.11.2025;16;15:00 - 16:00;5,024.1;1,344.9;113.2;122.8;-9.6;112.12;236.0
30.11.2025;17;16:00 - 17:00;4,127.0;895.0;99.8;72.7;27.1;124.69;172.5
30.11.2025;18;17:00 - 18:00;3,643.4;1,781.7;115.3;82.1;33.2;126.36;197.4
30.11.2025;19;18:00 - 19:00;2,713.6;1,363.0;83.2;94.1;-10.9;128.89;177.3
30.11.2025;20;19:00 - 20:00;1,388.0;1,459.0;116.8;132.9;-16.1;129.47;249.7
30.11.2025;21;20:00 - 21:00;898.0;1,557.5;96.9;77.1;19.8;126.35;174.0
30.11.2025;22;21:00 - 22:00;2,837.1;956.7;94.7;65.9;28.8;119.04;160.6
30.11.2025;23;22:00 - 23:00;2,202.7;1,565.9;144.5;110.3;34.2;111.06;254.8
30.11.2025;24;23:00 - 00:00;297.7;336.8;20.3;19.8;0.5;93.42;40.1
1.12.2025;1;00:00 - 01:00;771.6;60.7;121.1;0.1;121.0;92.36;121.2
1.12.2025;2;01:00 - 02:00;503.3;63.3;122.3;2.9;119.4;92.94;125.2
1.12.2025;3;02:00 - 03:00;1,637.1;103.7;140.7;7.1;133.6;92.58;147.8
1.12.2025;4;03:00 - 04:00;680.0;112.5;132.4;4.7;127.7;91.08;137.1
1.12.2025;5;04:00 - 05:00;2,165.7;170.9;167.9;17.7;150.2;91.09;185.6
1.12.2025;6;05:00 - 06:00;183.4;121.3;33.9;14.5;19.4;98.56;48.4
1.12.2025;7;06:00 - 07:00;313.2;54.1;38.6;10.0;28.6;133.14;48.6
1.12.2025;8;07:00 - 08:00;312.8;321.9;32.7;17.8;14.9;147.34;50.5
1.12.2025;9;08:00 - 09:00;1,225.2;1,103.8;63.6;92.6;-29.0;169.08;156.2
1.12.2025;10;09:00 - 10:00;10,680.2;1,508.0;124.3;55.0;69.3;169.90;179.3
1.12.2025;11;10:00 - 11:00;14,405.4;8,819.0;120.2;118.6;1.6;164.38;238.8
1.12.2025;12;11:00 - 12:00;5,053.2;11,585.3;178.0;183.2;-5.2;193.63;361.2
1.12.2025;13;12:00 - 13:00;2,110.2;20,420.0;213.0;181.4;31.6;151.69;394.4
1.12.2025;14;13:00 - 14:00;8,658.0;16,264.9;171.8;171.8;0.0;181.23;343.6
1.12.2025;15;14:00 - 15:00;3,114.0;28,723.2;144.1;85.2;58.9;187.10;229.3
1.12.2025;16;15:00 - 16:00;14,269.5;42,584.2;139.8;89.7;50.1;217.03;229.5
1.12.2025;17;16:00 - 17:00;63,388.5;2,421.7;98.6;201.3;-102.7;264.13;299.9
1.12.2025;18;17:00 - 18:00;32,624.9;2,079.1;88.4;141.7;-53.3;236.92;230.1
1.12.2025;19;18:00 - 19:00;24,221.5;8,269.8;133.5;240.1;-106.6;241.73;373.6
1.12.2025;20;19:00 - 20:00;92,677.9;21,047.7;82.3;63.3;19.0;217.31;145.6
1.12.2025;21;20:00 - 21:00;22,586.2;1,033.3;81.8;40.4;41.4;179.28;122.2
1.12.2025;22;21:00 - 22:00;190,276.4;27,556.4;46.4;34.2;12.2;177.92;80.6
1.12.2025;23;22:00 - 23:00;6,831.4;5,013.1;84.7;44.2;40.5;138.53;128.9
1.12.2025;24;23:00 - 00:00;1,301.6;4,017.7;77.6;31.4;46.2;107.96;109.0
2.12.2025;1;00:00 - 01:00;159.5;81.5;51.4;1.0;50.4;100.48;52.4
2.12.2025;2;01:00 - 02:00;155.3;91.3;16.2;6.0;10.2;106.67;22.2
2.12.2025;3;02:00 - 03:00;102.2;167.6;13.0;13.6;-0.6;101.15;26.6
2.12.2025;4;03:00 - 04:00;197.3;113.0;16.9;19.0;-2.1;105.53;35.9
2.12.2025;5;04:00 - 05:00;209.9;74.5;17.4;5.1;12.3;81.56;22.5
2.12.2025;6;05:00 - 06:00;259.1;162.1;37.0;22.8;14.2;98.21;59.8
2.12.2025;7;06:00 - 07:00;240.8;241.8;27.2;15.1;12.1;128.27;42.3
2.12.2025;8;07:00 - 08:00;258.2;2,985.6;60.6;46.0;14.6;149.05;106.6
2.12.2025;9;08:00 - 09:00;4,396.4;4,054.0;75.3;69.2;6.1;179.14;144.5
2.12.2025;10;09:00 - 10:00;1,475.3;1,371.4;125.3;107.6;17.7;156.40;232.9
2.12.2025;11;10:00 - 11:00;2,255.7;2,537.7;227.9;267.4;-39.5;157.18;495.3
2.12.2025;12;11:00 - 12:00;1,673.8;9,027.1;177.4;156.1;21.3;133.64;333.5
2.12.2025;13;12:00 - 13:00;4,956.7;2,589.3;166.6;163.4;3.2;147.89;330.0
2.12.2025;14;13:00 - 14:00;4,017.1;7,092.9;107.3;114.5;-7.2;159.16;221.8
2.12.2025;15;14:00 - 15:00;3,755.0;5,921.4;77.8;113.7;-35.9;160.24;191.5
2.12.2025;16;15:00 - 16:00;39,641.4;12,886.2;98.5;108.6;-10.1;171.92;207.1
2.12.2025;17;16:00 - 17:00;2,625.8;4,046.2;114.2;93.5;20.7;202.96;207.7
2.12.2025;18;17:00 - 18:00;14,742.1;42,367.8;59.7;112.8;-53.1;177.44;172.5
2.12.2025;19;18:00 - 19:00;16,855.2;71,738.9;94.3;129.0;-34.7;168.24;223.3
2.12.2025;20;19:00 - 20:00;17,418.9;34,283.7;104.8;91.3;13.5;161.40;196.1
2.12.2025;21;20:00 - 21:00;3,666.0;11,592.0;47.0;29.4;17.6;152.13;76.4
2.12.2025;22;21:00 - 22:00;2,845.8;5,127.0;31.0;31.7;-0.7;132.48;62.7
2.12.2025;23;22:00 - 23:00;956.8;3,452.8;23.5;32.6;-9.1;120.23;56.1
2.12.2025;24;23:00 - 00:00;475.3;49,363.8;15.5;53.1;-37.6;110.08;68.6
3.12.2025;1;00:00 - 01:00;48.8;70.3;3.0;15.0;-12.0;99.31;18.0
3.12.2025;2;01:00 - 02:00;78.8;76.7;4.6;18.4;-13.8;100.59;23.0
3.12.2025;3;02:00 - 03:00;63.2;58.7;5.9;15.7;-9.8;99.90;21.6
3.12.2025;4;03:00 - 04:00;61.7;62.2;4.7;14.0;-9.3;99.22;18.7
3.12.2025;5;04:00 - 05:00;155.8;118.8;17.0;7.5;9.5;101.38;24.5
3.12.2025;6;05:00 - 06:00;55.0;101.1;7.8;2.4;5.4;110.62;10.2
3.12.2025;7;06:00 - 07:00;150.0;121.2;10.7;2.0;8.7;131.34;12.7
3.12.2025;8;07:00 - 08:00;2,119.4;57.6;47.6;12.7;34.9;168.75;60.3
3.12.2025;9;08:00 - 09:00;5,071.0;1,214.1;49.8;21.8;28.0;196.01;71.6
3.12.2025;10;09:00 - 10:00;393.2;1,443.5;38.1;30.1;8.0;186.03;68.2
3.12.2025;11;10:00 - 11:00;559.0;538.2;21.6;48.7;-27.1;169.60;70.3
3.12.2025;12;11:00 - 12:00;2,939.1;1,137.0;83.9;69.6;14.3;163.77;153.5
3.12.2025;13;12:00 - 13:00;3,306.6;3,006.9;89.8;49.3;40.5;158.48;139.1
3.12.2025;14;13:00 - 14:00;6,720.0;14,944.7;96.0;102.5;-6.5;177.50;198.5
3.12.2025;15;14:00 - 15:00;2,803.3;3,336.3;61.3;110.4;-49.1;195.96;171.7
3.12.2025;16;15:00 - 16:00;4,238.4;13,654.5;44.9;94.1;-49.2;219.91;139.0
3.12.2025;17;16:00 - 17:00;5,443.3;2,460.3;93.6;87.5;6.1;248.75;181.1
3.12.2025;18;17:00 - 18:00;4,083.6;9,494.7;77.5;138.5;-61.0;225.48;216.0
3.12.2025;19;18:00 - 19:00;2,683.2;9,703.9;58.2;198.7;-140.5;213.91;256.9
3.12.2025;20;19:00 - 20:00;4,919.9;8,918.2;58.6;205.2;-146.6;186.07;263.8
3.12.2025;21;20:00 - 21:00;4,015.8;1,154.6;51.2;76.3;-25.1;144.54;127.5
3.12.2025;22;21:00 - 22:00;991.2;637.0;33.9;77.6;-43.7;129.51;111.5
3.12.2025;23;22:00 - 23:00;2,315.2;3,838.5;17.9;80.0;-62.1;122.37;97.9
3.12.2025;24;23:00 - 00:00;1,179.3;486.6;12.3;93.6;-81.3;112.03;105.9
4.12.2025;1;00:00 - 01:00;113.4;102.2;1.0;19.5;-18.5;105.35;20.5
4.12.2025;2;01:00 - 02:00;75.2;102.9;0.9;18.7;-17.8;99.62;19.6
4.12.2025;3;02:00 - 03:00;85.6;148.9;4.8;17.4;-12.6;98.07;22.2
4.12.2025;4;03:00 - 04:00;94.8;115.9;5.5;2.0;3.5;98.15;7.5
4.12.2025;5;04:00 - 05:00;66.4;456.5;19.5;27.5;-8.0;101.27;47.0
4.12.2025;6;05:00 - 06:00;262.7;142.9;26.0;21.5;4.5;108.28;47.5
4.12.2025;7;06:00 - 07:00;138.3;1,210.9;40.8;91.4;-50.6;129.82;132.2
4.12.2025;8;07:00 - 08:00;88.7;724.2;30.9;69.9;-39.0;146.65;100.8
4.12.2025;9;08:00 - 09:00;173.4;1,538.6;19.2;91.9;-72.7;152.63;111.1
4.12.2025;10;09:00 - 10:00;137.7;1,195.5;37.6;79.2;-41.6;152.21;116.8
4.12.2025;11;10:00 - 11:00;2,111.4;3,091.9;50.7;106.5;-55.8;151.57;157.2
4.12.2025;12;11:00 - 12:00;1,001.4;3,105.5;36.6;78.2;-41.6;146.12;114.8
4.12.2025;13;12:00 - 13:00;4,554.8;4,646.7;58.8;133.5;-74.7;149.77;192.3
4.12.2025;14;13:00 - 14:00;2,585.7;6,443.8;68.3;103.6;-35.3;139.57;171.9
4.12.2025;15;14:00 - 15:00;32,934.1;8,420.6;102.3;112.7;-10.4;142.49;215.0
4.12.2025;16;15:00 - 16:00;7,805.2;7,389.9;47.6;112.1;-64.5;153.85;159.7
4.12.2025;17;16:00 - 17:00;5,176.9;6,247.0;65.6;86.1;-20.5;145.53;151.7
4.12.2025;18;17:00 - 18:00;6,692.3;4,857.1;60.0;74.1;-14.1;131.32;134.1
4.12.2025;19;18:00 - 19:00;14,472.9;16,509.8;61.1;92.5;-31.4;129.84;153.6
4.12.2025;20;19:00 - 20:00;16,733.1;35,233.4;60.6;127.2;-66.6;132.73;187.8
4.12.2025;21;20:00 - 21:00;10,695.3;9,537.3;42.1;96.8;-54.7;114.55;138.9
4.12.2025;22;21:00 - 22:00;2,030.1;1,046.9;57.2;118.0;-60.8;106.22;175.2
4.12.2025;23;22:00 - 23:00;844.3;1,870.5;38.0;123.8;-85.8;110.31;161.8
4.12.2025;24;23:00 - 00:00;799.0;1,966.9;29.0;109.8;-80.8;101.24;138.8
5.12.2025;1;00:00 - 01:00;59.6;109.3;0.0;44.4;-44.4;101.09;44.4
5.12.2025;2;01:00 - 02:00;437.4;456.6;0.0;36.9;-36.9;98.15;36.9
5.12.2025;3;02:00 - 03:00;490.3;537.7;6.0;46.9;-40.9;96.46;52.9
5.12.2025;4;03:00 - 04:00;512.5;422.2;6.3;28.9;-22.6;95.48;35.2
5.12.2025;5;04:00 - 05:00;540.9;663.0;4.2;49.3;-45.1;97.64;53.5
5.12.2025;6;05:00 - 06:00;2,406.2;479.9;8.1;30.2;-22.1;108.03;38.3
5.12.2025;7;06:00 - 07:00;558.7;465.0;8.2;21.9;-13.7;123.07;30.1
5.12.2025;8;07:00 - 08:00;1,832.5;656.9;78.1;42.4;35.7;153.72;120.5
5.12.2025;9;08:00 - 09:00;8,305.0;3,195.0;281.8;321.9;-40.1;169.03;603.7
5.12.2025;10;09:00 - 10:00;1,626.6;480.0;148.2;174.1;-25.9;169.69;322.3
5.12.2025;11;10:00 - 11:00;4,734.9;961.3;132.1;275.6;-143.5;168.99;407.7
5.12.2025;12;11:00 - 12:00;2,114.0;1,822.5;241.4;207.3;34.1;157.46;448.7
5.12.2025;13;12:00 - 13:00;3,754.4;10,494.6;224.9;354.4;-129.5;148.23;579.3
5.12.2025;14;13:00 - 14:00;1,549.8;7,471.4;184.8;180.4;4.4;140.89;365.2
5.12.2025;15;14:00 - 15:00;3,003.8;9,770.5;156.1;135.1;21.0;145.43;291.2
5.12.2025;16;15:00 - 16:00;2,263.1;5,495.1;167.0;143.2;23.8;143.66;310.2
5.12.2025;17;16:00 - 17:00;2,096.2;5,683.2;123.9;124.5;-0.6;143.90;248.4
5.12.2025;18;17:00 - 18:00;1,461.6;3,705.5;153.6;130.2;23.4;137.04;283.8
