Delivery day;Period number;Period;Buy Orders (MW);Sell Orders (MW);Buy trades (MW);Sell trades (MW);Traded Quantity Difference (MW);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MW)
29.1.2025;94;23:15 - 23:30;7.7;26.0;2.7;21.0;-18.3;101.32;23.7
29.1.2025;95;23:30 - 23:45;17.8;12.5;10.4;7.5;2.9;99.29;17.9
29.1.2025;96;23:45 - 00:00;38.4;40.0;26.7;27.9;-1.2;97.96;54.6
30.1.2025;1;00:00 - 00:15;77.5;39.0;39.7;19.0;20.7;134.89;58.7
30.1.2025;2;00:15 - 00:30;25.0;22.0;11.1;2.0;9.1;118.30;13.1
30.1.2025;3;00:30 - 00:45;10.0;19.2;0.0;9.2;-9.2;94.98;9.2
30.1.2025;4;00:45 - 01:00;10.0;40.8;0.0;30.8;-30.8;76.41;30.8
30.1.2025;5;01:00 - 01:15;55.5;21.9;28.9;11.9;17.0;133.40;40.8
30.1.2025;6;01:15 - 01:30;17.1;12.9;7.1;2.9;4.2;122.98;10.0
30.1.2025;7;01:30 - 01:45;10.0;17.7;0.0;7.7;-7.7;95.75;7.7
30.1.2025;8;01:45 - 02:00;4.0;47.5;0.0;43.5;-43.5;76.19;43.5
30.1.2025;9;02:00 - 02:15;21.0;11.9;6.5;1.9;4.6;118.78;8.4
30.1.2025;10;02:15 - 02:30;0.7;34.2;0.7;24.2;-23.5;82.94;24.9
30.1.2025;11;02:30 - 02:45;10.7;34.7;0.7;24.7;-24.0;94.51;25.4
30.1.2025;12;02:45 - 03:00;4.0;29.5;0.0;25.5;-25.5;94.02;25.5
30.1.2025;13;03:00 - 03:15;1.0;29.4;0.0;25.4;-25.4;86.65;25.4
30.1.2025;14;03:15 - 03:30;4.0;29.7;0.0;25.7;-25.7;91.17;25.7
30.1.2025;15;03:30 - 03:45;4.1;4.0;0.1;0.0;0.1;104.00;0.1
30.1.2025;16;03:45 - 04:00;9.1;4.0;5.1;0.0;5.1;104.00;5.1
30.1.2025;17;04:00 - 04:15;4.0;28.1;0.0;24.1;-24.1;78.27;24.1
30.1.2025;18;04:15 - 04:30;10.0;43.0;0.0;33.0;-33.0;85.79;33.0
30.1.2025;19;04:30 - 04:45;16.2;10.2;6.2;0.2;6.0;108.70;6.4
30.1.2025;20;04:45 - 05:00;47.8;20.0;27.5;0.0;27.5;126.54;27.5
30.1.2025;21;05:00 - 05:15;84.0;76.9;84.0;76.9;7.1;91.43;160.9
30.1.2025;22;05:15 - 05:30;88.0;51.4;84.0;47.4;36.6;106.00;131.4
30.1.2025;23;05:30 - 05:45;36.7;4.1;35.7;0.1;35.6;137.25;35.8
30.1.2025;24;05:45 - 06:00;88.6;206.0;73.6;196.0;-122.4;129.77;269.6
30.1.2025;25;06:00 - 06:15;20.0;133.8;10.0;121.9;-111.9;103.48;131.9
30.1.2025;26;06:15 - 06:30;25.0;24.6;15.0;14.6;0.4;131.75;29.6
30.1.2025;27;06:30 - 06:45;82.2;10.0;72.2;0.0;72.2;168.67;72.2
30.1.2025;28;06:45 - 07:00;123.3;10.0;113.3;0.0;113.3;181.47;113.3
30.1.2025;29;07:00 - 07:15;11.0;26.2;1.0;16.2;-15.2;136.24;17.2
30.1.2025;30;07:15 - 07:30;21.0;11.4;11.0;1.4;9.6;157.90;12.4
30.1.2025;31;07:30 - 07:45;12.7;63.0;2.7;23.0;-20.3;160.99;25.7
30.1.2025;32;07:45 - 08:00;17.8;26.0;2.0;16.0;-14.0;171.85;18.0
30.1.2025;33;08:00 - 08:15;1,143.0;53.7;18.0;43.7;-25.7;161.58;61.7
30.1.2025;34;08:15 - 08:30;4,259.3;205.1;8.3;43.3;-35.0;156.52;51.6
30.1.2025;35;08:30 - 08:45;53.0;4,262.1;34.0;19.6;14.4;164.00;53.6
30.1.2025;36;08:45 - 09:00;1,096.7;3,782.4;37.7;32.4;5.3;146.78;70.1
30.1.2025;37;09:00 - 09:15;105.2;17.6;29.2;7.6;21.6;183.36;36.8
30.1.2025;38;09:15 - 09:30;117.8;4,515.5;25.0;2.5;22.5;165.36;27.5
30.1.2025;39;09:30 - 09:45;67.0;328.9;4.0;31.4;-27.4;130.96;35.4
30.1.2025;40;09:45 - 10:00;1,059.0;884.8;10.0;64.5;-54.5;101.59;74.5
30.1.2025;41;10:00 - 10:15;37.7;218.0;12.1;32.4;-20.3;136.96;44.5
30.1.2025;42;10:15 - 10:30;445.4;5,812.7;25.4;64.3;-38.9;120.77;89.7
30.1.2025;43;10:30 - 10:45;888.6;550.8;29.3;34.8;-5.5;101.33;64.1
30.1.2025;44;10:45 - 11:00;1,420.4;397.0;21.2;28.7;-7.5;83.87;49.9
30.1.2025;45;11:00 - 11:15;469.6;345.0;4.0;4.8;-0.8;118.41;8.8
30.1.2025;46;11:15 - 11:30;7,687.9;1,894.7;2.0;14.4;-12.4;95.15;16.4
30.1.2025;47;11:30 - 11:45;5,436.8;843.4;4.8;14.4;-9.6;89.57;19.2
30.1.2025;48;11:45 - 12:00;7,915.0;902.6;5.0;37.7;-32.7;76.79;42.7
30.1.2025;49;12:00 - 12:15;4,035.6;241.0;5.6;12.0;-6.4;109.38;17.6
30.1.2025;50;12:15 - 12:30;2,082.7;251.8;1.7;12.6;-10.9;97.38;14.3
30.1.2025;51;12:30 - 12:45;2,776.5;1,748.5;21.8;42.9;-21.1;98.68;64.7
30.1.2025;52;12:45 - 13:00;10,883.1;8,967.5;34.1;58.4;-24.3;93.83;92.5
30.1.2025;53;13:00 - 13:15;1,926.9;1,473.4;22.9;22.7;0.2;98.12;45.6
30.1.2025;54;13:15 - 13:30;4,390.2;1,013.7;24.3;24.2;0.1;91.06;48.5
30.1.2025;55;13:30 - 13:45;1,238.3;1,155.3;25.3;48.9;-23.6;102.71;74.2
30.1.2025;56;13:45 - 14:00;4,176.9;10,472.2;43.9;57.2;-13.3;104.96;101.1
30.1.2025;57;14:00 - 14:15;90.3;48.5;9.3;12.5;-3.2;93.95;21.8
30.1.2025;58;14:15 - 14:30;248.2;838.9;6.7;19.9;-13.2;94.93;26.6
30.1.2025;59;14:30 - 14:45;250.2;4,453.8;0.2;20.8;-20.6;124.11;21.0
30.1.2025;60;14:45 - 15:00;48.4;109.9;23.4;38.9;-15.5;147.74;62.3
30.1.2025;61;15:00 - 15:15;42.0;159.5;0.0;22.3;-22.3;135.68;22.3
30.1.2025;62;15:15 - 15:30;20.4;359.8;3.4;24.1;-20.7;134.56;27.5
30.1.2025;63;15:30 - 15:45;29.1;26.5;3.1;6.5;-3.4;144.01;9.6
30.1.2025;64;15:45 - 16:00;40.4;50.8;17.4;16.8;0.6;161.30;34.2
30.1.2025;65;16:00 - 16:15;36.0;46.3;0.0;42.3;-42.3;130.04;42.3
30.1.2025;66;16:15 - 16:30;18.0;39.0;0.0;22.0;-22.0;147.05;22.0
30.1.2025;67;16:30 - 16:45;22.6;35.2;12.6;5.2;7.4;177.96;17.8
30.1.2025;68;16:45 - 17:00;60.7;10.2;38.7;5.2;33.5;190.94;43.9
30.1.2025;69;17:00 - 17:15;50.0;39.2;0.0;13.2;-13.2;155.07;13.2
30.1.2025;70;17:15 - 17:30;157.5;171.0;2.5;7.0;-4.5;171.30;9.5
30.1.2025;71;17:30 - 17:45;26.4;12.5;6.4;2.5;3.9;198.44;8.9
30.1.2025;72;17:45 - 18:00;23.1;16.6;1.1;6.6;-5.5;177.34;7.7
30.1.2025;73;18:00 - 18:15;18.6;18.0;8.6;9.0;-0.4;184.37;17.6
30.1.2025;74;18:15 - 18:30;12.1;26.0;2.1;6.0;-3.9;169.36;8.1
30.1.2025;75;18:30 - 18:45;12.0;30.6;2.0;13.6;-11.6;156.63;15.6
30.1.2025;76;18:45 - 19:00;11.0;65.0;1.0;44.1;-43.1;144.63;45.1
30.1.2025;77;19:00 - 19:15;23.3;29.2;13.3;10.2;3.1;183.73;23.5
30.1.2025;78;19:15 - 19:30;17.1;15.4;7.1;5.4;1.7;156.40;12.5
30.1.2025;79;19:30 - 19:45;12.0;27.6;2.0;12.6;-10.6;150.70;14.6
30.1.2025;80;19:45 - 20:00;20.0;57.7;0.0;44.7;-44.7;123.00;44.7
30.1.2025;81;20:00 - 20:15;71.1;16.0;56.1;1.0;55.1;186.72;57.1
30.1.2025;82;20:15 - 20:30;39.9;11.0;29.9;1.0;28.9;181.51;30.9
30.1.2025;83;20:30 - 20:45;10.0;72.7;0.0;56.7;-56.7;128.22;56.7
30.1.2025;84;20:45 - 21:00;15.0;111.3;0.0;81.6;-81.6;119.87;81.6
30.1.2025;85;21:00 - 21:15;44.2;23.0;21.0;3.0;18.0;166.76;24.0
30.1.2025;86;21:15 - 21:30;23.3;14.6;5.3;9.6;-4.3;140.11;14.9
30.1.2025;87;21:30 - 21:45;28.0;23.6;14.0;9.6;4.4;127.26;23.6
30.1.2025;88;21:45 - 22:00;10.0;84.6;0.0;65.7;-65.7;102.92;65.7
30.1.2025;89;22:00 - 22:15;85.7;17.0;61.0;2.0;59.0;164.64;63.0
30.1.2025;90;22:15 - 22:30;41.2;14.3;28.5;0.3;28.2;141.54;28.8
30.1.2025;91;22:30 - 22:45;36.9;44.2;2.9;30.2;-27.3;106.71;33.1
30.1.2025;92;22:45 - 23:00;13.0;77.1;3.0;58.1;-55.1;95.43;61.1
30.1.2025;93;23:00 - 23:15;34.9;87.0;24.9;70.0;-45.1;125.97;94.9
30.1.2025;94;23:15 - 23:30;14.2;32.3;4.2;22.3;-18.1;122.31;26.5
30.1.2025;95;23:30 - 23:45;127.0;19.8;117.0;9.8;107.2;116.50;126.8
30.1.2025;96;23:45 - 00:00;253.0;72.5;243.0;57.9;185.1;113.61;300.9
31.1.2025;1;00:00 - 00:15;45.8;15.0;35.8;0.0;35.8;145.98;35.8
31.1.2025;2;00:15 - 00:30;13.0;15.0;3.0;0.0;3.0;122.67;3.0
31.1.2025;3;00:30 - 00:45;10.0;36.1;0.0;26.1;-26.1;107.32;26.1
31.1.2025;4;00:45 - 01:00;20.0;52.7;0.0;36.2;-36.2;93.28;36.2
31.1.2025;5;01:00 - 01:15;32.8;10.0;22.8;0.0;22.8;140.77;22.8
31.1.2025;6;01:15 - 01:30;12.4;10.0;2.4;0.0;2.4;119.46;2.4
31.1.2025;7;01:30 - 01:45;10.0;27.1;0.0;12.8;-12.8;105.98;12.8
31.1.2025;8;01:45 - 02:00;10.0;56.7;0.0;46.7;-46.7;98.47;46.7
31.1.2025;9;02:00 - 02:15;14.0;10.0;4.0;0.0;4.0;140.00;4.0
31.1.2025;10;02:15 - 02:30;10.3;10.0;0.3;0.0;0.3;117.03;0.3
31.1.2025;11;02:30 - 02:45;10.0;34.7;0.0;24.7;-24.7;98.89;24.7
31.1.2025;12;02:45 - 03:00;10.0;41.6;0.0;31.6;-31.6;95.80;31.6
31.1.2025;13;03:00 - 03:15;10.0;41.7;0.0;31.7;-31.7;110.48;31.7
31.1.2025;14;03:15 - 03:30;10.0;42.2;0.0;32.2;-32.2;101.47;32.2
31.1.2025;15;03:30 - 03:45;10.5;16.0;0.5;6.0;-5.5;104.78;6.5
31.1.2025;16;03:45 - 04:00;17.3;10.0;7.3;0.0;7.3;120.00;7.3
31.1.2025;17;04:00 - 04:15;10.0;35.3;0.0;25.3;-25.3;95.33;25.3
31.1.2025;18;04:15 - 04:30;10.0;19.4;0.0;9.4;-9.4;94.79;9.4
31.1.2025;19;04:30 - 04:45;15.8;10.0;5.8;0.0;5.8;131.28;5.8
31.1.2025;20;04:45 - 05:00;38.0;10.0;28.0;0.0;28.0;132.62;28.0
31.1.2025;21;05:00 - 05:15;94.0;62.1;84.0;30.9;53.1;100.40;114.9
31.1.2025;22;05:15 - 05:30;94.0;54.9;84.0;44.9;39.1;108.02;128.9
31.1.2025;23;05:30 - 05:45;22.8;15.0;12.8;0.0;12.8;151.86;12.8
31.1.2025;24;05:45 - 06:00;63.0;211.0;33.6;196.0;-162.4;136.23;229.6
31.1.2025;25;06:00 - 06:15;10.0;122.6;0.0;85.9;-85.9;104.73;85.9
31.1.2025;26;06:15 - 06:30;10.0;55.9;0.0;45.9;-45.9;135.92;45.9
31.1.2025;27;06:30 - 06:45;64.1;28.0;54.1;18.0;36.1;181.79;72.1
31.1.2025;28;06:45 - 07:00;173.9;56.0;116.5;36.0;80.5;214.67;152.5
31.1.2025;29;07:00 - 07:15;10.0;17.8;0.0;7.8;-7.8;154.58;7.8
31.1.2025;30;07:15 - 07:30;18.9;12.6;8.9;2.6;6.3;159.15;11.5
31.1.2025;31;07:30 - 07:45;11.6;18.4;1.6;8.4;-6.8;164.68;10.0
31.1.2025;32;07:45 - 08:00;16.3;10.0;6.3;0.0;6.3;151.22;6.3
31.1.2025;33;08:00 - 08:15;21.9;54.3;11.9;44.3;-32.4;165.12;56.2
31.1.2025;34;08:15 - 08:30;16.8;43.5;6.8;32.5;-25.7;159.97;39.3
31.1.2025;35;08:30 - 08:45;46.4;36.2;36.4;26.2;10.2;162.24;62.6
31.1.2025;36;08:45 - 09:00;45.3;45.3;35.3;35.3;0.0;157.26;70.6
31.1.2025;37;09:00 - 09:15;37.0;10.0;22.0;0.0;22.0;180.46;22.0
31.1.2025;38;09:15 - 09:30;831.6;10.4;16.6;0.4;16.2;167.73;17.0
31.1.2025;39;09:30 - 09:45;11.8;43.1;1.8;33.1;-31.3;141.99;34.9
31.1.2025;40;09:45 - 10:00;10.0;65.5;0.0;35.6;-35.6;120.23;35.6
31.1.2025;41;10:00 - 10:15;28.1;65.2;4.1;19.7;-15.6;141.85;23.8
31.1.2025;42;10:15 - 10:30;16.1;37.7;0.1;25.7;-25.6;129.40;25.8
31.1.2025;43;10:30 - 10:45;276.7;25.2;24.7;8.7;16.0;127.58;33.4
31.1.2025;44;10:45 - 11:00;30.0;19.3;20.0;6.8;13.2;106.69;26.8
31.1.2025;45;11:00 - 11:15;18.3;24.0;8.3;1.4;6.9;130.72;9.7
31.1.2025;46;11:15 - 11:30;22.0;26.6;2.0;6.6;-4.6;119.51;8.6
31.1.2025;47;11:30 - 11:45;2,068.0;81.3;0.0;14.3;-14.3;105.95;14.3
31.1.2025;48;11:45 - 12:00;10.0;51.4;0.0;33.8;-33.8;102.53;33.8
31.1.2025;49;12:00 - 12:15;42.1;40.0;12.1;2.0;10.1;130.68;14.1
31.1.2025;50;12:15 - 12:30;42.1;595.2;2.1;13.4;-11.3;116.37;15.5
31.1.2025;51;12:30 - 12:45;30.0;101.6;0.0;21.6;-21.6;104.14;21.6
31.1.2025;52;12:45 - 13:00;1,807.9;151.9;14.0;39.9;-25.9;103.35;53.9
31.1.2025;53;13:00 - 13:15;53.8;30.8;23.8;0.8;23.0;116.69;24.6
31.1.2025;54;13:15 - 13:30;64.0;32.0;14.2;2.0;12.2;113.52;16.2
31.1.2025;55;13:30 - 13:45;7,626.0;690.2;31.2;19.2;12.0;98.07;50.4
31.1.2025;56;13:45 - 14:00;323.2;62.5;60.0;31.5;28.5;104.82;91.5
31.1.2025;57;14:00 - 14:15;106.9;182.6;23.9;9.6;14.3;95.25;33.5
31.1.2025;58;14:15 - 14:30;163.7;2,336.5;10.2;9.5;0.7;94.48;19.7
31.1.2025;59;14:30 - 14:45;97.2;3,566.5;15.9;21.6;-5.7;109.62;37.5
31.1.2025;60;14:45 - 15:00;174.6;4,576.0;27.6;26.4;1.2;122.22;54.0
31.1.2025;61;15:00 - 15:15;30.0;51.0;0.0;11.0;-11.0;119.74;11.0
31.1.2025;62;15:15 - 15:30;17.6;18.1;0.5;8.1;-7.6;140.85;8.6
31.1.2025;63;15:30 - 15:45;22.6;10.0;6.5;0.0;6.5;179.23;6.5
31.1.2025;64;15:45 - 16:00;3,021.8;39.4;20.8;10.4;10.4;165.04;31.2
31.1.2025;65;16:00 - 16:15;30.0;133.6;20.0;36.5;-16.5;132.56;56.5
31.1.2025;66;16:15 - 16:30;2,763.0;3,176.1;0.0;11.9;-11.9;150.90;11.9
31.1.2025;67;16:30 - 16:45;1,127.7;4,732.2;13.7;0.0;13.7;204.59;13.7
31.1.2025;68;16:45 - 17:00;62.6;121.6;47.1;0.2;46.9;199.31;47.3
31.1.2025;69;17:00 - 17:15;39.5;24.5;2.5;10.3;-7.8;163.01;12.8
31.1.2025;70;17:15 - 17:30;1,430.2;2,588.5;5.9;1.5;4.4;170.65;7.4
31.1.2025;71;17:30 - 17:45;2,989.6;4,842.0;12.6;3.0;9.6;173.27;15.6
31.1.2025;72;17:45 - 18:00;3,584.8;5,167.8;16.9;36.0;-19.1;164.54;52.9
31.1.2025;73;18:00 - 18:15;25.3;26.3;15.3;2.1;13.2;180.08;17.4
31.1.2025;74;18:15 - 18:30;1,807.8;2,024.9;2.8;0.0;2.8;192.45;2.8
31.1.2025;75;18:30 - 18:45;3,184.2;3,486.4;4.2;27.2;-23.0;174.11;31.4
31.1.2025;76;18:45 - 19:00;3,052.9;51.9;7.9;41.9;-34.0;146.33;49.8
31.1.2025;77;19:00 - 19:15;263.0;4.2;22.0;0.1;21.9;186.29;22.1
31.1.2025;78;19:15 - 19:30;20.1;13.1;10.1;0.1;10.0;176.87;10.2
31.1.2025;79;19:30 - 19:45;29.0;214.8;0.0;30.8;-30.8;165.04;30.8
31.1.2025;80;19:45 - 20:00;2,642.0;81.0;0.0;41.5;-41.5;149.43;41.5
31.1.2025;81;20:00 - 20:15;105.9;2,595.6;67.9;10.2;57.7;182.48;78.1
31.1.2025;82;20:15 - 20:30;2,881.2;621.3;58.2;0.3;57.9;163.47;58.5
31.1.2025;83;20:30 - 20:45;4,330.0;47.7;0.0;22.5;-22.5;143.90;22.5
31.1.2025;84;20:45 - 21:00;4,937.7;124.8;21.6;88.6;-67.0;135.42;110.2
31.1.2025;85;21:00 - 21:15;79.4;9.0;69.4;0.0;69.4;186.43;69.4
31.1.2025;86;21:15 - 21:30;4,427.7;29.3;8.2;11.0;-2.8;161.44;19.2
31.1.2025;87;21:30 - 21:45;79.0;52.6;15.0;7.6;7.4;147.73;22.6
31.1.2025;88;21:45 - 22:00;4,800.2;95.5;10.0;77.3;-67.3;126.52;87.3
31.1.2025;89;22:00 - 22:15;2,321.7;2,829.6;106.7;29.4;77.3;200.07;136.1
31.1.2025;90;22:15 - 22:30;4,463.8;4,358.7;28.3;0.1;28.2;166.48;28.4
31.1.2025;91;22:30 - 22:45;339.0;420.6;4.0;25.6;-21.6;134.03;29.6
31.1.2025;92;22:45 - 23:00;10.0;70.1;0.0;59.0;-59.0;125.71;59.0
31.1.2025;93;23:00 - 23:15;31.1;16.0;21.1;0.0;21.1;147.82;21.1
31.1.2025;94;23:15 - 23:30;23.4;32.0;7.9;22.0;-14.1;129.57;29.9
31.1.2025;95;23:30 - 23:45;18.0;15.1;8.0;5.1;2.9;130.33;13.1
31.1.2025;96;23:45 - 00:00;27.0;20.8;17.0;10.8;6.2;120.95;27.8
1.2.2025;1;00:00 - 00:15;45.2;26.0;34.5;26.0;8.5;187.04;60.5
1.2.2025;2;00:15 - 00:30;224.4;12.2;59.6;12.2;47.4;149.37;71.8
1.2.2025;3;00:30 - 00:45;229.2;22.5;213.2;22.5;190.7;143.25;235.7
1.2.2025;4;00:45 - 01:00;438.0;216.2;371.8;216.2;155.6;133.56;588.0
1.2.2025;5;01:00 - 01:15;44.4;16.4;23.0;11.4;11.6;179.61;34.4
1.2.2025;6;01:15 - 01:30;10.1;5.2;5.1;0.2;4.9;132.67;5.3
1.2.2025;7;01:30 - 01:45;15.0;12.2;0.0;7.2;-7.2;118.03;7.2
1.2.2025;8;01:45 - 02:00;15.0;21.6;0.0;16.6;-16.6;103.31;16.6
1.2.2025;9;02:00 - 02:15;13.9;10.4;6.0;0.4;5.6;168.90;6.4
1.2.2025;10;02:15 - 02:30;6.1;10.1;1.1;0.1;1.0;128.61;1.2
1.2.2025;11;02:30 - 02:45;10.0;7.4;0.0;2.4;-2.4;114.51;2.4
1.2.2025;12;02:45 - 03:00;0.0;6.6;0.0;6.6;-6.6;113.22;6.6
1.2.2025;13;03:00 - 03:15;11.3;15.0;1.3;0.0;1.3;125.00;1.3
1.2.2025;14;03:15 - 03:30;20.0;15.0;0.0;0.0;0.0;;0.0
1.2.2025;15;03:30 - 03:45;11.1;19.0;1.1;4.0;-2.9;120.39;5.1
1.2.2025;16;03:45 - 04:00;21.0;14.3;1.0;0.3;0.7;121.28;1.3
1.2.2025;17;04:00 - 04:15;10.0;16.5;0.0;6.5;-6.5;110.49;6.5
1.2.2025;18;04:15 - 04:30;10.0;10.9;0.0;0.9;-0.9;109.47;0.9
1.2.2025;19;04:30 - 04:45;11.4;10.0;1.4;0.0;1.4;120.21;1.4
1.2.2025;20;04:45 - 05:00;17.9;10.0;7.9;0.0;7.9;141.48;7.9
1.2.2025;21;05:00 - 05:15;10.0;50.4;0.0;40.4;-40.4;109.74;40.4
1.2.2025;22;05:15 - 05:30;10.0;12.9;0.0;2.9;-2.9;109.69;2.9
1.2.2025;23;05:30 - 05:45;12.4;10.0;2.4;0.0;2.4;134.51;2.4
1.2.2025;24;05:45 - 06:00;17.1;10.0;2.3;0.0;2.3;137.12;2.3
1.2.2025;25;06:00 - 06:15;10.0;74.9;0.0;64.9;-64.9;108.51;64.9
1.2.2025;26;06:15 - 06:30;10.0;27.3;0.0;17.3;-17.3;110.04;17.3
1.2.2025;27;06:30 - 06:45;25.2;20.0;14.7;9.9;4.8;134.76;24.6
1.2.2025;28;06:45 - 07:00;58.7;15.0;20.0;5.0;15.0;172.47;25.0
1.2.2025;29;07:00 - 07:15;10.0;35.1;0.0;25.1;-25.1;147.41;25.1
1.2.2025;30;07:15 - 07:30;23.6;37.3;8.6;13.5;-4.9;138.48;22.1
1.2.2025;31;07:30 - 07:45;11.8;22.3;1.8;12.3;-10.5;155.56;14.1
1.2.2025;32;07:45 - 08:00;36.5;16.3;26.5;6.3;20.2;154.41;32.8
1.2.2025;33;08:00 - 08:15;10.0;81.8;0.0;71.8;-71.8;162.80;71.8
1.2.2025;34;08:15 - 08:30;10.0;62.9;0.0;42.9;-42.9;163.85;42.9
1.2.2025;35;08:30 - 08:45;48.1;20.0;38.1;0.0;38.1;159.30;38.1
1.2.2025;36;08:45 - 09:00;133.7;39.5;91.5;14.5;77.0;146.52;106.0
1.2.2025;37;09:00 - 09:15;25.0;31.6;15.0;11.6;3.4;172.44;26.6
1.2.2025;38;09:15 - 09:30;32.0;21.5;22.0;1.5;20.5;157.22;23.5
1.2.2025;39;09:30 - 09:45;11.9;31.0;1.9;11.0;-9.1;138.93;12.9
1.2.2025;40;09:45 - 10:00;18.6;29.9;3.6;9.9;-6.3;130.68;13.5
1.2.2025;41;10:00 - 10:15;18.3;62.7;8.3;39.7;-31.4;129.33;48.0
1.2.2025;42;10:15 - 10:30;12.0;61.9;2.0;32.9;-30.9;129.26;34.9
1.2.2025;43;10:30 - 10:45;74.2;51.8;37.1;19.8;17.3;125.54;56.9
1.2.2025;44;10:45 - 11:00;53.8;59.6;38.8;31.8;7.0;116.29;70.6
1.2.2025;45;11:00 - 11:15;29.0;20.6;4.0;10.6;-6.6;128.73;14.6
1.2.2025;46;11:15 - 11:30;15.9;47.3;0.9;7.3;-6.4;111.78;8.2
1.2.2025;47;11:30 - 11:45;18.0;26.2;3.0;9.2;-6.2;107.25;12.2
1.2.2025;48;11:45 - 12:00;2,897.0;34.0;6.0;17.0;-11.0;87.88;23.0
1.2.2025;49;12:00 - 12:15;201.1;15.7;32.1;5.7;26.4;121.74;37.8
1.2.2025;50;12:15 - 12:30;181.2;26.8;36.2;6.8;29.4;109.91;43.0
1.2.2025;51;12:30 - 12:45;20.0;25.3;0.0;15.3;-15.3;95.15;15.3
1.2.2025;52;12:45 - 13:00;20.0;36.1;0.0;21.1;-21.1;101.65;21.1
1.2.2025;53;13:00 - 13:15;46.8;20.4;24.0;4.4;19.6;99.28;28.4
1.2.2025;54;13:15 - 13:30;31.3;28.4;1.3;11.0;-9.7;100.51;12.3
1.2.2025;55;13:30 - 13:45;30.0;42.4;0.0;22.4;-22.4;101.08;22.4
1.2.2025;56;13:45 - 14:00;482.0;180.5;8.0;24.5;-16.5;108.83;32.5
1.2.2025;57;14:00 - 14:15;623.0;22.6;24.0;9.6;14.4;84.18;33.6
1.2.2025;58;14:15 - 14:30;25.5;27.2;10.5;8.2;2.3;105.00;18.7
1.2.2025;59;14:30 - 14:45;39.0;37.4;0.0;16.4;-16.4;124.90;16.4
1.2.2025;60;14:45 - 15:00;40.0;49.7;20.0;39.7;-19.7;140.34;59.7
1.2.2025;61;15:00 - 15:15;2,203.4;30.1;33.4;20.1;13.3;102.58;53.5
1.2.2025;62;15:15 - 15:30;42.0;177.7;22.0;15.5;6.5;119.45;37.5
1.2.2025;63;15:30 - 15:45;59.1;19.2;19.1;0.2;18.9;148.14;19.3
1.2.2025;64;15:45 - 16:00;39.7;135.2;27.0;130.2;-103.2;149.62;157.2
1.2.2025;65;16:00 - 16:15;22.0;40.0;0.0;24.0;-24.0;126.29;24.0
1.2.2025;66;16:15 - 16:30;29.0;30.2;6.0;18.2;-12.2;133.41;24.2
1.2.2025;67;16:30 - 16:45;34.1;12.0;15.1;0.0;15.1;164.33;15.1
1.2.2025;68;16:45 - 17:00;55.5;13.0;31.5;3.0;28.5;175.41;34.5
1.2.2025;69;17:00 - 17:15;27.0;26.4;14.0;14.4;-0.4;144.63;28.4
1.2.2025;70;17:15 - 17:30;13.0;16.8;3.0;6.8;-3.8;157.65;9.8
1.2.2025;71;17:30 - 17:45;21.0;3.0;11.0;3.0;8.0;170.22;14.0
1.2.2025;72;17:45 - 18:00;20.5;17.0;6.5;12.0;-5.5;175.77;18.5
1.2.2025;73;18:00 - 18:15;21.1;20.0;11.1;0.0;11.1;170.36;11.1
1.2.2025;74;18:15 - 18:30;15.3;15.0;5.3;0.0;5.3;172.81;5.3
1.2.2025;75;18:30 - 18:45;10.0;14.7;0.0;4.7;-4.7;153.08;4.7
1.2.2025;76;18:45 - 19:00;10.0;30.7;0.0;10.7;-10.7;150.00;10.7
1.2.2025;77;19:00 - 19:15;22.4;10.0;8.4;0.0;8.4;217.67;8.4
1.2.2025;78;19:15 - 19:30;11.0;13.6;1.0;0.6;0.4;166.53;1.6
1.2.2025;79;19:30 - 19:45;6.0;10.5;2.0;1.5;0.5;143.51;3.5
1.2.2025;80;19:45 - 20:00;10.7;25.0;0.7;10.0;-9.3;131.49;10.7
1.2.2025;81;20:00 - 20:15;61.2;14.1;40.0;0.1;39.9;197.44;40.1
1.2.2025;82;20:15 - 20:30;50.6;10.1;40.6;0.1;40.5;176.70;40.7
1.2.2025;83;20:30 - 20:45;23.0;43.4;13.0;27.4;-14.4;144.28;40.4
1.2.2025;84;20:45 - 21:00;16.0;90.1;6.0;75.1;-69.1;130.97;81.1
1.2.2025;85;21:00 - 21:15;38.5;12.3;28.5;0.2;28.3;154.16;28.7
1.2.2025;86;21:15 - 21:30;23.0;22.2;13.0;12.2;0.8;143.13;25.2
1.2.2025;87;21:30 - 21:45;20.0;17.6;16.0;3.6;12.4;140.99;19.6
1.2.2025;88;21:45 - 22:00;16.0;53.2;6.0;25.9;-19.9;119.81;31.9
1.2.2025;89;22:00 - 22:15;70.0;10.3;60.0;0.3;59.7;183.16;60.3
1.2.2025;90;22:15 - 22:30;35.7;17.3;25.7;0.3;25.4;158.33;26.0
1.2.2025;91;22:30 - 22:45;6.0;37.7;1.0;23.7;-22.7;114.84;24.7
1.2.2025;92;22:45 - 23:00;14.6;73.2;1.0;56.2;-55.2;102.12;57.2
1.2.2025;93;23:00 - 23:15;37.7;16.2;27.7;0.2;27.5;137.80;27.9
1.2.2025;94;23:15 - 23:30;22.0;30.0;12.0;20.0;-8.0;126.79;32.0
