Delivery day;Period number;Period;Buy Orders (MWh);Sell Orders (MWh);Buy trades (MWh);Sell trades (MWh);Traded Quantity Difference (MWh);Weighted average price of all trades (EUR/MWh);Total Traded Quantity (MWh)
24.1.2025;18;17:00 - 18:00;288.4;817.5;46.3;70.8;-24.5;145.93;117.1
24.1.2025;19;18:00 - 19:00;2,972.2;2,135.3;65.3;72.6;-7.3;145.56;137.9
24.1.2025;20;19:00 - 20:00;2,818.7;2,447.8;50.6;131.0;-80.4;163.85;181.6
24.1.2025;21;20:00 - 21:00;7,543.1;515.2;53.6;60.2;-6.6;152.78;113.8
24.1.2025;22;21:00 - 22:00;7,754.8;963.0;68.9;92.2;-23.3;133.04;161.1
24.1.2025;23;22:00 - 23:00;93.3;452.3;34.5;54.3;-19.8;106.80;88.8
24.1.2025;24;23:00 - 00:00;77.7;71.0;48.7;46.9;1.8;105.47;95.6
25.1.2025;1;00:00 - 01:00;284.2;99.0;55.0;50.0;5.0;149.04;105.0
25.1.2025;2;01:00 - 02:00;229.0;49.0;11.9;0.0;11.9;111.00;11.9
25.1.2025;3;02:00 - 03:00;202.2;76.0;94.0;5.0;89.0;96.02;99.0
25.1.2025;4;03:00 - 04:00;180.6;70.0;86.4;7.0;79.4;90.51;93.4
25.1.2025;5;04:00 - 05:00;180.0;97.2;102.0;18.2;83.8;91.18;120.2
25.1.2025;6;05:00 - 06:00;278.6;95.2;12.8;5.2;7.6;107.70;18.0
25.1.2025;7;06:00 - 07:00;242.1;95.5;74.6;5.0;69.6;119.27;79.6
25.1.2025;8;07:00 - 08:00;218.3;85.0;84.2;28.0;56.2;118.85;112.2
25.1.2025;9;08:00 - 09:00;138.7;118.0;78.7;63.0;15.7;104.19;141.7
25.1.2025;10;09:00 - 10:00;110.7;138.1;48.7;33.1;15.6;119.12;81.8
25.1.2025;11;10:00 - 11:00;205.3;103.0;91.3;42.0;49.3;108.87;133.3
25.1.2025;12;11:00 - 12:00;187.0;192.9;89.8;66.9;22.9;79.64;156.7
25.1.2025;13;12:00 - 13:00;136.0;181.5;46.0;65.5;-19.5;63.72;111.5
25.1.2025;14;13:00 - 14:00;149.4;174.5;39.4;48.5;-9.1;61.56;87.9
25.1.2025;15;14:00 - 15:00;594.0;155.0;46.9;46.0;0.9;68.57;92.9
25.1.2025;16;15:00 - 16:00;132.4;143.8;26.0;40.8;-14.8;95.66;66.8
25.1.2025;17;16:00 - 17:00;120.0;206.8;60.0;87.8;-27.8;140.12;147.8
25.1.2025;18;17:00 - 18:00;123.0;253.8;43.0;165.8;-122.8;141.49;208.8
25.1.2025;19;18:00 - 19:00;108.1;293.7;48.1;182.7;-134.6;137.54;230.8
25.1.2025;20;19:00 - 20:00;134.7;348.2;63.7;250.7;-187.0;137.89;314.4
25.1.2025;21;20:00 - 21:00;160.2;131.3;70.4;64.3;6.1;134.27;134.7
25.1.2025;22;21:00 - 22:00;112.1;146.7;45.0;55.7;-10.7;124.24;100.7
25.1.2025;23;22:00 - 23:00;3,625.7;128.7;40.0;53.7;-13.7;118.03;93.7
25.1.2025;24;23:00 - 00:00;1,348.6;116.8;23.4;45.8;-22.4;112.96;69.2
26.1.2025;1;00:00 - 01:00;122.0;68.0;47.0;30.0;17.0;138.40;77.0
26.1.2025;2;01:00 - 02:00;100.0;59.0;50.0;10.0;40.0;124.56;60.0
26.1.2025;3;02:00 - 03:00;199.5;68.0;22.0;11.0;11.0;102.84;33.0
26.1.2025;4;03:00 - 04:00;32.0;58.0;12.0;43.0;-31.0;92.68;55.0
26.1.2025;5;04:00 - 05:00;39.9;46.0;19.9;31.0;-11.1;93.89;50.9
26.1.2025;6;05:00 - 06:00;35.4;48.0;15.4;33.0;-17.6;94.89;48.4
26.1.2025;7;06:00 - 07:00;174.8;60.0;24.0;23.0;1.0;97.08;47.0
26.1.2025;8;07:00 - 08:00;42.0;52.3;22.0;28.3;-6.3;107.56;50.3
26.1.2025;9;08:00 - 09:00;51.0;103.0;31.0;61.0;-30.0;94.60;92.0
26.1.2025;10;09:00 - 10:00;71.7;177.8;20.5;126.8;-106.3;93.07;147.3
26.1.2025;11;10:00 - 11:00;63.0;180.0;32.5;141.0;-108.5;85.53;173.5
26.1.2025;12;11:00 - 12:00;88.3;184.0;35.3;145.4;-110.1;84.27;180.7
26.1.2025;13;12:00 - 13:00;101.0;215.1;74.0;134.6;-60.6;86.58;208.6
26.1.2025;14;13:00 - 14:00;54.0;245.0;34.0;181.0;-147.0;76.81;215.0
26.1.2025;15;14:00 - 15:00;45.0;273.0;25.0;166.9;-141.9;89.04;191.9
26.1.2025;16;15:00 - 16:00;53.0;197.4;28.0;159.5;-131.5;101.98;187.5
26.1.2025;17;16:00 - 17:00;57.0;225.9;31.0;154.3;-123.3;117.96;185.3
26.1.2025;18;17:00 - 18:00;59.0;294.1;39.0;190.0;-151.0;138.68;229.0
26.1.2025;19;18:00 - 19:00;118.0;1,133.3;18.0;221.2;-203.2;129.98;239.2
26.1.2025;20;19:00 - 20:00;98.0;186.7;38.0;152.7;-114.7;123.83;190.7
26.1.2025;21;20:00 - 21:00;52.0;148.0;23.0;118.0;-95.0;113.89;141.0
26.1.2025;22;21:00 - 22:00;46.0;153.6;23.0;118.6;-95.6;106.15;141.6
26.1.2025;23;22:00 - 23:00;1,882.0;2,491.6;47.0;132.6;-85.6;86.54;179.6
26.1.2025;24;23:00 - 00:00;75.3;183.9;30.3;92.7;-62.4;69.46;123.0
27.1.2025;1;00:00 - 01:00;1,868.0;172.0;255.3;52.0;203.3;57.95;307.3
27.1.2025;2;01:00 - 02:00;2,075.4;74.1;105.0;15.6;89.4;46.86;120.6
27.1.2025;3;02:00 - 03:00;1,774.1;85.5;105.0;41.2;63.8;38.29;146.2
27.1.2025;4;03:00 - 04:00;360.9;108.0;110.0;50.4;59.6;25.31;160.4
27.1.2025;5;04:00 - 05:00;434.6;111.4;110.0;49.6;60.4;47.03;159.6
27.1.2025;6;05:00 - 06:00;45.0;74.3;10.0;37.3;-27.3;88.85;47.3
27.1.2025;7;06:00 - 07:00;58.0;1,233.3;23.0;97.3;-74.3;115.70;120.3
27.1.2025;8;07:00 - 08:00;51.0;4,047.1;26.0;123.3;-97.3;137.29;149.3
27.1.2025;9;08:00 - 09:00;4,055.4;1,859.9;37.3;118.4;-81.1;139.45;155.7
27.1.2025;10;09:00 - 10:00;484.5;1,098.8;34.0;127.5;-93.5;125.04;161.5
27.1.2025;11;10:00 - 11:00;549.2;774.6;28.8;126.0;-97.2;94.42;154.8
27.1.2025;12;11:00 - 12:00;4,794.5;2,789.8;89.9;249.4;-159.5;76.06;339.3
27.1.2025;13;12:00 - 13:00;5,175.0;2,271.6;57.0;277.6;-220.6;80.70;334.6
27.1.2025;14;13:00 - 14:00;20,219.5;1,549.6;75.3;253.5;-178.2;86.86;328.8
27.1.2025;15;14:00 - 15:00;14,915.8;2,907.1;70.4;209.5;-139.1;128.38;279.9
27.1.2025;16;15:00 - 16:00;1,630.2;2,843.6;86.3;162.6;-76.3;156.35;248.9
27.1.2025;17;16:00 - 17:00;33,349.1;32,537.1;154.1;273.7;-119.6;175.77;427.8
27.1.2025;18;17:00 - 18:00;288.9;496.8;123.0;218.1;-95.1;162.42;341.1
27.1.2025;19;18:00 - 19:00;225.6;601.4;115.0;211.8;-96.8;149.60;326.8
27.1.2025;20;19:00 - 20:00;129,903.3;320.9;96.3;161.9;-65.6;129.19;258.2
27.1.2025;21;20:00 - 21:00;141.6;988.7;73.9;171.9;-98.0;128.48;245.8
27.1.2025;22;21:00 - 22:00;792.6;11,904.1;59.4;192.5;-133.1;113.72;251.9
27.1.2025;23;22:00 - 23:00;2,409.4;14,916.9;51.5;190.0;-138.5;91.36;241.5
27.1.2025;24;23:00 - 00:00;1,123.1;446.2;77.0;219.7;-142.7;81.40;296.7
28.1.2025;1;00:00 - 01:00;60.0;72.0;25.0;53.2;-28.2;93.39;78.2
28.1.2025;2;01:00 - 02:00;22.9;45.0;2.9;20.5;-17.6;77.80;23.4
28.1.2025;3;02:00 - 03:00;43.0;41.8;15.0;21.1;-6.1;79.42;36.1
28.1.2025;4;03:00 - 04:00;49.5;59.6;31.5;31.6;-0.1;81.83;63.1
28.1.2025;5;04:00 - 05:00;44.1;49.0;24.1;25.0;-0.9;85.62;49.1
28.1.2025;6;05:00 - 06:00;25.0;56.0;5.0;25.0;-20.0;101.34;30.0
28.1.2025;7;06:00 - 07:00;40.1;30.0;10.1;10.0;0.1;134.46;20.1
28.1.2025;8;07:00 - 08:00;98.0;83.1;30.0;33.1;-3.1;173.20;63.1
28.1.2025;9;08:00 - 09:00;83.2;88.1;41.0;35.3;5.7;134.14;76.3
28.1.2025;10;09:00 - 10:00;1,335.6;2,144.9;42.0;41.3;0.7;141.70;83.3
28.1.2025;11;10:00 - 11:00;1,736.5;1,166.1;31.0;84.6;-53.6;130.95;115.6
28.1.2025;12;11:00 - 12:00;157.9;674.2;27.5;83.5;-56.0;140.26;111.0
28.1.2025;13;12:00 - 13:00;8,463.0;7,875.9;53.0;71.7;-18.7;133.85;124.7
28.1.2025;14;13:00 - 14:00;5,844.1;6,790.8;68.8;77.8;-9.0;121.31;146.6
28.1.2025;15;14:00 - 15:00;1,758.0;5,930.1;30.0;89.9;-59.9;124.62;119.9
28.1.2025;16;15:00 - 16:00;2,097.0;464.6;10.0;106.6;-96.6;140.49;116.6
28.1.2025;17;16:00 - 17:00;992.6;420.5;37.6;108.0;-70.4;152.12;145.6
28.1.2025;18;17:00 - 18:00;902.0;283.4;24.0;85.4;-61.4;146.16;109.4
28.1.2025;19;18:00 - 19:00;658.5;215.2;46.0;89.2;-43.2;138.02;135.2
28.1.2025;20;19:00 - 20:00;7,036.0;38,431.8;49.0;57.4;-8.4;147.05;106.4
28.1.2025;21;20:00 - 21:00;1,746.5;2,396.1;61.5;45.1;16.4;133.97;106.6
28.1.2025;22;21:00 - 22:00;1,780.2;245.1;64.6;51.1;13.5;121.40;115.7
28.1.2025;23;22:00 - 23:00;111,400.3;7,423.4;42.5;50.9;-8.4;122.10;93.4
28.1.2025;24;23:00 - 00:00;224.3;12,324.0;52.0;82.5;-30.5;92.47;134.5
29.1.2025;1;00:00 - 01:00;35.0;47.0;10.0;22.0;-12.0;63.72;32.0
29.1.2025;2;01:00 - 02:00;47.4;45.0;7.0;1.0;6.0;70.91;8.0
29.1.2025;3;02:00 - 03:00;35.5;31.0;6.5;1.0;5.5;70.35;7.5
29.1.2025;4;03:00 - 04:00;41.0;45.0;11.0;2.0;9.0;70.65;13.0
29.1.2025;5;04:00 - 05:00;30.0;38.0;5.0;3.0;2.0;70.90;8.0
29.1.2025;6;05:00 - 06:00;47.0;50.0;22.0;3.0;19.0;105.38;25.0
29.1.2025;7;06:00 - 07:00;193.3;268.0;99.0;67.0;32.0;142.34;166.0
29.1.2025;8;07:00 - 08:00;71.0;80.0;46.0;35.0;11.0;180.22;81.0
29.1.2025;9;08:00 - 09:00;187.1;131.5;32.1;42.4;-10.3;160.42;74.5
29.1.2025;10;09:00 - 10:00;826.6;1,748.0;50.6;71.0;-20.4;106.83;121.6
29.1.2025;11;10:00 - 11:00;722.4;3,529.6;47.9;103.8;-55.9;82.72;151.7
29.1.2025;12;11:00 - 12:00;1,360.9;2,746.1;34.5;131.9;-97.4;71.63;166.4
29.1.2025;13;12:00 - 13:00;1,207.0;1,121.9;25.0;153.6;-128.6;62.79;178.6
29.1.2025;14;13:00 - 14:00;4,107.8;3,792.5;50.8;188.0;-137.2;69.68;238.8
29.1.2025;15;14:00 - 15:00;3,233.0;3,604.7;46.5;162.4;-115.9;76.92;208.9
29.1.2025;16;15:00 - 16:00;591.5;1,213.4;33.9;156.4;-122.5;111.58;190.3
29.1.2025;17;16:00 - 17:00;323.8;63,242.4;83.7;104.9;-21.2;160.10;188.6
29.1.2025;18;17:00 - 18:00;659.9;71,924.3;84.5;126.0;-41.5;151.66;210.5
29.1.2025;19;18:00 - 19:00;2,414.8;463.4;92.7;247.8;-155.1;152.07;340.5
29.1.2025;20;19:00 - 20:00;574.7;437.8;87.4;135.8;-48.4;166.98;223.2
29.1.2025;21;20:00 - 21:00;163.3;270.3;85.7;152.5;-66.8;158.62;238.2
29.1.2025;22;21:00 - 22:00;1,366.7;242.7;43.3;125.3;-82.0;123.61;168.6
29.1.2025;23;22:00 - 23:00;142.5;162.3;41.0;108.5;-67.5;121.96;149.5
29.1.2025;24;23:00 - 00:00;86.5;165.2;33.2;107.6;-74.4;105.67;140.8
30.1.2025;1;00:00 - 01:00;20.0;82.0;1.0;33.0;-32.0;106.41;34.0
30.1.2025;2;01:00 - 02:00;27.0;66.3;6.0;23.3;-17.3;105.06;29.3
30.1.2025;3;02:00 - 03:00;75.3;64.7;55.3;23.2;32.1;101.51;78.5
30.1.2025;4;03:00 - 04:00;139.0;58.7;118.3;27.7;90.6;99.40;146.0
30.1.2025;5;04:00 - 05:00;255.8;31.5;241.8;17.5;224.3;97.08;259.3
30.1.2025;6;05:00 - 06:00;15.2;20.0;4.0;10.0;-6.0;113.30;14.0
30.1.2025;7;06:00 - 07:00;58.2;25.2;13.0;5.2;7.8;144.95;18.2
30.1.2025;8;07:00 - 08:00;30.0;25.3;10.0;5.3;4.7;156.79;15.3
30.1.2025;9;08:00 - 09:00;41.0;179.5;21.0;109.5;-88.5;165.49;130.5
30.1.2025;10;09:00 - 10:00;631.7;1,240.6;38.3;66.3;-28.0;150.76;104.6
30.1.2025;11;10:00 - 11:00;1,267.9;877.3;47.7;84.7;-37.0;105.89;132.4
30.1.2025;12;11:00 - 12:00;1,480.5;1,757.9;44.5;142.2;-97.7;93.80;186.7
30.1.2025;13;12:00 - 13:00;1,069.5;472.2;37.7;213.5;-175.8;97.01;251.2
30.1.2025;14;13:00 - 14:00;20,479.9;4,981.5;41.9;219.6;-177.7;97.05;261.5
30.1.2025;15;14:00 - 15:00;4,072.7;1,513.0;38.7;165.5;-126.8;103.96;204.2
30.1.2025;16;15:00 - 16:00;4,825.2;2,121.6;55.2;216.2;-161.0;141.89;271.4
30.1.2025;17;16:00 - 17:00;127.2;7,735.2;46.2;171.5;-125.3;150.13;217.7
30.1.2025;18;17:00 - 18:00;4,208.4;22,532.8;35.0;117.3;-82.3;173.65;152.3
30.1.2025;19;18:00 - 19:00;3,757.6;22,560.8;31.2;108.5;-77.3;158.00;139.7
30.1.2025;20;19:00 - 20:00;87.8;117.5;22.0;47.3;-25.3;144.90;69.3
30.1.2025;21;20:00 - 21:00;148.4;100.1;58.6;43.1;15.5;134.12;101.7
30.1.2025;22;21:00 - 22:00;1,832.6;89.4;49.9;53.8;-3.9;122.65;103.7
30.1.2025;23;22:00 - 23:00;2,102.2;174.7;45.4;37.7;7.7;115.54;83.1
30.1.2025;24;23:00 - 00:00;203.8;142.4;66.8;27.4;39.4;106.76;94.2
31.1.2025;1;00:00 - 01:00;45.2;33.1;13.2;13.1;0.1;111.79;26.3
31.1.2025;2;01:00 - 02:00;48.2;27.0;18.2;7.0;11.2;112.26;25.2
31.1.2025;3;02:00 - 03:00;58.2;301.5;32.7;16.5;16.2;109.14;49.2
31.1.2025;4;03:00 - 04:00;48.2;35.0;28.2;15.0;13.2;104.75;43.2
31.1.2025;5;04:00 - 05:00;80.3;32.6;30.3;12.1;18.2;106.33;42.4
31.1.2025;6;05:00 - 06:00;1,761.4;199.7;56.4;39.7;16.7;125.61;96.1
31.1.2025;7;06:00 - 07:00;40.0;45.7;18.8;15.7;3.1;150.53;34.5
31.1.2025;8;07:00 - 08:00;69.5;78.0;49.5;29.0;20.5;162.55;78.5
31.1.2025;9;08:00 - 09:00;183.8;357.9;102.8;139.1;-36.3;166.98;241.9
31.1.2025;10;09:00 - 10:00;80.8;123.5;22.8;63.5;-40.7;136.08;86.3
31.1.2025;11;10:00 - 11:00;1,452.4;2,210.1;40.8;101.5;-60.7;107.48;142.3
31.1.2025;12;11:00 - 12:00;4,841.3;3,454.4;60.3;146.7;-86.4;105.81;207.0
31.1.2025;13;12:00 - 13:00;6,605.7;14,912.9;49.3;147.2;-97.9;98.32;196.5
31.1.2025;14;13:00 - 14:00;6,560.6;12,749.2;31.6;111.0;-79.4;105.38;142.6
31.1.2025;15;14:00 - 15:00;12,245.2;126.2;69.2;57.2;12.0;118.50;126.4
31.1.2025;16;15:00 - 16:00;61,220.8;6,231.1;77.6;58.1;19.5;153.43;135.7
31.1.2025;17;16:00 - 17:00;9,797.0;30,658.4;58.0;32.4;25.6;159.68;90.4
31.1.2025;18;17:00 - 18:00;183.0;122.9;70.0;35.9;34.1;189.29;105.9
31.1.2025;19;18:00 - 19:00;152.3;2,312.1;93.2;101.3;-8.1;176.06;194.5
31.1.2025;20;19:00 - 20:00;169.0;649.5;54.5;71.7;-17.2;165.78;126.2
31.1.2025;21;20:00 - 21:00;213.7;2,222.5;38.9;33.3;5.6;149.17;72.2
31.1.2025;22;21:00 - 22:00;294.0;85.8;51.0;29.2;21.8;145.87;80.2
31.1.2025;23;22:00 - 23:00;2,419.8;3,729.3;73.4;42.0;31.4;153.90;115.4
31.1.2025;24;23:00 - 00:00;60.4;66.2;28.2;44.2;-16.0;121.11;72.4
1.2.2025;1;00:00 - 01:00;85.6;63.2;53.6;28.2;25.4;119.38;81.8
1.2.2025;2;01:00 - 02:00;81.0;33.2;33.0;3.2;29.8;142.67;36.2
1.2.2025;3;02:00 - 03:00;44.5;65.4;26.5;40.2;-13.7;109.96;66.7
1.2.2025;4;03:00 - 04:00;50.5;58.2;30.5;9.2;21.3;130.75;39.7
1.2.2025;5;04:00 - 05:00;88.5;23.2;41.5;3.2;38.3;120.45;44.7
1.2.2025;6;05:00 - 06:00;70.5;23.2;43.5;3.2;40.3;125.49;46.7
1.2.2025;7;06:00 - 07:00;74.0;26.2;49.0;5.2;43.8;129.08;54.2
1.2.2025;8;07:00 - 08:00;88.0;69.5;68.0;33.5;34.5;135.24;101.5
1.2.2025;9;08:00 - 09:00;126.0;67.2;56.0;39.2;16.8;142.86;95.2
1.2.2025;10;09:00 - 10:00;139.0;69.4;39.0;28.4;10.6;165.44;67.4
1.2.2025;11;10:00 - 11:00;353.0;137.2;28.0;71.8;-43.8;118.41;99.8
1.2.2025;12;11:00 - 12:00;112.0;173.7;21.0;119.4;-98.4;101.86;140.4
1.2.2025;13;12:00 - 13:00;3,946.5;577.0;103.0;186.4;-83.4;106.13;289.4
1.2.2025;14;13:00 - 14:00;7,007.0;9,342.3;142.0;177.2;-35.2;98.69;319.2
1.2.2025;15;14:00 - 15:00;9,511.0;5,884.4;138.0;164.5;-26.5;110.85;302.5
1.2.2025;16;15:00 - 16:00;224.3;6,031.1;61.3;150.1;-88.8;133.17;211.4
1.2.2025;17;16:00 - 17:00;247.2;8,317.6;97.2;93.1;4.1;161.70;190.3
1.2.2025;18;17:00 - 18:00;166.2;4,747.7;62.2;23.7;38.5;178.05;85.9
1.2.2025;19;18:00 - 19:00;207.2;4,858.7;43.2;39.7;3.5;159.83;82.9
1.2.2025;20;19:00 - 20:00;2,118.0;108.7;23.2;31.7;-8.5;159.64;54.9
1.2.2025;21;20:00 - 21:00;2,450.9;89.2;48.2;19.2;29.0;173.51;67.4
1.2.2025;22;21:00 - 22:00;183.2;86.8;89.2;20.3;68.9;147.60;109.5
1.2.2025;23;22:00 - 23:00;3,741.2;72.2;74.2;26.2;48.0;144.65;100.4
1.2.2025;24;23:00 - 00:00;3,682.0;97.8;64.6;52.2;12.4;123.59;116.8
2.2.2025;1;00:00 - 01:00;78.0;105.2;35.0;55.2;-20.2;115.36;90.2
2.2.2025;2;01:00 - 02:00;58.0;64.2;23.0;26.2;-3.2;117.21;49.2
2.2.2025;3;02:00 - 03:00;275.7;89.7;25.0;33.7;-8.7;109.77;58.7
2.2.2025;4;03:00 - 04:00;59.0;71.6;24.0;34.6;-10.6;116.46;58.6
2.2.2025;5;04:00 - 05:00;55.0;69.6;15.0;33.1;-18.1;118.14;48.1
2.2.2025;6;05:00 - 06:00;53.0;84.7;18.0;32.7;-14.7;117.19;50.7
2.2.2025;7;06:00 - 07:00;45.0;62.7;10.0;11.7;-1.7;124.92;21.7
2.2.2025;8;07:00 - 08:00;55.0;78.5;15.0;32.5;-17.5;125.99;47.5
2.2.2025;9;08:00 - 09:00;60.0;113.8;20.0;61.8;-41.8;131.85;81.8
2.2.2025;10;09:00 - 10:00;247.2;122.5;56.0;43.5;12.5;129.44;99.5
2.2.2025;11;10:00 - 11:00;8,862.4;159.6;135.5;42.1;93.4;133.53;177.6
2.2.2025;12;11:00 - 12:00;4,147.4;704.7;236.8;40.7;196.1;130.61;277.5
2.2.2025;13;12:00 - 13:00;14,536.1;5,841.0;185.1;77.5;107.6;118.46;262.6
2.2.2025;14;13:00 - 14:00;12,221.1;2,789.2;159.4;69.8;89.6;115.29;229.2
2.2.2025;15;14:00 - 15:00;13,917.6;1,577.9;127.9;46.5;81.4;128.46;174.4
2.2.2025;16;15:00 - 16:00;14,950.7;214.7;82.7;39.7;43.0;134.48;122.4
2.2.2025;17;16:00 - 17:00;271.0;170.0;64.0;41.0;23.0;138.24;105.0
2.2.2025;18;17:00 - 18:00;445.0;231.1;30.0;48.0;-18.0;161.19;78.0
2.2.2025;19;18:00 - 19:00;154.9;116.5;50.9;43.8;7.1;155.27;94.7
2.2.2025;20;19:00 - 20:00;177.0;159.0;52.0;67.5;-15.5;159.90;119.5
2.2.2025;21;20:00 - 21:00;233.0;157.5;47.0;71.5;-24.5;150.59;118.5
2.2.2025;22;21:00 - 22:00;132.0;112.3;62.0;81.8;-19.8;134.98;143.8
2.2.2025;23;22:00 - 23:00;77.0;92.3;32.0;60.0;-28.0;126.53;92.0
2.2.2025;24;23:00 - 00:00;122.0;97.2;27.0;62.2;-35.2;113.30;89.2
3.2.2025;1;00:00 - 01:00;692.0;38.0;36.5;19.0;17.5;139.57;55.5
3.2.2025;2;01:00 - 02:00;26.0;34.0;4.5;6.0;-1.5;122.03;10.5
3.2.2025;3;02:00 - 03:00;31.5;70.5;8.5;39.0;-30.5;125.20;47.5
3.2.2025;4;03:00 - 04:00;43.0;58.0;11.5;38.0;-26.5;121.26;49.5
3.2.2025;5;04:00 - 05:00;33.0;48.3;11.5;26.0;-14.5;118.42;37.5
3.2.2025;6;05:00 - 06:00;58.0;44.0;6.5;24.0;-17.5;122.20;30.5
3.2.2025;7;06:00 - 07:00;25.0;62.1;3.5;34.1;-30.6;155.93;37.6
3.2.2025;8;07:00 - 08:00;51.0;112.0;29.5;91.0;-61.5;207.58;120.5
3.2.2025;9;08:00 - 09:00;108.0;1,169.0;59.5;163.0;-103.5;237.53;222.5
3.2.2025;10;09:00 - 10:00;1,401.7;801.8;15.2;123.4;-108.2;164.53;138.6
3.2.2025;11;10:00 - 11:00;74.0;274.6;19.5;213.2;-193.7;134.11;232.7
3.2.2025;12;11:00 - 12:00;104.5;267.7;29.5;217.2;-187.7;117.95;246.7
3.2.2025;13;12:00 - 13:00;116.6;315.7;41.5;273.5;-232.0;112.98;315.0
3.2.2025;14;13:00 - 14:00;123.0;745.9;53.5;277.9;-224.4;117.54;331.4
3.2.2025;15;14:00 - 15:00;90.0;289.0;17.5;239.8;-222.3;130.24;257.3
3.2.2025;16;15:00 - 16:00;76.9;300.8;20.4;224.5;-204.1;143.37;244.9
3.2.2025;17;16:00 - 17:00;97.5;328.9;39.5;204.2;-164.7;153.81;243.7
3.2.2025;18;17:00 - 18:00;430.9;660.3;64.7;129.8;-65.1;192.29;194.5
3.2.2025;19;18:00 - 19:00;165.5;847.8;41.5;152.8;-111.3;186.34;194.3
3.2.2025;20;19:00 - 20:00;155.2;215.1;59.2;135.1;-75.9;177.44;194.3
3.2.2025;21;20:00 - 21:00;96.4;179.2;65.9;89.0;-23.1;168.32;154.9
3.2.2025;22;21:00 - 22:00;414.9;1,289.8;168.9;159.1;9.8;154.54;328.0
3.2.2025;23;22:00 - 23:00;83.7;80.6;32.7;31.6;1.1;145.30;64.3
3.2.2025;24;23:00 - 00:00;46.5;70.2;18.5;44.2;-25.7;122.16;62.7
4.2.2025;1;00:00 - 01:00;41.0;70.0;27.0;36.0;-9.0;135.77;63.0
4.2.2025;2;01:00 - 02:00;22.0;35.0;0.0;14.0;-14.0;132.43;14.0
4.2.2025;3;02:00 - 03:00;25.5;26.0;10.5;4.0;6.5;126.66;14.5
4.2.2025;4;03:00 - 04:00;83.9;28.0;23.2;0.0;23.2;127.01;23.2
4.2.2025;5;04:00 - 05:00;25.0;20.0;10.0;0.0;10.0;128.17;10.0
4.2.2025;6;05:00 - 06:00;27.7;25.0;7.7;0.0;7.7;131.43;7.7
4.2.2025;7;06:00 - 07:00;33.7;40.2;12.5;10.0;2.5;158.23;22.5
4.2.2025;8;07:00 - 08:00;62.2;77.2;42.2;35.0;7.2;209.02;77.2
4.2.2025;9;08:00 - 09:00;106.2;122.9;47.2;94.7;-47.5;234.53;141.9
4.2.2025;10;09:00 - 10:00;331.7;151.2;59.7;96.0;-36.3;174.46;155.7
4.2.2025;11;10:00 - 11:00;87.5;198.6;40.5;140.1;-99.6;133.56;180.6
4.2.2025;12;11:00 - 12:00;119.0;188.1;53.5;148.1;-94.6;131.93;201.6
4.2.2025;13;12:00 - 13:00;5,444.2;5,033.7;101.5;213.6;-112.1;121.98;315.1
4.2.2025;14;13:00 - 14:00;9,224.0;5,580.6;79.3;226.6;-147.3;114.00;305.9
4.2.2025;15;14:00 - 15:00;1,757.4;450.9;26.2;188.4;-162.2;122.01;214.6
4.2.2025;16;15:00 - 16:00;66.1;10,315.8;39.1;166.7;-127.6;135.01;205.8
4.2.2025;17;16:00 - 17:00;1,485.4;3,714.1;66.9;117.4;-50.5;163.31;184.3
4.2.2025;18;17:00 - 18:00;162.4;3,132.0;53.4;76.7;-23.3;160.83;130.1
4.2.2025;19;18:00 - 19:00;79.1;67.1;44.1;42.1;2.0;178.48;86.2
4.2.2025;20;19:00 - 20:00;44.2;25.2;44.2;20.2;24.0;182.62;64.4
4.2.2025;21;20:00 - 21:00;62.3;24.1;47.3;8.1;39.2;167.04;55.4
4.2.2025;22;21:00 - 22:00;65.6;22.1;40.6;7.1;33.5;148.20;47.7
4.2.2025;23;22:00 - 23:00;56.1;39.1;45.1;15.1;30.0;147.78;60.2
4.2.2025;24;23:00 - 00:00;75.2;35.1;64.2;25.1;39.1;137.47;89.3
5.2.2025;1;00:00 - 01:00;120.4;59.5;31.0;19.5;11.5;140.68;50.5
5.2.2025;2;01:00 - 02:00;79.2;59.6;36.2;19.7;16.5;123.25;55.9
5.2.2025;3;02:00 - 03:00;86.0;46.3;21.0;13.0;8.0;116.41;34.0
5.2.2025;4;03:00 - 04:00;60.5;33.2;16.0;13.2;2.8;118.29;29.2
5.2.2025;5;04:00 - 05:00;46.4;23.4;20.4;3.4;17.0;123.03;23.8
5.2.2025;6;05:00 - 06:00;383.7;26.5;0.0;8.0;-8.0;140.27;8.0
5.2.2025;7;06:00 - 07:00;50.4;30.0;12.5;10.0;2.5;158.23;22.5
5.2.2025;8;07:00 - 08:00;75.5;90.5;39.0;24.5;14.5;199.32;63.5
5.2.2025;9;08:00 - 09:00;128.0;154.5;60.0;78.5;-18.5;240.56;138.5
5.2.2025;10;09:00 - 10:00;471.1;643.9;51.1;70.0;-18.9;181.81;121.1
5.2.2025;11;10:00 - 11:00;1,439.9;1,611.0;45.6;106.8;-61.2;130.16;152.4
5.2.2025;12;11:00 - 12:00;1,548.9;497.7;48.9;151.7;-102.8;119.71;200.6
5.2.2025;13;12:00 - 13:00;1,338.9;330.9;29.1;108.6;-79.5;104.60;137.7
5.2.2025;14;13:00 - 14:00;2,649.4;475.2;47.7;125.2;-77.5;114.61;172.9
